KVcache prepared in 19.446240663528442 seconds
[0]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.7901277542114258
[20]: Semantic Similarity: 0.57244,	 cache time: 2.384185791015625e-07,	 generate time: 0.561424970626831
[20]: [Cumulative]: Semantic Similarity: 0.80317,	 cache time: 2.838316417875744e-07,	 generate time: 0.7265479337601435
[21]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7348713874816895
[21]: [Cumulative]: Semantic Similarity: 0.81212,	 cache time: 2.8176741166548297e-07,	 generate time: 0.7269262725656683
[22]: Semantic Similarity: 0.98565,	 cache time: 4.76837158203125e-07,	 generate time: 1.097024917602539
[22]: [Cumulative]: Semantic Similarity: 0.81966,	 cache time: 2.9024870499320654e-07,	 generate time: 0.743017518002054
[23]: Semantic Similarity: 0.69502,	 cache time: 2.384185791015625e-07,	 generate time: 0.5584704875946045
[23]: [Cumulative]: Semantic Similarity: 0.81447,	 cache time: 2.88089116414388e-07,	 generate time: 0.7353280584017435

Result for ./results/hotpotqa-train/24/result_3.1-8B_k24_q24_hotpotqa-train_bertscore_kvcache.txt
Prepare time: 19.446240663528442
Average Semantic Similarity: 0.8144704774022102
cache time: 2.88089116414388e-07,	 generate time: 0.7353280584017435
