KVcache prepared in 19.417498111724854 seconds
[0]: Semantic Similarity: 0.1622,	 cache time: 2.384185791015625e-07,	 generate time: 15.901572465896606
[12]: [Cumulative]: Semantic Similarity: 0.69326,	 cache time: 3.1177814190204327e-07,	 generate time: 16.174376946229202
[13]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 16.180315732955933
[13]: [Cumulative]: Semantic Similarity: 0.71517,	 cache time: 3.065381731305804e-07,	 generate time: 16.174801145281112
[14]: Semantic Similarity: 0.56832,	 cache time: 2.384185791015625e-07,	 generate time: 16.646202564239502
[14]: [Cumulative]: Semantic Similarity: 0.70538,	 cache time: 3.0199686686197915e-07,	 generate time: 16.206227906545003
[15]: Semantic Similarity: 0.68805,	 cache time: 2.384185791015625e-07,	 generate time: 15.908450365066528
[15]: [Cumulative]: Semantic Similarity: 0.7043,	 cache time: 2.980232238769531e-07,	 generate time: 16.1876168102026
[16]: Semantic Similarity: 0.49998,	 cache time: 2.384185791015625e-07,	 generate time: 16.7405047416687
[16]: [Cumulative]: Semantic Similarity: 0.69228,	 cache time: 2.9451706830193016e-07,	 generate time: 16.220139629700604
[17]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 15.511354923248291
[17]: [Cumulative]: Semantic Similarity: 0.70937,	 cache time: 3.0464596218532984e-07,	 generate time: 16.180762701564365
[18]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 15.920226812362671
[18]: [Cumulative]: Semantic Similarity: 0.72467,	 cache time: 3.0116031044407893e-07,	 generate time: 16.167050286343223
[19]: Semantic Similarity: 0.94969,	 cache time: 2.384185791015625e-07,	 generate time: 15.697513341903687
[19]: [Cumulative]: Semantic Similarity: 0.73592,	 cache time: 2.980232238769531e-07,	 generate time: 16.143573439121248
[20]: Semantic Similarity: 0.57244,	 cache time: 2.384185791015625e-07,	 generate time: 15.61597490310669
[20]: [Cumulative]: Semantic Similarity: 0.72814,	 cache time: 2.951849074590774e-07,	 generate time: 16.11844969931103
[21]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 15.820508241653442
[21]: [Cumulative]: Semantic Similarity: 0.74049,	 cache time: 2.9260461980646307e-07,	 generate time: 16.10490690578114
[22]: Semantic Similarity: 0.98565,	 cache time: 4.76837158203125e-07,	 generate time: 16.16781210899353
[22]: [Cumulative]: Semantic Similarity: 0.75115,	 cache time: 3.0061473017153534e-07,	 generate time: 16.10764191461646
[23]: Semantic Similarity: 0.69502,	 cache time: 2.384185791015625e-07,	 generate time: 15.701828718185425
[23]: [Cumulative]: Semantic Similarity: 0.74881,	 cache time: 2.980232238769531e-07,	 generate time: 16.090733031431835

Result for ./results/hotpotqa-train/24/result_3.1-8B_k24_q24_hotpotqa-train_bertscore_kvcache_nokv.txt
Prepare time: 19.417498111724854
Average Semantic Similarity: 0.7488137166947126
cache time: 2.980232238769531e-07,	 generate time: 16.090733031431835
