KVcache prepared in 61.66068744659424 seconds
[0]: Semantic Similarity: 0.1622,	 cache time: 2.384185791015625e-07,	 generate time: 1.4228384494781494
[11]: [Cumulative]: Semantic Similarity: 0.70095,	 cache time: 2.384185791015625e-07,	 generate time: 1.6952986121177673
[12]: Semantic Similarity: 0.57143,	 cache time: 2.384185791015625e-07,	 generate time: 0.730065107345581
[12]: [Cumulative]: Semantic Similarity: 0.69099,	 cache time: 2.384185791015625e-07,	 generate time: 1.6210498809814453
[13]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 2.052832841873169
[13]: [Cumulative]: Semantic Similarity: 0.71306,	 cache time: 2.384185791015625e-07,	 generate time: 1.65189152104514
[14]: Semantic Similarity: 0.5318,	 cache time: 2.384185791015625e-07,	 generate time: 2.3840832710266113
[14]: [Cumulative]: Semantic Similarity: 0.70098,	 cache time: 2.384185791015625e-07,	 generate time: 1.7007043043772379
[15]: Semantic Similarity: 0.68805,	 cache time: 4.76837158203125e-07,	 generate time: 1.3930444717407227
[15]: [Cumulative]: Semantic Similarity: 0.70017,	 cache time: 2.5331974029541016e-07,	 generate time: 1.6814755648374557
[16]: Semantic Similarity: 0.3889,	 cache time: 4.76837158203125e-07,	 generate time: 11.666409015655518
[16]: [Cumulative]: Semantic Similarity: 0.68186,	 cache time: 2.6646782370174633e-07,	 generate time: 2.2688245913561653
[17]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7219691276550293
[17]: [Cumulative]: Semantic Similarity: 0.69953,	 cache time: 2.6490953233506946e-07,	 generate time: 2.1828881767061024
[18]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.402766466140747
[18]: [Cumulative]: Semantic Similarity: 0.71535,	 cache time: 2.635152716385691e-07,	 generate time: 2.1418291393079256
[19]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7272300720214844
[19]: [Cumulative]: Semantic Similarity: 0.72958,	 cache time: 2.6226043701171877e-07,	 generate time: 2.0710991859436034
[20]: Semantic Similarity: 0.57244,	 cache time: 2.384185791015625e-07,	 generate time: 1.0540246963500977
[20]: [Cumulative]: Semantic Similarity: 0.7221,	 cache time: 2.611251104445685e-07,	 generate time: 2.0226670673915317
[21]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 1.389819622039795
[21]: [Cumulative]: Semantic Similarity: 0.73473,	 cache time: 2.492557872425426e-07,	 generate time: 1.9939012744209983
[22]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.74041748046875
[22]: [Cumulative]: Semantic Similarity: 0.74626,	 cache time: 2.487846042798913e-07,	 generate time: 1.9828802399013354
[23]: Semantic Similarity: 0.69502,	 cache time: 2.384185791015625e-07,	 generate time: 1.0580787658691406
[23]: [Cumulative]: Semantic Similarity: 0.74413,	 cache time: 2.483526865641276e-07,	 generate time: 1.944346845149994
[24]: Semantic Similarity: 0.33802,	 cache time: 2.384185791015625e-07,	 generate time: 1.7360177040100098
[24]: [Cumulative]: Semantic Similarity: 0.72788,	 cache time: 2.47955322265625e-07,	 generate time: 1.9360136795043945
[25]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.0649223327636719
[25]: [Cumulative]: Semantic Similarity: 0.73835,	 cache time: 2.475885244516226e-07,	 generate time: 1.902510166168213
[26]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 1.0702660083770752
[26]: [Cumulative]: Semantic Similarity: 0.74804,	 cache time: 2.384185791015625e-07,	 generate time: 1.8716863084722448
[27]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7258288860321045
[27]: [Cumulative]: Semantic Similarity: 0.75704,	 cache time: 2.384185791015625e-07,	 generate time: 1.8307628290993827
[28]: Semantic Similarity: 0.7335,	 cache time: 2.384185791015625e-07,	 generate time: 0.7237386703491211
[28]: [Cumulative]: Semantic Similarity: 0.75623,	 cache time: 2.384185791015625e-07,	 generate time: 1.7925895822459255
[29]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.3965182304382324
[29]: [Cumulative]: Semantic Similarity: 0.76435,	 cache time: 2.384185791015625e-07,	 generate time: 1.7793872038523355
[30]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.412200927734375
[30]: [Cumulative]: Semantic Similarity: 0.77195,	 cache time: 2.384185791015625e-07,	 generate time: 1.7675424852678854
[31]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 1.3939366340637207
[31]: [Cumulative]: Semantic Similarity: 0.77908,	 cache time: 2.3096799850463867e-07,	 generate time: 1.7558673024177551
[32]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7201986312866211
[32]: [Cumulative]: Semantic Similarity: 0.78577,	 cache time: 2.3119377367424243e-07,	 generate time: 1.7244834032925693
[33]: Semantic Similarity: 0.59854,	 cache time: 2.384185791015625e-07,	 generate time: 2.409186840057373
[33]: [Cumulative]: Semantic Similarity: 0.78027,	 cache time: 2.3140626795151654e-07,	 generate time: 1.7446217396680046
[34]: Semantic Similarity: 0.45297,	 cache time: 2.384185791015625e-07,	 generate time: 7.872614622116089
[34]: [Cumulative]: Semantic Similarity: 0.77092,	 cache time: 2.316066196986607e-07,	 generate time: 1.9197072505950927
[35]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 2.0935027599334717
[35]: [Cumulative]: Semantic Similarity: 0.77728,	 cache time: 2.3179584079318576e-07,	 generate time: 1.9245349036322699
[36]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.412938117980957
[36]: [Cumulative]: Semantic Similarity: 0.7833,	 cache time: 2.319748337204392e-07,	 generate time: 1.9107079634795319
[37]: Semantic Similarity: 0.26056,	 cache time: 2.384185791015625e-07,	 generate time: 1.4094932079315186
[37]: [Cumulative]: Semantic Similarity: 0.76954,	 cache time: 2.3214440596731086e-07,	 generate time: 1.8975181014914262
[38]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 0.8044233322143555
[38]: [Cumulative]: Semantic Similarity: 0.77545,	 cache time: 2.2619198530148236e-07,	 generate time: 1.8694900304843218
[39]: Semantic Similarity: 0.9409,	 cache time: 2.384185791015625e-07,	 generate time: 1.1217665672302246
[39]: [Cumulative]: Semantic Similarity: 0.77959,	 cache time: 2.2649765014648436e-07,	 generate time: 1.8507969439029694
[40]: Semantic Similarity: 0.19097,	 cache time: 4.76837158203125e-07,	 generate time: 1.0552964210510254
[40]: [Cumulative]: Semantic Similarity: 0.76523,	 cache time: 2.3260349180640243e-07,	 generate time: 1.8313944921260927
[41]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 1.0667715072631836
[41]: [Cumulative]: Semantic Similarity: 0.77082,	 cache time: 2.384185791015625e-07,	 generate time: 1.81318918296269
[42]: Semantic Similarity: 0.27615,	 cache time: 4.76837158203125e-07,	 generate time: 1.3765668869018555
[42]: [Cumulative]: Semantic Similarity: 0.75932,	 cache time: 2.439631972202035e-07,	 generate time: 1.8030351760775545
[43]: Semantic Similarity: 0.06088,	 cache time: 2.384185791015625e-07,	 generate time: 1.706514596939087
[43]: [Cumulative]: Semantic Similarity: 0.74344,	 cache time: 2.4383718317205255e-07,	 generate time: 1.8008415265516802
[44]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.7250957489013672
[44]: [Cumulative]: Semantic Similarity: 0.74915,	 cache time: 2.4371676974826387e-07,	 generate time: 1.7991582870483398
[45]: Semantic Similarity: 0.92181,	 cache time: 2.384185791015625e-07,	 generate time: 2.054931402206421
[45]: [Cumulative]: Semantic Similarity: 0.7529,	 cache time: 2.436015916907269e-07,	 generate time: 1.804718572160472
[46]: Semantic Similarity: 0.92808,	 cache time: 2.384185791015625e-07,	 generate time: 1.3930883407592773
[46]: [Cumulative]: Semantic Similarity: 0.75663,	 cache time: 2.4349131482712764e-07,	 generate time: 1.7959604821306594
[47]: Semantic Similarity: 0.90956,	 cache time: 2.384185791015625e-07,	 generate time: 1.0686051845550537
[47]: [Cumulative]: Semantic Similarity: 0.75981,	 cache time: 2.4338563283284503e-07,	 generate time: 1.7808072467645009

Result for ./results/hotpotqa-train/48/result_3.1-8B_k48_q48_hotpotqa-train_bertscore_kvcache.txt
Prepare time: 61.66068744659424
Average Semantic Similarity: 0.7598121094051749
cache time: 2.4338563283284503e-07,	 generate time: 1.7808072467645009
