KVcache prepared in 23.450777530670166 seconds
[0]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.8716764450073242
[11]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.0436944961547852
[11]: [Cumulative]: Semantic Similarity: 0.87475,	 cache time: 2.7815500895182293e-07,	 generate time: 1.8741654753684998
[12]: Semantic Similarity: 0.50986,	 cache time: 2.384185791015625e-07,	 generate time: 4.271860122680664
[12]: [Cumulative]: Semantic Similarity: 0.84669,	 cache time: 2.7509836050180286e-07,	 generate time: 2.058603525161743
[13]: Semantic Similarity: 0.97949,	 cache time: 2.384185791015625e-07,	 generate time: 1.4444680213928223
[13]: [Cumulative]: Semantic Similarity: 0.85617,	 cache time: 2.724783761160714e-07,	 generate time: 2.014736703463963
[14]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.6636245250701904
[14]: [Cumulative]: Semantic Similarity: 0.86576,	 cache time: 2.702077229817708e-07,	 generate time: 1.9913292249043784
[15]: Semantic Similarity: 0.9316,	 cache time: 2.384185791015625e-07,	 generate time: 0.6606042385101318
[15]: [Cumulative]: Semantic Similarity: 0.86988,	 cache time: 2.682209014892578e-07,	 generate time: 1.9081589132547379
[16]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.8652260303497314
[16]: [Cumulative]: Semantic Similarity: 0.87753,	 cache time: 2.6646782370174633e-07,	 generate time: 1.8468099201426786
[17]: Semantic Similarity: 0.97959,	 cache time: 2.384185791015625e-07,	 generate time: 1.2879540920257568
[17]: [Cumulative]: Semantic Similarity: 0.8832,	 cache time: 2.6490953233506946e-07,	 generate time: 1.815762374136183
[18]: Semantic Similarity: 0.04617,	 cache time: 2.384185791015625e-07,	 generate time: 6.302387237548828
[18]: [Cumulative]: Semantic Similarity: 0.83915,	 cache time: 2.635152716385691e-07,	 generate time: 2.051900524842112
[19]: Semantic Similarity: 0.97161,	 cache time: 2.384185791015625e-07,	 generate time: 1.4982523918151855
[19]: [Cumulative]: Semantic Similarity: 0.84577,	 cache time: 2.6226043701171877e-07,	 generate time: 2.0242181181907655
[20]: Semantic Similarity: 0.25154,	 cache time: 2.384185791015625e-07,	 generate time: 4.420998811721802
[20]: [Cumulative]: Semantic Similarity: 0.81747,	 cache time: 2.611251104445685e-07,	 generate time: 2.1383505321684337
[21]: Semantic Similarity: 0.92298,	 cache time: 2.384185791015625e-07,	 generate time: 0.6571707725524902
[21]: [Cumulative]: Semantic Similarity: 0.82227,	 cache time: 2.600929953835227e-07,	 generate time: 2.071024179458618
[22]: Semantic Similarity: 0.98149,	 cache time: 2.384185791015625e-07,	 generate time: 1.705695390701294
[22]: [Cumulative]: Semantic Similarity: 0.82919,	 cache time: 2.591506294582201e-07,	 generate time: 2.0551403190778648
[23]: Semantic Similarity: 1.0,	 cache time: 7.152557373046875e-07,	 generate time: 1.7060046195983887
[23]: [Cumulative]: Semantic Similarity: 0.83631,	 cache time: 2.7815500895182293e-07,	 generate time: 2.04059299826622
[24]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.8703951835632324
[24]: [Cumulative]: Semantic Similarity: 0.84286,	 cache time: 2.765655517578125e-07,	 generate time: 1.9937850856781005
[25]: Semantic Similarity: 0.89425,	 cache time: 2.384185791015625e-07,	 generate time: 1.9085888862609863
[25]: [Cumulative]: Semantic Similarity: 0.84483,	 cache time: 2.7509836050180286e-07,	 generate time: 1.9905083087774424
[26]: Semantic Similarity: 0.83886,	 cache time: 2.384185791015625e-07,	 generate time: 2.9546468257904053
[26]: [Cumulative]: Semantic Similarity: 0.84461,	 cache time: 2.7373985007957176e-07,	 generate time: 2.0262171427408853
[27]: Semantic Similarity: 0.88844,	 cache time: 2.384185791015625e-07,	 generate time: 1.4961247444152832
[27]: [Cumulative]: Semantic Similarity: 0.84618,	 cache time: 2.724783761160714e-07,	 generate time: 2.007285271372114
[28]: Semantic Similarity: 0.88818,	 cache time: 2.384185791015625e-07,	 generate time: 2.959937334060669
[28]: [Cumulative]: Semantic Similarity: 0.84763,	 cache time: 2.7130390035695044e-07,	 generate time: 2.0401353424993056
[29]: Semantic Similarity: 0.98694,	 cache time: 2.384185791015625e-07,	 generate time: 2.7465713024139404
[29]: [Cumulative]: Semantic Similarity: 0.85227,	 cache time: 2.702077229817708e-07,	 generate time: 2.063683207829793
[30]: Semantic Similarity: 0.2637,	 cache time: 2.384185791015625e-07,	 generate time: 1.9117426872253418
[30]: [Cumulative]: Semantic Similarity: 0.83328,	 cache time: 2.691822667275706e-07,	 generate time: 2.058781900713521
[31]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.8710765838623047
[31]: [Cumulative]: Semantic Similarity: 0.83849,	 cache time: 2.682209014892578e-07,	 generate time: 2.02166610956192
[32]: Semantic Similarity: 0.6036,	 cache time: 2.384185791015625e-07,	 generate time: 1.283118724822998
[32]: [Cumulative]: Semantic Similarity: 0.83138,	 cache time: 2.673178008108428e-07,	 generate time: 1.9992858857819529
[33]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.6573703289031982
[33]: [Cumulative]: Semantic Similarity: 0.83633,	 cache time: 2.7348013485179226e-07,	 generate time: 1.9598177811678719
[34]: Semantic Similarity: 0.16003,	 cache time: 2.384185791015625e-07,	 generate time: 4.417520761489868
[34]: [Cumulative]: Semantic Similarity: 0.81701,	 cache time: 2.724783761160714e-07,	 generate time: 2.0300378663199288
[35]: Semantic Similarity: 0.98134,	 cache time: 2.384185791015625e-07,	 generate time: 2.1191351413726807
[35]: [Cumulative]: Semantic Similarity: 0.82158,	 cache time: 2.7153227064344617e-07,	 generate time: 2.03251279062695
[36]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 0.870856523513794
[36]: [Cumulative]: Semantic Similarity: 0.8264,	 cache time: 2.6419356062605574e-07,	 generate time: 2.001116675299567
[37]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.8702526092529297
[37]: [Cumulative]: Semantic Similarity: 0.83097,	 cache time: 2.635152716385691e-07,	 generate time: 1.9713570946141292
[38]: Semantic Similarity: 0.87932,	 cache time: 2.384185791015625e-07,	 generate time: 1.288907527923584
[38]: [Cumulative]: Semantic Similarity: 0.83221,	 cache time: 2.628717667017228e-07,	 generate time: 1.9538583877759101
[39]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.0775418281555176
[39]: [Cumulative]: Semantic Similarity: 0.8364,	 cache time: 2.6226043701171877e-07,	 generate time: 1.9319504737854003
[40]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 1.2869267463684082
[40]: [Cumulative]: Semantic Similarity: 0.84039,	 cache time: 2.6749401557736283e-07,	 generate time: 1.9162181877508395
[41]: Semantic Similarity: 0.59367,	 cache time: 7.152557373046875e-07,	 generate time: 5.4680140018463135
[41]: [Cumulative]: Semantic Similarity: 0.83452,	 cache time: 2.7815500895182293e-07,	 generate time: 2.000784754753113
[42]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.2863235473632812
[42]: [Cumulative]: Semantic Similarity: 0.83837,	 cache time: 2.7723090593204943e-07,	 generate time: 1.9841693778370701
[43]: Semantic Similarity: 0.98461,	 cache time: 2.384185791015625e-07,	 generate time: 1.495527982711792
[43]: [Cumulative]: Semantic Similarity: 0.84169,	 cache time: 2.763488075949929e-07,	 generate time: 1.973063891584223
[44]: Semantic Similarity: 0.64801,	 cache time: 2.384185791015625e-07,	 generate time: 3.1799635887145996
[44]: [Cumulative]: Semantic Similarity: 0.83739,	 cache time: 2.755059136284722e-07,	 generate time: 1.999883884853787
[45]: Semantic Similarity: 0.55964,	 cache time: 2.384185791015625e-07,	 generate time: 1.4955923557281494
[45]: [Cumulative]: Semantic Similarity: 0.83135,	 cache time: 2.746996672257133e-07,	 generate time: 1.9889210255249687
[46]: Semantic Similarity: 0.97829,	 cache time: 2.384185791015625e-07,	 generate time: 1.2888004779815674
[46]: [Cumulative]: Semantic Similarity: 0.83447,	 cache time: 2.7392772918051864e-07,	 generate time: 1.974024843662343
[47]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.6629743576049805
[47]: [Cumulative]: Semantic Similarity: 0.83792,	 cache time: 2.7318795522054035e-07,	 generate time: 1.9467112918694813
[48]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.2837274074554443
[48]: [Cumulative]: Semantic Similarity: 0.84123,	 cache time: 2.724783761160714e-07,	 generate time: 1.9331810085140928
[49]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.9164984226226807
[49]: [Cumulative]: Semantic Similarity: 0.84441,	 cache time: 2.7179718017578123e-07,	 generate time: 1.9328473567962647
[50]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 1.4916341304779053
[50]: [Cumulative]: Semantic Similarity: 0.84746,	 cache time: 2.6646782370174633e-07,	 generate time: 1.924196117064532
[51]: Semantic Similarity: 0.98555,	 cache time: 2.384185791015625e-07,	 generate time: 1.079390525817871
[51]: [Cumulative]: Semantic Similarity: 0.85011,	 cache time: 2.659284151517428e-07,	 generate time: 1.9079498556944041
[52]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.075890064239502
[52]: [Cumulative]: Semantic Similarity: 0.85294,	 cache time: 2.65409361641362e-07,	 generate time: 1.8922506143461983
[53]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.2844343185424805
[53]: [Cumulative]: Semantic Similarity: 0.85566,	 cache time: 2.6490953233506946e-07,	 generate time: 1.8809947570164998
[54]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.870549201965332
[54]: [Cumulative]: Semantic Similarity: 0.85829,	 cache time: 2.644278786399148e-07,	 generate time: 1.862623019651933
[55]: Semantic Similarity: 0.82277,	 cache time: 4.76837158203125e-07,	 generate time: 0.6578712463378906
[55]: [Cumulative]: Semantic Similarity: 0.85765,	 cache time: 2.682209014892578e-07,	 generate time: 1.8411095951284682
[56]: Semantic Similarity: 0.87682,	 cache time: 2.384185791015625e-07,	 generate time: 0.8673388957977295
[56]: [Cumulative]: Semantic Similarity: 0.85799,	 cache time: 2.6769805372807016e-07,	 generate time: 1.8240258986489815
[57]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.495187520980835
[57]: [Cumulative]: Semantic Similarity: 0.86044,	 cache time: 2.671932352000269e-07,	 generate time: 1.8183562714478065
[58]: Semantic Similarity: 0.66284,	 cache time: 4.76837158203125e-07,	 generate time: 3.5825698375701904
[58]: [Cumulative]: Semantic Similarity: 0.85709,	 cache time: 2.7074652203058794e-07,	 generate time: 1.8482581962973386
[59]: Semantic Similarity: 0.98357,	 cache time: 2.384185791015625e-07,	 generate time: 0.8710339069366455
[59]: [Cumulative]: Semantic Similarity: 0.8592,	 cache time: 2.702077229817708e-07,	 generate time: 1.8319711248079935
[60]: Semantic Similarity: 0.9693,	 cache time: 2.384185791015625e-07,	 generate time: 1.0762286186218262
[60]: [Cumulative]: Semantic Similarity: 0.861,	 cache time: 2.696865894755379e-07,	 generate time: 1.8195819033951055
[61]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.8676242828369141
[61]: [Cumulative]: Semantic Similarity: 0.86324,	 cache time: 2.691822667275706e-07,	 generate time: 1.8042277482248121
[62]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.8714401721954346
[62]: [Cumulative]: Semantic Similarity: 0.86541,	 cache time: 2.6869395422557043e-07,	 generate time: 1.7894215962243458
[63]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.8682639598846436
[63]: [Cumulative]: Semantic Similarity: 0.86752,	 cache time: 2.682209014892578e-07,	 generate time: 1.775028508156538
[64]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.0761892795562744
[64]: [Cumulative]: Semantic Similarity: 0.86956,	 cache time: 2.677624042217548e-07,	 generate time: 1.7642771354088416
[65]: Semantic Similarity: 0.84933,	 cache time: 2.384185791015625e-07,	 generate time: 1.90852952003479
[65]: [Cumulative]: Semantic Similarity: 0.86925,	 cache time: 2.673178008108428e-07,	 generate time: 1.7664627776001438
[66]: Semantic Similarity: 0.73925,	 cache time: 4.76837158203125e-07,	 generate time: 0.8709604740142822
[66]: [Cumulative]: Semantic Similarity: 0.86731,	 cache time: 2.704449553987873e-07,	 generate time: 1.7530970715764742
[67]: Semantic Similarity: 0.97734,	 cache time: 4.76837158203125e-07,	 generate time: 1.077038288116455
[67]: [Cumulative]: Semantic Similarity: 0.86893,	 cache time: 2.7348013485179226e-07,	 generate time: 1.7431550306432388
[68]: Semantic Similarity: 0.96982,	 cache time: 2.384185791015625e-07,	 generate time: 1.0759775638580322
[68]: [Cumulative]: Semantic Similarity: 0.87039,	 cache time: 2.729719963626585e-07,	 generate time: 1.7334857919941777
[69]: Semantic Similarity: 0.89884,	 cache time: 2.384185791015625e-07,	 generate time: 1.4943654537200928
[69]: [Cumulative]: Semantic Similarity: 0.8708,	 cache time: 2.724783761160714e-07,	 generate time: 1.7300697871616908
[70]: Semantic Similarity: 0.64011,	 cache time: 2.384185791015625e-07,	 generate time: 7.554249048233032
[70]: [Cumulative]: Semantic Similarity: 0.86755,	 cache time: 2.7199866066516286e-07,	 generate time: 1.812100480979597
[71]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.8697824478149414
[71]: [Cumulative]: Semantic Similarity: 0.86939,	 cache time: 2.7153227064344617e-07,	 generate time: 1.799012730518977
[72]: Semantic Similarity: 0.89788,	 cache time: 0.0,	 generate time: 0.866358757019043
[72]: [Cumulative]: Semantic Similarity: 0.86978,	 cache time: 2.6781265049764556e-07,	 generate time: 1.7862366486902106
[73]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 1.0767076015472412
[73]: [Cumulative]: Semantic Similarity: 0.87154,	 cache time: 2.7063730600717904e-07,	 generate time: 1.7766484183234137
[74]: Semantic Similarity: 0.96551,	 cache time: 0.0,	 generate time: 1.2876052856445312
[74]: [Cumulative]: Semantic Similarity: 0.87279,	 cache time: 2.6702880859375e-07,	 generate time: 1.7701278432210286
[75]: Semantic Similarity: 0.29925,	 cache time: 2.384185791015625e-07,	 generate time: 3.1639225482940674
[75]: [Cumulative]: Semantic Similarity: 0.86524,	 cache time: 2.666523582056949e-07,	 generate time: 1.7884672472351475
[76]: Semantic Similarity: 0.98911,	 cache time: 2.384185791015625e-07,	 generate time: 1.9147164821624756
[76]: [Cumulative]: Semantic Similarity: 0.86685,	 cache time: 2.6628568574979706e-07,	 generate time: 1.7901068476887492
[77]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.0778212547302246
[77]: [Cumulative]: Semantic Similarity: 0.86856,	 cache time: 2.659284151517428e-07,	 generate time: 1.7809749811123579
[78]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.8676416873931885
[78]: [Cumulative]: Semantic Similarity: 0.87022,	 cache time: 2.655801893789557e-07,	 generate time: 1.769413800179204
[79]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.45124149322509766
[79]: [Cumulative]: Semantic Similarity: 0.87184,	 cache time: 2.652406692504883e-07,	 generate time: 1.7529366463422775
[80]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.6591572761535645
[80]: [Cumulative]: Semantic Similarity: 0.87343,	 cache time: 2.6490953233506946e-07,	 generate time: 1.739433197327602
[81]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 0.8697676658630371
[81]: [Cumulative]: Semantic Similarity: 0.87497,	 cache time: 2.6167892828220276e-07,	 generate time: 1.7288275201146195
[82]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.6589236259460449
[82]: [Cumulative]: Semantic Similarity: 0.87648,	 cache time: 2.613986831113517e-07,	 generate time: 1.7159371117511428
[83]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.909895420074463
[83]: [Cumulative]: Semantic Similarity: 0.87795,	 cache time: 2.611251104445685e-07,	 generate time: 1.7182461392311823
[84]: Semantic Similarity: 0.90459,	 cache time: 2.384185791015625e-07,	 generate time: 0.8669302463531494
[84]: [Cumulative]: Semantic Similarity: 0.87826,	 cache time: 2.608579747817096e-07,	 generate time: 1.7082306581384996
[85]: Semantic Similarity: 0.70221,	 cache time: 2.384185791015625e-07,	 generate time: 1.7025294303894043
[85]: [Cumulative]: Semantic Similarity: 0.87621,	 cache time: 2.6059705157612644e-07,	 generate time: 1.70816436479258
[86]: Semantic Similarity: 0.58128,	 cache time: 2.384185791015625e-07,	 generate time: 0.6578631401062012
[86]: [Cumulative]: Semantic Similarity: 0.87282,	 cache time: 2.603421266051545e-07,	 generate time: 1.6960919369226215
[87]: Semantic Similarity: 0.39006,	 cache time: 2.384185791015625e-07,	 generate time: 5.046138763427734
[87]: [Cumulative]: Semantic Similarity: 0.86734,	 cache time: 2.600929953835227e-07,	 generate time: 1.7341606508601795
[88]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.6576869487762451
[88]: [Cumulative]: Semantic Similarity: 0.86883,	 cache time: 2.598494626163097e-07,	 generate time: 1.722065440724405
[89]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.8702719211578369
[89]: [Cumulative]: Semantic Similarity: 0.87029,	 cache time: 2.5961134168836803e-07,	 generate time: 1.7126010682847765
[90]: Semantic Similarity: 0.99045,	 cache time: 2.384185791015625e-07,	 generate time: 1.4938545227050781
[90]: [Cumulative]: Semantic Similarity: 0.87161,	 cache time: 2.5937845418741413e-07,	 generate time: 1.710197260091593
[91]: Semantic Similarity: 0.44556,	 cache time: 2.384185791015625e-07,	 generate time: 1.7158114910125732
[91]: [Cumulative]: Semantic Similarity: 0.86698,	 cache time: 2.591506294582201e-07,	 generate time: 1.7102582843407341
[92]: Semantic Similarity: 0.85739,	 cache time: 2.384185791015625e-07,	 generate time: 1.0776164531707764
[92]: [Cumulative]: Semantic Similarity: 0.86687,	 cache time: 2.5892770418556786e-07,	 generate time: 1.7034556840055732
[93]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.2877957820892334
[93]: [Cumulative]: Semantic Similarity: 0.86829,	 cache time: 2.587095220038231e-07,	 generate time: 1.6990337701553995
[94]: Semantic Similarity: 0.95854,	 cache time: 2.384185791015625e-07,	 generate time: 1.2836546897888184
[94]: [Cumulative]: Semantic Similarity: 0.86924,	 cache time: 2.5849593313116777e-07,	 generate time: 1.6946613587831196
[95]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.8707952499389648
[95]: [Cumulative]: Semantic Similarity: 0.8706,	 cache time: 2.582867940266927e-07,	 generate time: 1.6860794201493263
[96]: Semantic Similarity: 0.97601,	 cache time: 2.384185791015625e-07,	 generate time: 0.8813431262969971
[96]: [Cumulative]: Semantic Similarity: 0.87169,	 cache time: 2.5808196706870166e-07,	 generate time: 1.6777831696972405
[97]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.8836064338684082
[97]: [Cumulative]: Semantic Similarity: 0.873,	 cache time: 2.578813202527105e-07,	 generate time: 1.6696793254540891
[98]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.079784870147705
[98]: [Cumulative]: Semantic Similarity: 0.87428,	 cache time: 2.576847269077494e-07,	 generate time: 1.6637207956025095
[99]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.6627581119537354
[99]: [Cumulative]: Semantic Similarity: 0.87554,	 cache time: 2.574920654296875e-07,	 generate time: 1.6537111687660218

Result for ./results/squad-train/100/result_3.1-8B_k4_p100_q100_squad-train_bertscore_kvcache.txt
Prepare time: 23.450777530670166
Average Semantic Similarity: 0.8755365988612175
cache time: 2.574920654296875e-07,	 generate time: 1.6537111687660218
