KVcache prepared in 64.92949724197388 seconds
[0]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 3.146035671234131
[24]: [Cumulative]: Semantic Similarity: 0.80071,	 cache time: 2.574920654296875e-07,	 generate time: 3.791289529800415
[25]: Semantic Similarity: 0.78821,	 cache time: 2.384185791015625e-07,	 generate time: 4.229836463928223
[25]: [Cumulative]: Semantic Similarity: 0.80023,	 cache time: 2.567584698016827e-07,	 generate time: 3.8081567195745616
[26]: Semantic Similarity: 0.83886,	 cache time: 2.384185791015625e-07,	 generate time: 4.962391376495361
[26]: [Cumulative]: Semantic Similarity: 0.80166,	 cache time: 2.5607921459056716e-07,	 generate time: 3.850906151312369
[27]: Semantic Similarity: 0.74654,	 cache time: 2.384185791015625e-07,	 generate time: 3.2132303714752197
[27]: [Cumulative]: Semantic Similarity: 0.79969,	 cache time: 2.5544847760881696e-07,	 generate time: 3.828132016318185
[28]: Semantic Similarity: 0.98297,	 cache time: 2.384185791015625e-07,	 generate time: 3.213620185852051
[28]: [Cumulative]: Semantic Similarity: 0.80601,	 cache time: 2.5486123972925645e-07,	 generate time: 3.8069419531986632
[29]: Semantic Similarity: 0.98694,	 cache time: 4.76837158203125e-07,	 generate time: 4.553050518035889
[29]: [Cumulative]: Semantic Similarity: 0.81204,	 cache time: 2.6226043701171877e-07,	 generate time: 3.8318122386932374
[30]: Semantic Similarity: 0.47771,	 cache time: 2.384185791015625e-07,	 generate time: 2.820725440979004
[30]: [Cumulative]: Semantic Similarity: 0.80126,	 cache time: 2.6149134482106853e-07,	 generate time: 3.7991965355411654
[31]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.4394707679748535
[31]: [Cumulative]: Semantic Similarity: 0.80747,	 cache time: 2.60770320892334e-07,	 generate time: 3.725455105304718
[32]: Semantic Similarity: 0.47276,	 cache time: 2.384185791015625e-07,	 generate time: 5.582663059234619
[32]: [Cumulative]: Semantic Similarity: 0.79732,	 cache time: 2.600929953835227e-07,	 generate time: 3.7817341342116846
[33]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 1.0888416767120361
[33]: [Cumulative]: Semantic Similarity: 0.80329,	 cache time: 2.6646782370174633e-07,	 generate time: 3.7025314148734596
[34]: Semantic Similarity: 0.16003,	 cache time: 2.384185791015625e-07,	 generate time: 7.40673303604126
[34]: [Cumulative]: Semantic Similarity: 0.78491,	 cache time: 2.6566641671316965e-07,	 generate time: 3.8083657469068255
[35]: Semantic Similarity: 0.74666,	 cache time: 2.384185791015625e-07,	 generate time: 6.057631015777588
[35]: [Cumulative]: Semantic Similarity: 0.78384,	 cache time: 2.6490953233506946e-07,	 generate time: 3.8708453377087912
[36]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.4904346466064453
[36]: [Cumulative]: Semantic Similarity: 0.78969,	 cache time: 2.6419356062605574e-07,	 generate time: 3.806509913624944
[37]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.4834601879119873
[37]: [Cumulative]: Semantic Similarity: 0.79522,	 cache time: 2.635152716385691e-07,	 generate time: 3.745377026106182
[38]: Semantic Similarity: 0.87932,	 cache time: 2.384185791015625e-07,	 generate time: 2.194443702697754
[38]: [Cumulative]: Semantic Similarity: 0.79738,	 cache time: 2.628717667017228e-07,	 generate time: 3.7056095049931455
[39]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.8250765800476074
[39]: [Cumulative]: Semantic Similarity: 0.80244,	 cache time: 2.6226043701171877e-07,	 generate time: 3.6585961818695067
[40]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 2.1697731018066406
[40]: [Cumulative]: Semantic Similarity: 0.80726,	 cache time: 2.6167892828220276e-07,	 generate time: 3.622283423819193
[41]: Semantic Similarity: 0.59577,	 cache time: 2.384185791015625e-07,	 generate time: 8.52664065361023
[41]: [Cumulative]: Semantic Similarity: 0.80223,	 cache time: 2.611251104445685e-07,	 generate time: 3.7390538340523127
[42]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 2.1543006896972656
[42]: [Cumulative]: Semantic Similarity: 0.80683,	 cache time: 2.6059705157612644e-07,	 generate time: 3.7021991097649862
[43]: Semantic Similarity: 0.47013,	 cache time: 2.384185791015625e-07,	 generate time: 1.1021175384521484
[43]: [Cumulative]: Semantic Similarity: 0.79917,	 cache time: 2.600929953835227e-07,	 generate time: 3.6431063467806037
[44]: Semantic Similarity: 0.64801,	 cache time: 2.384185791015625e-07,	 generate time: 5.276314735412598
[44]: [Cumulative]: Semantic Similarity: 0.79581,	 cache time: 2.5961134168836803e-07,	 generate time: 3.679399866527981
[45]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.4492592811584473
[45]: [Cumulative]: Semantic Similarity: 0.80025,	 cache time: 2.591506294582201e-07,	 generate time: 3.6309185494547305
[46]: Semantic Similarity: 0.97829,	 cache time: 2.384185791015625e-07,	 generate time: 2.1465957164764404
[46]: [Cumulative]: Semantic Similarity: 0.80404,	 cache time: 2.587095220038231e-07,	 generate time: 3.599337212582852
[47]: Semantic Similarity: 0.34613,	 cache time: 2.384185791015625e-07,	 generate time: 0.7546329498291016
[47]: [Cumulative]: Semantic Similarity: 0.7945,	 cache time: 2.582867940266927e-07,	 generate time: 3.5400725404421487
[48]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 2.1303093433380127
[48]: [Cumulative]: Semantic Similarity: 0.79869,	 cache time: 2.578813202527105e-07,	 generate time: 3.5113018629502277
[49]: Semantic Similarity: 0.93364,	 cache time: 2.384185791015625e-07,	 generate time: 1.445324420928955
[49]: [Cumulative]: Semantic Similarity: 0.80139,	 cache time: 2.574920654296875e-07,	 generate time: 3.469982314109802
[50]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 2.4850308895111084
[50]: [Cumulative]: Semantic Similarity: 0.80529,	 cache time: 2.5711807550168504e-07,	 generate time: 3.4506695410784554
[51]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 1.4560439586639404
[51]: [Cumulative]: Semantic Similarity: 0.80903,	 cache time: 2.6134344247671276e-07,	 generate time: 3.4123113568012533
[52]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.8040356636047363
[52]: [Cumulative]: Semantic Similarity: 0.81264,	 cache time: 2.6091089788472877e-07,	 generate time: 3.381966532401319
[53]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 2.147590398788452
[53]: [Cumulative]: Semantic Similarity: 0.81611,	 cache time: 2.6490953233506946e-07,	 generate time: 3.3591077151121915
[54]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.4522881507873535
[54]: [Cumulative]: Semantic Similarity: 0.81945,	 cache time: 2.644278786399148e-07,	 generate time: 3.3244382684881035
[55]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.4461443424224854
[55]: [Cumulative]: Semantic Similarity: 0.82267,	 cache time: 2.639634268624442e-07,	 generate time: 3.290897305522646
[56]: Semantic Similarity: 0.87682,	 cache time: 2.384185791015625e-07,	 generate time: 1.4474201202392578
[56]: [Cumulative]: Semantic Similarity: 0.82362,	 cache time: 2.635152716385691e-07,	 generate time: 3.2585556005176746
[57]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 2.5102145671844482
[57]: [Cumulative]: Semantic Similarity: 0.82666,	 cache time: 2.6308257004310344e-07,	 generate time: 3.245653168908481
[58]: Semantic Similarity: 0.56378,	 cache time: 2.384185791015625e-07,	 generate time: 7.522718191146851
[58]: [Cumulative]: Semantic Similarity: 0.82221,	 cache time: 2.6266453629833156e-07,	 generate time: 3.3181457964040466
[59]: Semantic Similarity: 0.98357,	 cache time: 2.384185791015625e-07,	 generate time: 1.4814398288726807
[59]: [Cumulative]: Semantic Similarity: 0.8249,	 cache time: 2.6226043701171877e-07,	 generate time: 3.2875340302785236
[60]: Semantic Similarity: 0.9693,	 cache time: 2.384185791015625e-07,	 generate time: 1.8314034938812256
[60]: [Cumulative]: Semantic Similarity: 0.82727,	 cache time: 2.618695868820441e-07,	 generate time: 3.263663037878568
[61]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.476764440536499
[61]: [Cumulative]: Semantic Similarity: 0.83005,	 cache time: 2.6149134482106853e-07,	 generate time: 3.2348420927601476
[62]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.4809367656707764
[62]: [Cumulative]: Semantic Similarity: 0.83275,	 cache time: 2.611251104445685e-07,	 generate time: 3.207002325663491
[63]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.4770183563232422
[63]: [Cumulative]: Semantic Similarity: 0.83536,	 cache time: 2.60770320892334e-07,	 generate time: 3.1799713261425495
[64]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.8365941047668457
[64]: [Cumulative]: Semantic Similarity: 0.83789,	 cache time: 2.604264479417067e-07,	 generate time: 3.159303984275231
[65]: Semantic Similarity: 0.85335,	 cache time: 2.384185791015625e-07,	 generate time: 3.293376922607422
[65]: [Cumulative]: Semantic Similarity: 0.83813,	 cache time: 2.600929953835227e-07,	 generate time: 3.1613353924317793
[66]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.1245672702789307
[66]: [Cumulative]: Semantic Similarity: 0.84055,	 cache time: 2.597694966330457e-07,	 generate time: 3.1309358682205426
[67]: Semantic Similarity: 0.97734,	 cache time: 2.384185791015625e-07,	 generate time: 1.8129167556762695
[67]: [Cumulative]: Semantic Similarity: 0.84256,	 cache time: 2.5945551255170035e-07,	 generate time: 3.111553234212539
[68]: Semantic Similarity: 0.96982,	 cache time: 2.384185791015625e-07,	 generate time: 1.8030822277069092
[68]: [Cumulative]: Semantic Similarity: 0.8444,	 cache time: 2.591506294582201e-07,	 generate time: 3.0925898862921675
[69]: Semantic Similarity: 0.89884,	 cache time: 2.384185791015625e-07,	 generate time: 2.481487274169922
[69]: [Cumulative]: Semantic Similarity: 0.84518,	 cache time: 2.5885445731026784e-07,	 generate time: 3.083859848976135
[70]: Semantic Similarity: 0.52111,	 cache time: 4.76837158203125e-07,	 generate time: 10.130781650543213
[70]: [Cumulative]: Semantic Similarity: 0.84061,	 cache time: 2.6192463619608277e-07,	 generate time: 3.1831122687165165
[71]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.4550819396972656
[71]: [Cumulative]: Semantic Similarity: 0.84283,	 cache time: 2.615981631808811e-07,	 generate time: 3.1591118474801383
[72]: Semantic Similarity: 0.89788,	 cache time: 2.384185791015625e-07,	 generate time: 1.4499397277832031
[72]: [Cumulative]: Semantic Similarity: 0.84358,	 cache time: 2.612806346318493e-07,	 generate time: 3.135698530771961
[73]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.8011629581451416
[73]: [Cumulative]: Semantic Similarity: 0.8457,	 cache time: 2.6097168793549407e-07,	 generate time: 3.117664266277004
[74]: Semantic Similarity: 0.96551,	 cache time: 4.76837158203125e-07,	 generate time: 2.153693199157715
[74]: [Cumulative]: Semantic Similarity: 0.84729,	 cache time: 2.6384989420572917e-07,	 generate time: 3.1048113187154134
[75]: Semantic Similarity: 0.29925,	 cache time: 2.384185791015625e-07,	 generate time: 5.327349901199341
[75]: [Cumulative]: Semantic Similarity: 0.84008,	 cache time: 2.635152716385691e-07,	 generate time: 3.134055247432307
[76]: Semantic Similarity: 0.61951,	 cache time: 2.384185791015625e-07,	 generate time: 7.09297776222229
[76]: [Cumulative]: Semantic Similarity: 0.83722,	 cache time: 2.631893405666599e-07,	 generate time: 3.1854698255464626
[77]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 1.822218894958496
[77]: [Cumulative]: Semantic Similarity: 0.8393,	 cache time: 2.659284151517428e-07,	 generate time: 3.1679922495132837
[78]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.4670331478118896
[78]: [Cumulative]: Semantic Similarity: 0.84134,	 cache time: 2.655801893789557e-07,	 generate time: 3.1464611216436458
[79]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7633605003356934
[79]: [Cumulative]: Semantic Similarity: 0.84332,	 cache time: 2.652406692504883e-07,	 generate time: 3.1166723638772966
[80]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.104407548904419
[80]: [Cumulative]: Semantic Similarity: 0.84526,	 cache time: 2.6490953233506946e-07,	 generate time: 3.091829588383804
[81]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.454202651977539
[81]: [Cumulative]: Semantic Similarity: 0.84714,	 cache time: 2.645864719297828e-07,	 generate time: 3.0718585281837276
[82]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.1025903224945068
[82]: [Cumulative]: Semantic Similarity: 0.84899,	 cache time: 2.642711961125753e-07,	 generate time: 3.0481324052236167
[83]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 3.2018890380859375
[83]: [Cumulative]: Semantic Similarity: 0.85078,	 cache time: 2.639634268624442e-07,	 generate time: 3.0499628413291204
[84]: Semantic Similarity: 0.44779,	 cache time: 2.384185791015625e-07,	 generate time: 8.198529958724976
[84]: [Cumulative]: Semantic Similarity: 0.84604,	 cache time: 2.6366289924172796e-07,	 generate time: 3.1105342191808365
[85]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.8272550106048584
[85]: [Cumulative]: Semantic Similarity: 0.84783,	 cache time: 2.6336936063544694e-07,	 generate time: 3.095612367918325
[86]: Semantic Similarity: 0.58128,	 cache time: 2.384185791015625e-07,	 generate time: 1.1160674095153809
[86]: [Cumulative]: Semantic Similarity: 0.84477,	 cache time: 2.6308257004310344e-07,	 generate time: 3.0728589775918542
[87]: Semantic Similarity: 0.92057,	 cache time: 2.384185791015625e-07,	 generate time: 2.1806044578552246
[87]: [Cumulative]: Semantic Similarity: 0.84563,	 cache time: 2.6280229741876776e-07,	 generate time: 3.0627197216857565
[88]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 1.1168065071105957
[88]: [Cumulative]: Semantic Similarity: 0.84736,	 cache time: 2.598494626163097e-07,	 generate time: 3.0408555282635636
[89]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.4757781028747559
[89]: [Cumulative]: Semantic Similarity: 0.84906,	 cache time: 2.5961134168836803e-07,	 generate time: 3.023465779092577
[90]: Semantic Similarity: 0.80713,	 cache time: 0.0,	 generate time: 1.8268485069274902
[90]: [Cumulative]: Semantic Similarity: 0.8486,	 cache time: 2.567584698016827e-07,	 generate time: 3.0103161387391144
[91]: Semantic Similarity: 0.44556,	 cache time: 4.76837158203125e-07,	 generate time: 2.8957858085632324
[91]: [Cumulative]: Semantic Similarity: 0.84422,	 cache time: 2.591506294582201e-07,	 generate time: 3.009071243845898
[92]: Semantic Similarity: 0.85739,	 cache time: 0.0,	 generate time: 1.8163058757781982
[92]: [Cumulative]: Semantic Similarity: 0.84436,	 cache time: 2.563640635500672e-07,	 generate time: 2.996245809780654
[93]: Semantic Similarity: 0.33271,	 cache time: 2.384185791015625e-07,	 generate time: 1.1080749034881592
[93]: [Cumulative]: Semantic Similarity: 0.83892,	 cache time: 2.5617315414104057e-07,	 generate time: 2.9761588852456273
[94]: Semantic Similarity: 0.95854,	 cache time: 2.384185791015625e-07,	 generate time: 2.14825701713562
[94]: [Cumulative]: Semantic Similarity: 0.84018,	 cache time: 2.559862638774671e-07,	 generate time: 2.9674441287392064
[95]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.462825059890747
[95]: [Cumulative]: Semantic Similarity: 0.84184,	 cache time: 2.5580326716105145e-07,	 generate time: 2.9517710134387016
[96]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.1225438117980957
[96]: [Cumulative]: Semantic Similarity: 0.84347,	 cache time: 2.5562404357280927e-07,	 generate time: 2.9329130010506543
[97]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.4664819240570068
[97]: [Cumulative]: Semantic Similarity: 0.84507,	 cache time: 2.5544847760881696e-07,	 generate time: 2.9179494186323516
[98]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 1.7953135967254639
[98]: [Cumulative]: Semantic Similarity: 0.84663,	 cache time: 2.576847269077494e-07,	 generate time: 2.9066096628555145
[99]: Semantic Similarity: 1.0,	 cache time: 7.152557373046875e-07,	 generate time: 1.0875916481018066
[99]: [Cumulative]: Semantic Similarity: 0.84817,	 cache time: 2.6226043701171877e-07,	 generate time: 2.8884194827079774

Result for ./results/squad-train/100/result_3.1-8B_k7_p100_q100_squad-train_bertscore_kvcache.txt
Prepare time: 64.92949724197388
Average Semantic Similarity: 0.848167425468564
cache time: 2.6226043701171877e-07,	 generate time: 2.8884194827079774
