KVcache prepared in 23.531104564666748 seconds
[0]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.8966963291168213
[19]: Semantic Similarity: 0.97161,	 cache time: 2.384185791015625e-07,	 generate time: 1.4961354732513428
[19]: [Cumulative]: Semantic Similarity: 0.84577,	 cache time: 2.6226043701171877e-07,	 generate time: 2.0439133286476134
[20]: Semantic Similarity: 0.25154,	 cache time: 2.384185791015625e-07,	 generate time: 4.41646671295166
[20]: [Cumulative]: Semantic Similarity: 0.81747,	 cache time: 2.611251104445685e-07,	 generate time: 2.1568920612335205
[21]: Semantic Similarity: 0.92298,	 cache time: 2.384185791015625e-07,	 generate time: 0.6567556858062744
[21]: [Cumulative]: Semantic Similarity: 0.82227,	 cache time: 2.600929953835227e-07,	 generate time: 2.0887040441686455
[22]: Semantic Similarity: 0.98149,	 cache time: 2.384185791015625e-07,	 generate time: 1.7032334804534912
[22]: [Cumulative]: Semantic Similarity: 0.82919,	 cache time: 2.591506294582201e-07,	 generate time: 2.0719444544419
[23]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.7029130458831787
[23]: [Cumulative]: Semantic Similarity: 0.83631,	 cache time: 2.582867940266927e-07,	 generate time: 2.056568145751953
[24]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.8686676025390625
[24]: [Cumulative]: Semantic Similarity: 0.84286,	 cache time: 2.574920654296875e-07,	 generate time: 2.0090521240234374
[25]: Semantic Similarity: 0.89425,	 cache time: 2.384185791015625e-07,	 generate time: 1.9061698913574219
[25]: [Cumulative]: Semantic Similarity: 0.84483,	 cache time: 2.567584698016827e-07,	 generate time: 2.0050951150747447
[26]: Semantic Similarity: 0.83886,	 cache time: 0.0,	 generate time: 2.950631856918335
[26]: [Cumulative]: Semantic Similarity: 0.84461,	 cache time: 2.472488968460648e-07,	 generate time: 2.040114994402285
[27]: Semantic Similarity: 0.88844,	 cache time: 4.76837158203125e-07,	 generate time: 1.4940266609191895
[27]: [Cumulative]: Semantic Similarity: 0.84618,	 cache time: 2.5544847760881696e-07,	 generate time: 2.0206118396350314
[28]: Semantic Similarity: 0.88818,	 cache time: 2.384185791015625e-07,	 generate time: 2.9549405574798584
[28]: [Cumulative]: Semantic Similarity: 0.84763,	 cache time: 2.5486123972925645e-07,	 generate time: 2.0528300712848533
[29]: Semantic Similarity: 0.98694,	 cache time: 2.384185791015625e-07,	 generate time: 2.743100881576538
[29]: [Cumulative]: Semantic Similarity: 0.85227,	 cache time: 2.5431315104166666e-07,	 generate time: 2.075839098294576
[30]: Semantic Similarity: 0.2637,	 cache time: 2.384185791015625e-07,	 generate time: 1.9090924263000488
[30]: [Cumulative]: Semantic Similarity: 0.83328,	 cache time: 2.538004229145665e-07,	 generate time: 2.0704601733915267
[31]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.8699672222137451
[31]: [Cumulative]: Semantic Similarity: 0.83849,	 cache time: 2.5331974029541016e-07,	 generate time: 2.032944768667221
[32]: Semantic Similarity: 0.6036,	 cache time: 2.384185791015625e-07,	 generate time: 1.2816057205200195
[32]: [Cumulative]: Semantic Similarity: 0.83138,	 cache time: 2.5286818995620264e-07,	 generate time: 2.0101769187233667
[33]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.6559932231903076
[33]: [Cumulative]: Semantic Similarity: 0.83633,	 cache time: 2.524432014016544e-07,	 generate time: 1.9703479865018059
[34]: Semantic Similarity: 0.16003,	 cache time: 2.384185791015625e-07,	 generate time: 4.411518812179565
[34]: [Cumulative]: Semantic Similarity: 0.81701,	 cache time: 2.520424979073661e-07,	 generate time: 2.0400957243783133
[35]: Semantic Similarity: 0.98134,	 cache time: 2.384185791015625e-07,	 generate time: 2.1161887645721436
[35]: [Cumulative]: Semantic Similarity: 0.82158,	 cache time: 2.51664055718316e-07,	 generate time: 2.042209419939253
[36]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 0.8698773384094238
[36]: [Cumulative]: Semantic Similarity: 0.8264,	 cache time: 2.448623244826858e-07,	 generate time: 2.0105247690870955
[37]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.8682563304901123
[37]: [Cumulative]: Semantic Similarity: 0.83097,	 cache time: 2.4469275223581416e-07,	 generate time: 1.9804650733345432
[38]: Semantic Similarity: 0.87932,	 cache time: 2.384185791015625e-07,	 generate time: 1.2871675491333008
[38]: [Cumulative]: Semantic Similarity: 0.83221,	 cache time: 2.4453187600160254e-07,	 generate time: 1.9626882137396398
[39]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.0763497352600098
[39]: [Cumulative]: Semantic Similarity: 0.8364,	 cache time: 2.4437904357910154e-07,	 generate time: 1.940529751777649
[40]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.2855358123779297
[40]: [Cumulative]: Semantic Similarity: 0.84039,	 cache time: 2.4423366639672257e-07,	 generate time: 1.9245542898410704
[41]: Semantic Similarity: 0.59367,	 cache time: 4.76837158203125e-07,	 generate time: 5.462013483047485
[41]: [Cumulative]: Semantic Similarity: 0.83452,	 cache time: 2.497718447730655e-07,	 generate time: 2.0087795087269376
[42]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.2842881679534912
[42]: [Cumulative]: Semantic Similarity: 0.83837,	 cache time: 2.495078153388445e-07,	 generate time: 1.991930872894997
[43]: Semantic Similarity: 0.98461,	 cache time: 2.384185791015625e-07,	 generate time: 1.4932949542999268
[43]: [Cumulative]: Semantic Similarity: 0.84169,	 cache time: 2.492557872425426e-07,	 generate time: 1.9805982383814724
[44]: Semantic Similarity: 0.64801,	 cache time: 4.76837158203125e-07,	 generate time: 3.1757662296295166
[44]: [Cumulative]: Semantic Similarity: 0.83739,	 cache time: 2.5431315104166666e-07,	 generate time: 2.0071575270758735
[45]: Semantic Similarity: 0.55964,	 cache time: 2.384185791015625e-07,	 generate time: 1.4931583404541016
[45]: [Cumulative]: Semantic Similarity: 0.83135,	 cache time: 2.539676168690557e-07,	 generate time: 1.9959836317145305
[46]: Semantic Similarity: 0.97829,	 cache time: 2.384185791015625e-07,	 generate time: 1.2868537902832031
[46]: [Cumulative]: Semantic Similarity: 0.83447,	 cache time: 2.53636786278258e-07,	 generate time: 1.9808957627479067
[47]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.6620070934295654
[47]: [Cumulative]: Semantic Similarity: 0.83792,	 cache time: 2.5331974029541016e-07,	 generate time: 1.953418915470441
[48]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.2822134494781494
[48]: [Cumulative]: Semantic Similarity: 0.84123,	 cache time: 2.530156349649235e-07,	 generate time: 1.9397208447359047
[49]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 1.9140889644622803
[49]: [Cumulative]: Semantic Similarity: 0.84441,	 cache time: 2.574920654296875e-07,	 generate time: 1.9392082071304322
[50]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.4900281429290771
[50]: [Cumulative]: Semantic Similarity: 0.84746,	 cache time: 2.5711807550168504e-07,	 generate time: 1.93040075489119
[51]: Semantic Similarity: 0.98555,	 cache time: 2.384185791015625e-07,	 generate time: 1.0778963565826416
[51]: [Cumulative]: Semantic Similarity: 0.85011,	 cache time: 2.567584698016827e-07,	 generate time: 1.9140064395391023
[52]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.0744152069091797
[52]: [Cumulative]: Semantic Similarity: 0.85294,	 cache time: 2.564124341280955e-07,	 generate time: 1.8981650955272171
[53]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.2830500602722168
[53]: [Cumulative]: Semantic Similarity: 0.85566,	 cache time: 2.5607921459056716e-07,	 generate time: 1.8867740763558283
[54]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.8698029518127441
[54]: [Cumulative]: Semantic Similarity: 0.85829,	 cache time: 2.557581121271307e-07,	 generate time: 1.8682836922732267
[55]: Semantic Similarity: 0.82277,	 cache time: 0.0,	 generate time: 0.6569230556488037
[55]: [Cumulative]: Semantic Similarity: 0.85765,	 cache time: 2.5119100298200336e-07,	 generate time: 1.8466522523335047
[56]: Semantic Similarity: 0.87682,	 cache time: 0.0,	 generate time: 0.8658180236816406
[56]: [Cumulative]: Semantic Similarity: 0.85799,	 cache time: 2.467841432805647e-07,	 generate time: 1.8294446342869808
[57]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.4934487342834473
[57]: [Cumulative]: Semantic Similarity: 0.86044,	 cache time: 2.466399094154095e-07,	 generate time: 1.8236516015282993
[58]: Semantic Similarity: 0.66284,	 cache time: 2.384185791015625e-07,	 generate time: 3.5772454738616943
[58]: [Cumulative]: Semantic Similarity: 0.85709,	 cache time: 2.4650056483381883e-07,	 generate time: 1.8533735315678483
[59]: Semantic Similarity: 0.98357,	 cache time: 2.384185791015625e-07,	 generate time: 0.8695402145385742
[59]: [Cumulative]: Semantic Similarity: 0.8592,	 cache time: 2.463658650716146e-07,	 generate time: 1.8369763096173604
[60]: Semantic Similarity: 0.9693,	 cache time: 0.0,	 generate time: 1.074657678604126
[60]: [Cumulative]: Semantic Similarity: 0.861,	 cache time: 2.4232708039830943e-07,	 generate time: 1.8244792828794385
[61]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.8664567470550537
[61]: [Cumulative]: Semantic Similarity: 0.86324,	 cache time: 2.422640400548135e-07,	 generate time: 1.8090273064951743
[62]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.8704757690429688
[62]: [Cumulative]: Semantic Similarity: 0.86541,	 cache time: 2.422030009920635e-07,	 generate time: 1.794129663043552
[63]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.8664951324462891
[63]: [Cumulative]: Semantic Similarity: 0.86752,	 cache time: 2.421438694000244e-07,	 generate time: 1.7796353735029697
[64]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 1.074092149734497
[64]: [Cumulative]: Semantic Similarity: 0.86956,	 cache time: 2.384185791015625e-07,	 generate time: 1.76878086236807
[65]: Semantic Similarity: 0.84933,	 cache time: 2.384185791015625e-07,	 generate time: 1.9051134586334229
[65]: [Cumulative]: Semantic Similarity: 0.86925,	 cache time: 2.384185791015625e-07,	 generate time: 1.77084650776603
[66]: Semantic Similarity: 0.73925,	 cache time: 2.384185791015625e-07,	 generate time: 0.8696029186248779
[66]: [Cumulative]: Semantic Similarity: 0.86731,	 cache time: 2.384185791015625e-07,	 generate time: 1.7573951109131771
[67]: Semantic Similarity: 0.97734,	 cache time: 2.384185791015625e-07,	 generate time: 1.0763819217681885
[67]: [Cumulative]: Semantic Similarity: 0.86893,	 cache time: 2.384185791015625e-07,	 generate time: 1.7473802110728096
[68]: Semantic Similarity: 0.96982,	 cache time: 2.384185791015625e-07,	 generate time: 1.074209451675415
[68]: [Cumulative]: Semantic Similarity: 0.87039,	 cache time: 2.384185791015625e-07,	 generate time: 1.7376241131105286
[69]: Semantic Similarity: 0.89884,	 cache time: 2.384185791015625e-07,	 generate time: 1.4923646450042725
[69]: [Cumulative]: Semantic Similarity: 0.8708,	 cache time: 2.384185791015625e-07,	 generate time: 1.7341204064232962
[70]: Semantic Similarity: 0.64011,	 cache time: 0.0,	 generate time: 7.545680046081543
[70]: [Cumulative]: Semantic Similarity: 0.86755,	 cache time: 2.3506057094520247e-07,	 generate time: 1.815973359094539
[71]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 0.8687169551849365
[71]: [Cumulative]: Semantic Similarity: 0.86939,	 cache time: 2.3179584079318576e-07,	 generate time: 1.8028170201513503
[72]: Semantic Similarity: 0.89788,	 cache time: 2.384185791015625e-07,	 generate time: 0.8649284839630127
[72]: [Cumulative]: Semantic Similarity: 0.86978,	 cache time: 2.3188656323576627e-07,	 generate time: 1.7899692319843867
[73]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.0747745037078857
[73]: [Cumulative]: Semantic Similarity: 0.87154,	 cache time: 2.319748337204392e-07,	 generate time: 1.7803044383590285
[74]: Semantic Similarity: 0.96551,	 cache time: 2.384185791015625e-07,	 generate time: 1.286553144454956
[74]: [Cumulative]: Semantic Similarity: 0.87279,	 cache time: 2.3206075032552085e-07,	 generate time: 1.773721087773641
[75]: Semantic Similarity: 0.29925,	 cache time: 2.384185791015625e-07,	 generate time: 3.1611104011535645
[75]: [Cumulative]: Semantic Similarity: 0.86524,	 cache time: 2.3214440596731086e-07,	 generate time: 1.7919762103181136
[76]: Semantic Similarity: 0.98911,	 cache time: 2.384185791015625e-07,	 generate time: 1.9120862483978271
[76]: [Cumulative]: Semantic Similarity: 0.86685,	 cache time: 2.3222588873528815e-07,	 generate time: 1.7935360809425256
[77]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.0755605697631836
[77]: [Cumulative]: Semantic Similarity: 0.86856,	 cache time: 2.3230528220152243e-07,	 generate time: 1.7843312666966364
[78]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.8666908740997314
[78]: [Cumulative]: Semantic Similarity: 0.87022,	 cache time: 2.3540062240407438e-07,	 generate time: 1.7727155655245237
[79]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 0.45056653022766113
[79]: [Cumulative]: Semantic Similarity: 0.87184,	 cache time: 2.3245811462402343e-07,	 generate time: 1.756188702583313
[80]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.658604621887207
[80]: [Cumulative]: Semantic Similarity: 0.87343,	 cache time: 2.3253170060522762e-07,	 generate time: 1.7426382818339783
[81]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 0.8682265281677246
[81]: [Cumulative]: Semantic Similarity: 0.87497,	 cache time: 2.296959481588224e-07,	 generate time: 1.7319747238624386
[82]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.6579780578613281
[82]: [Cumulative]: Semantic Similarity: 0.87648,	 cache time: 2.2980104009789156e-07,	 generate time: 1.7190350049949554
[83]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 1.9076204299926758
[83]: [Cumulative]: Semantic Similarity: 0.87795,	 cache time: 2.270653134300595e-07,	 generate time: 1.7212800695782615
[84]: Semantic Similarity: 0.90459,	 cache time: 2.384185791015625e-07,	 generate time: 0.8653519153594971
[84]: [Cumulative]: Semantic Similarity: 0.87826,	 cache time: 2.2719888126148896e-07,	 generate time: 1.7112103265874525
[85]: Semantic Similarity: 0.70221,	 cache time: 2.384185791015625e-07,	 generate time: 1.7004389762878418
[85]: [Cumulative]: Semantic Similarity: 0.87621,	 cache time: 2.2732934286428053e-07,	 generate time: 1.7110850783281548
[86]: Semantic Similarity: 0.58128,	 cache time: 2.384185791015625e-07,	 generate time: 0.6568562984466553
[86]: [Cumulative]: Semantic Similarity: 0.87282,	 cache time: 2.274568053497665e-07,	 generate time: 1.6989675061456089
[87]: Semantic Similarity: 0.39006,	 cache time: 2.384185791015625e-07,	 generate time: 5.039405584335327
[87]: [Cumulative]: Semantic Similarity: 0.86734,	 cache time: 2.275813709605824e-07,	 generate time: 1.736927029761401
[88]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.6564679145812988
[88]: [Cumulative]: Semantic Similarity: 0.86883,	 cache time: 2.277031373441889e-07,	 generate time: 1.7247870397031977
[89]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.8687448501586914
[89]: [Cumulative]: Semantic Similarity: 0.87029,	 cache time: 2.2782219780815973e-07,	 generate time: 1.7152754598193698
[90]: Semantic Similarity: 0.99045,	 cache time: 2.384185791015625e-07,	 generate time: 1.4917559623718262
[90]: [Cumulative]: Semantic Similarity: 0.87161,	 cache time: 2.2793864155863669e-07,	 generate time: 1.7128192016056605
[91]: Semantic Similarity: 0.44556,	 cache time: 2.384185791015625e-07,	 generate time: 1.713674783706665
[91]: [Cumulative]: Semantic Similarity: 0.86698,	 cache time: 2.280525539232337e-07,	 generate time: 1.7128285014111062
[92]: Semantic Similarity: 0.85739,	 cache time: 2.384185791015625e-07,	 generate time: 1.076371431350708
[92]: [Cumulative]: Semantic Similarity: 0.86687,	 cache time: 2.2816401655955982e-07,	 generate time: 1.7059848770018546
[93]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 1.2863826751708984
[93]: [Cumulative]: Semantic Similarity: 0.86829,	 cache time: 2.257367397876496e-07,	 generate time: 1.701521023790887
[94]: Semantic Similarity: 0.95854,	 cache time: 2.384185791015625e-07,	 generate time: 1.2815444469451904
[94]: [Cumulative]: Semantic Similarity: 0.86924,	 cache time: 2.258702328330592e-07,	 generate time: 1.697100217718827
[95]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.8696973323822021
[95]: [Cumulative]: Semantic Similarity: 0.8706,	 cache time: 2.260009447733561e-07,	 generate time: 1.6884814376632373
[96]: Semantic Similarity: 0.97601,	 cache time: 0.0,	 generate time: 0.8798987865447998
[96]: [Cumulative]: Semantic Similarity: 0.87169,	 cache time: 2.2367103812620812e-07,	 generate time: 1.6801455340434595
[97]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 0.8824927806854248
[97]: [Cumulative]: Semantic Similarity: 0.873,	 cache time: 2.2138868059430804e-07,	 generate time: 1.6720062202336836
[98]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.0788023471832275
[98]: [Cumulative]: Semantic Similarity: 0.87428,	 cache time: 2.21560699771149e-07,	 generate time: 1.6660142619200426
[99]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.6619358062744141
[99]: [Cumulative]: Semantic Similarity: 0.87554,	 cache time: 2.2172927856445314e-07,	 generate time: 1.6559734773635864
[100]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.8695220947265625
[100]: [Cumulative]: Semantic Similarity: 0.87677,	 cache time: 2.2189451916383046e-07,	 generate time: 1.6481868300107445
[101]: Semantic Similarity: 0.69304,	 cache time: 2.384185791015625e-07,	 generate time: 1.076242208480835
[101]: [Cumulative]: Semantic Similarity: 0.87497,	 cache time: 2.2205651975145527e-07,	 generate time: 1.642579529799667
[102]: Semantic Similarity: 0.86562,	 cache time: 2.384185791015625e-07,	 generate time: 0.6604166030883789
[102]: [Cumulative]: Semantic Similarity: 0.87488,	 cache time: 2.2221537469660195e-07,	 generate time: 1.633043967404412
[103]: Semantic Similarity: 0.52757,	 cache time: 2.384185791015625e-07,	 generate time: 1.4945836067199707
[103]: [Cumulative]: Semantic Similarity: 0.87154,	 cache time: 2.2237117473895734e-07,	 generate time: 1.6317126177824461
[104]: Semantic Similarity: 0.97592,	 cache time: 2.384185791015625e-07,	 generate time: 1.494985818862915
[104]: [Cumulative]: Semantic Similarity: 0.87253,	 cache time: 2.2252400716145834e-07,	 generate time: 1.6304104577927363
[105]: Semantic Similarity: 0.82756,	 cache time: 2.384185791015625e-07,	 generate time: 0.8710882663726807
[105]: [Cumulative]: Semantic Similarity: 0.87211,	 cache time: 2.226739559533461e-07,	 generate time: 1.623247040892547
[106]: Semantic Similarity: 0.72161,	 cache time: 0.0,	 generate time: 1.0799148082733154
[106]: [Cumulative]: Semantic Similarity: 0.8707,	 cache time: 2.2059289094443633e-07,	 generate time: 1.618169169559657
[107]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.6586740016937256
[107]: [Cumulative]: Semantic Similarity: 0.8719,	 cache time: 2.2075794361255787e-07,	 generate time: 1.6092849550423798
[108]: Semantic Similarity: 0.81418,	 cache time: 2.384185791015625e-07,	 generate time: 1.908902645111084
[108]: [Cumulative]: Semantic Similarity: 0.87137,	 cache time: 2.2091996779135608e-07,	 generate time: 1.6120337411897991
[109]: Semantic Similarity: 0.81418,	 cache time: 2.384185791015625e-07,	 generate time: 1.9089279174804688
[109]: [Cumulative]: Semantic Similarity: 0.87085,	 cache time: 2.210790460759943e-07,	 generate time: 1.614732779156078
[110]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.0746092796325684
[110]: [Cumulative]: Semantic Similarity: 0.87201,	 cache time: 2.2123525808523366e-07,	 generate time: 1.6098668016828932
[111]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.8684320449829102
[111]: [Cumulative]: Semantic Similarity: 0.87315,	 cache time: 2.2138868059430804e-07,	 generate time: 1.603246848498072
[112]: Semantic Similarity: 0.46997,	 cache time: 0.0,	 generate time: 1.4954934120178223
[112]: [Cumulative]: Semantic Similarity: 0.86959,	 cache time: 2.194294887306416e-07,	 generate time: 1.6022932782637334
[113]: Semantic Similarity: 0.54028,	 cache time: 2.384185791015625e-07,	 generate time: 0.8814435005187988
[113]: [Cumulative]: Semantic Similarity: 0.8667,	 cache time: 2.1959605969880756e-07,	 generate time: 1.5959700345993042
[114]: Semantic Similarity: 0.67189,	 cache time: 4.76837158203125e-07,	 generate time: 0.8664109706878662
[114]: [Cumulative]: Semantic Similarity: 0.865,	 cache time: 2.218329388162364e-07,	 generate time: 1.5896260427392048
[115]: Semantic Similarity: 0.97337,	 cache time: 2.384185791015625e-07,	 generate time: 1.4948091506958008
[115]: [Cumulative]: Semantic Similarity: 0.86594,	 cache time: 2.2197591847386853e-07,	 generate time: 1.5888086557388306
[116]: Semantic Similarity: 0.99062,	 cache time: 0.0,	 generate time: 2.9502015113830566
[116]: [Cumulative]: Semantic Similarity: 0.867,	 cache time: 2.2007868840144232e-07,	 generate time: 1.6004444921118581
[117]: Semantic Similarity: 0.97172,	 cache time: 2.384185791015625e-07,	 generate time: 1.0782890319824219
[117]: [Cumulative]: Semantic Similarity: 0.86789,	 cache time: 2.202341112039857e-07,	 generate time: 1.596019445839575
[118]: Semantic Similarity: 0.97128,	 cache time: 2.384185791015625e-07,	 generate time: 1.4894583225250244
[118]: [Cumulative]: Semantic Similarity: 0.86876,	 cache time: 2.203869218585872e-07,	 generate time: 1.5951239742150827
[119]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.6637136936187744
[119]: [Cumulative]: Semantic Similarity: 0.86985,	 cache time: 2.2053718566894532e-07,	 generate time: 1.5873622218767802
[120]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.8700051307678223
[120]: [Cumulative]: Semantic Similarity: 0.87093,	 cache time: 2.2068496577995868e-07,	 generate time: 1.5814336508758797
[121]: Semantic Similarity: 0.88832,	 cache time: 2.384185791015625e-07,	 generate time: 1.4928796291351318
[121]: [Cumulative]: Semantic Similarity: 0.87107,	 cache time: 2.2083032326620134e-07,	 generate time: 1.5807077982386604
[122]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.6617631912231445
[122]: [Cumulative]: Semantic Similarity: 0.87212,	 cache time: 2.2291167964780233e-07,	 generate time: 1.5732367038726807
[123]: Semantic Similarity: 0.17923,	 cache time: 0.0,	 generate time: 1.9120855331420898
