idx,generated_response,ground_truth,reset_cache_time,generate_time
57, 20 words (about 80 bytes),ENIAC,0.0004725456237792969,0.9758923053741455
58, CPU,CPU,0.00047898292541503906,0.20822787284851074
59, 1947,1947.,0.0004742145538330078,0.3989441394805908
60, An interrupt.,"an interrupt,",0.0004775524139404297,0.4003751277923584
61, SQL.,SQL,0.0004818439483642578,0.30315351486206055
62, 1906,1906,0.0005002021789550781,0.4003450870513916
63, A bit (binary digit) of information.,a bit (binary digit) of information,0.00048422813415527344,0.9802350997924805
64," Analog computers were originally used for specialized tasks such as astronomical calculations, navigation, and solving differential equations.",astronomical calculations,0.00047850608825683594,2.034510850906372
65, The 1962 Commonwealth Electoral Act.,Menzies' Commonwealth Electoral Act,0.00047707557678222656,0.8799054622650146
66, development at Google.,Google Chrome,0.0004937648773193359,0.49570226669311523
67, DARPA,DARPA),0.00047969818115234375,0.30339789390563965
68," The ""birthday cake interview""",the infamous birthday cake interview,0.00047850608825683594,0.6983568668365479
69, 1977,1977,0.00048732757568359375,0.40198779106140137
70, 1920s,1920s,0.0005064010620117188,0.49651265144348145
71," More than 90,000.","more than 90,000",0.00048089027404785156,0.785651445388794
72, Netscape Navigator,Netscape Navigator,0.00048613548278808594,0.40026044845581055
73," January 18, 1944",18 January 1944,0.00047707557678222656,0.784898042678833
74, A program counter.,the program counter,0.00047779083251953125,0.49601078033447266
75, 0 to 255 or -128 to +127.,0 to 255 or −128 to +127,0.0004773139953613281,1.2673182487487793
76, Malcolm Turnbull,Malcolm Turnbull,0.0004811286926269531,0.30411458015441895
77, 5000 times.,5000,0.00047397613525390625,0.5915722846984863
78, Uniform Resource Locator,Uniform Resource Locator,0.00047969818115234375,0.39931583404541016
79," The three main parts of the CPU are: 
1. Arithmetic Logic Unit (ALU)
2. Control Unit
3. Registers","The control unit, ALU, and registers",0.00048470497131347656,2.707012176513672
80, London.,London,0.00047850608825683594,0.30451059341430664
81, Peripheral devices.,Peripheral devices,0.0004863739013671875,0.4012463092803955
82, Campbell Newman,"former Brisbane Lord Mayor, Campbell Newman",0.0004963874816894531,0.30508923530578613
83, Henry Babbage,Henry Babbage,0.00048542022705078125,0.39959263801574707
84, A system of pulleys and wires.,system of pulleys and wires,0.0004849433898925781,0.8814256191253662
85, mobile phone web browser market,mobile phone web browser,0.0004763603210449219,0.5917885303497314
86, CPUs.,CPUs,0.0004937648773193359,0.3044159412384033
87," Australia, New Zealand, and the United States.","Australia, New Zealand and the United States",0.0004718303680419922,1.0717909336090088
88, browser war.,browser war,0.0004792213439941406,0.39930081367492676
89," January 26, 1966.",26 January 1966,0.00048089027404785156,0.8806207180023193
90," ""The Yong Mans Gleanings""",The Yong Mans Gleanings,0.0004973411560058594,0.8823199272155762
91, Anti-communism.,Anti-communism,0.0004775524139404297,0.593482255935669
92, 1917,1917,0.0004780292510986328,0.400651216506958
93, 1945,1945,0.00048470497131347656,0.399273157119751
94, Tony Abbott,Tony Abbott,0.0004863739013671875,0.30315566062927246
95, The benefit of 4GL is that it provides ways to obtain information without requiring the direct help of a programmer.,provides ways to obtain information without requiring the direct help of a programmer,0.0004658699035644531,2.3232994079589844
96, The University of Pennsylvania.,University of Pennsylvania,0.0004799365997314453,0.5958406925201416
97, John Howard and Paul Keating.,former Treasurer John Howard competing with former Foreign Minister Andrew Peacock,0.0005986690521240234,0.7858822345733643
98, Firmware.,"firmware,",0.0004892349243164062,0.3032851219177246
99, An interpreter.,an interpreter,0.0004780292510986328,0.399991512298584
100, 1833,1833,0.0004897117614746094,0.4009871482849121
101, Intel 4004.,Intel 4004,0.0004725456237792969,0.5926399230957031
102, Uniform Resource Locator,Uniform Resource Identifier,0.0004849433898925781,0.3981490135192871
103, Marc Andreessen,Marc Andreessen,0.0004792213439941406,0.398144006729126
104," The Manchester Small-Scale Experimental Machine, nicknamed Baby, was built at the Victoria University of Manchester.",Victoria University of Manchester,0.0004901885986328125,2.0359630584716797
105, The electronics division of the Atomic Energy Research Establishment at Harwell.,electronics division of the Atomic Energy Research Establishment at Harwell,0.0004754066467285156,1.3604457378387451
106, Kythera and Crete.,Kythera and Crete,0.00047135353088378906,0.7841660976409912
107," The British at Bletchley Park, with the help of the electro-mechanical bombes and the Colossus computer.",", the British",0.0004718303680419922,2.7079243659973145
108, 1939,1939,0.0004971027374267578,0.4010927677154541
109, Geoffrey W.A. Dummer,Geoffrey W.A. Dummer,0.0005648136138916016,0.690788745880127
110, The 1950s.,the 1950s,0.00048232078552246094,0.6893997192382812
111, 237 million,237 million devices,0.0004801750183105469,0.4001805782318115
112, money,sums of money,0.0004901885986328125,0.20940232276916504
113, web feed aggregator,feed aggregator,0.0004923343658447266,0.3993697166442871
114, Programs.,programs,0.0004870891571044922,0.3044149875640869
115, microsequencer,microsequencer,0.0004930496215820312,0.4001045227050781
116, The Howard Government in Australia supported the US's war in Afghanistan and Iraq.,The Howard Government,0.00048732757568359375,1.5559751987457275
117, Decoding,(decodes,0.0004837512969970703,0.30432653427124023
118, The ALU.,the ALU,0.0004858970642089844,0.49677062034606934
119, The astrolabe was a combination of the planisphere and dioptra.,the planisphere and dioptra,0.0004856586456298828,1.6500017642974854
120," The Antikythera mechanism was found in the Antikythera wreck off the Greek island of Antikythera, between Kythera and Crete.",Antikythera wreck off the Greek island of Antikythera,0.0004911422729492188,3.287241220474243
121, Registers,registers,0.0004718303680419922,0.20745372772216797
122, South East Asia Collective Defence Treaty,South East Asia Collective Defence Treaty,0.001482248306274414,0.6886544227600098
123, Robert Menzies,Menzies,0.0005254745483398438,0.49678778648376465
124, 1971,1971,0.000476837158203125,0.3997802734375
125, Lord Kelvin,Lord Kelvin,0.0004875659942626953,0.30461573600769043
126, Analog computers remain in use in specialized applications such as education (control systems) and aircraft (slide rule).,education (control systems) and aircraft (slide rule).,0.0004780292510986328,2.130924701690674
127, January 2003,January 2003,0.00047779083251953125,0.4967491626739502
128, Microprocessors.,a microprocessor,0.00048351287841796875,0.3997199535369873
129, Publicly owned.,publicly,0.0004699230194091797,0.4962146282196045
130, Kurt Gödel,Kurt Gödel,0.00048828125,0.4008677005767822
131, Mac,Mac,0.00048089027404785156,0.20796990394592285
132, 21 June 1948,21 June 1948,0.0004904270172119141,0.6884255409240723
133, 6,six,0.0004773139953613281,0.3048818111419678
134, 1990,1990,0.0004949569702148438,0.3988504409790039
135, Flash applications and Java applets.,Flash applications and Java applets,0.0004754066467285156,0.7840065956115723
136, San Francisco.,San Francisco,0.00047969818115234375,0.40052199363708496
137, The death of Joseph Lyons in 1939.,Lyons' death in 1939,0.0004775524139404297,1.0727052688598633
138, World War II,World War II,0.0004756450653076172,0.39936184883117676
139, Loops are defined as instructions that are repeated by the computer.,instructions that are repeated by the computer),0.00047326087951660156,1.3602819442749023
140," Frederic C. Williams, Tom Kilburn, and Geoff Tootill.","Frederic C. Williams, Tom Kilburn and Geoff Tootill",0.0004911422729492188,1.6501061916351318
141, Harvard Mark II,Harvard Mark II,0.0004951953887939453,0.4033069610595703
142, 1953,1953,0.0004947185516357422,0.40065526962280273
143, The program counter.,which location in memory the next instruction is to be read from,0.0004971027374267578,0.49567604064941406
144, Output devices.,output devices,0.0004942417144775391,0.40062832832336426
145, Dr Brendan Nelson,Dr Brendan Nelson,0.0004773139953613281,0.4006648063659668
146, A Universal Machine is known as a Universal Turing Machine.,Universal Turing machine,0.0004737377166748047,1.168118953704834
147, The Liberal and National parties merged in 2008 to form the Liberal National Party of Queensland.,the Liberal and National parties,0.0004947185516357422,1.9415202140808105
148, Slow input/output devices.,input/output devices,0.00048065185546875,0.5918996334075928
149, MIT,MIT,0.0004999637603759766,0.20841073989868164
150, ENIAC (Electronic Numerical Integrator and Computer),ENIAC,0.0004830360412597656,1.2638659477233887
151, The European Commission.,the European Commission,0.00048089027404785156,0.4964871406555176
152, 1951,1951,0.0004887580871582031,0.3998422622680664
153, The Internet.,the Internet.,0.0004951953887939453,0.3999009132385254
154, The ENIAC was constructed by John Mauchly and J. Presper Eckert at the University of Pennsylvania.,John Mauchly and J. Presper Eckert,0.0005266666412353516,2.418883800506592
155, Aviation.,Aviation,0.0006885528564453125,0.30391645431518555
156, The Manchester Small-Scale Experimental Machine (Baby) was the first stored-program computer in the world.,The Manchester Small-Scale Experimental Machine,0.0004825592041015625,2.0331385135650635
157, Canberra.,"Albury, New South Wales",0.00048041343688964844,0.30427050590515137
158, Netscape,Netscape,0.0005066394805908203,0.30486559867858887
159, Robert Menzies,Robert Menzies,0.0005199909210205078,0.4964320659637451
160, Software,Software,0.0004868507385253906,0.20854401588439941
161, Supercomputer,Supercomputers,0.0005156993865966797,0.3048067092895508
162, September 2008,September 2008,0.0004899501800537109,0.4946589469909668
163, Internet Relay Chat,Internet Relay Chat,0.0004894733428955078,0.39827871322631836
164, The Aboriginal Land Rights Act 1976.,Aboriginal Land Rights Act 1976,0.00047087669372558594,0.9773612022399902
165," The Liberal Party's policy is made almost entirely by the parliamentary parties, not by the party's rank-and-file members.","almost entirely by the parliamentary parties, not by the party's rank-and-file members",0.0004749298095703125,2.418117046356201
166, Hypertext Transfer Protocol,Hypertext Transfer Protocol,0.00047779083251953125,0.496124267578125
167, 1938,1938,0.0004863739013671875,0.40083813667297363
168, Menzies committed troops to the Korean War and attempted to ban the Communist Party of Australia in an unsuccessful referendum during the war.,committed troops to the Korean War and attempted to ban the Communist Party of Australia in an unsuccessful referendum during the course of that war,0.0004942417144775391,2.6124117374420166
169, open source software model.,open source software model,0.0004949569702148438,0.5921165943145752
170, Robert Menzies,Robert Menzies,0.00048351287841796875,0.49496006965637207
171, Hardware.,hardware,0.0004870891571044922,0.30368995666503906
172, 1945,1945,0.000492095947265625,0.40025758743286133
173," The first commercially available computer for the public was the Ferranti Mark 1, which was delivered to the University of Manchester in February 1951.",Ferranti Mark 1,0.0004987716674804688,2.996659278869629
174, Sir William Thomson,Sir William Thomson,0.00047850608825683594,0.4007987976074219
175, 1901,1901,0.0005006790161132812,0.399721622467041
176, Superscalar computers.,Superscalar,0.0005030632019042969,0.5921425819396973
177, Neville Bonner was chosen by the Liberal Party to fill a Senate vacancy in 1971.,chosen by the Liberal Party to fill a Senate vacancy in 1971,0.0004980564117431641,1.9367952346801758
178, Asia,Asia,0.0004863739013671875,0.20842671394348145
179, The Post Office Research Station in London.,Post Office Research Station,0.00047135353088378906,0.8804459571838379
180," A comparison of browsers must be seen to know their features, functionality, and performance.",current security vulnerabilities,0.0004889965057373047,1.7458813190460205
181, The Liberal Party of Australia considers itself anti-socialist.,anti-socialist,0.0005047321319580078,1.1701679229736328
182," Counting devices made of clay spheres, cones, etc.","(clay spheres, cones, etc.)",0.00048065185546875,1.2636754512786865
183," The doll is located at the Musée d'Art et d'Histoire of Neuchâtel, Switzerland.",Musée d'Art et d'Histoire,0.0006501674652099609,2.4207944869995117
184, traditional,traditional,0.0004971027374267578,0.20800256729125977
185, Henry Babbage,Henry Babbage,0.0005011558532714844,0.3997232913970947
186, A computer.,World Wide Web,0.0004875659942626953,0.39937734603881836
187, A PDA or a hand-held videogame.,a PDA or a hand-held videogame,0.00048065185546875,1.0714671611785889
188, File Transfer Protocol,File Transfer Protocol,0.0004830360412597656,0.39898133277893066
189, 256,256 different numbers,0.00047087669372558594,0.30344271659851074
190," ""bugs""","""bugs",0.0004932880401611328,0.40000009536743164
191, Iowa State University.,Iowa State University,0.00048542022705078125,0.4973568916320801
192, 1872,1872,0.00048828125,0.40137195587158203
193, Vannevar Bush.,Vannevar Bush,0.0004963874816894531,0.5938706398010254
194, The Ferranti Mark 1 was delivered to the University of Manchester in February 1951.,University of Manchester,0.0005042552947998047,1.9399700164794922
195," Howard supported traditional Australian institutions and the monarchy, whereas Keating did not.","he supported traditional Australian institutions like the Monarchy in Australia, the commemoration of ANZAC Day and the design of the Australian flag",0.0004906654357910156,1.553278923034668
196, 1500,1500 thermionic valves (tubes),0.0004818439483642578,0.4002504348754883
197," The primary function of a browser is to retrieve, present, and traverse information resources on the World Wide Web.",the World Wide Web,0.0005156993865966797,2.2294678688049316
198, May 2012,May 2012,0.0004851818084716797,0.4961063861846924
199, The CPU.,The CPU,0.00047135353088378906,0.39936041831970215
200, 11 November 1975,11 November 1975,0.00047016143798828125,0.6880950927734375
201, 1993,1993,0.0004954338073730469,0.3993058204650879
202, Menzies and Malcolm Fraser generally maintained Australia's high tariff levels.,generally maintain,0.0004894733428955078,1.4590775966644287
203, Personal Computer,personal computers,0.0004887580871582031,0.3040156364440918
204, The astrolabe is often attributed to Hipparchus.,Hipparchus,0.00047898292541503906,1.2661354541778564
205, Malcolm Turnbull,Malcolm Turnbull,0.0004839897155761719,0.3028900623321533
206, Input/Output device,input and output,0.0004756450653076172,0.4953796863555908
207, Charles Babbage,Admiral Grace Hopper,0.0004665851593017578,0.40003204345703125
208, on,on,0.0004971027374267578,0.20857715606689453
209, 5–10 Hz.,about 5–10 Hz,0.0004787445068359375,0.6883912086486816
210," ""Favorites""",Favorites,0.0004801750183105469,0.40000391006469727
211, Most browsers.,Most browsers,0.0004947185516357422,0.39921069145202637
212, HTML and XHTML.,HTML and XHTML,0.00048232078552246094,0.4959101676940918
213, Firmware.,firmware,0.0004975795745849609,0.3043026924133301
214, A checkered cloth.,a checkered cloth,0.0004930496215820312,0.5931739807128906
215, A computer's assembly language is known as a mnemonic.,basic instruction can be given a short name that is indicative of its function,0.00048732757568359375,1.1716523170471191
216, Baby,Baby,0.0004723072052001953,0.2084345817565918
217, Opposed to the Australian Labor Party.,opposed,0.0004918575286865234,0.8823778629302979
218, more slowly.,"more slowly,",0.00048732757568359375,0.4006474018096924
219, The Liberal National Party of Queensland.,the new Liberal National Party of Queensland,0.0005004405975341797,0.7859272956848145
220, Admiral Grace Hopper.,Admiral Grace Hopper,0.00047850608825683594,0.5915026664733887
221, A web browser.,Web browsers,0.0004787445068359375,0.4975016117095947
222, The Manchester Mark 1.,The Mark 1,0.0004878044128417969,0.6883375644683838
223, square roots,"sine, cosine,",0.0004856586456298828,0.30356788635253906
224, Integers,(integers,0.0005025863647460938,0.3033602237701416
225, Alan Turing,Alan Turing,0.00047278404235839844,0.3042173385620117
226, Millions to billions of times more capable.,millions to billions of times,0.0004858970642089844,0.8807401657104492
227, Mobile computing resources.,smartphones,0.00048828125,0.4968700408935547
228, Safari,Safari,0.0004792213439941406,0.20767807960510254
229, The United States and Britain.,United States and Britain,0.0004878044128417969,0.6874597072601318
230, ROM (Read-Only Memory),ROM,0.0004892349243164062,0.7845726013183594
231, Howard and Keating were similar in that they both pursued privatisation of public utilities and the introduction of a broad-based consumption tax (GST).,pursued privatisation of public utilities and the introduction of a broad based consumption tax,0.0004916191101074219,2.8047292232513428
232, Valves.,valves,0.0004792213439941406,0.4010806083679199
233, newsgroup reader.,default newsgroup reader,0.0005078315734863281,0.5938153266906738
234, Alan Turing,Alan Turing,0.0005590915679931641,0.3036689758300781
235, ROM (Read-Only Memory),ROM,0.0005002021789550781,0.7841236591339111
236, Assemblers.,an assembler.,0.00048279762268066406,0.49692821502685547
237, An output device.,output,0.0004811286926269531,0.49538588523864746
238, Julie Bishop,Julie Bishop,0.0004818439483642578,0.3034195899963379
239, The Abbott Government.,the Abbott Government,0.0004780292510986328,0.49530792236328125
240, Sir William Thomson,Sir William Thomson,0.0004923343658447266,0.40169310569763184
241, Electronic Numerical Integrator and Computer,Electronic Numerical Integrator and Computer),0.0004911422729492188,0.78485107421875
242, Konrad Zuse,Konrad Zuse,0.0004851818084716797,0.4956185817718506
243, The Gorton Government.,The Gorton Government,0.00048232078552246094,0.592034101486206
244, Germanium.,germanium,0.0004930496215820312,0.3997681140899658
245, 1968,1968 election to the 1970 election,0.0004951953887939453,0.40015244483947754
246, off,off,0.0004899501800537109,0.20946216583251953
247, 1945,1945.,0.0004935264587402344,0.40186405181884766
248, Malcolm Fraser.,Defence Minister Malcolm Fraser,0.00046896934509277344,0.40030336380004883
249, April 1951,April 1951,0.0004801750183105469,0.49524450302124023
250, The Church–Turing thesis.,The Church–Turing thesis,0.00047087669372558594,0.7841053009033203
251, Nintendo's Wii.,Nintendo's Wii,0.0004935264587402344,0.4961264133453369
252, Charles Babbage.,Charles Babbage,0.0004723072052001953,0.49558186531066895
253, 11.4%,11.4%,0.0004813671112060547,0.5914878845214844
254, Harvard architecture,the Harvard architecture,0.0004954338073730469,0.30495119094848633
255," The main use of a browser is to retrieve, present, and traverse information resources on the World Wide Web.",to bring information resources to the user,0.0004909038543701172,2.2252752780914307
256, The ANZUS Treaty.,ANZUS Treaty,0.000476837158203125,0.6882505416870117
257, The Liberal Party of Australia was named in honor of the old Commonwealth Liberal Party.,in honour of the old Commonwealth Liberal Party,0.0004911422729492188,1.6496853828430176
258, A compiler or an assembler.,a compiler or an assembler,0.0004904270172119141,0.6882936954498291
259, He was against nationalizing the banking system in Australia.,strongly against,0.00049591064453125,1.1694495677947998
260, A computer always has a CPU (Central Processing Unit) and memory.,"(CPU), and some form of memory",0.0004780292510986328,1.4566905498504639
261, Australian Democrats,Australian Democrats,0.0004794597625732422,0.30393338203430176
262, A Uniform Resource Locator (URL) or Uniform Resource Identifier (URI) allows a person to direct their browser to a resource.,Hyperlinks,0.000476837158203125,2.5172369480133057
263, Three consecutive elections.,three,0.0004723072052001953,0.4955308437347412
264, 1995,1995,0.00048065185546875,0.39903736114501953
265, 90%,90%,0.0004715919494628906,0.40032482147216797
266, Integrated circuits.,integrated circuits,0.0004870891571044922,0.4021308422088623
267, A tally stick.,a form of tally stick,0.0004756450653076172,0.4961867332458496
268, Firmware,the BIOS,0.00048613548278808594,0.20806002616882324
269, The World Wide Web Consortium (W3C),the World Wide Web Consortium,0.0004889965057373047,1.0729968547821045
270, The abacus was initially used for arithmetic tasks.,arithmetic tasks,0.0004942417144775391,1.0736327171325684
271, Dame Enid Lyons,Dame Enid Lyons,0.0004742145538330078,0.49698376655578613
272, The other two main components of a computer are the control unit and memory.,"the control unit, the memory",0.0004999637603759766,1.5555658340454102
273, Firefox,Chrome,0.00047898292541503906,0.2077343463897705
274, Silicon.,silicon,0.0004904270172119141,0.3042113780975342
275, Quantum computer.,quantum computers,0.00048232078552246094,0.39998674392700195
276, 1620-1630,1620–1630,0.00048470497131347656,0.6876742839813232
277, Texas Instruments and Fairchild Semiconductor.,Jack Kilby at Texas Instruments and Robert Noyce at Fairchild Semiconductor.,0.0004839897155761719,0.7843756675720215
278, A dead moth.,moth,0.0004925727844238281,0.4973180294036865
279, 1955,1955,0.00048828125,0.4003260135650635
280, ANZUS Treaty,the ANZUS treaty,0.000492095947265625,0.4958059787750244
281," Internet Explorer was partially funded by the sales of Windows to computer manufacturers and direct to users, and by Microsoft's bundling with the Windows operating system.",sales of Windows to computer manufacturers and direct to users,0.00048065185546875,2.99350905418396
282," Franklin D. Roosevelt's ""fireside chats"" of the 1930s.","Franklin D. Roosevelt's ""fireside chats""",0.0004799365997314453,1.74867582321167
283, 1970,end of 1970,0.00047969818115234375,0.40043163299560547
284, peripherals.,I/O,0.0004923343658447266,0.30362796783447266
285, 19th century,19th century,0.000484466552734375,0.49881672859191895
286, Holt,Holt,0.0004858970642089844,0.2071683406829834
287," The Immigration Act's entry permit system, introduced in 1958, reflected economic and skills criteria.",economic and skills criteria,0.0004906654357910156,2.033569574356079
288, Since the mid-1970s.,mid-1970s,0.0005056858062744141,0.8801310062408447
289, Holt's increased Australian commitment to the growing War in Vietnam.,commitment to the growing War in Vietnam,0.0004932880401611328,1.2644376754760742
290, New Right.,New Right,0.0005023479461669922,0.39927220344543457
291," The Antikythera mechanism, believed to be the earliest mechanical analog computer, was discovered in 1901 and dated to around 100 BC.",The Antikythera mechanism,0.00048804283142089844,2.9982101917266846
292, Sydney Town Hall,Sydney Town Hall,0.00047707557678222656,0.39986276626586914
293, Ken Wyatt,Ken Wyatt,0.0005085468292236328,0.30438685417175293
294," The deadlock ended when the Governor-General, Sir John Kerr, dismissed the Whitlam government on November 11, 1975.","the Whitlam government was dismissed by the Governor-General, Sir John Kerr",0.0005090236663818359,2.616811513900757
295, 1872,1872,0.00048613548278808594,0.4003262519836426
296, 256,a single number,0.0004870891571044922,0.30425143241882324
297, Texas Instruments.,Texas Instruments,0.0004928112030029297,0.40013766288757324
298, A web browser.,browser,0.0004742145538330078,0.4955260753631592
299," The prefix of the URL, specifically the Uniform Resource Identifier (URI), determines how the URL will be interpreted.",The prefix of the URL,0.00047588348388671875,2.227640390396118
300, Pop-up blockers.,pop-up blockers,0.0004885196685791016,0.49600863456726074
301, Babylonia.,Babylonia,0.0004985332489013672,0.49676060676574707
302, Charles Babbage,Charles Babbage,0.0004801750183105469,0.39994072914123535
303, 1941,1941,0.0004899501800537109,0.4003148078918457
304, peripherals.,peripherals,0.00048160552978515625,0.30383992195129395
305," An ""Internet suite"".",Internet suites,0.0004723072052001953,0.592613935470581
306," The first electronic digital programmable computer in the world was the Colossus, built by the British in 1944.",Colossus,0.00047779083251953125,2.5180931091308594
307, 32 years,from the 1933 election to the 1965 election,0.00048422813415527344,0.40029168128967285
308, Robert Menzies,the middle class,0.00048828125,0.49635934829711914
309, 2400,2400,0.0004875659942626953,0.3997058868408203
310, 1955,1955,0.0004878044128417969,0.3998558521270752
311, A Swiss watchmaker.,a Swiss watchmaker,0.00047469139099121094,0.5912630558013916
312, The formation of the anti-Communist Democratic Labor Party (DLP) and the consequent split in the Australian Labor Party.,the formation of the anti-Communist Democratic Labor Party (DLP) and the consequent split in the Australian Labor Party early in 1955,0.0004665851593017578,2.613884210586548
313, The post-war boom period of the Menzies Government (1949–1966).,the post-war boom period of the Menzies Government (1949–1966),0.000598907470703125,1.841975212097168
314, The Great Depression.,the Great Depression,0.0004794597625732422,0.49495863914489746
315, Google,Google,0.0004875659942626953,0.2083449363708496
316, The Country Party.,the Country Party,0.0004761219024658203,0.4959371089935303
317, German,German,0.0004999637603759766,0.20779013633728027
318, Tom Kilburn.,Tom Kilburn,0.0004897117614746094,0.5037212371826172
319, Input device.,input,0.0004801750183105469,0.39969611167907715
320, Malcolm Fraser,Fraser,0.0004792213439941406,0.30405235290527344
321," Neuchâtel, Switzerland","Neuchâtel, Switzerland",0.0004942417144775391,0.6895356178283691
322, 1942,1942,0.00048422813415527344,0.40045976638793945
323, 1936,1936,0.0004875659942626953,0.40099191665649414
324," Ted Hoff, Federico Faggin, and Stanley Mazor at Intel.","Ted Hoff, Federico Faggin, and Stanley Mazor",0.0004937648773193359,1.6481270790100098
325, The Nationalist Party of Australia.,Nationalist Party of Australia,0.0004837512969970703,0.7846887111663818
326, Input device.,input,0.0004894733428955078,0.39966249465942383
327, Rendering.,rendering,0.0006082057952880859,0.30536389350891113
328, Firmware,BIOS set up,0.0004892349243164062,0.20757579803466797
329, Apple,Apple,0.00047659873962402344,0.20589828491210938
330, Intel.,Intel.,0.0004792213439941406,0.3047168254852295
331, The Harvard architecture is modeled after the Harvard Mark I computer.,Harvard Mark I computer,0.0005114078521728516,1.2659835815429688
332, A computer.,a computer,0.0004794597625732422,0.40015602111816406
333, The software.,the software's,0.0005047321319580078,0.40074849128723145
334, The Young Liberals.,Young Liberals,0.0004737377166748047,0.49581432342529297
335, The Labor party divided over concerns about the influence of the Communist Party over the Trade Union movement.,"concerns about the influence of the Communist Party over the Trade Union movement,",0.0004839897155761719,1.9394466876983643
