idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
52, Paris salon,Salons,85.71993732452393,89.68185830116272,0.7423480749130249,0.6666666666666666,0.6666666666666666
53, Yes.,no,85.25387263298035,89.16981768608093,0.5598188042640686,0.0,0.0
54, Sapindaceae,genus,85.32047200202942,89.6678946018219,0.3593462109565735,0.0,0.0
55, 2012,"October 16, 2012",84.99714136123657,89.34674429893494,0.6798970699310303,0.5,0.5
56, 3rd century BC,21st century BC,85.21131181716919,90.41706871986389,0.7480581998825073,0.6666666666666666,0.6666666666666666
57, South Korea,South Korean,84.82908892631531,88.75604701042175,0.8808355331420898,0.5,0.5
58, 1999-2000,The 1999–2000 La Liga season,85.08108043670654,90.67988324165344,0.5730632543563843,0.5,0.5
59," The Oak Ridge Boys' album ""Elvira""",Ain't Living Long Like This,85.39001846313477,93.15425443649292,0.02717672474682331,0.0,0.0
60," 1,485.","1,485",85.31450462341309,90.5134482383728,0.9906805753707886,1.0,1.0
61, French-Austrian.,French-Austrian,84.86748504638672,90.06294250488281,0.9778980016708374,1.0,1.0
62, Bonnie Wright,Ginny Weasley,85.39169049263,89.29556894302368,0.3638184666633606,0.0,0.0
63, A psychological thriller.,psychological thriller,85.28723502159119,90.04196119308472,0.944144070148468,0.8,0.8
