KVcache prepared in 19.571473836898804 seconds
[0]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.6411147117614746
[23]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.5320262908935547
[23]: [Cumulative]: Semantic Similarity: 0.84151,	 cache time: 2.483526865641276e-07,	 generate time: 1.624153772989909
[24]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7804050445556641
[24]: [Cumulative]: Semantic Similarity: 0.84785,	 cache time: 2.47955322265625e-07,	 generate time: 1.590403823852539
[25]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9659132957458496
[25]: [Cumulative]: Semantic Similarity: 0.8537,	 cache time: 2.475885244516226e-07,	 generate time: 1.566384957386897
[26]: Semantic Similarity: 0.95109,	 cache time: 2.384185791015625e-07,	 generate time: 1.529465675354004
[26]: [Cumulative]: Semantic Similarity: 0.85731,	 cache time: 2.472488968460648e-07,	 generate time: 1.565017576570864
[27]: Semantic Similarity: 0.88844,	 cache time: 2.384185791015625e-07,	 generate time: 1.3439373970031738
[27]: [Cumulative]: Semantic Similarity: 0.85842,	 cache time: 2.4693352835518975e-07,	 generate time: 1.557121855872018
[28]: Semantic Similarity: 0.98297,	 cache time: 2.384185791015625e-07,	 generate time: 1.7194294929504395
[28]: [Cumulative]: Semantic Similarity: 0.86272,	 cache time: 2.466399094154095e-07,	 generate time: 1.5627186709436878
[29]: Semantic Similarity: 0.98694,	 cache time: 2.384185791015625e-07,	 generate time: 2.467664957046509
[29]: [Cumulative]: Semantic Similarity: 0.86686,	 cache time: 2.463658650716146e-07,	 generate time: 1.592883547147115
[30]: Semantic Similarity: 0.13284,	 cache time: 2.384185791015625e-07,	 generate time: 1.1551964282989502
[30]: [Cumulative]: Semantic Similarity: 0.84318,	 cache time: 2.461095010080645e-07,	 generate time: 1.5787646078294324
[31]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7819700241088867
[31]: [Cumulative]: Semantic Similarity: 0.84808,	 cache time: 2.4586915969848633e-07,	 generate time: 1.5538647770881653
[32]: Semantic Similarity: 0.6036,	 cache time: 2.384185791015625e-07,	 generate time: 1.1540420055389404
[32]: [Cumulative]: Semantic Similarity: 0.84067,	 cache time: 2.4564338452888257e-07,	 generate time: 1.5417489355260676
[33]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5906679630279541
[33]: [Cumulative]: Semantic Similarity: 0.84536,	 cache time: 2.4543089025160843e-07,	 generate time: 1.5137759657467114
[34]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5923252105712891
[34]: [Cumulative]: Semantic Similarity: 0.84978,	 cache time: 2.4523053850446426e-07,	 generate time: 1.4874488013131277
[35]: Semantic Similarity: 0.98134,	 cache time: 2.384185791015625e-07,	 generate time: 1.9055416584014893
[35]: [Cumulative]: Semantic Similarity: 0.85343,	 cache time: 2.450413174099392e-07,	 generate time: 1.4990624917878046
[36]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7819719314575195
[36]: [Cumulative]: Semantic Similarity: 0.85739,	 cache time: 2.448623244826858e-07,	 generate time: 1.479681665832932
[37]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.781008243560791
[37]: [Cumulative]: Semantic Similarity: 0.86115,	 cache time: 2.4469275223581416e-07,	 generate time: 1.4612955231415599
[38]: Semantic Similarity: 0.87932,	 cache time: 2.384185791015625e-07,	 generate time: 1.1576406955718994
[38]: [Cumulative]: Semantic Similarity: 0.86161,	 cache time: 2.4453187600160254e-07,	 generate time: 1.453509501921825
[39]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9679832458496094
[39]: [Cumulative]: Semantic Similarity: 0.86507,	 cache time: 2.4437904357910154e-07,	 generate time: 1.4413713455200194
[40]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.1556036472320557
[40]: [Cumulative]: Semantic Similarity: 0.86836,	 cache time: 2.4423366639672257e-07,	 generate time: 1.4344014016593374
[41]: Semantic Similarity: 0.62707,	 cache time: 0.0,	 generate time: 4.347508907318115
[41]: [Cumulative]: Semantic Similarity: 0.86262,	 cache time: 2.384185791015625e-07,	 generate time: 1.5037611041750227
[42]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.1545445919036865
[42]: [Cumulative]: Semantic Similarity: 0.86581,	 cache time: 2.384185791015625e-07,	 generate time: 1.4956397899361544
[43]: Semantic Similarity: 0.91878,	 cache time: 2.384185791015625e-07,	 generate time: 0.7811403274536133
[43]: [Cumulative]: Semantic Similarity: 0.86702,	 cache time: 2.384185791015625e-07,	 generate time: 1.479401165788824
[44]: Semantic Similarity: 0.64801,	 cache time: 0.0,	 generate time: 2.8581440448760986
[44]: [Cumulative]: Semantic Similarity: 0.86215,	 cache time: 2.331203884548611e-07,	 generate time: 1.5100398964352078
[45]: Semantic Similarity: 0.55964,	 cache time: 4.76837158203125e-07,	 generate time: 1.343717098236084
[45]: [Cumulative]: Semantic Similarity: 0.85557,	 cache time: 2.384185791015625e-07,	 generate time: 1.506424183430879
[46]: Semantic Similarity: 0.97829,	 cache time: 2.384185791015625e-07,	 generate time: 1.1572716236114502
[46]: [Cumulative]: Semantic Similarity: 0.85818,	 cache time: 2.384185791015625e-07,	 generate time: 1.4989954055623804
[47]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5950446128845215
[47]: [Cumulative]: Semantic Similarity: 0.86114,	 cache time: 2.384185791015625e-07,	 generate time: 1.4801630973815918
[48]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.153907060623169
[48]: [Cumulative]: Semantic Similarity: 0.86397,	 cache time: 2.384185791015625e-07,	 generate time: 1.4735048109171343
[49]: Semantic Similarity: 0.93364,	 cache time: 2.384185791015625e-07,	 generate time: 0.7841784954071045
[49]: [Cumulative]: Semantic Similarity: 0.86537,	 cache time: 2.384185791015625e-07,	 generate time: 1.4597182846069336
[50]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.341153860092163
[50]: [Cumulative]: Semantic Similarity: 0.86801,	 cache time: 2.384185791015625e-07,	 generate time: 1.4573934919693892
[51]: Semantic Similarity: 0.98555,	 cache time: 2.384185791015625e-07,	 generate time: 0.9690685272216797
[51]: [Cumulative]: Semantic Similarity: 0.87027,	 cache time: 2.384185791015625e-07,	 generate time: 1.4480026272627025
[52]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9666357040405273
[52]: [Cumulative]: Semantic Similarity: 0.87271,	 cache time: 2.384185791015625e-07,	 generate time: 1.4389202324849255
[53]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.1545138359069824
[53]: [Cumulative]: Semantic Similarity: 0.87507,	 cache time: 2.384185791015625e-07,	 generate time: 1.4336534473631117
[54]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7817044258117676
[54]: [Cumulative]: Semantic Similarity: 0.87734,	 cache time: 2.384185791015625e-07,	 generate time: 1.4217998287894509
[55]: Semantic Similarity: 0.82277,	 cache time: 2.384185791015625e-07,	 generate time: 0.5918989181518555
[55]: [Cumulative]: Semantic Similarity: 0.87637,	 cache time: 2.384185791015625e-07,	 generate time: 1.4069801696709223
[56]: Semantic Similarity: 0.87682,	 cache time: 2.384185791015625e-07,	 generate time: 0.7794041633605957
[56]: [Cumulative]: Semantic Similarity: 0.87638,	 cache time: 2.384185791015625e-07,	 generate time: 1.395970064297057
[57]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.3435187339782715
[57]: [Cumulative]: Semantic Similarity: 0.87851,	 cache time: 2.384185791015625e-07,	 generate time: 1.3950657310156986
[58]: Semantic Similarity: 0.66284,	 cache time: 2.384185791015625e-07,	 generate time: 3.217193126678467
[58]: [Cumulative]: Semantic Similarity: 0.87485,	 cache time: 2.384185791015625e-07,	 generate time: 1.4259492461964236
[59]: Semantic Similarity: 0.98357,	 cache time: 2.384185791015625e-07,	 generate time: 0.7824273109436035
[59]: [Cumulative]: Semantic Similarity: 0.87666,	 cache time: 2.384185791015625e-07,	 generate time: 1.4152238806088766
[60]: Semantic Similarity: 0.9693,	 cache time: 2.384185791015625e-07,	 generate time: 0.9664244651794434
[60]: [Cumulative]: Semantic Similarity: 0.87818,	 cache time: 2.384185791015625e-07,	 generate time: 1.4078665131428203
[61]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7801024913787842
[61]: [Cumulative]: Semantic Similarity: 0.88015,	 cache time: 2.384185791015625e-07,	 generate time: 1.3977412869853358
[62]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7828905582427979
[62]: [Cumulative]: Semantic Similarity: 0.88205,	 cache time: 2.384185791015625e-07,	 generate time: 1.38798175160847
[63]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7798769474029541
[63]: [Cumulative]: Semantic Similarity: 0.88389,	 cache time: 2.384185791015625e-07,	 generate time: 1.378480114042759
[64]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9667196273803711
[64]: [Cumulative]: Semantic Similarity: 0.88568,	 cache time: 2.384185791015625e-07,	 generate time: 1.372145337324876
[65]: Semantic Similarity: 0.90912,	 cache time: 4.76837158203125e-07,	 generate time: 1.15321683883667
[65]: [Cumulative]: Semantic Similarity: 0.88603,	 cache time: 2.4203098181522253e-07,	 generate time: 1.3688282388629336
[66]: Semantic Similarity: 0.73925,	 cache time: 2.384185791015625e-07,	 generate time: 0.7815592288970947
[66]: [Cumulative]: Semantic Similarity: 0.88384,	 cache time: 2.419770653568097e-07,	 generate time: 1.3600630297589658
[67]: Semantic Similarity: 0.97734,	 cache time: 2.384185791015625e-07,	 generate time: 0.9673557281494141
[67]: [Cumulative]: Semantic Similarity: 0.88522,	 cache time: 2.4192473467658547e-07,	 generate time: 1.3542879223823547
[68]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5921008586883545
[68]: [Cumulative]: Semantic Similarity: 0.88688,	 cache time: 2.418739208276721e-07,	 generate time: 1.3432417330534563
[69]: Semantic Similarity: 0.91717,	 cache time: 2.384185791015625e-07,	 generate time: 0.9671525955200195
[69]: [Cumulative]: Semantic Similarity: 0.88731,	 cache time: 2.418245588030134e-07,	 generate time: 1.3378690310886927
[70]: Semantic Similarity: 0.64011,	 cache time: 2.384185791015625e-07,	 generate time: 6.782993316650391
[70]: [Cumulative]: Semantic Similarity: 0.88383,	 cache time: 2.4177658725792253e-07,	 generate time: 1.4145609224346323
[71]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7807698249816895
[71]: [Cumulative]: Semantic Similarity: 0.88545,	 cache time: 2.4172994825575086e-07,	 generate time: 1.4057582683033414
[72]: Semantic Similarity: 0.89788,	 cache time: 2.384185791015625e-07,	 generate time: 0.7789356708526611
[72]: [Cumulative]: Semantic Similarity: 0.88562,	 cache time: 2.4168458703446063e-07,	 generate time: 1.3971716573793593
[73]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.967627763748169
[73]: [Cumulative]: Semantic Similarity: 0.88716,	 cache time: 2.416404517921242e-07,	 generate time: 1.391367010168127
[74]: Semantic Similarity: 0.96551,	 cache time: 0.0,	 generate time: 1.1567063331604004
[74]: [Cumulative]: Semantic Similarity: 0.88821,	 cache time: 2.384185791015625e-07,	 generate time: 1.3882382011413574
[75]: Semantic Similarity: 0.29925,	 cache time: 2.384185791015625e-07,	 generate time: 2.8430137634277344
[75]: [Cumulative]: Semantic Similarity: 0.88046,	 cache time: 2.384185791015625e-07,	 generate time: 1.4073799848556519
[76]: Semantic Similarity: 0.98911,	 cache time: 2.384185791015625e-07,	 generate time: 1.718682050704956
[76]: [Cumulative]: Semantic Similarity: 0.88187,	 cache time: 2.384185791015625e-07,	 generate time: 1.4114228688277208
[77]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.9669451713562012
[77]: [Cumulative]: Semantic Similarity: 0.88338,	 cache time: 2.414752275515825e-07,	 generate time: 1.405724436808855
[78]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7793471813201904
[78]: [Cumulative]: Semantic Similarity: 0.88486,	 cache time: 2.4143653579905065e-07,	 generate time: 1.3977956107900114
[79]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.40503764152526855
[79]: [Cumulative]: Semantic Similarity: 0.8863,	 cache time: 2.41398811340332e-07,	 generate time: 1.385386136174202
[80]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5925023555755615
[80]: [Cumulative]: Semantic Similarity: 0.8877,	 cache time: 2.4136201834972995e-07,	 generate time: 1.375597447524836
[81]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7810306549072266
[81]: [Cumulative]: Semantic Similarity: 0.88907,	 cache time: 2.4132612274914253e-07,	 generate time: 1.3683466329807188
[82]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5919332504272461
[82]: [Cumulative]: Semantic Similarity: 0.89041,	 cache time: 2.4129109210278613e-07,	 generate time: 1.358992254877665
[83]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.715559482574463
[83]: [Cumulative]: Semantic Similarity: 0.89171,	 cache time: 2.4125689551943823e-07,	 generate time: 1.3632371028264363
[84]: Semantic Similarity: 0.90459,	 cache time: 2.384185791015625e-07,	 generate time: 0.7793200016021729
[84]: [Cumulative]: Semantic Similarity: 0.89186,	 cache time: 2.4122350356158087e-07,	 generate time: 1.3563674898708569
[85]: Semantic Similarity: 0.93791,	 cache time: 2.384185791015625e-07,	 generate time: 1.1550745964050293
[85]: [Cumulative]: Semantic Similarity: 0.8924,	 cache time: 2.41190888160883e-07,	 generate time: 1.3540268748305564
[86]: Semantic Similarity: 0.58128,	 cache time: 2.384185791015625e-07,	 generate time: 0.5922081470489502
[86]: [Cumulative]: Semantic Similarity: 0.88882,	 cache time: 2.411590225395115e-07,	 generate time: 1.3452703377296185
[87]: Semantic Similarity: 0.39006,	 cache time: 2.384185791015625e-07,	 generate time: 4.531474590301514
[87]: [Cumulative]: Semantic Similarity: 0.88316,	 cache time: 2.4112788113680755e-07,	 generate time: 1.3814772042361172
[88]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5915563106536865
[88]: [Cumulative]: Semantic Similarity: 0.88447,	 cache time: 2.410974395409059e-07,	 generate time: 1.3726016885778878
[89]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.7814736366271973
[89]: [Cumulative]: Semantic Similarity: 0.88575,	 cache time: 2.4371676974826387e-07,	 generate time: 1.366033599111769
[90]: Semantic Similarity: 0.99045,	 cache time: 2.384185791015625e-07,	 generate time: 1.3419926166534424
[90]: [Cumulative]: Semantic Similarity: 0.8869,	 cache time: 2.436585478730254e-07,	 generate time: 1.3657694124913478
[91]: Semantic Similarity: 0.44556,	 cache time: 2.384185791015625e-07,	 generate time: 1.5430541038513184
[91]: [Cumulative]: Semantic Similarity: 0.88211,	 cache time: 2.436015916907269e-07,	 generate time: 1.3676964200061301
[92]: Semantic Similarity: 0.85739,	 cache time: 2.384185791015625e-07,	 generate time: 0.9671065807342529
[92]: [Cumulative]: Semantic Similarity: 0.88184,	 cache time: 2.4354586037256384e-07,	 generate time: 1.3633890023795507
[93]: Semantic Similarity: 0.8674,	 cache time: 2.384185791015625e-07,	 generate time: 1.531409502029419
[93]: [Cumulative]: Semantic Similarity: 0.88169,	 cache time: 2.4349131482712764e-07,	 generate time: 1.3651764545034855
[94]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7787504196166992
[94]: [Cumulative]: Semantic Similarity: 0.88293,	 cache time: 2.4343791760896383e-07,	 generate time: 1.3590035488730983
[95]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.7821464538574219
[95]: [Cumulative]: Semantic Similarity: 0.88415,	 cache time: 2.4586915969848633e-07,	 generate time: 1.3529946208000183
[96]: Semantic Similarity: 0.97601,	 cache time: 4.76837158203125e-07,	 generate time: 0.7937359809875488
[96]: [Cumulative]: Semantic Similarity: 0.8851,	 cache time: 2.482502730851321e-07,	 generate time: 1.347229067812261
[97]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.79618239402771
[97]: [Cumulative]: Semantic Similarity: 0.88627,	 cache time: 2.481499496771365e-07,	 generate time: 1.3416061425695613
[98]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9710993766784668
[98]: [Cumulative]: Semantic Similarity: 0.88742,	 cache time: 2.4805165300465594e-07,	 generate time: 1.337863649984803
[99]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5949234962463379
[99]: [Cumulative]: Semantic Similarity: 0.88855,	 cache time: 2.47955322265625e-07,	 generate time: 1.3304342484474183
[100]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.781963586807251
[100]: [Cumulative]: Semantic Similarity: 0.88965,	 cache time: 2.478608990659808e-07,	 generate time: 1.3250038458569215
[101]: Semantic Similarity: 0.72307,	 cache time: 2.384185791015625e-07,	 generate time: 0.780235767364502
[101]: [Cumulative]: Semantic Similarity: 0.88802,	 cache time: 2.477683273016238e-07,	 generate time: 1.3196629823422898
[102]: Semantic Similarity: 0.86562,	 cache time: 4.76837158203125e-07,	 generate time: 0.593299150466919
[102]: [Cumulative]: Semantic Similarity: 0.8878,	 cache time: 2.499922965336772e-07,	 generate time: 1.312610906304665
[103]: Semantic Similarity: 0.52757,	 cache time: 2.384185791015625e-07,	 generate time: 1.3434762954711914
[103]: [Cumulative]: Semantic Similarity: 0.88433,	 cache time: 2.4988101078913763e-07,	 generate time: 1.3129076888928046
[104]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.157179355621338
[104]: [Cumulative]: Semantic Similarity: 0.88544,	 cache time: 2.497718447730655e-07,	 generate time: 1.3114245619092668
[105]: Semantic Similarity: 0.82756,	 cache time: 0.0,	 generate time: 0.7844791412353516
[105]: [Cumulative]: Semantic Similarity: 0.88489,	 cache time: 2.47415506614829e-07,	 generate time: 1.306453378695362
[106]: Semantic Similarity: 0.72161,	 cache time: 2.384185791015625e-07,	 generate time: 0.9711577892303467
[106]: [Cumulative]: Semantic Similarity: 0.88336,	 cache time: 2.473314231801256e-07,	 generate time: 1.3033197750555021
[107]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.5928690433502197
[107]: [Cumulative]: Semantic Similarity: 0.88444,	 cache time: 2.494564762821904e-07,	 generate time: 1.2967415275397125
[108]: Semantic Similarity: 0.81418,	 cache time: 2.384185791015625e-07,	 generate time: 1.7174088954925537
[108]: [Cumulative]: Semantic Similarity: 0.8838,	 cache time: 2.493552111704415e-07,	 generate time: 1.3006008611906559
[109]: Semantic Similarity: 0.81418,	 cache time: 2.384185791015625e-07,	 generate time: 1.7166457176208496
[109]: [Cumulative]: Semantic Similarity: 0.88317,	 cache time: 2.492557872425426e-07,	 generate time: 1.3043830871582032
[110]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9667253494262695
[110]: [Cumulative]: Semantic Similarity: 0.88422,	 cache time: 2.49158154736768e-07,	 generate time: 1.3013411255570146
[111]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7810416221618652
[111]: [Cumulative]: Semantic Similarity: 0.88525,	 cache time: 2.4906226566859656e-07,	 generate time: 1.2966955942767007
[112]: Semantic Similarity: 0.46997,	 cache time: 2.384185791015625e-07,	 generate time: 1.3455531597137451
[112]: [Cumulative]: Semantic Similarity: 0.88158,	 cache time: 2.4896807375207413e-07,	 generate time: 1.2971279621124268
[113]: Semantic Similarity: 0.54028,	 cache time: 2.384185791015625e-07,	 generate time: 0.7956929206848145
[113]: [Cumulative]: Semantic Similarity: 0.87858,	 cache time: 2.488755343253152e-07,	 generate time: 1.2927294091174477
[114]: Semantic Similarity: 0.98485,	 cache time: 2.384185791015625e-07,	 generate time: 1.7172720432281494
[114]: [Cumulative]: Semantic Similarity: 0.87951,	 cache time: 2.487846042798913e-07,	 generate time: 1.2964210841966712
[115]: Semantic Similarity: 0.97337,	 cache time: 2.384185791015625e-07,	 generate time: 1.3442468643188477
[115]: [Cumulative]: Semantic Similarity: 0.88032,	 cache time: 2.4869524199387124e-07,	 generate time: 1.296833375404621
[116]: Semantic Similarity: 0.99062,	 cache time: 2.384185791015625e-07,	 generate time: 2.6541082859039307
[116]: [Cumulative]: Semantic Similarity: 0.88126,	 cache time: 2.4860740726829596e-07,	 generate time: 1.308434015665299
[117]: Semantic Similarity: 0.97172,	 cache time: 2.384185791015625e-07,	 generate time: 0.9707832336425781
[117]: [Cumulative]: Semantic Similarity: 0.88203,	 cache time: 2.4852106126688297e-07,	 generate time: 1.3055725683600217
[118]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.3411970138549805
[118]: [Cumulative]: Semantic Similarity: 0.88302,	 cache time: 2.48436166458771e-07,	 generate time: 1.3058719334482145
[119]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.597522497177124
[119]: [Cumulative]: Semantic Similarity: 0.88399,	 cache time: 2.483526865641276e-07,	 generate time: 1.2999690214792887
[120]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7828431129455566
[120]: [Cumulative]: Semantic Similarity: 0.88495,	 cache time: 2.4827058650245353e-07,	 generate time: 1.295695253640167
[121]: Semantic Similarity: 0.88832,	 cache time: 2.384185791015625e-07,	 generate time: 1.3421235084533691
[121]: [Cumulative]: Semantic Similarity: 0.88498,	 cache time: 2.481898323434298e-07,	 generate time: 1.296075813105849
[122]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.595005989074707
[122]: [Cumulative]: Semantic Similarity: 0.88591,	 cache time: 2.4811039126016263e-07,	 generate time: 1.2903760584389292
