KVcache prepared in 19.581968545913696 seconds
[0]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.6889526844024658
[16]: [Cumulative]: Semantic Similarity: 0.88098,	 cache time: 2.384185791015625e-07,	 generate time: 1.6174623124739702
[17]: Semantic Similarity: 0.97959,	 cache time: 2.384185791015625e-07,	 generate time: 1.149658203125
[17]: [Cumulative]: Semantic Similarity: 0.88646,	 cache time: 2.384185791015625e-07,	 generate time: 1.5914731952879164
[18]: Semantic Similarity: 0.11248,	 cache time: 2.384185791015625e-07,	 generate time: 2.2632689476013184
[18]: [Cumulative]: Semantic Similarity: 0.84572,	 cache time: 2.384185791015625e-07,	 generate time: 1.626830866462306
[19]: Semantic Similarity: 0.97161,	 cache time: 4.76837158203125e-07,	 generate time: 1.3345494270324707
[19]: [Cumulative]: Semantic Similarity: 0.85201,	 cache time: 2.5033950805664064e-07,	 generate time: 1.6122167944908141
[20]: Semantic Similarity: 0.25154,	 cache time: 2.384185791015625e-07,	 generate time: 3.953580617904663
[20]: [Cumulative]: Semantic Similarity: 0.82342,	 cache time: 2.497718447730655e-07,	 generate time: 1.7237103098914737
[21]: Semantic Similarity: 0.92298,	 cache time: 2.384185791015625e-07,	 generate time: 0.5917611122131348
[21]: [Cumulative]: Semantic Similarity: 0.82795,	 cache time: 2.492557872425426e-07,	 generate time: 1.6722580736333674
[22]: Semantic Similarity: 0.98149,	 cache time: 4.76837158203125e-07,	 generate time: 1.5324888229370117
[22]: [Cumulative]: Semantic Similarity: 0.83462,	 cache time: 2.591506294582201e-07,	 generate time: 1.6661811496900476
[23]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 1.5320537090301514
[23]: [Cumulative]: Semantic Similarity: 0.84151,	 cache time: 2.682209014892578e-07,	 generate time: 1.6605925063292186
[24]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 0.7809293270111084
[24]: [Cumulative]: Semantic Similarity: 0.84785,	 cache time: 2.574920654296875e-07,	 generate time: 1.625405979156494
[25]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9659192562103271
[25]: [Cumulative]: Semantic Similarity: 0.8537,	 cache time: 2.567584698016827e-07,	 generate time: 1.6000411051970262
[26]: Semantic Similarity: 0.95109,	 cache time: 2.384185791015625e-07,	 generate time: 1.5294957160949707
[26]: [Cumulative]: Semantic Similarity: 0.85731,	 cache time: 2.5607921459056716e-07,	 generate time: 1.597428313008061
[27]: Semantic Similarity: 0.88844,	 cache time: 2.384185791015625e-07,	 generate time: 1.3436992168426514
[27]: [Cumulative]: Semantic Similarity: 0.85842,	 cache time: 2.5544847760881696e-07,	 generate time: 1.5883665595735823
[28]: Semantic Similarity: 0.98297,	 cache time: 2.384185791015625e-07,	 generate time: 1.7199010848999023
[28]: [Cumulative]: Semantic Similarity: 0.86272,	 cache time: 2.5486123972925645e-07,	 generate time: 1.5929022328606968
[29]: Semantic Similarity: 0.98694,	 cache time: 2.384185791015625e-07,	 generate time: 2.468818187713623
[29]: [Cumulative]: Semantic Similarity: 0.86686,	 cache time: 2.5431315104166666e-07,	 generate time: 1.6220994313557944
[30]: Semantic Similarity: 0.13284,	 cache time: 9.5367431640625e-07,	 generate time: 1.1554591655731201
[30]: [Cumulative]: Semantic Similarity: 0.84318,	 cache time: 2.768731886340726e-07,	 generate time: 1.6070465195563532
[31]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7824645042419434
[31]: [Cumulative]: Semantic Similarity: 0.84808,	 cache time: 2.7567148208618164e-07,	 generate time: 1.5812783315777779
[32]: Semantic Similarity: 0.6036,	 cache time: 2.384185791015625e-07,	 generate time: 1.1541459560394287
[32]: [Cumulative]: Semantic Similarity: 0.84067,	 cache time: 2.745426062381629e-07,	 generate time: 1.5683349262584338
[33]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5907204151153564
[33]: [Cumulative]: Semantic Similarity: 0.84536,	 cache time: 2.7348013485179226e-07,	 generate time: 1.5395815582836376
[34]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5921645164489746
[34]: [Cumulative]: Semantic Similarity: 0.84978,	 cache time: 2.724783761160714e-07,	 generate time: 1.5125124999455044
[35]: Semantic Similarity: 0.98134,	 cache time: 4.76837158203125e-07,	 generate time: 1.9056689739227295
[35]: [Cumulative]: Semantic Similarity: 0.85343,	 cache time: 2.7815500895182293e-07,	 generate time: 1.5234335131115384
[36]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.781949520111084
[36]: [Cumulative]: Semantic Similarity: 0.85739,	 cache time: 2.7708105138830234e-07,	 generate time: 1.5033934051926072
[37]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 0.7809112071990967
[37]: [Cumulative]: Semantic Similarity: 0.86115,	 cache time: 2.697894447728207e-07,	 generate time: 1.4843807157717253
[38]: Semantic Similarity: 0.87932,	 cache time: 2.384185791015625e-07,	 generate time: 1.158693790435791
[38]: [Cumulative]: Semantic Similarity: 0.86161,	 cache time: 2.689850636017628e-07,	 generate time: 1.4760297689682398
[39]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9680919647216797
[39]: [Cumulative]: Semantic Similarity: 0.86507,	 cache time: 2.682209014892578e-07,	 generate time: 1.4633313238620758
[40]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.1557254791259766
[40]: [Cumulative]: Semantic Similarity: 0.86836,	 cache time: 2.6749401557736283e-07,	 generate time: 1.4558287422831466
[41]: Semantic Similarity: 0.62707,	 cache time: 2.384185791015625e-07,	 generate time: 4.347961664199829
[41]: [Cumulative]: Semantic Similarity: 0.86262,	 cache time: 2.6680174328031995e-07,	 generate time: 1.5246890499478294
[42]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.154428243637085
[42]: [Cumulative]: Semantic Similarity: 0.86581,	 cache time: 2.6614166969476744e-07,	 generate time: 1.5160783335219983
[43]: Semantic Similarity: 0.91878,	 cache time: 2.384185791015625e-07,	 generate time: 0.7809216976165771
[43]: [Cumulative]: Semantic Similarity: 0.86702,	 cache time: 2.6551159945401276e-07,	 generate time: 1.4993702281605115
[44]: Semantic Similarity: 0.64801,	 cache time: 2.384185791015625e-07,	 generate time: 2.8572189807891846
[44]: [Cumulative]: Semantic Similarity: 0.86215,	 cache time: 2.6490953233506946e-07,	 generate time: 1.529544644885593
[45]: Semantic Similarity: 0.55964,	 cache time: 2.384185791015625e-07,	 generate time: 1.3436596393585205
[45]: [Cumulative]: Semantic Similarity: 0.85557,	 cache time: 2.643336420473845e-07,	 generate time: 1.5255036665045696
[46]: Semantic Similarity: 0.97829,	 cache time: 2.384185791015625e-07,	 generate time: 1.1575887203216553
[46]: [Cumulative]: Semantic Similarity: 0.85818,	 cache time: 2.637822577293883e-07,	 generate time: 1.5176756889262097
[47]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5952215194702148
[47]: [Cumulative]: Semantic Similarity: 0.86114,	 cache time: 2.632538477579753e-07,	 generate time: 1.49845789372921
[48]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.15389084815979
[48]: [Cumulative]: Semantic Similarity: 0.86397,	 cache time: 2.627470055404974e-07,	 generate time: 1.491425913207385
[49]: Semantic Similarity: 0.93364,	 cache time: 2.384185791015625e-07,	 generate time: 0.7844984531402588
[49]: [Cumulative]: Semantic Similarity: 0.86537,	 cache time: 2.6226043701171877e-07,	 generate time: 1.4772873640060424
[50]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 1.340972661972046
[50]: [Cumulative]: Semantic Similarity: 0.86801,	 cache time: 2.6646782370174633e-07,	 generate time: 1.4746145267112583
[51]: Semantic Similarity: 0.98555,	 cache time: 2.384185791015625e-07,	 generate time: 0.9694640636444092
[51]: [Cumulative]: Semantic Similarity: 0.87027,	 cache time: 2.659284151517428e-07,	 generate time: 1.4649000947292035
[52]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9670486450195312
[52]: [Cumulative]: Semantic Similarity: 0.87271,	 cache time: 2.65409361641362e-07,	 generate time: 1.4555066711497757
[53]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.155074119567871
[53]: [Cumulative]: Semantic Similarity: 0.87507,	 cache time: 2.6490953233506946e-07,	 generate time: 1.4499431053797405
[54]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7823131084442139
[54]: [Cumulative]: Semantic Similarity: 0.87734,	 cache time: 2.644278786399148e-07,	 generate time: 1.4378043781627308
[55]: Semantic Similarity: 0.82277,	 cache time: 0.0,	 generate time: 0.591740608215332
[55]: [Cumulative]: Semantic Similarity: 0.87637,	 cache time: 2.5970595223563056e-07,	 generate time: 1.4226960965565272
[56]: Semantic Similarity: 0.87682,	 cache time: 2.384185791015625e-07,	 generate time: 0.7796814441680908
[56]: [Cumulative]: Semantic Similarity: 0.87638,	 cache time: 2.59332489549068e-07,	 generate time: 1.4114151377426951
[57]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 1.3440027236938477
[57]: [Cumulative]: Semantic Similarity: 0.87851,	 cache time: 2.6308257004310344e-07,	 generate time: 1.410252854741853
[58]: Semantic Similarity: 0.66284,	 cache time: 0.0,	 generate time: 3.2187318801879883
[58]: [Cumulative]: Semantic Similarity: 0.87485,	 cache time: 2.586235434322034e-07,	 generate time: 1.4409050416138212
[59]: Semantic Similarity: 0.98357,	 cache time: 4.76837158203125e-07,	 generate time: 0.7819404602050781
[59]: [Cumulative]: Semantic Similarity: 0.87666,	 cache time: 2.6226043701171877e-07,	 generate time: 1.4299222985903421
[60]: Semantic Similarity: 0.9693,	 cache time: 0.0,	 generate time: 0.9671792984008789
[60]: [Cumulative]: Semantic Similarity: 0.87818,	 cache time: 2.5796108558529715e-07,	 generate time: 1.4223363477675641
[61]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.7798049449920654
[61]: [Cumulative]: Semantic Similarity: 0.88015,	 cache time: 2.6149134482106853e-07,	 generate time: 1.4119729380453787
[62]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 0.783099889755249
[62]: [Cumulative]: Semantic Similarity: 0.88205,	 cache time: 2.5734068855406745e-07,	 generate time: 1.4019908261677576
[63]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7805459499359131
[63]: [Cumulative]: Semantic Similarity: 0.88389,	 cache time: 2.5704503059387207e-07,	 generate time: 1.392280749976635
[64]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9671638011932373
[64]: [Cumulative]: Semantic Similarity: 0.88568,	 cache time: 2.567584698016827e-07,	 generate time: 1.3857404892261211
[65]: Semantic Similarity: 0.90912,	 cache time: 2.384185791015625e-07,	 generate time: 1.1529757976531982
[65]: [Cumulative]: Semantic Similarity: 0.88603,	 cache time: 2.5648059266986267e-07,	 generate time: 1.3822137514750164
[66]: Semantic Similarity: 0.73925,	 cache time: 2.384185791015625e-07,	 generate time: 0.7819979190826416
[66]: [Cumulative]: Semantic Similarity: 0.88384,	 cache time: 2.562110103777985e-07,	 generate time: 1.3732553062154287
[67]: Semantic Similarity: 0.97734,	 cache time: 4.76837158203125e-07,	 generate time: 0.9677059650421143
[67]: [Cumulative]: Semantic Similarity: 0.88522,	 cache time: 2.5945551255170035e-07,	 generate time: 1.367291345315821
[68]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5917725563049316
[68]: [Cumulative]: Semantic Similarity: 0.88688,	 cache time: 2.591506294582201e-07,	 generate time: 1.3560519425765327
[69]: Semantic Similarity: 0.91717,	 cache time: 2.384185791015625e-07,	 generate time: 0.9680752754211426
[69]: [Cumulative]: Semantic Similarity: 0.88731,	 cache time: 2.5885445731026784e-07,	 generate time: 1.3505094187600273
[70]: Semantic Similarity: 0.64011,	 cache time: 2.384185791015625e-07,	 generate time: 6.784153461456299
[70]: [Cumulative]: Semantic Similarity: 0.88383,	 cache time: 2.5856662803972274e-07,	 generate time: 1.4270396165444816
[71]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7811498641967773
[71]: [Cumulative]: Semantic Similarity: 0.88545,	 cache time: 2.582867940266927e-07,	 generate time: 1.4180689255396526
[72]: Semantic Similarity: 0.89788,	 cache time: 2.384185791015625e-07,	 generate time: 0.7794687747955322
[72]: [Cumulative]: Semantic Similarity: 0.88562,	 cache time: 2.580146266989512e-07,	 generate time: 1.4093209782691851
[73]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9682366847991943
[73]: [Cumulative]: Semantic Similarity: 0.88716,	 cache time: 2.5774981524493245e-07,	 generate time: 1.40336037970878
[74]: Semantic Similarity: 0.96551,	 cache time: 4.76837158203125e-07,	 generate time: 1.1565098762512207
[74]: [Cumulative]: Semantic Similarity: 0.88821,	 cache time: 2.606709798177083e-07,	 generate time: 1.400069039662679
[75]: Semantic Similarity: 0.29925,	 cache time: 2.384185791015625e-07,	 generate time: 2.8438284397125244
[75]: [Cumulative]: Semantic Similarity: 0.88046,	 cache time: 2.6037818507144325e-07,	 generate time: 1.4190658738738613
[76]: Semantic Similarity: 0.98911,	 cache time: 0.0,	 generate time: 1.7195556163787842
[76]: [Cumulative]: Semantic Similarity: 0.88187,	 cache time: 2.5699665020038556e-07,	 generate time: 1.4229683380622369
[77]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9676845073699951
[77]: [Cumulative]: Semantic Similarity: 0.88338,	 cache time: 2.567584698016827e-07,	 generate time: 1.4171313658738747
[78]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.779883861541748
[78]: [Cumulative]: Semantic Similarity: 0.88486,	 cache time: 2.565263192864913e-07,	 generate time: 1.409064941768405
[79]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.4052712917327881
[79]: [Cumulative]: Semantic Similarity: 0.8863,	 cache time: 2.562999725341797e-07,	 generate time: 1.3965175211429597
[80]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 0.5930795669555664
[80]: [Cumulative]: Semantic Similarity: 0.8877,	 cache time: 2.531357753423997e-07,	 generate time: 1.3865985340542264
[81]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7812151908874512
[81]: [Cumulative]: Semantic Similarity: 0.88907,	 cache time: 2.5295629733946267e-07,	 generate time: 1.3792158103570706
[82]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.5920007228851318
[82]: [Cumulative]: Semantic Similarity: 0.89041,	 cache time: 2.5565365710890437e-07,	 generate time: 1.3697312912309025
[83]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.7165684700012207
[83]: [Cumulative]: Semantic Similarity: 0.89171,	 cache time: 2.5544847760881696e-07,	 generate time: 1.3738603052638827
[84]: Semantic Similarity: 0.90459,	 cache time: 2.384185791015625e-07,	 generate time: 0.779273271560669
[84]: [Cumulative]: Semantic Similarity: 0.89186,	 cache time: 2.552481258616728e-07,	 generate time: 1.3668651636909037
[85]: Semantic Similarity: 0.93791,	 cache time: 2.384185791015625e-07,	 generate time: 1.1553599834442139
[85]: [Cumulative]: Semantic Similarity: 0.8924,	 cache time: 2.5505243345748544e-07,	 generate time: 1.3644058011298956
[86]: Semantic Similarity: 0.58128,	 cache time: 2.384185791015625e-07,	 generate time: 0.5920600891113281
[86]: [Cumulative]: Semantic Similarity: 0.88882,	 cache time: 2.5486123972925645e-07,	 generate time: 1.3555282642101418
[87]: Semantic Similarity: 0.39006,	 cache time: 2.384185791015625e-07,	 generate time: 4.53281569480896
[87]: [Cumulative]: Semantic Similarity: 0.88316,	 cache time: 2.5467439131303266e-07,	 generate time: 1.3916338031942195
[88]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.5916979312896729
[88]: [Cumulative]: Semantic Similarity: 0.88447,	 cache time: 2.571706021769663e-07,	 generate time: 1.382645759689674
[89]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7818167209625244
[89]: [Cumulative]: Semantic Similarity: 0.88575,	 cache time: 2.5696224636501735e-07,	 generate time: 1.3759698814815946
[90]: Semantic Similarity: 0.99045,	 cache time: 4.76837158203125e-07,	 generate time: 1.3424508571624756
[90]: [Cumulative]: Semantic Similarity: 0.8869,	 cache time: 2.5937845418741413e-07,	 generate time: 1.3756015405550108
[91]: Semantic Similarity: 0.44556,	 cache time: 2.384185791015625e-07,	 generate time: 1.543243646621704
[91]: [Cumulative]: Semantic Similarity: 0.88211,	 cache time: 2.591506294582201e-07,	 generate time: 1.3774237373600835
[92]: Semantic Similarity: 0.85739,	 cache time: 2.384185791015625e-07,	 generate time: 0.9674091339111328
[92]: [Cumulative]: Semantic Similarity: 0.88184,	 cache time: 2.5892770418556786e-07,	 generate time: 1.373014978183213
[93]: Semantic Similarity: 0.8674,	 cache time: 2.384185791015625e-07,	 generate time: 1.5322930812835693
[93]: [Cumulative]: Semantic Similarity: 0.88169,	 cache time: 2.587095220038231e-07,	 generate time: 1.374709426088536
[94]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.7791416645050049
[94]: [Cumulative]: Semantic Similarity: 0.88293,	 cache time: 2.6100560238486844e-07,	 generate time: 1.3684402917560778
[95]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7821722030639648
[95]: [Cumulative]: Semantic Similarity: 0.88415,	 cache time: 2.60770320892334e-07,	 generate time: 1.3623333324988682
[96]: Semantic Similarity: 0.97601,	 cache time: 2.384185791015625e-07,	 generate time: 0.7935206890106201
[96]: [Cumulative]: Semantic Similarity: 0.8851,	 cache time: 2.6053989056459405e-07,	 generate time: 1.3564692846278554
[97]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7968671321868896
[97]: [Cumulative]: Semantic Similarity: 0.88627,	 cache time: 2.6031416289660395e-07,	 generate time: 1.3507590585825395
[98]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.970797061920166
[98]: [Cumulative]: Semantic Similarity: 0.88742,	 cache time: 2.600929953835227e-07,	 generate time: 1.3469210586162528
[99]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5952038764953613
[99]: [Cumulative]: Semantic Similarity: 0.88855,	 cache time: 2.5987625122070314e-07,	 generate time: 1.339403886795044
[100]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7818603515625
[100]: [Cumulative]: Semantic Similarity: 0.88965,	 cache time: 2.5966379902150373e-07,	 generate time: 1.3338836537729395
[101]: Semantic Similarity: 0.72307,	 cache time: 2.384185791015625e-07,	 generate time: 0.7801883220672607
[101]: [Cumulative]: Semantic Similarity: 0.88802,	 cache time: 2.5945551255170035e-07,	 generate time: 1.328455268167982
[102]: Semantic Similarity: 0.86562,	 cache time: 2.384185791015625e-07,	 generate time: 0.5933771133422852
[102]: [Cumulative]: Semantic Similarity: 0.8878,	 cache time: 2.592512704793689e-07,	 generate time: 1.3213185870531694
[103]: Semantic Similarity: 0.52757,	 cache time: 2.384185791015625e-07,	 generate time: 1.3443498611450195
[103]: [Cumulative]: Semantic Similarity: 0.88433,	 cache time: 2.590509561391977e-07,	 generate time: 1.3215400416117449
[104]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.1577262878417969
[104]: [Cumulative]: Semantic Similarity: 0.88544,	 cache time: 2.5885445731026784e-07,	 generate time: 1.3199799106234595
[105]: Semantic Similarity: 0.82756,	 cache time: 2.384185791015625e-07,	 generate time: 0.7843387126922607
[105]: [Cumulative]: Semantic Similarity: 0.88489,	 cache time: 2.5866166600641217e-07,	 generate time: 1.314926691775052
[106]: Semantic Similarity: 0.72161,	 cache time: 0.0,	 generate time: 0.9715478420257568
[106]: [Cumulative]: Semantic Similarity: 0.88336,	 cache time: 2.5624426725868867e-07,	 generate time: 1.311717543646554
[107]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 0.5928890705108643
[107]: [Cumulative]: Semantic Similarity: 0.88444,	 cache time: 2.5387163515444157e-07,	 generate time: 1.3050617244508531
[108]: Semantic Similarity: 0.81418,	 cache time: 2.384185791015625e-07,	 generate time: 1.7176389694213867
[108]: [Cumulative]: Semantic Similarity: 0.8838,	 cache time: 2.5372986399799313e-07,	 generate time: 1.3088468367900323
[109]: Semantic Similarity: 0.81418,	 cache time: 2.384185791015625e-07,	 generate time: 1.7164907455444336
[109]: [Cumulative]: Semantic Similarity: 0.88317,	 cache time: 2.535906704989347e-07,	 generate time: 1.3125526905059814
[110]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9665939807891846
[110]: [Cumulative]: Semantic Similarity: 0.88422,	 cache time: 2.5345398499085023e-07,	 generate time: 1.3094359453733977
[111]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7809584140777588
[111]: [Cumulative]: Semantic Similarity: 0.88525,	 cache time: 2.5331974029541016e-07,	 generate time: 1.3047173959868295
[112]: Semantic Similarity: 0.46997,	 cache time: 2.384185791015625e-07,	 generate time: 1.3457753658294678
[112]: [Cumulative]: Semantic Similarity: 0.88158,	 cache time: 2.531878716122788e-07,	 generate time: 1.3050807408526934
[113]: Semantic Similarity: 0.54028,	 cache time: 2.384185791015625e-07,	 generate time: 0.7956516742706299
[113]: [Cumulative]: Semantic Similarity: 0.87858,	 cache time: 2.5305831641481633e-07,	 generate time: 1.3006120648300439
[114]: Semantic Similarity: 0.98485,	 cache time: 2.384185791015625e-07,	 generate time: 1.7181129455566406
[114]: [Cumulative]: Semantic Similarity: 0.87951,	 cache time: 2.5293101435122285e-07,	 generate time: 1.3042425072711448
[115]: Semantic Similarity: 0.97337,	 cache time: 2.384185791015625e-07,	 generate time: 1.3445672988891602
[115]: [Cumulative]: Semantic Similarity: 0.88032,	 cache time: 2.528059071507947e-07,	 generate time: 1.304590134785093
[116]: Semantic Similarity: 0.99062,	 cache time: 2.384185791015625e-07,	 generate time: 2.6547677516937256
[116]: [Cumulative]: Semantic Similarity: 0.88126,	 cache time: 2.526829385349893e-07,	 generate time: 1.3161301144167907
[117]: Semantic Similarity: 0.97172,	 cache time: 2.384185791015625e-07,	 generate time: 0.9710707664489746
[117]: [Cumulative]: Semantic Similarity: 0.88203,	 cache time: 2.5256205413301114e-07,	 generate time: 1.3132058826543518
[118]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 1.3417167663574219
[118]: [Cumulative]: Semantic Similarity: 0.88302,	 cache time: 2.504396839302127e-07,	 generate time: 1.3134454699123608
[119]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.5975432395935059
[119]: [Cumulative]: Semantic Similarity: 0.88399,	 cache time: 2.5232632954915365e-07,	 generate time: 1.3074796179930368
[120]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.782970666885376
[120]: [Cumulative]: Semantic Similarity: 0.88495,	 cache time: 2.522113894628099e-07,	 generate time: 1.3031448332731388
[121]: Semantic Similarity: 0.88832,	 cache time: 2.384185791015625e-07,	 generate time: 1.3423850536346436
[121]: [Cumulative]: Semantic Similarity: 0.88498,	 cache time: 2.5209833364017673e-07,	 generate time: 1.303466474423643
[122]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5950796604156494
[122]: [Cumulative]: Semantic Similarity: 0.88591,	 cache time: 2.5198711612360264e-07,	 generate time: 1.297707232033334
