KVcache prepared in 19.513380765914917 seconds
[0]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.6864938735961914
[19]: Semantic Similarity: 0.97161,	 cache time: 2.384185791015625e-07,	 generate time: 1.2924525737762451
[19]: [Cumulative]: Semantic Similarity: 0.85201,	 cache time: 2.5033950805664064e-07,	 generate time: 1.5697914361953735
[20]: Semantic Similarity: 0.25154,	 cache time: 4.76837158203125e-07,	 generate time: 3.90765380859375
[20]: [Cumulative]: Semantic Similarity: 0.82342,	 cache time: 2.611251104445685e-07,	 generate time: 1.6811182158333915
[21]: Semantic Similarity: 0.92298,	 cache time: 2.384185791015625e-07,	 generate time: 0.5918562412261963
[21]: [Cumulative]: Semantic Similarity: 0.82795,	 cache time: 2.600929953835227e-07,	 generate time: 1.6316063078967007
[22]: Semantic Similarity: 0.98149,	 cache time: 0.0,	 generate time: 1.5320558547973633
[22]: [Cumulative]: Semantic Similarity: 0.83462,	 cache time: 2.487846042798913e-07,	 generate time: 1.6272780273271643
[23]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.5319502353668213
[23]: [Cumulative]: Semantic Similarity: 0.84151,	 cache time: 2.483526865641276e-07,	 generate time: 1.6233060359954834
[24]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7809226512908936
[24]: [Cumulative]: Semantic Similarity: 0.84785,	 cache time: 2.47955322265625e-07,	 generate time: 1.5896107006072997
[25]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9664223194122314
[25]: [Cumulative]: Semantic Similarity: 0.8537,	 cache time: 2.475885244516226e-07,	 generate time: 1.5656419167151818
[26]: Semantic Similarity: 0.95109,	 cache time: 2.384185791015625e-07,	 generate time: 1.5300967693328857
[26]: [Cumulative]: Semantic Similarity: 0.85731,	 cache time: 2.472488968460648e-07,	 generate time: 1.5643254297750968
[27]: Semantic Similarity: 0.88844,	 cache time: 2.384185791015625e-07,	 generate time: 1.3442935943603516
[27]: [Cumulative]: Semantic Similarity: 0.85842,	 cache time: 2.4693352835518975e-07,	 generate time: 1.5564671499388558
[28]: Semantic Similarity: 0.98297,	 cache time: 2.384185791015625e-07,	 generate time: 1.7197325229644775
[28]: [Cumulative]: Semantic Similarity: 0.86272,	 cache time: 2.466399094154095e-07,	 generate time: 1.5620969903880153
[29]: Semantic Similarity: 0.98694,	 cache time: 2.384185791015625e-07,	 generate time: 2.4689853191375732
[29]: [Cumulative]: Semantic Similarity: 0.86686,	 cache time: 2.463658650716146e-07,	 generate time: 1.5923266013463337
[30]: Semantic Similarity: 0.13284,	 cache time: 2.384185791015625e-07,	 generate time: 1.155198097229004
[30]: [Cumulative]: Semantic Similarity: 0.84318,	 cache time: 2.461095010080645e-07,	 generate time: 1.578225681858678
[31]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7819869518280029
[31]: [Cumulative]: Semantic Similarity: 0.84808,	 cache time: 2.4586915969848633e-07,	 generate time: 1.5533432215452194
[32]: Semantic Similarity: 0.6036,	 cache time: 2.384185791015625e-07,	 generate time: 1.1537423133850098
[32]: [Cumulative]: Semantic Similarity: 0.84067,	 cache time: 2.4564338452888257e-07,	 generate time: 1.541234103116122
[33]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5914182662963867
[33]: [Cumulative]: Semantic Similarity: 0.84536,	 cache time: 2.4543089025160843e-07,	 generate time: 1.5132983432096594
[34]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5923500061035156
[34]: [Cumulative]: Semantic Similarity: 0.84978,	 cache time: 2.4523053850446426e-07,	 generate time: 1.4869855335780553
[35]: Semantic Similarity: 0.98134,	 cache time: 2.384185791015625e-07,	 generate time: 1.9058127403259277
[35]: [Cumulative]: Semantic Similarity: 0.85343,	 cache time: 2.450413174099392e-07,	 generate time: 1.498619622654385
[36]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.781949520111084
[36]: [Cumulative]: Semantic Similarity: 0.85739,	 cache time: 2.448623244826858e-07,	 generate time: 1.4792501604234851
[37]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7813520431518555
[37]: [Cumulative]: Semantic Similarity: 0.86115,	 cache time: 2.4469275223581416e-07,	 generate time: 1.4608844204952842
[38]: Semantic Similarity: 0.87932,	 cache time: 2.384185791015625e-07,	 generate time: 1.1587295532226562
[38]: [Cumulative]: Semantic Similarity: 0.86161,	 cache time: 2.4453187600160254e-07,	 generate time: 1.4531368597959862
[39]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9678835868835449
[39]: [Cumulative]: Semantic Similarity: 0.86507,	 cache time: 2.4437904357910154e-07,	 generate time: 1.441005527973175
[40]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 1.1557977199554443
[40]: [Cumulative]: Semantic Similarity: 0.86836,	 cache time: 2.384185791015625e-07,	 generate time: 1.4340492399727427
[41]: Semantic Similarity: 0.62707,	 cache time: 2.384185791015625e-07,	 generate time: 4.348105430603027
[41]: [Cumulative]: Semantic Similarity: 0.86262,	 cache time: 2.384185791015625e-07,	 generate time: 1.5034315302258445
[42]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 1.1553833484649658
[42]: [Cumulative]: Semantic Similarity: 0.86581,	 cache time: 2.328739609829215e-07,	 generate time: 1.4953373864639636
[43]: Semantic Similarity: 0.91878,	 cache time: 2.384185791015625e-07,	 generate time: 0.7809700965881348
[43]: [Cumulative]: Semantic Similarity: 0.86702,	 cache time: 2.3299997503107245e-07,	 generate time: 1.479101766239513
[44]: Semantic Similarity: 0.64801,	 cache time: 2.384185791015625e-07,	 generate time: 2.8565993309020996
[44]: [Cumulative]: Semantic Similarity: 0.86215,	 cache time: 2.331203884548611e-07,	 generate time: 1.509712823232015
[45]: Semantic Similarity: 0.55964,	 cache time: 2.384185791015625e-07,	 generate time: 1.3439667224884033
[45]: [Cumulative]: Semantic Similarity: 0.85557,	 cache time: 2.332355665123981e-07,	 generate time: 1.506109647128893
[46]: Semantic Similarity: 0.97829,	 cache time: 2.384185791015625e-07,	 generate time: 1.1579680442810059
[46]: [Cumulative]: Semantic Similarity: 0.85818,	 cache time: 2.3334584337599733e-07,	 generate time: 1.4987023789831933
[47]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5950796604156494
[47]: [Cumulative]: Semantic Similarity: 0.86114,	 cache time: 2.3345152537027994e-07,	 generate time: 1.4798769056797028
[48]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.1539392471313477
[48]: [Cumulative]: Semantic Similarity: 0.86397,	 cache time: 2.335528938137755e-07,	 generate time: 1.4732251167297363
[49]: Semantic Similarity: 0.93364,	 cache time: 2.384185791015625e-07,	 generate time: 0.7843577861785889
[49]: [Cumulative]: Semantic Similarity: 0.86537,	 cache time: 2.3365020751953125e-07,	 generate time: 1.4594477701187134
[50]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.340827465057373
[50]: [Cumulative]: Semantic Similarity: 0.86801,	 cache time: 2.3374370500153185e-07,	 generate time: 1.4571218817841773
[51]: Semantic Similarity: 0.98555,	 cache time: 2.384185791015625e-07,	 generate time: 0.9691734313964844
[51]: [Cumulative]: Semantic Similarity: 0.87027,	 cache time: 2.3383360642653244e-07,	 generate time: 1.44773825773826
[52]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9669694900512695
[52]: [Cumulative]: Semantic Similarity: 0.87271,	 cache time: 2.3392011534492925e-07,	 generate time: 1.4386671489139773
[53]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.1552486419677734
[53]: [Cumulative]: Semantic Similarity: 0.87507,	 cache time: 2.3400342022931135e-07,	 generate time: 1.4334186580446031
[54]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7820448875427246
[54]: [Cumulative]: Semantic Similarity: 0.87734,	 cache time: 2.3408369584517045e-07,	 generate time: 1.4215754985809326
[55]: Semantic Similarity: 0.82277,	 cache time: 2.384185791015625e-07,	 generate time: 0.5921218395233154
[55]: [Cumulative]: Semantic Similarity: 0.87637,	 cache time: 2.3416110447474887e-07,	 generate time: 1.4067638260977608
[56]: Semantic Similarity: 0.87682,	 cache time: 2.384185791015625e-07,	 generate time: 0.7801499366760254
[56]: [Cumulative]: Semantic Similarity: 0.87638,	 cache time: 2.342357970120614e-07,	 generate time: 1.395770599967555
[57]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.3440794944763184
[57]: [Cumulative]: Semantic Similarity: 0.87851,	 cache time: 2.34307913944639e-07,	 generate time: 1.3948793740108096
[58]: Semantic Similarity: 0.66284,	 cache time: 2.384185791015625e-07,	 generate time: 3.220078468322754
[58]: [Cumulative]: Semantic Similarity: 0.87485,	 cache time: 2.3437758623543433e-07,	 generate time: 1.4258149518805034
[59]: Semantic Similarity: 0.98357,	 cache time: 2.384185791015625e-07,	 generate time: 0.7821166515350342
[59]: [Cumulative]: Semantic Similarity: 0.87666,	 cache time: 2.3444493611653645e-07,	 generate time: 1.4150866468747456
[60]: Semantic Similarity: 0.9693,	 cache time: 2.384185791015625e-07,	 generate time: 0.9674103260040283
[60]: [Cumulative]: Semantic Similarity: 0.87818,	 cache time: 2.3451007780481557e-07,	 generate time: 1.4077476907948978
[61]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7805120944976807
[61]: [Cumulative]: Semantic Similarity: 0.88015,	 cache time: 2.345731181483115e-07,	 generate time: 1.3976309876288138
[62]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7828869819641113
[62]: [Cumulative]: Semantic Similarity: 0.88205,	 cache time: 2.346341572110615e-07,	 generate time: 1.3878731462690566
[63]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.780261754989624
[63]: [Cumulative]: Semantic Similarity: 0.88389,	 cache time: 2.3469328880310059e-07,	 generate time: 1.3783792182803154
[64]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9667718410491943
[64]: [Cumulative]: Semantic Similarity: 0.88568,	 cache time: 2.3475060096153847e-07,	 generate time: 1.3720467970921444
[65]: Semantic Similarity: 0.90912,	 cache time: 2.384185791015625e-07,	 generate time: 1.1536214351654053
[65]: [Cumulative]: Semantic Similarity: 0.88603,	 cache time: 2.3480617638790247e-07,	 generate time: 1.368737321911436
[66]: Semantic Similarity: 0.73925,	 cache time: 2.384185791015625e-07,	 generate time: 0.7818496227264404
[66]: [Cumulative]: Semantic Similarity: 0.88384,	 cache time: 2.348600928463153e-07,	 generate time: 1.3599778040131527
[67]: Semantic Similarity: 0.97734,	 cache time: 4.76837158203125e-07,	 generate time: 0.9670732021331787
[67]: [Cumulative]: Semantic Similarity: 0.88522,	 cache time: 2.384185791015625e-07,	 generate time: 1.3541997951619766
[68]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5922558307647705
[68]: [Cumulative]: Semantic Similarity: 0.88688,	 cache time: 2.384185791015625e-07,	 generate time: 1.3431571290112925
[69]: Semantic Similarity: 0.91717,	 cache time: 2.384185791015625e-07,	 generate time: 0.968425989151001
[69]: [Cumulative]: Semantic Similarity: 0.88731,	 cache time: 2.384185791015625e-07,	 generate time: 1.3378038270132881
[70]: Semantic Similarity: 0.64011,	 cache time: 2.384185791015625e-07,	 generate time: 6.784752607345581
[70]: [Cumulative]: Semantic Similarity: 0.88383,	 cache time: 2.384185791015625e-07,	 generate time: 1.4145214154686727
[71]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7811203002929688
[71]: [Cumulative]: Semantic Similarity: 0.88545,	 cache time: 2.384185791015625e-07,	 generate time: 1.405724177757899
[72]: Semantic Similarity: 0.89788,	 cache time: 2.384185791015625e-07,	 generate time: 0.7790024280548096
[72]: [Cumulative]: Semantic Similarity: 0.88562,	 cache time: 2.384185791015625e-07,	 generate time: 1.3971389483099115
[73]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.9676506519317627
[73]: [Cumulative]: Semantic Similarity: 0.88716,	 cache time: 2.416404517921242e-07,	 generate time: 1.3913350524129093
[74]: Semantic Similarity: 0.96551,	 cache time: 2.384185791015625e-07,	 generate time: 1.1566627025604248
[74]: [Cumulative]: Semantic Similarity: 0.88821,	 cache time: 2.4159749348958335e-07,	 generate time: 1.3882060877482096
[75]: Semantic Similarity: 0.29925,	 cache time: 4.76837158203125e-07,	 generate time: 2.8440959453582764
[75]: [Cumulative]: Semantic Similarity: 0.88046,	 cache time: 2.4469275223581416e-07,	 generate time: 1.407362533243079
[76]: Semantic Similarity: 0.98911,	 cache time: 4.76837158203125e-07,	 generate time: 1.7188990116119385
[76]: [Cumulative]: Semantic Similarity: 0.88187,	 cache time: 2.47707614650974e-07,	 generate time: 1.4114084615335836
[77]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9676716327667236
[77]: [Cumulative]: Semantic Similarity: 0.88338,	 cache time: 2.475885244516226e-07,	 generate time: 1.4057195278314443
[78]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7795026302337646
[78]: [Cumulative]: Semantic Similarity: 0.88486,	 cache time: 2.474724491940269e-07,	 generate time: 1.397792731659322
[79]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.40578365325927734
[79]: [Cumulative]: Semantic Similarity: 0.8863,	 cache time: 2.473592758178711e-07,	 generate time: 1.3853926181793212
[80]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5924332141876221
[80]: [Cumulative]: Semantic Similarity: 0.8877,	 cache time: 2.472488968460648e-07,	 generate time: 1.3756029959078189
[81]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7812473773956299
[81]: [Cumulative]: Semantic Similarity: 0.88907,	 cache time: 2.471412100443026e-07,	 generate time: 1.3683547566576701
[82]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5922362804412842
[82]: [Cumulative]: Semantic Similarity: 0.89041,	 cache time: 2.4703611810523344e-07,	 generate time: 1.359003931643015
[83]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.7164490222930908
[83]: [Cumulative]: Semantic Similarity: 0.89171,	 cache time: 2.4693352835518975e-07,	 generate time: 1.36325923034123
[84]: Semantic Similarity: 0.90459,	 cache time: 2.384185791015625e-07,	 generate time: 0.7792012691497803
[84]: [Cumulative]: Semantic Similarity: 0.89186,	 cache time: 2.4683335248161767e-07,	 generate time: 1.356387960209566
[85]: Semantic Similarity: 0.93791,	 cache time: 2.384185791015625e-07,	 generate time: 1.15525484085083
[85]: [Cumulative]: Semantic Similarity: 0.8924,	 cache time: 2.46735506279524e-07,	 generate time: 1.3540492030077202
[86]: Semantic Similarity: 0.58128,	 cache time: 2.384185791015625e-07,	 generate time: 0.5920200347900391
[86]: [Cumulative]: Semantic Similarity: 0.88882,	 cache time: 2.466399094154095e-07,	 generate time: 1.3452902470511952
[87]: Semantic Similarity: 0.39006,	 cache time: 2.384185791015625e-07,	 generate time: 4.53334903717041
[87]: [Cumulative]: Semantic Similarity: 0.88316,	 cache time: 2.465464852072976e-07,	 generate time: 1.3815181878480045
[88]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.5918469429016113
[88]: [Cumulative]: Semantic Similarity: 0.88447,	 cache time: 2.491340208589361e-07,	 generate time: 1.3726454772306291
[89]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7813165187835693
[89]: [Cumulative]: Semantic Similarity: 0.88575,	 cache time: 2.490149603949653e-07,	 generate time: 1.3660751554701063
[90]: Semantic Similarity: 0.99045,	 cache time: 2.384185791015625e-07,	 generate time: 1.3417766094207764
[90]: [Cumulative]: Semantic Similarity: 0.8869,	 cache time: 2.4889851664448834e-07,	 generate time: 1.3658081384805532
[91]: Semantic Similarity: 0.44556,	 cache time: 2.384185791015625e-07,	 generate time: 1.5423316955566406
[91]: [Cumulative]: Semantic Similarity: 0.88211,	 cache time: 2.487846042798913e-07,	 generate time: 1.3677268727965977
[92]: Semantic Similarity: 0.85739,	 cache time: 2.384185791015625e-07,	 generate time: 0.9672336578369141
[92]: [Cumulative]: Semantic Similarity: 0.88184,	 cache time: 2.486731416435652e-07,	 generate time: 1.3634204941411172
[93]: Semantic Similarity: 0.8674,	 cache time: 2.384185791015625e-07,	 generate time: 1.531905174255371
[93]: [Cumulative]: Semantic Similarity: 0.88169,	 cache time: 2.4856405055269283e-07,	 generate time: 1.3652128843550986
[94]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7796809673309326
[94]: [Cumulative]: Semantic Similarity: 0.88293,	 cache time: 2.484572561163651e-07,	 generate time: 1.3590493904916863
[95]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7822771072387695
[95]: [Cumulative]: Semantic Similarity: 0.88415,	 cache time: 2.483526865641276e-07,	 generate time: 1.3530413458744686
[96]: Semantic Similarity: 0.97601,	 cache time: 0.0,	 generate time: 0.7935733795166016
[96]: [Cumulative]: Semantic Similarity: 0.8851,	 cache time: 2.4579234958923966e-07,	 generate time: 1.3472736348810883
[97]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.796858549118042
[97]: [Cumulative]: Semantic Similarity: 0.88627,	 cache time: 2.4571710703324297e-07,	 generate time: 1.3416571544141185
[98]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.970811128616333
[98]: [Cumulative]: Semantic Similarity: 0.88742,	 cache time: 2.4564338452888257e-07,	 generate time: 1.3379112349616156
[99]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5948526859283447
[99]: [Cumulative]: Semantic Similarity: 0.88855,	 cache time: 2.455711364746094e-07,	 generate time: 1.3304806494712829
[100]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7822885513305664
[100]: [Cumulative]: Semantic Similarity: 0.88965,	 cache time: 2.4550031907487624e-07,	 generate time: 1.3250530049352363
[101]: Semantic Similarity: 0.72307,	 cache time: 2.384185791015625e-07,	 generate time: 0.7809712886810303
[101]: [Cumulative]: Semantic Similarity: 0.88802,	 cache time: 2.4543089025160843e-07,	 generate time: 1.3197188704621559
[102]: Semantic Similarity: 0.86562,	 cache time: 2.384185791015625e-07,	 generate time: 0.593817949295044
[102]: [Cumulative]: Semantic Similarity: 0.8878,	 cache time: 2.453628095608313e-07,	 generate time: 1.312671288703252
[103]: Semantic Similarity: 0.52757,	 cache time: 2.384185791015625e-07,	 generate time: 1.344264030456543
[103]: [Cumulative]: Semantic Similarity: 0.88433,	 cache time: 2.4529603811410755e-07,	 generate time: 1.3129750650662642
[104]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 1.1570265293121338
[104]: [Cumulative]: Semantic Similarity: 0.88544,	 cache time: 2.475011916387649e-07,	 generate time: 1.3114898409162248
[105]: Semantic Similarity: 0.82756,	 cache time: 2.384185791015625e-07,	 generate time: 0.7844440937042236
[105]: [Cumulative]: Semantic Similarity: 0.88489,	 cache time: 2.47415506614829e-07,	 generate time: 1.3065177112255457
[106]: Semantic Similarity: 0.72161,	 cache time: 2.384185791015625e-07,	 generate time: 0.9716897010803223
[106]: [Cumulative]: Semantic Similarity: 0.88336,	 cache time: 2.473314231801256e-07,	 generate time: 1.3033884774858706
[107]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5927839279174805
[107]: [Cumulative]: Semantic Similarity: 0.88444,	 cache time: 2.472488968460648e-07,	 generate time: 1.2968088057306077
[108]: Semantic Similarity: 0.81418,	 cache time: 2.384185791015625e-07,	 generate time: 1.717869520187378
[108]: [Cumulative]: Semantic Similarity: 0.8838,	 cache time: 2.471678847566657e-07,	 generate time: 1.3006717480650736
[109]: Semantic Similarity: 0.81418,	 cache time: 2.384185791015625e-07,	 generate time: 1.7174174785614014
[109]: [Cumulative]: Semantic Similarity: 0.88317,	 cache time: 2.470883456143466e-07,	 generate time: 1.30446034561504
[110]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9670701026916504
[110]: [Cumulative]: Semantic Similarity: 0.88422,	 cache time: 2.4701023960972693e-07,	 generate time: 1.3014207938769917
[111]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.781761646270752
[111]: [Cumulative]: Semantic Similarity: 0.88525,	 cache time: 2.4693352835518975e-07,	 generate time: 1.2967809800590788
[112]: Semantic Similarity: 0.46997,	 cache time: 2.384185791015625e-07,	 generate time: 1.3453290462493896
[112]: [Cumulative]: Semantic Similarity: 0.88158,	 cache time: 2.468581748219718e-07,	 generate time: 1.2972106089634179
[113]: Semantic Similarity: 0.54028,	 cache time: 2.384185791015625e-07,	 generate time: 0.7954797744750977
[113]: [Cumulative]: Semantic Similarity: 0.87858,	 cache time: 2.467841432805647e-07,	 generate time: 1.2928094612924677
[114]: Semantic Similarity: 0.98485,	 cache time: 2.384185791015625e-07,	 generate time: 1.7181727886199951
[114]: [Cumulative]: Semantic Similarity: 0.87951,	 cache time: 2.4671139924422555e-07,	 generate time: 1.2965082728344461
[115]: Semantic Similarity: 0.97337,	 cache time: 2.384185791015625e-07,	 generate time: 1.3447821140289307
[115]: [Cumulative]: Semantic Similarity: 0.88032,	 cache time: 2.466399094154095e-07,	 generate time: 1.2969244266378468
[116]: Semantic Similarity: 0.99062,	 cache time: 2.384185791015625e-07,	 generate time: 2.6538751125335693
[116]: [Cumulative]: Semantic Similarity: 0.88126,	 cache time: 2.465696416349493e-07,	 generate time: 1.3085222957480667
[117]: Semantic Similarity: 0.97172,	 cache time: 2.384185791015625e-07,	 generate time: 0.9710409641265869
[117]: [Cumulative]: Semantic Similarity: 0.88203,	 cache time: 2.4650056483381883e-07,	 generate time: 1.305662284463139
[118]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.341413974761963
[118]: [Cumulative]: Semantic Similarity: 0.88302,	 cache time: 2.4643264898732933e-07,	 generate time: 1.305962718835398
[119]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5974113941192627
[119]: [Cumulative]: Semantic Similarity: 0.88399,	 cache time: 2.463658650716146e-07,	 generate time: 1.3000581244627634
[120]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.782883882522583
[120]: [Cumulative]: Semantic Similarity: 0.88495,	 cache time: 2.463001850222753e-07,	 generate time: 1.2957839571740017
[121]: Semantic Similarity: 0.88832,	 cache time: 2.384185791015625e-07,	 generate time: 1.3418302536010742
[121]: [Cumulative]: Semantic Similarity: 0.88498,	 cache time: 2.4623558169505636e-07,	 generate time: 1.29616138583324
[122]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.5950381755828857
