KVcache prepared in 105.25069832801819 seconds
[0]: Semantic Similarity: 0.1622,	 cache time: 2.384185791015625e-07,	 generate time: 1.8334884643554688
[9]: Semantic Similarity: 0.87225,	 cache time: 2.384185791015625e-07,	 generate time: 2.5956366062164307
[9]: [Cumulative]: Semantic Similarity: 0.80975,	 cache time: 2.384185791015625e-07,	 generate time: 1.5516602754592896
[10]: Semantic Similarity: 0.21999,	 cache time: 2.384185791015625e-07,	 generate time: 1.3321101665496826
[10]: [Cumulative]: Semantic Similarity: 0.75614,	 cache time: 2.384185791015625e-07,	 generate time: 1.5317011746493252
[11]: Semantic Similarity: 0.72375,	 cache time: 2.384185791015625e-07,	 generate time: 1.3285026550292969
[11]: [Cumulative]: Semantic Similarity: 0.75344,	 cache time: 2.384185791015625e-07,	 generate time: 1.5147679646809895
[12]: Semantic Similarity: 0.32122,	 cache time: 0.0,	 generate time: 2.1780550479888916
[12]: [Cumulative]: Semantic Similarity: 0.72019,	 cache time: 2.2007868840144232e-07,	 generate time: 1.5657900480123668
[13]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 2.589533567428589
[13]: [Cumulative]: Semantic Similarity: 0.74018,	 cache time: 2.384185791015625e-07,	 generate time: 1.6389145851135254
[14]: Semantic Similarity: 0.5318,	 cache time: 2.384185791015625e-07,	 generate time: 3.020386219024658
[14]: [Cumulative]: Semantic Similarity: 0.72628,	 cache time: 2.384185791015625e-07,	 generate time: 1.7310126940409343
[15]: Semantic Similarity: 0.68805,	 cache time: 2.384185791015625e-07,	 generate time: 1.7671318054199219
[15]: [Cumulative]: Semantic Similarity: 0.72389,	 cache time: 2.384185791015625e-07,	 generate time: 1.733270138502121
[16]: Semantic Similarity: 0.04457,	 cache time: 4.76837158203125e-07,	 generate time: 3.023371696472168
[16]: [Cumulative]: Semantic Similarity: 0.68393,	 cache time: 2.524432014016544e-07,	 generate time: 1.8091584654415356
[17]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9119911193847656
[17]: [Cumulative]: Semantic Similarity: 0.70149,	 cache time: 2.51664055718316e-07,	 generate time: 1.7593158351050482
[18]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.776414155960083
[18]: [Cumulative]: Semantic Similarity: 0.7172,	 cache time: 2.509669253700658e-07,	 generate time: 1.7602157467289974
[19]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9177565574645996
[19]: [Cumulative]: Semantic Similarity: 0.73134,	 cache time: 2.5033950805664064e-07,	 generate time: 1.7180927872657776
[20]: Semantic Similarity: 0.61439,	 cache time: 0.0,	 generate time: 0.9099612236022949
[20]: [Cumulative]: Semantic Similarity: 0.72577,	 cache time: 2.384185791015625e-07,	 generate time: 1.6796103318532307
[21]: Semantic Similarity: 0.13469,	 cache time: 4.76837158203125e-07,	 generate time: 8.109649896621704
[21]: [Cumulative]: Semantic Similarity: 0.69891,	 cache time: 2.492557872425426e-07,	 generate time: 1.9718848575245251
[22]: Semantic Similarity: 0.98565,	 cache time: 4.76837158203125e-07,	 generate time: 2.6167314052581787
[22]: [Cumulative]: Semantic Similarity: 0.71137,	 cache time: 2.591506294582201e-07,	 generate time: 1.9999216639477273
[23]: Semantic Similarity: 0.69502,	 cache time: 2.384185791015625e-07,	 generate time: 1.335745096206665
[23]: [Cumulative]: Semantic Similarity: 0.71069,	 cache time: 2.582867940266927e-07,	 generate time: 1.9722476402918498
[24]: Semantic Similarity: 0.31052,	 cache time: 2.384185791015625e-07,	 generate time: 1.7672584056854248
[24]: [Cumulative]: Semantic Similarity: 0.69469,	 cache time: 2.574920654296875e-07,	 generate time: 1.9640480709075927
[25]: Semantic Similarity: 0.20235,	 cache time: 4.76837158203125e-07,	 generate time: 2.1880266666412354
[25]: [Cumulative]: Semantic Similarity: 0.67575,	 cache time: 2.659284151517428e-07,	 generate time: 1.9726626322819636
[26]: Semantic Similarity: 0.37285,	 cache time: 2.384185791015625e-07,	 generate time: 1.7739880084991455
[26]: [Cumulative]: Semantic Similarity: 0.66453,	 cache time: 2.6490953233506946e-07,	 generate time: 1.9653043128826
[27]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9145712852478027
[27]: [Cumulative]: Semantic Similarity: 0.67651,	 cache time: 2.639634268624442e-07,	 generate time: 1.9277781333242143
[28]: Semantic Similarity: 0.7335,	 cache time: 4.76837158203125e-07,	 generate time: 0.9110615253448486
[28]: [Cumulative]: Semantic Similarity: 0.67848,	 cache time: 2.7130390035695044e-07,	 generate time: 1.8927189399456155
[29]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 1.763282299041748
[29]: [Cumulative]: Semantic Similarity: 0.68919,	 cache time: 2.6226043701171877e-07,	 generate time: 1.88840438524882
[30]: Semantic Similarity: 0.56006,	 cache time: 4.76837158203125e-07,	 generate time: 4.3322789669036865
[30]: [Cumulative]: Semantic Similarity: 0.68503,	 cache time: 2.691822667275706e-07,	 generate time: 1.9672390491731706
[31]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.7578811645507812
[31]: [Cumulative]: Semantic Similarity: 0.69487,	 cache time: 2.682209014892578e-07,	 generate time: 1.9606966152787209
[32]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9092493057250977
[32]: [Cumulative]: Semantic Similarity: 0.70412,	 cache time: 2.673178008108428e-07,	 generate time: 1.9288345755952778
[33]: Semantic Similarity: 0.59854,	 cache time: 2.384185791015625e-07,	 generate time: 3.0298051834106445
[33]: [Cumulative]: Semantic Similarity: 0.70101,	 cache time: 2.6646782370174633e-07,	 generate time: 1.9612160640604355
[34]: Semantic Similarity: 0.38718,	 cache time: 2.384185791015625e-07,	 generate time: 2.1819231510162354
[34]: [Cumulative]: Semantic Similarity: 0.69205,	 cache time: 2.6566641671316965e-07,	 generate time: 1.9675219808306013
[35]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 2.6099514961242676
[35]: [Cumulative]: Semantic Similarity: 0.7006,	 cache time: 2.6490953233506946e-07,	 generate time: 1.9853672451443143
[36]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 1.765451431274414
[36]: [Cumulative]: Semantic Similarity: 0.70869,	 cache time: 2.7063730600717904e-07,	 generate time: 1.9794235744991817
[37]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.7615911960601807
[37]: [Cumulative]: Semantic Similarity: 0.71636,	 cache time: 2.697894447728207e-07,	 generate time: 1.9736911434876292
[38]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.003892183303833
[38]: [Cumulative]: Semantic Similarity: 0.72363,	 cache time: 2.689850636017628e-07,	 generate time: 1.9488245034829164
[39]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9888901710510254
[39]: [Cumulative]: Semantic Similarity: 0.73054,	 cache time: 2.682209014892578e-07,	 generate time: 1.9248261451721191
[40]: Semantic Similarity: 0.19097,	 cache time: 2.384185791015625e-07,	 generate time: 1.3406734466552734
[40]: [Cumulative]: Semantic Similarity: 0.71738,	 cache time: 2.6749401557736283e-07,	 generate time: 1.9105785183790254
[41]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 1.356933832168579
[41]: [Cumulative]: Semantic Similarity: 0.72411,	 cache time: 2.724783761160714e-07,	 generate time: 1.8973965020406813
[42]: Semantic Similarity: 0.27615,	 cache time: 2.384185791015625e-07,	 generate time: 1.7620468139648438
[42]: [Cumulative]: Semantic Similarity: 0.71369,	 cache time: 2.7168628781340844e-07,	 generate time: 1.894248834876127
[43]: Semantic Similarity: 0.06088,	 cache time: 2.384185791015625e-07,	 generate time: 2.1872918605804443
[43]: [Cumulative]: Semantic Similarity: 0.69886,	 cache time: 2.7093020352450286e-07,	 generate time: 1.9009089036421343
[44]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 2.204521417617798
[44]: [Cumulative]: Semantic Similarity: 0.70555,	 cache time: 2.702077229817708e-07,	 generate time: 1.907655848397149
[45]: Semantic Similarity: 0.92181,	 cache time: 2.384185791015625e-07,	 generate time: 2.605388879776001
[45]: [Cumulative]: Semantic Similarity: 0.71025,	 cache time: 2.695166546365489e-07,	 generate time: 1.9228239577749502
[46]: Semantic Similarity: -0.00481,	 cache time: 2.384185791015625e-07,	 generate time: 2.189337730407715
[46]: [Cumulative]: Semantic Similarity: 0.69503,	 cache time: 2.6885499345495345e-07,	 generate time: 1.9284944635756471
[47]: Semantic Similarity: 0.90956,	 cache time: 4.76837158203125e-07,	 generate time: 1.3533239364624023
[47]: [Cumulative]: Semantic Similarity: 0.6995,	 cache time: 2.7318795522054035e-07,	 generate time: 1.916511744260788
[48]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 2.1839828491210938
[48]: [Cumulative]: Semantic Similarity: 0.70564,	 cache time: 2.724783761160714e-07,	 generate time: 1.9219703382375288
[49]: Semantic Similarity: 0.7335,	 cache time: 2.384185791015625e-07,	 generate time: 0.911794900894165
[49]: [Cumulative]: Semantic Similarity: 0.70619,	 cache time: 2.7179718017578123e-07,	 generate time: 1.9017668294906616
[50]: Semantic Similarity: 0.50729,	 cache time: 2.384185791015625e-07,	 generate time: 11.936254024505615
[50]: [Cumulative]: Semantic Similarity: 0.70229,	 cache time: 2.7114269780177695e-07,	 generate time: 2.0985214803733077
[51]: Semantic Similarity: 0.57747,	 cache time: 2.384185791015625e-07,	 generate time: 1.7656607627868652
[51]: [Cumulative]: Semantic Similarity: 0.69989,	 cache time: 2.7051338782677283e-07,	 generate time: 2.0921203127274146
[52]: Semantic Similarity: 0.73018,	 cache time: 2.384185791015625e-07,	 generate time: 1.3486363887786865
[52]: [Cumulative]: Semantic Similarity: 0.70046,	 cache time: 2.699078253979953e-07,	 generate time: 2.0780923141623444
[53]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 2.197465181350708
[53]: [Cumulative]: Semantic Similarity: 0.70601,	 cache time: 2.693246912073206e-07,	 generate time: 2.080302922813981
[54]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.33461332321167
[54]: [Cumulative]: Semantic Similarity: 0.71136,	 cache time: 2.687627618963068e-07,	 generate time: 2.0667449300939387
[55]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9320034980773926
[55]: [Cumulative]: Semantic Similarity: 0.71651,	 cache time: 2.682209014892578e-07,	 generate time: 2.0464816902365004
[56]: Semantic Similarity: 0.97278,	 cache time: 2.384185791015625e-07,	 generate time: 3.0561439990997314
[56]: [Cumulative]: Semantic Similarity: 0.72101,	 cache time: 2.6769805372807016e-07,	 generate time: 2.0641950640762063
[57]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 2.6906790733337402
[57]: [Cumulative]: Semantic Similarity: 0.72582,	 cache time: 2.671932352000269e-07,	 generate time: 2.0749965125116807
[58]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 1.7766263484954834
[58]: [Cumulative]: Semantic Similarity: 0.73046,	 cache time: 2.7074652203058794e-07,	 generate time: 2.0699393910876775
[59]: Semantic Similarity: 0.53923,	 cache time: 2.384185791015625e-07,	 generate time: 1.8387219905853271
[59]: [Cumulative]: Semantic Similarity: 0.72728,	 cache time: 2.702077229817708e-07,	 generate time: 2.066085767745972
[60]: Semantic Similarity: 0.0394,	 cache time: 2.384185791015625e-07,	 generate time: 2.606050491333008
[60]: [Cumulative]: Semantic Similarity: 0.716,	 cache time: 2.696865894755379e-07,	 generate time: 2.074937648460513
[61]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.347203254699707
[61]: [Cumulative]: Semantic Similarity: 0.72058,	 cache time: 2.691822667275706e-07,	 generate time: 2.063199996948242
[62]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 1.339822769165039
[62]: [Cumulative]: Semantic Similarity: 0.72502,	 cache time: 2.724783761160714e-07,	 generate time: 2.051717818729461
[63]: Semantic Similarity: 0.87176,	 cache time: 2.384185791015625e-07,	 generate time: 1.355323076248169
[63]: [Cumulative]: Semantic Similarity: 0.72731,	 cache time: 2.7194619178771973e-07,	 generate time: 2.040836650878191

Result for ./results/hotpotqa-train/64/result_3.1-8B_k64_q64_hotpotqa-train_bertscore_kvcache.txt
Prepare time: 105.25069832801819
Average Semantic Similarity: 0.7273091897368431
cache time: 2.7194619178771973e-07,	 generate time: 2.040836650878191
