KVcache prepared in 105.47825455665588 seconds
[0]: Semantic Similarity: 0.1622,	 cache time: 2.384185791015625e-07,	 generate time: 96.98088526725769
[19]: [Cumulative]: Semantic Similarity: 0.69194,	 cache time: 3.337860107421875e-07,	 generate time: 97.3752354502678
[20]: Semantic Similarity: 0.61385,	 cache time: 2.384185791015625e-07,	 generate time: 96.05190658569336
[20]: [Cumulative]: Semantic Similarity: 0.68823,	 cache time: 3.292447044735863e-07,	 generate time: 97.31221979004997
[21]: Semantic Similarity: 0.13767,	 cache time: 4.76837158203125e-07,	 generate time: 103.03935098648071
[21]: [Cumulative]: Semantic Similarity: 0.6632,	 cache time: 3.3595345237038354e-07,	 generate time: 97.57254393534227
[22]: Semantic Similarity: 0.98565,	 cache time: 2.384185791015625e-07,	 generate time: 97.872567653656
[22]: [Cumulative]: Semantic Similarity: 0.67722,	 cache time: 3.3171280570652173e-07,	 generate time: 97.58558844483417
[23]: Semantic Similarity: 0.34946,	 cache time: 2.384185791015625e-07,	 generate time: 100.48698735237122
[23]: [Cumulative]: Semantic Similarity: 0.66356,	 cache time: 3.2782554626464844e-07,	 generate time: 97.70648006598155
[24]: Semantic Similarity: 0.33802,	 cache time: 2.384185791015625e-07,	 generate time: 97.23741436004639
[24]: [Cumulative]: Semantic Similarity: 0.65054,	 cache time: 3.24249267578125e-07,	 generate time: 97.68771743774414
[25]: Semantic Similarity: 1.0,	 cache time: 7.152557373046875e-07,	 generate time: 96.47857165336609
[25]: [Cumulative]: Semantic Similarity: 0.66398,	 cache time: 3.3928797795222357e-07,	 generate time: 97.64121183065268
[26]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 96.51863598823547
[26]: [Cumulative]: Semantic Similarity: 0.67643,	 cache time: 3.3555207429108797e-07,	 generate time: 97.5996349476002
[27]: Semantic Similarity: 0.81283,	 cache time: 2.384185791015625e-07,	 generate time: 96.01679801940918
[27]: [Cumulative]: Semantic Similarity: 0.6813,	 cache time: 3.3208302089146204e-07,	 generate time: 97.54310505730766
[28]: Semantic Similarity: 0.55982,	 cache time: 2.384185791015625e-07,	 generate time: 96.08675622940063
[28]: [Cumulative]: Semantic Similarity: 0.67711,	 cache time: 3.2885321255387933e-07,	 generate time: 97.49288613220742
[29]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 96.49720501899719
[29]: [Cumulative]: Semantic Similarity: 0.68787,	 cache time: 3.258387247721354e-07,	 generate time: 97.45969676176706
[30]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 96.89340090751648
[30]: [Cumulative]: Semantic Similarity: 0.69794,	 cache time: 3.2301872007308466e-07,	 generate time: 97.44142915356544
[31]: Semantic Similarity: 0.54965,	 cache time: 2.384185791015625e-07,	 generate time: 104.65433621406555
[31]: [Cumulative]: Semantic Similarity: 0.69331,	 cache time: 3.203749656677246e-07,	 generate time: 97.66683249920607
[32]: Semantic Similarity: 0.83686,	 cache time: 2.384185791015625e-07,	 generate time: 96.38776779174805
[32]: [Cumulative]: Semantic Similarity: 0.69766,	 cache time: 3.178914388020833e-07,	 generate time: 97.62807296261643
[33]: Semantic Similarity: 0.59854,	 cache time: 4.76837158203125e-07,	 generate time: 97.81387305259705
[33]: [Cumulative]: Semantic Similarity: 0.69474,	 cache time: 3.22566312902114e-07,	 generate time: 97.63353767114528
[34]: Semantic Similarity: 0.38718,	 cache time: 4.76837158203125e-07,	 generate time: 97.71346378326416
[34]: [Cumulative]: Semantic Similarity: 0.68596,	 cache time: 3.269740513392857e-07,	 generate time: 97.63582127434867
[35]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 97.35624027252197
[35]: [Cumulative]: Semantic Similarity: 0.69468,	 cache time: 3.245141771104601e-07,	 generate time: 97.62805513540904
[36]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 96.83909010887146
[36]: [Cumulative]: Semantic Similarity: 0.70293,	 cache time: 3.2218726905616553e-07,	 generate time: 97.60673175631342
[37]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 96.56324815750122
[37]: [Cumulative]: Semantic Similarity: 0.71075,	 cache time: 3.2625700298108553e-07,	 generate time: 97.57927166160785
[38]: Semantic Similarity: 0.93769,	 cache time: 2.384185791015625e-07,	 generate time: 96.52676320075989
[38]: [Cumulative]: Semantic Similarity: 0.71657,	 cache time: 3.240047357021234e-07,	 generate time: 97.55228426517584
[39]: Semantic Similarity: 0.9409,	 cache time: 2.384185791015625e-07,	 generate time: 96.4033305644989
[39]: [Cumulative]: Semantic Similarity: 0.72218,	 cache time: 3.218650817871094e-07,	 generate time: 97.52356042265892
[40]: Semantic Similarity: 0.19097,	 cache time: 2.384185791015625e-07,	 generate time: 96.19413685798645
[40]: [Cumulative]: Semantic Similarity: 0.70922,	 cache time: 3.1982980123380337e-07,	 generate time: 97.49113545766691
[41]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 96.50003409385681
[41]: [Cumulative]: Semantic Similarity: 0.71614,	 cache time: 3.178914388020833e-07,	 generate time: 97.46753780614762
[42]: Semantic Similarity: 0.27615,	 cache time: 2.384185791015625e-07,	 generate time: 96.01621508598328
[42]: [Cumulative]: Semantic Similarity: 0.70591,	 cache time: 3.160432327625363e-07,	 generate time: 97.433786114981
[43]: Semantic Similarity: 0.06088,	 cache time: 0.0,	 generate time: 96.50433778762817
[43]: [Cumulative]: Semantic Similarity: 0.69125,	 cache time: 3.0886043201793323e-07,	 generate time: 97.41266228935935
[44]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 97.33738946914673
[44]: [Cumulative]: Semantic Similarity: 0.69811,	 cache time: 3.072950575086806e-07,	 generate time: 97.41098956002129
[45]: Semantic Similarity: 0.64355,	 cache time: 2.384185791015625e-07,	 generate time: 104.31932473182678
[45]: [Cumulative]: Semantic Similarity: 0.69693,	 cache time: 3.057977427606997e-07,	 generate time: 97.56117075940837
[46]: Semantic Similarity: 0.52729,	 cache time: 4.76837158203125e-07,	 generate time: 103.80155801773071
[46]: [Cumulative]: Semantic Similarity: 0.69332,	 cache time: 3.0943687925947473e-07,	 generate time: 97.69394495639395
[47]: Semantic Similarity: 0.90956,	 cache time: 4.76837158203125e-07,	 generate time: 96.22736310958862
[47]: [Cumulative]: Semantic Similarity: 0.69782,	 cache time: 3.129243850708008e-07,	 generate time: 97.66339116791885
[48]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 97.41078329086304
[48]: [Cumulative]: Semantic Similarity: 0.70399,	 cache time: 3.114038584183673e-07,	 generate time: 97.65823590512178
[49]: Semantic Similarity: 0.55982,	 cache time: 2.384185791015625e-07,	 generate time: 95.79570364952087
[49]: [Cumulative]: Semantic Similarity: 0.7011,	 cache time: 3.0994415283203126e-07,	 generate time: 97.62098526000976
[50]: Semantic Similarity: 0.50729,	 cache time: 2.384185791015625e-07,	 generate time: 106.88229060173035
[50]: [Cumulative]: Semantic Similarity: 0.6973,	 cache time: 3.085416906020221e-07,	 generate time: 97.80257948239644
[51]: Semantic Similarity: 0.57747,	 cache time: 2.384185791015625e-07,	 generate time: 96.51007294654846
[51]: [Cumulative]: Semantic Similarity: 0.695,	 cache time: 3.0719316922701324e-07,	 generate time: 97.77772358747629
[52]: Semantic Similarity: 0.73018,	 cache time: 2.384185791015625e-07,	 generate time: 96.61726880073547
[52]: [Cumulative]: Semantic Similarity: 0.69566,	 cache time: 3.058955354510613e-07,	 generate time: 97.75582821414156
[53]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 96.9642276763916
[53]: [Cumulative]: Semantic Similarity: 0.7013,	 cache time: 3.09061121057581e-07,	 generate time: 97.74116894492397
[54]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 96.1851110458374
[54]: [Cumulative]: Semantic Similarity: 0.70673,	 cache time: 3.0777671120383525e-07,	 generate time: 97.7128769831224
[55]: Semantic Similarity: 0.95074,	 cache time: 2.384185791015625e-07,	 generate time: 96.55177736282349
[55]: [Cumulative]: Semantic Similarity: 0.71109,	 cache time: 3.065381731305804e-07,	 generate time: 97.69214306133134
[56]: Semantic Similarity: 0.97278,	 cache time: 7.152557373046875e-07,	 generate time: 97.68865060806274
[56]: [Cumulative]: Semantic Similarity: 0.71568,	 cache time: 3.1370865671258226e-07,	 generate time: 97.69208179022137
[57]: Semantic Similarity: 0.98872,	 cache time: 2.384185791015625e-07,	 generate time: 98.5261595249176
[57]: [Cumulative]: Semantic Similarity: 0.72039,	 cache time: 3.1241055192618533e-07,	 generate time: 97.70646244081958
[58]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 97.10142064094543
[58]: [Cumulative]: Semantic Similarity: 0.72513,	 cache time: 3.111564506918697e-07,	 generate time: 97.696207495059
[59]: Semantic Similarity: 0.49779,	 cache time: 2.384185791015625e-07,	 generate time: 96.94808459281921
[59]: [Cumulative]: Semantic Similarity: 0.72134,	 cache time: 3.0994415283203126e-07,	 generate time: 97.68373878002167
[60]: Semantic Similarity: 0.0394,	 cache time: 2.384185791015625e-07,	 generate time: 97.81612229347229
[60]: [Cumulative]: Semantic Similarity: 0.71016,	 cache time: 3.087716024430072e-07,	 generate time: 97.68590900155364
[61]: Semantic Similarity: 0.96115,	 cache time: 2.384185791015625e-07,	 generate time: 96.26144194602966
[61]: [Cumulative]: Semantic Similarity: 0.71421,	 cache time: 3.0763687626008064e-07,	 generate time: 97.66293372646454
[62]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 95.97215819358826
[62]: [Cumulative]: Semantic Similarity: 0.71874,	 cache time: 3.065381731305804e-07,	 generate time: 97.6360960195935
[63]: Semantic Similarity: 0.84076,	 cache time: 2.384185791015625e-07,	 generate time: 96.63835382461548
[63]: [Cumulative]: Semantic Similarity: 0.72065,	 cache time: 3.0547380447387695e-07,	 generate time: 97.62050629779696

Result for ./results/hotpotqa-train/64/result_3.1-8B_k64_q64_hotpotqa-train_bertscore_kvcache_nokv.txt
Prepare time: 105.47825455665588
Average Semantic Similarity: 0.7206488029332832
cache time: 3.0547380447387695e-07,	 generate time: 97.62050629779696
