idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
47, Allison Moorer,Allison Moorer,0.0005040168762207,1.6556308269500732,1.0,1.0,1.0,"The duet known as ""Picture"" features Sheryl Crow in Kid Rock's third major album ""Cocky"", but was later replaced with this country singer for the radio."
48," December 14, 2018","December 14, 2018",0.0004949569702148,3.242527723312378,0.9999998807907104,1.0,1.0,"When is the movie ""Mortal Engines"" coming out that an actor that played in ""Misfits"" is starring in?"
49, Harvey Grant,Horace Grant,0.0004985332489013,1.2666404247283936,0.6957929134368896,0.5,0.5,Who is the identical twin brother of the man who finished second in Most Improved Player voting in the 1990-1991 NBA season?
50, Manchuria and Korea.,Manchuria and Korea,0.0005090236663818,2.8475229740142822,0.9854339361190796,1.0,1.0,What areas were fought over in the war fought by the Japanese Fourth Army?
51, No,yes,0.0005180835723876,0.8579919338226318,0.7334951162338257,0.0,0.0,Can Fraxinus and Onoclea both be found in North America?
52, Liz Rose and Hillary Lindsey,Swift and Liz Rose,0.0004999637603759,2.530672788619995,0.7327120304107666,0.6666666666666665,0.4444444444444445,"""Sparks Fly"" is a song written and recorded by American singer-songwriter Taylor Swift for her third studio album ""Speak Now"" (2010), Swift wrote the song when she was 16 years old, prior to the release of her debut single, in Tim McGraw, and first published song recorded by American singer-songwriter Taylor Swift, the song was written by which two people?"
53, Comedian.,comedian,0.0004959106445312,1.6540517807006836,0.939243495464325,1.0,1.0,What do both Tom Leamore and Dan Leno have in common? 
54, Yes,yes,0.0004999637603759,0.8552665710449219,1.0000001192092896,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
55," Eureka, Nevada.","Eureka County, Nevada, United States",0.0004961490631103,2.438770532608032,0.7701243758201599,0.5714285714285715,0.5714285714285715,Where was Mary Hill Fulstone born?
56, Ray Bradbury,Ray Bradbury,0.0005028247833251,1.6529309749603271,1.0000001192092896,1.0,1.0,"The film The illustrated Man is based upon a science fiction short story, which was published in 1951 by what author?"
57, California,"Roy ""Wrong Way"" Riegels",0.0005042552947998,0.8590071201324463,0.0457454100251197,0.0,0.0,Who played William Alexanders team in the rose bowl in 1929?
58, 393,393,0.0004951953887939,1.260009527206421,1.0,1.0,1.0,How man species are there of the bird that is the nickname of De Papegaai?
59, Eric Robles,Eric Robles,0.0004947185516357,1.6508045196533203,1.0,1.0,1.0,"Who created a series that included the ""Wizboy"" episode?"
60, For Your Consideration,For Your Consideration,0.0005164146423339,2.0482842922210693,1.0,1.0,1.0,What is the name of a 2006 comedy film direct by the 5th Baron Haden-Guest?
61," The author of the novel ""The Round House"" is Louise Erdrich, who is an enrolled member of the Turtle Mountain Band of Chippewa Indians, a band of the Anishinaabe (also known as Ojibwe and Chippewa).",Turtle Mountain Band of Chippewa Indians,0.0005216598510742,22.303508043289185,0.5635998249053955,0.2926829268292683,0.2926829268292683,"What group is the author of the novel ""The Round House"" a member of?"
62, Miles Teller,Amy Beth Schumer,0.0005059242248535,1.6499862670898438,0.2763083577156067,0.0,0.0,Which American stand-up comedian starred in thank You for Your Service
63, Park Subin,Park Su-bin,0.000514268875122,1.6580944061279297,0.5526584386825562,0.4,0.4,Which of the following is part of the girl group Dal Shabet: Park Subin or Toby Rand?
