idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
111, The BBC program made their viewers question why they were paying £4 for a hand-embroidered top.,"""Why am I only paying £4 for a hand embroidered top?",0.0524427890777587,12.546993494033812,0.8256330490112305,0.5714285714285714,0.5714285714285714,What did the BBC program make their viewers question?
112," Some people believe that rejecting child labor products may force children to turn to more hazardous or exploitative professions, such as prostitution or agriculture.","may force these children to turn to more dangerous or strenuous professions, such as prostitution",0.0499248504638671,13.227294206619264,0.6984148025512695,0.6153846153846154,0.6153846153846154,What do some feel may happen if child labour products were completely rejected by society as a whole?
113," November 26, 1842","November 26, 1842",0.2235808372497558,10.499401807785034,1.0,1.0,1.0,On what date did brothers from Holy Cross arrive at the future location of Notre Dame?
114, 80%,80%,0.0486478805541992,9.94351077079773,1.0,1.0,1.0,What percent of the population in Manchuria was Han?
115, Children worked to help their families survive financially due to poor employment opportunities and to contribute to the household income.,to help feed and support the family,0.0570952892303466,12.385814905166626,0.5289419889450073,0.3703703703703703,0.2962962962962963,If not forced why did children work?
116, 1920,1920,0.0469539165496826,9.946340084075928,1.0000001192092896,1.0,1.0,What was the birth year of King Mahendra?
117, 1879,1879,0.0491688251495361,9.90620732307434,1.0000001192092896,1.0,1.0,When was the case of Reynolds v. United States?
118, Armando Dias died in November 1913 from an electric shock while working in the textile industry.,electric shock,0.0480899810791015,12.251394987106323,0.3395917415618896,0.2222222222222222,0.2222222222222222,How did Armando Dias die?
119," 25,000","estimated 25,000",0.0545816421508789,10.09539794921875,0.8185668587684631,0.8,0.8,How many children work year round in Africa?
120, Cobalt is used in lithium-ion batteries powering electric cars and mobile devices.,lithium-ion batteries powering electric cars and mobile devices worldwide,0.0532341003417968,11.588746070861816,0.6080290079116821,0.7826086956521738,0.7826086956521738,What is the cobalt used for?
121, Economic reforms and GDP growth.,economic reforms,0.0475800037384033,10.360044479370115,0.7838479280471802,0.5714285714285715,0.5714285714285715,What helped Armenia decrease inflation and create study growth in the economy?
122, 1 Suffolk Street in Trafalgar Square.,1 Suffolk Street in Trafalgar Square,0.048227310180664,11.031802892684937,0.9912432432174684,1.0,1.0,At which location is the London Center operated by Notre Dame found?
123, Ptahhotep,Ptahhotep,0.049239158630371,10.093392372131348,1.0000001192092896,1.0,1.0,Who expounded the earliest recorded Western philosophy of time?
124," The Drummers' Circle occurs at midnight, involving the drum line of the Band of the Fighting Irish.",the Drummers' Circle,0.0537497997283935,12.401309490203856,0.6927071809768677,0.3,0.3,What occurs at midnight preceding a football home game at Notre Dame?
125, Eight B.S. degrees are offered in the College of Engineering at Notre Dame.,eight,0.222395658493042,11.691406965255736,0.2648362219333648,0.1333333333333333,0.1333333333333333,How many rivers travel through Kathmandu?
126," Physical and emotional abuse, exploitation, and long-term health problems.",physical and emotional abuse,0.0482845306396484,11.306750059127808,0.7439490556716919,0.5714285714285715,0.5714285714285715,What was the most serious aftereffects of child labour?
127, 14 years old.,14,0.0477404594421386,10.199552059173584,0.6566811800003052,0.5,0.5,How many Jewish families are there in Swaziland?
128, Professor Jerome Green,Fr. Zahm,0.0466639995574951,9.960933446884155,0.282830536365509,0.0,0.0,Which person oversaw the creation of a science hall at Notre Dame in 1883?
129," Two out of three child workers work alongside their parents, in unpaid family work situations.",Two out of three child,0.048783540725708,11.82952117919922,0.5575618147850037,0.5,0.5,How many children in today's world work beside their parents?
130, Professor Jerome Green.,Professor Jerome Green,0.0467109680175781,10.093169212341309,0.9852591156959534,1.0,1.0,Which professor sent the first wireless message in the USA?
131," In some cultures, girls are more likely to be thrown into child labor due to societal norms and expectations that place a lower value on their education and well-being.",girls,0.0616888999938964,13.84805178642273,0.3408408164978027,0.064516129032258,0.064516129032258,Are boys or girls more likely in some cultures to be thrown into child labour?
132, They moved to factory work during the Industrial Revolution.,factory work,0.0469081401824951,10.90781283378601,0.5908235311508179,0.3636363636363636,0.3636363636363636,Where did children go to work after doing farm work for so long?
133, Mach argued that thought experiments like the bucket argument are problematic because they are difficult to confirm in an otherwise empty universe.,problematic,0.1120297908782959,12.678310632705688,0.2009168118238449,0.0869565217391304,0.0869565217391304,How did Mach describe thought experiments like the bucket argument?
134, Yes.,Brazil 54th,0.0614604949951171,9.826990127563477,0.1680033206939697,0.0,0.0,Was Brazil on the list?
135, The passage does not explicitly state what grounds the distinction between sequences.,asymmetry,0.2249979972839355,11.303491830825806,0.1270272731781005,0.0,0.0,What grounds the distinction between sequences?
136, 2,two,0.0467193126678466,9.791764497756958,0.8183472156524658,0.0,0.0,How many types are Nepali works of art typically divided into?
137, They received religious education.,provided religious education,0.0539190769195556,10.197704553604126,0.7602497339248657,0.5714285714285715,0.5714285714285715,Did the child workers receive anything from the christian mission schools?
138," Economic development, technology, raised wages, and continuous regulations on factory legislation.",economic development,0.0499897003173828,11.581251859664915,0.4969092011451721,0.3076923076923077,0.3076923076923077,The impact of the rule of law on what is closely studied?
139, Father Matthew Walsh,Fr. Matthew Walsh,0.22581148147583,9.958503484725952,0.8275564908981323,0.6666666666666666,0.6666666666666666,Which college president of Notre Dame is credited with preventing more confrontations between students and the KKK?
140, 57,57,0.0467252731323242,9.804059505462646,1.0,1.0,1.0,What percentage write it?
141," Children from rural areas often worked on farms, doing physical labor, working with animals, and selling crops.",farms,0.0466072559356689,12.36517333984375,0.5708080530166626,0.1111111111111111,0.1111111111111111,What did previous religious orders do for a living?
142, Bond Hall.,the steps of Bond Hall,0.0503523349761962,9.965758323669434,0.7915334105491638,0.5714285714285715,0.5714285714285715,From where does the Band of the Fighting Irish lead a march to the Notre Dame Stadium for football home games?
143," Yes, child labour still exists in many parts of the world, particularly in developing countries.",Child labour is still common,0.049271821975708,11.987813472747805,0.8279610872268677,0.3,0.3,Does child labour exist in the 21st century?
144, Six years.,six years,0.0540320873260498,9.964791536331177,0.956472098827362,1.0,1.0,After how many years did it take for Greece to gain back growth in the economy?
145, Classics and law.,classics and law,0.2456758022308349,10.094257593154907,0.9808595776557922,1.0,1.0,What field of study did Anton-Hermann Chroust specialize in?
146, U.S. News & World Report.,U.S. News & World Report,0.0608854293823242,10.585931062698364,0.9606065154075624,1.0,1.0,Who published America's Best Colleges in 2016?
147, Bond Hall.,Bond Hall,0.0465819835662841,9.93904161453247,0.9791125655174256,1.0,1.0,In what building is the current School of Architecture housed at Notre Dame?
148," Glencore denied using child labor, but admitted to being aware of child miners who had raided their concession without authorization.",being aware of child miners,0.0497264862060546,12.796507835388184,0.4849987030029297,0.4,0.4,What did Glencore admit to with regards to child labor?
149, Evolution and Dogma,Evolution and Dogma,0.0492424964904785,10.068515539169312,1.0,1.0,1.0,What book did John Zahm write in 1896?
150, The principle of the identity of indiscernibles.,identity of indiscernibles,0.04703950881958,11.049547672271729,0.8932862281799316,0.6,0.6,"What states that if there is no way of telling two entities apart, then they are one and the same thing?"
151," Child labour in third world countries can lead to poor labour standards for adults, depress wages, and doom economies to low-skill jobs.",low-skill jobs only capable of producing poor quality cheap exports,0.0464601516723632,13.244524002075195,0.4641032218933105,0.2352941176470588,0.1764705882352941,What are the implications for third world countries with regards to child labour?
152, 1963,1963,0.0466799736022949,9.949072360992432,1.0,1.0,1.0,In what year did the Robbins report say that universities should have four objectives to remain balanced?
153, Condoleezza Rice,Condoleezza Rice,0.0465624332427978,10.198495388031006,1.0,1.0,1.0,Which Secretary of State attended Notre Dame?
154, Agriprocessors claimed that it was at a loss to understand the allegations.,claimed that it was at a loss to understand the allegations,0.0465922355651855,11.544209480285645,0.8257611989974976,0.9565217391304348,0.9565217391304348,What did Agriprocessors say in regards to the allegations?
155," According to some scholars, child labor depresses the wages of adults in both developing and developed countries.",depresses the wages of adults in developing countries as well as the developed countries,0.0466425418853759,12.230937480926514,0.8386667966842651,0.5806451612903226,0.5806451612903226,What happens to the wages of adults?
156," No, in many cases, poor families view education as less valuable than income-generating work for their children.",parents wonder if going to school is really worth it.,0.0468378067016601,12.565983533859251,0.5197877287864685,0.0,0.0,Do the poor families put a value on education?
157, Ibn al-Haytham (Alhacen),al-Haytham,0.2234821319580078,11.07434344291687,0.8101942539215088,0.6666666666666666,0.6666666666666666,Which 11th century Muslim physicist discussed space perception and its epistemological implications? 
158, Babysitting.,babysitting,0.0581574440002441,10.085574388504028,0.9521770477294922,1.0,1.0,What is the most common occupation for Dutch youth to have?
159, 1924,1924,0.0475594997406005,9.94067120552063,1.000000238418579,1.0,1.0,The Quarter Century Club began in this year.
160, 1851–1921,1851–1921,0.0464863777160644,10.357908010482788,1.0,1.0,1.0,What was the lifespan of John Augustine Zahm?
