idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
50, The Wolf of Wall Street.,The Wolf of Wall Street,93.6607427597046,99.7104320526123,0.9834253787994384,1.0,1.0,"The star of the upcoming film Don’t Worry, He Won’t Get Far on Foot born in 1983 received an Academy Award nomination for what 2013 film?"
51, Caballo Dorado,Caballo Dorado,94.30981183052064,99.51017379760742,1.0,1.0,1.0,In 1995  Frank J. Myers won a Grammy for a song covered in 1998 by what Mexican country band?
52, Doha,the Persian Gulf,93.98276233673096,98.27078819274902,0.3579862117767334,0.0,0.0,the 15th Asian Games were held in a city located on which gulf ?
53, The 2017 Pakistan Super League Final.,2017 Pakistan Super League Final,94.0934512615204,101.41880655288696,0.975695788860321,0.9090909090909092,0.9090909090909092,"The Quetta Gladiators participated in what event against Peshawar Zalmi, held at Gaddafi Stadium?"
54, Gabe Kaplan,Gabe Kaplan,94.38288927078248,99.12512516975404,1.0000001192092896,1.0,1.0,"What American comedian, actor, poker commentator and professional poker player, starred in the American sitcom Lewis & Clark?"
55, Éire,Éire,93.717698097229,98.0334177017212,1.0000001192092896,1.0,1.0,What Irish word for the name of an island and a sovereign state is featured on Irish euro coins?
56, David Berenbaum,Marius de Vries,93.75167608261108,98.95179271697998,0.2346287369728088,0.0,0.0,Who composed the score of the 2015 film co-written by the writer of the film Elf?
57, The United States.,American,93.60781145095824,99.01029515266418,0.4885761737823486,0.0,0.0,Kerry Remsen is the daughter of an actor with what ethnicity?
58, Ricoh Coliseum,Ricoh Coliseum,93.71387362480164,98.90150904655457,1.0,1.0,1.0,What is the name of the Coliseum where Tyler Bozak's former AHL team plays hockey?
59, Anthrax,Anthrax,93.62439823150636,97.90056347846983,1.0000001192092896,1.0,1.0,Longtime Randall amp customer Scott Ian is original rhythm guitarist for which metal band?
60, Yes.,yes,93.96568489074708,98.509699344635,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
61, Ain Shams University,University of Central Florida,93.6740894317627,99.05690908432008,0.4407615065574646,0.2857142857142857,0.2857142857142857,"Which university that Jay Bergman coached at, resides in Orlando, Florida? "
62, Toby Gad,Toby Gad,93.62403893470764,97.912522315979,1.0000001192092896,1.0,1.0,"Along with whom Brittany Jean Carlson wrote the song ""If I Were a Boy""?"
63," Maurice Gibb, a member of the Bee Gees.",the Bee Gees,93.59455680847168,102.46899318695068,0.6697667837142944,0.5454545454545454,0.5454545454545454,Friðrik Karlsson is an Icelandic musician and songwriter who contributed to the soundtrack of musical with a book by Nan Knighton and music and lyrics by who?
