idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
11, Basketball,basketball,0.0005605220794677,0.5031709671020508,1.0,1.0,1.0,"Dime Magazine and Time, are which specific type of periodical?"
12, Anne Sofie von Otter,Anne Sofie von Otter,0.0005578994750976,1.679269790649414,1.0,1.0,1.0,"I Let The Music Speak, is a compilation album by which Swedish mezzo-soprano?"
13, Film.,film,0.0005679130554199,0.7388668060302734,0.8702664375305176,1.0,1.0,"Food, Inc. and Triumph of the Will, are which form of entertainment?"
14, Iraq,Iraq,0.0009894371032714,0.5154485702514648,0.9999999403953552,1.0,1.0,Aban Elias was kidnapped near his home in the capital of what country?
15, Black Knight Sports & Entertainment,Black Knight Sports & Entertainment,0.0016009807586669,1.4513745307922363,1.0,1.0,1.0,"What is the name of the consortium that owns the professional ice hockey team, The Vegas Golden Knights, and is led by the lead investor William P. Foley?"
16, Manchester.,"Balloon Street, Manchester.",0.0007362365722656,0.7401461601257324,0.7041598558425903,0.5,0.5,Where is the headquarters of the bank which has Liam Coleman as it's CEO ? 
17, A play within a play,“play within a play”,0.0005574226379394,1.517531394958496,0.905705749988556,0.888888888888889,0.888888888888889,"In the screenplay Sweethearts, Victor Herbert's play was was used. What type of performance was this?"
18, Christian Bale,Christian Charles Philip Bale,0.0005431175231933,0.7520334720611572,0.839428186416626,0.6666666666666666,0.6666666666666666,What English actor starred in the musical film Newsies but is known for doing blockbusters and lesser known independent projects?
19, The Portland Exposition Building.,The Expo,0.0005676746368408,1.7107281684875488,0.5103980302810669,0.3333333333333333,0.3333333333333333,What is the second oldest arena in continuous operation in the US also known as?
20, Universal Genève,Universal Genève,0.0005390644073486,0.98154878616333,1.0000001192092896,1.0,1.0,"What company that was originally founded in 1894 under the name Universal Watch, currently oversees Stelux International, Ltd of Hong Kong?"
21, Akron.,Utah State,0.0005486011505126,0.7451272010803223,0.4996416568756103,0.0,0.0,Where did the linebacker who upset Terry Beeson's tackle record play college football?
22, 1999,1999,0.000535249710083,1.0277330875396729,1.0,1.0,1.0,"When was the publishing company founded that produces tabletop role-playing game designed by Robin Laws and published by Pelgrane Press , that is co owned by Simon J Rogers and Cathriona Tobin ?"
23, Chiang Kai-shek,Chiang Kai-shek,0.0005528926849365,1.4539804458618164,1.0000001192092896,1.0,1.0,The prominent businessman and politician in the early-20th-century Republic of China T. V. Soong had which brother-in-law who was born in 1887 and served as the leader of the Republic of China?
24, 28,28,0.0005459785461425,0.750044584274292,1.0,1.0,1.0,How many stage musicals were written by the songwriting partnership who wrote Dearest Enemy?
25, Mustafa Kemal Atatürk,Mustafa Kemal Atatürk,0.0005438327789306,0.9727821350097656,1.0000001192092896,1.0,1.0,"Who was the Turkish army officer born on May 19, 1881 that stayed at the Tokatlıyan Hotels?"
26, Spring Breakers,Spring Breakers,0.0005462169647216,0.979788303375244,1.0000001192092896,1.0,1.0,"Selena Marie Gomez is an American singer and actress, she starred in which 2012, American crime film written and directed by Harmony Korine?"
27, 1986,1986,0.0005707740783691,0.9843604564666748,1.0000001192092896,1.0,1.0,"Alan Douglas Ruck, is an American actor, he played Cameron Frye, Bueller's hypochondriac best friend in John Hughes' ""Ferris Bueller's Day Off"", released in which year?"
28, Ivory Coast,Yamoussoukro,0.0005438327789306,0.7873682975769043,0.13815638422966,0.0,0.0,What is the capital city of the country where Toumoukoro is located ?
29," February 26, 1926","February 26, 1926",0.0005364418029785,1.91050124168396,1.0000001192092896,1.0,1.0,What is the birthday of Greg Gagne's father?
30, Hawaii.,on the floor,0.0005371570587158,0.7387256622314453,0.3261946439743042,0.0,0.0, A Hawaiian party named after the taro leaf was tradiotionally eaten where? 
31, Viburnum,Viburnum,0.0005600452423095,0.9762542247772216,1.0,1.0,1.0,"Which genus belongs to a species of more than 175 different species, Viburnum or Acinos?"
