idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
22, Chicago Enforcers,XFL,76.89013648033142,81.47446322441101,0.1345194578170776,0.0,0.0,"John Edward Avery, Jr. played for what team that only played one season in 2001"
23, Yes.,yes,77.23816776275635,81.01827812194824,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
24, Time,Time,76.63969039916992,79.93771553039551,0.9999999403953552,1.0,1.0,Denver Nicks has written several pieces including one about Bradley Manning and is a staff writer for which popular magazine?
25, Actuality film,documentary,77.19541907310486,81.3663444519043,0.5237116813659668,0.0,0.0,WHat genre are both Game Face and Junket Whore?
26, Tennis,tennis,76.57066917419434,79.89875435829163,0.9999999403953552,1.0,1.0,Which sport do both John Austin and Todd Woodbridge play?
27, Emma Roberts,Emma Roberts,76.89634990692139,80.65737199783325,1.000000238418579,1.0,1.0,"What actress starred with James Franco in Palo Alto and played Kristina Jung in ""Blow""?"
28, Casting By,"""Casting By""",76.82914757728577,80.58955001831055,0.9409623146057128,1.0,1.0,What is the name of the documentary about the casting director for the 1980 movie starring John Travolta and Debra Winger?
29, The 2015 NHL Entry Draft.,BB&T Center in Sunrise,76.80403184890747,83.1075370311737,0.0574629046022892,0.0,0.0,"Described at the age of 17 as ""the new face of American hockey,"" this person was selected in a draft held at what institution in 2015?"
30, D6 Space,D6 Space,76.84093713760376,81.00266861915588,1.0,1.0,1.0,"Star Wars: The Roleplaying Game's game system was slightly modified and rereleased in 2004 as which generic science fiction role-playing game (RPG) based on the ""D6 System""?"
31, Rakshakudu,Rakshakudu,76.81055235862732,81.35477375984192,1.0,1.0,1.0,What is the title of the film that stars the 1998 Jnanpith Award winning actor Girish Karnad when it dubbed into Telugu?
32," Fair Oaks Mall is located in Fair Oaks, Fairfax County, Virginia, just northwest of the city of Fairfax.","Fairfax County, Virginia",76.98572564125061,89.1024181842804,0.530105710029602,0.2857142857142857,0.2857142857142857,Where is the Fair Oaks Mall located?
33, Javi Martínez,defensive midfielder or a central defender.,76.86104488372803,81.87049293518066,0.3483214378356933,0.0,0.0,Mario Gómez was teammates with a Spanish footballer that plays what two positions and had the 2nd highest transfer fee in the Bundesliga?
34, Pulsion Technology,Pulsion Technology,76.77562427520752,80.95567059516907,1.0,1.0,1.0,What company develops mobile software products in the discipline that focuses upon the efficient and effective delivery of support services?
35, Liam Neeson,Schindler's List,77.09035277366638,81.27197408676147,0.2865707278251648,0.0,0.0,What 1993 movie was Emilie Schindler's husband the subject of?
36, 1977,1977,76.71755766868591,80.89097261428833,1.0,1.0,1.0,"American Eagle Outfitters, Inc. is an American clothing and accessories retailer, headquartered in the Southside Works Neighborhood of Pittsburgh, Pennsylvania, it was founded in which year, by brothers Jerry and Mark Silverman as a subsidiary of Retail Ventures, Inc.?"
37, Woodlawn,Woodlawn,77.1651885509491,81.34531116485596,0.9999999403953552,1.0,1.0,"WHich unincorporated community and census-designated place in Baltimore County, Maryland hosts a social insurance program consisting of retirement, disability, and survivors' benefits"
38, Robin Hardy,Robin Hardy,77.02524471282959,80.79161858558655,1.0,1.0,1.0,"Geraldine ""Gerry"" Cowper, is an English actress who is best known for playing Rowan Morrison in The Wicker Man, a 1973 British mystery horror film directed by who?"
39, Naval Base Kitsap,Naval Base Kitsap,76.81972908973694,81.42057800292969,1.0000001192092896,1.0,1.0,Naval Submarine Base Bangor has merged into which Washington state Navy base?
40, 1971,1971,76.85695838928223,81.02573895454407,1.0,1.0,1.0,What year was the choreographer of the ballet that was featured in a 2000 British dance drama film set during the 1984-85 coal miners' strike born?
41, The Old Hume Highway.,Old Hume Highway,77.18981671333313,82.6255156993866,0.9642347097396852,0.8571428571428571,0.8571428571428571,Harper's Mansion is located in a village that is located along what highway? 
42, U2,U2,76.92161846160889,80.66849756240845,1.0,1.0,1.0,For which band does the founder of Arcane Collective play?
43," C. S. Forester was born in 1899, and Lionel Trilling was born in 1905.",Cecil Louis Troughton Smith,77.2006561756134,90.1617147922516,0.3058179914951324,0.0,0.0,"Who was born first, C. S. Forester or Lionel Trilling?"
44, 1917,1917,76.87545871734619,81.01141500473022,1.0,1.0,1.0,What year did Britain's Royal Flying Corps choose watches made by the company who later made the Electroquartz as their official timekeepers?
45," Sugarloaf has a vertical drop of 2600 ft, which is higher than Sugarbush's 2000 ft.",Sugarloaf,77.22099447250366,90.94494032859802,0.5807163715362549,0.1176470588235294,0.1176470588235294,"Which mountain has a higher vertical drop, Sugarbush or Sugarloaf?"
46, Dutch,Dutch,76.70871925354004,80.06179594993591,1.0,1.0,1.0,Ooster-Eems means Ems-oriental in what language spoken by around 24 million people as a first language?
47, Gianluigi Buffon,"Gianluigi ""Gigi"" Buffon",76.57894563674927,81.59484219551086,0.8835193514823914,0.8,0.8,Who is the Italian professional footballer that Taiwanese goalkeeper Lu Kun-Chai is nicknamed after?
48, Manchester Airport.,Manchester Airport,76.85871887207031,80.99081039428711,0.9620479345321656,1.0,1.0,"As of 2008, Gerard ""Ged"" Keegan was working as a car-parking attendant at which international airport in Ringway, Manchester, England, 7.5 NM south-west of Manchester city centre?"
49, Kim Dae-seung,Kim Dae-seung,77.14964365959167,82.16152548789978,1.0,1.0,1.0,"Who directed a historical film starring Yoo Seung-ho, about a South Korean period fantasy?"
50, I don't have information on the number of films Jon Paul Puno has appeared in.,Jon Paul Puno,76.86612725257874,87.31082105636597,0.6397466659545898,0.3157894736842105,0.3157894736842105,"Who has appeared in more films, Jon Paul Puno or Vincent Ward?"
51, They are both musicians.,musician,76.78515863418579,81.7832396030426,0.6658178567886353,0.4,0.4,What do Andrew Stockdale and Marty Balin have in common?
52, Soft drinks.,drinks,76.79663968086243,80.98493933677673,0.7889761924743652,0.6666666666666666,0.6666666666666666,Kool-Aid and  Lucozade are examples of what?
53, Gran Turismo Sport,Gran Turismo Sport,76.60964822769165,81.19938063621521,1.0,1.0,1.0,"What was the name of the racing video game in which the performance of ""somebody new"" was featured?"
54, First Lady of Zimbabwe,First Lady of Zimbabwe,77.24418210983276,81.82471323013306,1.0000001192092896,1.0,1.0,What was Grace Mugabe's title after she married the former chairman of the Zimbabwe African National Union?
55, Haidong,Haidong,76.50878620147705,80.67456936836243,1.0000001192092896,1.0,1.0,"Which is a prefecture level city, Haidong or Fengzhen or both?"
56, California,California,76.55161571502686,79.8836898803711,1.0,1.0,1.0,Where is the author who wrote the 2016 novel about members of a cult that resembles the Manson Family from?
57, Gulf Air,Gulf Air,76.82369351387024,80.58259057998657,1.0,1.0,1.0,What is the name of this principal flag carrier of Bahrain that evolved from Gulf Aviation?
58, Nicol David,Datuk Nicol Ann David,77.13640260696411,80.91166114807129,0.7580798864364624,0.6666666666666666,0.6666666666666666,What Malaysian female professional squash player beat Vicky Botwright to win the 2008 World Open?
59, NBA All-Rookie Team,NBA All-Rookie Team,76.80016040802002,81.75932312011719,1.0000001192092896,1.0,1.0,"What  is an annual National Basketball Association (NBA) honor given since the 1962–63 NBA season to the top rookies, that was given to the man who had a successful college career at Marquette and was drafted fifth overall in the 2003 NBA draft by the Miami Heat ? "
60," ""Salvation is Created""",Salvation is Created,77.25709056854248,82.65618991851807,0.9224982261657716,1.0,1.0,Pavel Grigorievich Chesnokov is best known for composing which choral work?
61," Pete Davidson was born November 16, 1993.","November 16, 1993",76.8684298992157,84.7569191455841,0.5251303911209106,0.6,0.6,What is the exact birth date of the other SNL cast member besides Luke Knoll that was born in the 1990's?
62, Atlantic Islands of Galicia National Park,Atlantic Islands of Galicia National Park,76.84176707267761,82.67341685295105,1.0,1.0,1.0,"What is the only national park located in the autonomous community of Galicia, Spain, Atlantic Islands of Galicia National Park or Picos de Europa National Park?"
63, Nitro,Nitro,76.5689754486084,80.31034564971924,1.0,1.0,1.0,"What roller coaster in Mumbai, India features five track turns that put riders upside-down? "
