idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
13, United States.,United States,0.3637299537658691,23.32298254966736,0.9286460876464844,1.0,1.0,Where is the owner of Next big sound provides analytics for online music available?
14, Anastasia (1997),"""Anastasia"" (1997)",0.3523144721984863,23.855564832687374,0.955859899520874,1.0,1.0,What is the name of the movie and the year of the last project Gary Wayne Goldman and Don Bluth worked on together?
15," The Cotton Bowl in Fair Park, Dallas, Texas.",Cotton Bowl,0.3394091129302978,25.031293630599976,0.6469391584396362,0.4,0.4,The Red River Showdown and the State Fair Classic football games are both played in what stadium during the State Fair of Texas in October?
16, Citharexylum,Citharexylum,0.3459007740020752,23.69559669494629,1.0000001192092896,1.0,1.0,"Which genus is in the verbena family, Citharexylum or Laelia?"
17, 1998,1998,0.3687658309936523,23.257694482803345,1.0,1.0,1.0,When was the inception of J. D. Martinez' team?
18, Charles Bonifacio,Charles Bonifacio,0.353858470916748,23.39456558227539,1.0,1.0,1.0,Who was a Canadian animator who worked on a 1998 animated musical action comedy-film produced by Walt Disney Feature Animation for Walt Disney Pictures?
19, Wilm Hosenfeld,Wilhelm Adalbert Hosenfeld,0.3647668361663818,23.792486667633057,0.7128238081932068,0.4,0.4,"Who was originally a school teacher, was a German Army officer who by the end of the Second World War had risen to the rank of ""Hauptmann"" and character was played by a German actor in the 1993 film ""Stalingrad"", Hauptmann Peter Kahn in the 2013 film ""Stalingrad"" who was also in ""King Kong""?"
20, Winter in the Blood,Winter in the Blood,0.3585455417633056,23.44056248664856,1.0000001192092896,1.0,1.0,Which debut novel by Native American novelist James Welch was produced by another Native American author Sherman Alexie?
21, 350,350,0.3584918975830078,23.08444118499756,1.000000238418579,1.0,1.0,"Hopwood Park Services includes a chain of British supermarkets whose head office is in Bracknell, Berkshire, England, and who has how many branches?"
22, Andrew Stanton,Andrew Stanton,0.3724508285522461,23.010231733322144,1.0,1.0,1.0,"Who has appeared in more films, Andrew Stanton or Mathieu Kassovitz?"
23," November 15, 2012.","November 15, 2012",0.364100694656372,24.498337268829346,0.980047643184662,1.0,1.0,"The Collection at RiverPark is an outdoor lifestyle center, whose grand opening was on which date, and located east of the 101 Freeway in Oxnard, California, it is anchored by Whole Foods Market, an American supermarket chain exclusively featuring foods without artificial preservatives, colors, flavors, sweeteners, and hydrogenated fats?"
24, 1992,1992,0.3475008010864258,23.20257782936096,1.0,1.0,1.0,The most recent person to win the Crystal Palace F.C. Player of the Year for the second time is a footballer who was born in what year?
25, Robert Fuest,William Goldstein and James Whiton,0.3411762714385986,23.30376982688904,0.4325693547725677,0.0,0.0,"Worker: Who wrote the British comedy horror film which was part of the ""Dr. Phibes Rises Again"" sequel?"
26, Bogotá,Bogotá,0.3503499031066894,23.2685661315918,1.0000001192092896,1.0,1.0,"Per-Olov Kindgre, is a Swedish classical guitarist, composer and music teacher, born in Colombia, in which capital and largest city of Colombia administered as the Capital District, although often thought of as part of Cundinamarca?"
27, Springer Mountain,Springer Mountain,0.356109619140625,23.04942297935486,1.0,1.0,1.0,What is the mountain located in the Chattahoochee National Forest that is part of the Appalachian Trail by state?
28, No.,no,0.3565390110015869,22.981411457061768,0.8128341436386108,1.0,1.0,Are Chris Marker and Yvonne Rainer American?
29, Leon Schlesinger Productions (later Warner Bros. Cartoons),Leon Schlesinger Productions,0.3636071681976318,25.408026695251465,0.8492323160171509,0.6,0.6,Who created the character that Mel Blanc was the voice for?
30, Erich Ludendorff,Erich Friedrich Wilhelm Ludendorff,0.3700525760650635,23.712116479873657,0.9454416632652284,0.6666666666666666,0.6666666666666666,What Quartermaster General was involved in Operation Michael?
31, Swiss Family Robinson (1940 film) was released first.,Swiss Family Robinson,0.3602387905120849,25.1224102973938,0.715470552444458,0.5454545454545454,0.5454545454545454,"Which film was produced first, Swiss Family Robinson or Charley and the Angel?"
