idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
22, Huh Jung,Huh Jung,89.00548911094666,93.84903931617737,1.0,1.0,1.0
23," ""The Facts of Life Goes to Paris""",Sidewinder 1,88.7249915599823,95.9504337310791,-0.00922439619898796,0.0,0.0
24, 14,fourteen,89.36227798461914,93.78476142883301,0.8850047588348389,0.0,0.0
25, South Korea,South Korea,88.9720196723938,93.38437962532043,1.0,1.0,1.0
26," Macclesfield, Cheshire.","Macclesfield, Cheshire",89.46184849739075,96.47801923751831,0.9878093600273132,1.0,1.0
27, Kamet,Abi Gamin,89.3283109664917,93.51334476470947,0.1986655443906784,0.0,0.0
28, Now You See Me (2013),Now You See Me,88.78312826156616,95.78565096855164,0.694491982460022,0.888888888888889,0.888888888888889
29, Western civilization.,Western civilization,88.91689920425415,93.74813795089722,0.9429267644882202,1.0,1.0
30, Yes.,no,88.7310848236084,93.12293791770935,0.5598188042640686,0.0,0.0
31," Ed Solomon, Boaz Yakin and Edward Ricourt.",Joshua Zetumer,89.23116135597229,97.94930267333984,0.3976172208786011,0.0,0.0
32, Daniel Sturridge,Daniel Sturridge,89.05288863182068,94.31480193138123,1.0000001192092896,1.0,1.0
33, Leoš Friedl,Leoš Friedl,89.10203886032104,94.37208080291748,1.0,1.0,1.0
34," ""BareNaked""","""Kids Incorporated""",89.00126004219055,95.13713598251343,0.13716578483581543,0.0,0.0
35, Ohio,Virginia/Kentucky,88.95638155937195,92.70911145210266,0.5630511045455933,0.0,0.0
36, The American Civil War.,American Civil War,88.94271302223206,94.64516806602478,0.9226150512695312,0.8571428571428571,0.8571428571428571
37," Yale University was founded first, in 1701.",Yale University,89.02378821372986,97.31499075889587,0.6370964646339417,0.4444444444444445,0.4444444444444445
38, Alternative rock,alternative rock,88.82234811782837,93.22510099411011,1.0,1.0,1.0
39, Penn State,Penn State University,88.97891616821289,93.38086223602295,0.9286697506904602,0.8,0.8
40, Pavlos,"Pavlos, Crown Prince of Greece",88.97720146179199,93.16740250587463,0.5683686137199402,0.33333333333333337,0.33333333333333337
41, Frances McDormand,Fargo,89.01533126831055,94.29757928848267,0.2292756885290146,0.0,0.0
42, flowering plants,plants,88.78244829177856,93.17630887031555,0.7332168817520142,0.6666666666666666,0.6666666666666666
43, The Miami River is approximately 5.5 miles long.,5.5 mi long,89.41410994529724,97.88130712509155,0.43051961064338684,0.46153846153846156,0.46153846153846156
44, professional season,professional season,88.73771381378174,93.14652299880981,1.0,1.0,1.0
45, Operation Undertone,Battle of Leyte,89.10265231132507,93.7568793296814,0.05056008696556091,0.0,0.0
46, Nobuo Uematsu,Nobuo Uematsu,89.03356003761292,94.49938654899597,1.0,1.0,1.0
47, The Golden State Warriors.,Golden State Warriors,88.76769876480103,94.48461890220642,0.9511784911155701,0.8571428571428571,0.8571428571428571
48, 2003,1974,89.24290990829468,94.06735968589783,0.5303869247436523,0.0,0.0
49, Hollywood Undead has more members.,Hollywood Undead,88.6464569568634,94.99254751205444,0.8363860845565796,0.5714285714285715,0.5714285714285715
50, Elektra,Megaforce Records,88.61401534080505,93.22362875938416,0.0719866082072258,0.0,0.0
51, San Francisco,"870,887",89.29844212532043,93.68665289878845,0.07657967507839203,0.0,0.0
52, To fund Mars One.,land the first humans on Mars,89.40436172485352,94.88111591339111,0.48882290720939636,0.2,0.2
53, Kerelaw Castle,Kerelaw Castle,88.9883885383606,94.24468064308167,1.0,1.0,1.0
54, 26372 feet,26372 ft,88.87765216827393,94.14745044708252,0.8902823328971863,0.5,0.5
55, M107,Light Fifty,89.43816375732422,93.83662819862366,0.29497265815734863,0.0,0.0
56," ""Vera""",The Borgias,89.02735996246338,94.25423264503479,0.3130378723144531,0.0,0.0
57, Vancouver.,Vancouver,88.48963451385498,92.90020942687988,0.9678490161895752,1.0,1.0
58, 9×19mm Parabellum,9×19mm Parabellum,89.49257016181946,96.90233135223389,1.0,1.0,1.0
59," Albany, New York.","Albany, New York",89.01570463180542,94.72267889976501,0.9812104105949402,1.0,1.0
60, Phillip Noyce,Phillip Noyce,88.88802981376648,94.15273880958557,1.0,1.0,1.0
61, The Tasman Sea.,Tasman Sea,89.45577144622803,95.15053915977478,0.965936541557312,0.8,0.8
62, Frank De Winne,"Frank, Viscount De Winne",88.75946378707886,94.04021549224854,0.738588809967041,0.8571428571428571,0.8571428571428571
63, Campeche,Carmen Island,88.94787406921387,93.78600549697876,0.37258878350257874,0.0,0.0
