idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
26, James Runcie,James Runcie,82.79125666618347,87.84300065040588,1.000000238418579,1.0,1.0
27, David Walliams,with Tamara Ecclestone,82.896799325943,87.56825923919678,0.2470119297504425,0.0,0.0
28, NBC,Univision,82.46730923652649,86.25721454620361,0.4525775611400604,0.0,0.0
29, M. R. Charan Raj,Charan Raj,82.73160195350647,89.03606367111206,0.8844531774520874,0.6666666666666666,0.6666666666666666
30, Queer as Folk,Queer as Folk,82.62217497825623,87.68507981300354,0.9999999403953552,1.0,1.0
31, Film directors.,director,82.46332716941833,86.92255163192749,0.7351510524749756,0.6666666666666666,0.6666666666666666
32, Barbet Schroeder,Barbet Schroeder,82.81785368919373,87.8709397315979,1.0,1.0,1.0
33, Dean Heller,Dean Heller,82.8208122253418,86.83127760887146,1.000000238418579,1.0,1.0
34, 2013,1 February 2013,82.43957948684692,87.07000017166138,0.7234582901000977,0.5,0.5
35, Iceland,Iceland,82.45849657058716,86.05383467674255,0.9999999403953552,1.0,1.0
36, Ghosts of the Abyss,Ghosts of the Abyss,82.7720115184784,88.05624222755432,1.0000001192092896,1.0,1.0
37, Bud Wilkinson,Bud Wilkinson,82.97576832771301,87.18016529083252,1.0,1.0,1.0
38, Sheffield Wednesday F.C.,Sheffield Wednesday Football Club,82.7574532032013,88.20882105827332,0.8338709473609924,0.5,0.5
39, The soundscape.,soundscape,82.83628749847412,87.90326738357544,0.8972182869911194,0.6666666666666666,0.6666666666666666
40, Pongsona,Typhoon Pongsona,82.72973442077637,87.79975485801697,0.7067406177520752,0.6666666666666666,0.6666666666666666
41, Mount Davidson,Mount Davidson,82.78511953353882,86.78676772117615,0.9999998807907104,1.0,1.0
42, Hogan's Heroes,Hogan's Heroes,83.00118684768677,87.64564228057861,1.0000001192092896,1.0,1.0
43," The population of the town of Grafton, New Hampshire, where Ruggles Mine is located, is approximately 1,340.","1,340",82.61952662467957,97.68946361541748,0.041107967495918274,0.19999999999999998,0.19999999999999998
44, Osman I,Osman I,82.81429123878479,86.83212566375732,1.0,1.0,1.0
45, Helmut Berger,Helmut Berger,83.08216404914856,87.72956895828247,1.0,1.0,1.0
46, The MiG military aircraft.,MiG military aircraft,83.0218403339386,88.91489291191101,0.9480975866317749,0.8571428571428571,0.8571428571428571
47, 1980,"September 30, 1980",82.56843304634094,87.21137714385986,0.8080654144287109,0.5,0.5
48, Tommy Morrison,Tommy Morrison,82.62285375595093,86.83809232711792,1.0,1.0,1.0
49, Band Aid 30,Band Aid 30,82.48943519592285,87.33110284805298,1.0000001192092896,1.0,1.0
50, Fei Mu,Fei Mu,82.70148706436157,87.36592125892639,0.9999999403953552,1.0,1.0
51, Phantom's Revenge,Phantom's Revenge,83.1174910068512,87.7521345615387,0.9999998807907104,1.0,1.0
52, Julius Kahn,Kahn,83.10155320167542,87.31086301803589,0.8943276405334473,0.6666666666666666,0.6666666666666666
53, Ron Fricke directed the most films.,Marc Evans,82.43971872329712,89.62917900085449,0.16104964911937714,0.0,0.0
54," February 25, 1966","February 25, 1966",83.12056803703308,89.46458053588867,1.0,1.0,1.0
55, Donald Franklin Stewart,Donald Franklin Stewart,82.77045702934265,87.43023180961609,1.0,1.0,1.0
56," ""M.I.L.F. $""",M.I.L.F. $,83.06958532333374,89.4336211681366,0.898274302482605,1.0,1.0
57, 6,six,82.8416690826416,87.06367063522339,0.9383978843688965,0.0,0.0
58," Lisa Nicole Lopes, also known as Left Eye.",Lisa Nicole Lopes,83.2575032711029,91.25205063819885,0.782852828502655,0.5454545454545454,0.5454545454545454
59," The first Alabama football Heisman winner, Ken Norton, was drafted by the Green Bay Packers.",New Orleans Saints,83.03909349441528,94.51598262786865,0.3208434581756592,0.0,0.0
60, Ambabbo,Ambabbo,82.9956443309784,87.21922469139099,1.0,1.0,1.0
61, Kenneth Jones,Billy Hayes,82.97502493858337,87.20684432983398,0.3907970190048218,0.0,0.0
62, Cleveland Hustles,Cleveland Hustles,83.13741326332092,87.77128553390503,1.0,1.0,1.0
63, Michael Schwerner,Michael Schwerner,82.77578139305115,87.42870020866394,1.0000001192092896,1.0,1.0
