idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
46, 1992,1939,84.47942423820496,88.9568247795105,0.5020179152488708,0.0,0.0
47, 1969,1975,84.1653242111206,88.6444308757782,0.6505288481712341,0.0,0.0
48, Indian,Indian,84.50326299667358,88.14092111587524,1.0,1.0,1.0
49, Lee Zeldin,Lee Zeldin,84.20757794380188,89.12919306755066,1.0,1.0,1.0
50," The Grand Bazaar, Istanbul.",The Grand Bazaar,84.18098258972168,90.5819079875946,0.7670248746871948,0.8571428571428571,0.8571428571428571
51, Chris Thile,Chris Thile,84.38942074775696,88.86141586303711,1.0,1.0,1.0
52, Racing games.,game,84.51245880126953,88.99235987663269,0.5307071208953857,0.6666666666666666,0.6666666666666666
53, Irish,Irish,84.65988898277283,88.27926802635193,1.0,1.0,1.0
54, Musician.,singer,84.8677933216095,89.34300494194031,0.6593619585037231,0.0,0.0
55," ""Flaming Moe's.""","""Flaming Moe's.""",84.51879167556763,90.69974660873413,1.0000001192092896,1.0,1.0
56, No.,no,84.47750997543335,88.74902367591858,0.8128341436386108,1.0,1.0
57, The Stars Group.,The Stars Group,84.966712474823,89.90330171585083,0.9854970574378967,1.0,1.0
58, 4,four,84.78677082061768,88.84386420249939,0.8942000865936279,0.0,0.0
59, King William of Germany.,William II of Holland,84.53608202934265,89.86680388450623,0.6988987922668457,0.5,0.5
60, Austria,Austria,84.23236846923828,87.86647725105286,0.9999999403953552,1.0,1.0
61," University of Maryland, College Park is further north.","The University of Maryland, College Park",84.40757727622986,91.85746812820435,0.8365106582641602,0.7142857142857143,0.7142857142857143
62," ""Wildest Dreams""",1989,84.66196823120117,89.98904848098755,0.1591031849384308,0.0,0.0
63, Canadian.,Canadian,84.6355402469635,88.49135422706604,0.9105005264282227,1.0,1.0
