idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
46, The Whitman family.,Whitman family,93.94824600219727,99.54675841331482,0.9664859771728516,0.8,0.8
47," Las Vegas, Nevada.","Las Vegas, Nevada",93.96709966659546,99.56385111808777,0.9732741713523865,1.0,1.0
48, Public research universities.,public research,93.94198703765869,99.0955126285553,0.6710618734359741,0.8,0.8
49, 1911,1954,93.63670516014099,98.4205424785614,0.4285195767879486,0.0,0.0
50, The Wolf of Wall Street.,The Wolf of Wall Street,93.66074275970459,99.7104320526123,0.9834253787994385,1.0,1.0
51, Caballo Dorado,Caballo Dorado,94.30981183052063,99.51017379760742,1.0,1.0,1.0
52, Doha,the Persian Gulf,93.98276233673096,98.27078819274902,0.3579862117767334,0.0,0.0
53, The 2017 Pakistan Super League Final.,2017 Pakistan Super League Final,94.09345126152039,101.41880655288696,0.975695788860321,0.9090909090909091,0.9090909090909091
54, Gabe Kaplan,Gabe Kaplan,94.38288927078247,99.12512516975403,1.0000001192092896,1.0,1.0
55, Éire,Éire,93.717698097229,98.03341770172119,1.0000001192092896,1.0,1.0
56, David Berenbaum,Marius de Vries,93.75167608261108,98.95179271697998,0.23462873697280884,0.0,0.0
57, The United States.,American,93.60781145095825,99.01029515266418,0.48857617378234863,0.0,0.0
58, Ricoh Coliseum,Ricoh Coliseum,93.71387362480164,98.90150904655457,1.0,1.0,1.0
59, Anthrax,Anthrax,93.62439823150635,97.90056347846985,1.0000001192092896,1.0,1.0
60, Yes.,yes,93.96568489074707,98.50969934463501,0.836855947971344,1.0,1.0
61, Ain Shams University,University of Central Florida,93.6740894317627,99.05690908432007,0.4407615065574646,0.28571428571428575,0.28571428571428575
62, Toby Gad,Toby Gad,93.62403893470764,97.912522315979,1.0000001192092896,1.0,1.0
63," Maurice Gibb, a member of the Bee Gees.",the Bee Gees,93.59455680847168,102.46899318695068,0.6697667837142944,0.5454545454545454,0.5454545454545454
