idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
19, The Khoikhoi community.,an Aboriginal community,85.39243721961975,91.45831871032715,0.41175204515457153,0.3333333333333333,0.3333333333333333
20," The theatre was designed after the bra of the ""Queen of Pop"", Madonna.",The Landmark Theatre,85.14805245399475,95.07404708862305,0.4329204559326172,0.25,0.25
21, Spirit of America,Spirit of America,84.71091842651367,89.054030418396,1.0000001192092896,1.0,1.0
22, Kaczorowski,Brown,84.89707040786743,89.71476912498474,0.24124564230442047,0.0,0.0
23, 51 Birch Street,51 Birch Street,84.79572415351868,89.60467767715454,1.0,1.0,1.0
24," No, the University of Chicago is a private research university, while the University of Oklahoma is a public research university.",no,85.14470744132996,98.07197070121765,0.07196860015392303,0.09523809523809523,0.09523809523809523
25, James Franco,James Franco,84.69187545776367,88.63230729103088,0.9999999403953552,1.0,1.0
26, Peter Piper.,Peter Piper,85.44797849655151,89.82213521003723,0.977678120136261,1.0,1.0
27, NBC,CBS,85.08916783332825,88.55507206916809,0.6865783929824829,0.0,0.0
28, Fun Home,Fun Home,85.6668791770935,89.60117387771606,1.0,1.0,1.0
29, Concrete Blonde,Concrete Blonde,85.60562133789062,89.57420253753662,1.0,1.0,1.0
30, São Miguel Island,São Miguel,85.29415488243103,89.68978524208069,0.9150246381759644,0.8571428571428571,0.8571428571428571
31, The American lion.,Barbary lion,85.25878095626831,90.00035691261292,0.5436167120933533,0.4,0.4
32," Cairns, Australia.",Cairns,85.67287039756775,90.89603233337402,0.8563315272331238,0.6666666666666666,0.6666666666666666
33," Maybelle Carter and her daughters June Carter Cash, Helen Carter, and Anita Carter.",Maybelle Carter,85.09405303001404,95.88346648216248,0.6822760105133057,0.2666666666666667,0.2666666666666667
34, M. K. Thyagaraja Bhagavathar,M. K. Thyagaraja Bhagavathar,84.90386366844177,93.11597633361816,0.9999999403953552,1.0,1.0
35, 42nd,5th,85.00976967811584,89.39374899864197,0.46517741680145264,0.0,0.0
36, Sam Raimi,"Samuel M ""Sam"" Raimi",84.71476483345032,89.5085768699646,0.8874075412750244,0.6666666666666666,0.6666666666666666
37, MVP.,MVP,85.5010769367218,89.45922231674194,0.9205697774887085,1.0,1.0
38, The Clan Fraser of Lovat.,Lords Lovat,85.34906387329102,91.40030193328857,0.5730465650558472,0.28571428571428575,0.28571428571428575
39," Watermelon, Chicken & Gritz","Watermelon, Chicken & Gritz",84.92015027999878,91.0049638748169,1.0000001192092896,1.0,1.0
40, Penelope Spheeris,Penelope Spheeris,85.1514024734497,90.78484416007996,1.0,1.0,1.0
41, I Mother Earth,I Mother Earth,85.59653353691101,89.96339654922485,1.0000001192092896,1.0,1.0
42, Christopher,Wroughton,85.05939412117004,88.5394275188446,0.33871328830718994,0.0,0.0
43," Charles, Prince of Wales","Charles, Prince of Wales",85.56922674179077,90.7933874130249,0.9999999403953552,1.0,1.0
44, Jon Sciambi,Sean McDonough,85.11236548423767,89.47661209106445,0.33061933517456055,0.0,0.0
45, Sir Richard Weston,Sir Richard Weston,84.7175362110138,89.05444884300232,1.0000001192092896,1.0,1.0
46," Paul Robert Ignatius was born on November 11, 1920, and Don Manoukian was born on June 9, 1934.",Paul Robert Ignatius,85.53793382644653,102.67661666870117,0.5466295480728149,0.2857142857142857,0.2857142857142857
47, Al-Meshkhab,Najaf Governorate,84.83440732955933,90.01953744888306,0.1589796245098114,0.0,0.0
48, Dorothy Pitman Hughes,Dorothy Pitman Hughes,85.5537326335907,90.35764908790588,1.0000001192092896,1.0,1.0
49, American,Danish,84.78919315338135,88.30237650871277,0.5068104267120361,0.0,0.0
50, Yes.,no,84.8526840209961,88.8143949508667,0.5598188042640686,0.0,0.0
51, Brooklyn Theatre,Brooklyn Theatre,84.75838041305542,88.71520185470581,1.0,1.0,1.0
52, Oklahoma Sooners,Oklahoma Sooners,85.16571235656738,89.53365540504456,1.0000001192092896,1.0,1.0
53, 1991,1894,85.40983486175537,89.78121852874756,0.4753609299659729,0.0,0.0
54, Harry Potter and the Deathly Hallows – Part 2,Harry Potter and the Deathly Hallows – Part 2,85.16299986839294,93.3461229801178,1.0,1.0,1.0
55, California.,California,85.04862570762634,88.99973011016846,0.9409022927284241,1.0,1.0
56, Andy Newmark,Sly and the Family Stone,85.1582567691803,89.52164149284363,0.21071332693099976,0.0,0.0
57, Bomarea,Bomarea,84.74350166320801,88.63691282272339,1.0,1.0,1.0
58, C'est si bon,C'est si bon,85.54192423820496,90.29514956474304,1.0,1.0,1.0
59, Vladimir Ivanovich Korf,Vladimir Ivanovich Korf,85.28940391540527,90.52927231788635,1.0,1.0,1.0
60, 1989,1941,85.23423886299133,89.61380171775818,0.4636780619621277,0.0,0.0
61, Shooter,"""Shooter""",84.89159226417542,88.41525745391846,0.9121164083480835,1.0,1.0
62, DC Universe Animated Original Movies,DC Universe Animated Original Movies,84.92623162269592,90.1557457447052,1.0,1.0,1.0
63," Gallatin County, Montana.",Gallatin County,85.66737008094788,91.31205439567566,0.7975835800170898,0.8,0.8
