idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
45, Netherlands Antilles,Dutch Antilles,78.9840989112854,83.31541275978088,0.9448798298835754,0.5,0.5
46," Silverchair was formed in 1992, while Cage9 was formed in 1993, so Silverchair was formed first.",Silverchair,79.25331497192383,93.2845447063446,0.5955595970153809,0.11764705882352941,0.11764705882352941
47, Allison Moorer,Allison Moorer,78.90237951278687,83.21232652664185,1.0,1.0,1.0
48," December 14, 2018","December 14, 2018",79.12252306938171,85.14007115364075,0.9999998807907104,1.0,1.0
49, Harvey Grant,Horace Grant,79.10071182250977,82.98341178894043,0.6957929134368896,0.5,0.5
50, Manchuria and Korea.,Manchuria and Korea,78.8831102848053,84.47503185272217,0.9854339361190796,1.0,1.0
51, No.,yes,79.33238196372986,83.43668150901794,0.6049201488494873,0.0,0.0
52, Liz Rose and Hillary Lindsey.,Swift and Liz Rose,78.96431970596313,84.54511404037476,0.6949750185012817,0.6666666666666665,0.4444444444444445
53, Comedian.,comedian,78.88858318328857,83.20349025726318,0.939243495464325,1.0,1.0
54, Yes.,yes,79.05178332328796,82.95335149765015,0.836855947971344,1.0,1.0
55," Eureka, Nevada.","Eureka County, Nevada, United States",79.0717122554779,84.25721263885498,0.7701243758201599,0.5714285714285715,0.5714285714285715
56, Ray Bradbury,Ray Bradbury,79.12223601341248,83.44169425964355,1.0000001192092896,1.0,1.0
57, California,"Roy ""Wrong Way"" Riegels",78.87699031829834,82.35138821601868,0.04574541002511978,0.0,0.0
58, 393,393,78.83703875541687,82.764333486557,1.0,1.0,1.0
59, Eric Robles,Eric Robles,79.05041766166687,83.36874294281006,1.0,1.0,1.0
60, For Your Consideration,For Your Consideration,78.79314184188843,83.52610158920288,1.0,1.0,1.0
61," The author of the novel ""The Round House"" is Louise Erdrich, who is an enrolled member of the Turtle Mountain Band of Chippewa Indians, a band of the Anishinaabe (also known as Ojibwe and Chippewa).",Turtle Mountain Band of Chippewa Indians,79.34566736221313,105.52123618125916,0.5635998249053955,0.2926829268292683,0.2926829268292683
62, Miles Teller,Amy Beth Schumer,79.05802488327026,83.38559770584106,0.2763083577156067,0.0,0.0
63, Park Subin,Park Su-bin,79.24931955337524,83.57402801513672,0.5526584386825562,0.4,0.4
