KVcache prepared in 19.48969531059265 seconds
[0]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 16.990362644195557
[29]: [Cumulative]: Semantic Similarity: 0.85616,	 cache time: 2.6226043701171877e-07,	 generate time: 17.01951422691345
[30]: Semantic Similarity: 0.13284,	 cache time: 2.384185791015625e-07,	 generate time: 16.48400855064392
[30]: [Cumulative]: Semantic Similarity: 0.83283,	 cache time: 2.6149134482106853e-07,	 generate time: 17.002239850259595
[31]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 16.06596875190735
[31]: [Cumulative]: Semantic Similarity: 0.83805,	 cache time: 2.682209014892578e-07,	 generate time: 16.97298137843609
[32]: Semantic Similarity: 0.44981,	 cache time: 2.384185791015625e-07,	 generate time: 17.369673252105713
[32]: [Cumulative]: Semantic Similarity: 0.82629,	 cache time: 2.673178008108428e-07,	 generate time: 16.985002344304863
[33]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 15.899110794067383
[33]: [Cumulative]: Semantic Similarity: 0.8314,	 cache time: 2.5945551255170035e-07,	 generate time: 16.953064357533176
[34]: Semantic Similarity: 0.60043,	 cache time: 2.384185791015625e-07,	 generate time: 16.155009031295776
[34]: [Cumulative]: Semantic Similarity: 0.8248,	 cache time: 2.5885445731026784e-07,	 generate time: 16.930262776783536
[35]: Semantic Similarity: 0.98134,	 cache time: 2.384185791015625e-07,	 generate time: 17.176461458206177
[35]: [Cumulative]: Semantic Similarity: 0.82915,	 cache time: 2.582867940266927e-07,	 generate time: 16.937101629045273
[36]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 16.062364101409912
[36]: [Cumulative]: Semantic Similarity: 0.83377,	 cache time: 2.5774981524493245e-07,	 generate time: 16.91346007424432
[37]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 16.13836932182312
[37]: [Cumulative]: Semantic Similarity: 0.83814,	 cache time: 2.5724109850431744e-07,	 generate time: 16.893062949180603
[38]: Semantic Similarity: 0.87932,	 cache time: 2.384185791015625e-07,	 generate time: 16.327659368515015
[38]: [Cumulative]: Semantic Similarity: 0.8392,	 cache time: 2.567584698016827e-07,	 generate time: 16.87856542147123
[39]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 16.29465413093567
[39]: [Cumulative]: Semantic Similarity: 0.84322,	 cache time: 2.562999725341797e-07,	 generate time: 16.86396763920784
[40]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 16.43418264389038
[40]: [Cumulative]: Semantic Similarity: 0.84704,	 cache time: 2.558638409870427e-07,	 generate time: 16.853485078346438
[41]: Semantic Similarity: 0.62707,	 cache time: 2.384185791015625e-07,	 generate time: 19.550792932510376
[41]: [Cumulative]: Semantic Similarity: 0.8418,	 cache time: 2.5544847760881696e-07,	 generate time: 16.91770669392177
[42]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 16.43451476097107
[42]: [Cumulative]: Semantic Similarity: 0.84548,	 cache time: 2.5505243345748544e-07,	 generate time: 16.906469672225242
[43]: Semantic Similarity: 0.92302,	 cache time: 2.384185791015625e-07,	 generate time: 16.51852583885193
[43]: [Cumulative]: Semantic Similarity: 0.84724,	 cache time: 2.5467439131303266e-07,	 generate time: 16.897652766921304
[44]: Semantic Similarity: 0.64801,	 cache time: 2.384185791015625e-07,	 generate time: 18.083696126937866
[44]: [Cumulative]: Semantic Similarity: 0.84282,	 cache time: 2.5431315104166666e-07,	 generate time: 16.92400928603278
[45]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 16.042672395706177
[45]: [Cumulative]: Semantic Similarity: 0.84623,	 cache time: 2.539676168690557e-07,	 generate time: 16.904849788416985
[46]: Semantic Similarity: 0.97829,	 cache time: 2.384185791015625e-07,	 generate time: 16.50280237197876
[46]: [Cumulative]: Semantic Similarity: 0.84904,	 cache time: 2.53636786278258e-07,	 generate time: 16.896295588067236
[47]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 15.816185235977173
[47]: [Cumulative]: Semantic Similarity: 0.85219,	 cache time: 2.5331974029541016e-07,	 generate time: 16.87379328906536
[48]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 16.421550035476685
[48]: [Cumulative]: Semantic Similarity: 0.8552,	 cache time: 2.481499496771365e-07,	 generate time: 16.86456383491049
[49]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 16.97469139099121
[49]: [Cumulative]: Semantic Similarity: 0.8581,	 cache time: 2.47955322265625e-07,	 generate time: 16.866766386032104
[50]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 16.63502311706543
[50]: [Cumulative]: Semantic Similarity: 0.86088,	 cache time: 2.477683273016238e-07,	 generate time: 16.86222240036609
[51]: Semantic Similarity: 0.98555,	 cache time: 4.76837158203125e-07,	 generate time: 16.325852155685425
[51]: [Cumulative]: Semantic Similarity: 0.86328,	 cache time: 2.5217349712665265e-07,	 generate time: 16.851907587968388
[52]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 16.30596899986267
[52]: [Cumulative]: Semantic Similarity: 0.86586,	 cache time: 2.5191397037146226e-07,	 generate time: 16.84160685989092
[53]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 16.426282167434692
[53]: [Cumulative]: Semantic Similarity: 0.86834,	 cache time: 2.51664055718316e-07,	 generate time: 16.83391566188247
[54]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 16.039414405822754
[54]: [Cumulative]: Semantic Similarity: 0.87074,	 cache time: 2.557581121271307e-07,	 generate time: 16.81947018449957
[55]: Semantic Similarity: 0.82277,	 cache time: 4.76837158203125e-07,	 generate time: 15.889440298080444
[55]: [Cumulative]: Semantic Similarity: 0.86988,	 cache time: 2.5970595223563056e-07,	 generate time: 16.80286250795637
[56]: Semantic Similarity: 0.87682,	 cache time: 2.384185791015625e-07,	 generate time: 16.054437160491943
[56]: [Cumulative]: Semantic Similarity: 0.87,	 cache time: 2.59332489549068e-07,	 generate time: 16.789732238702605
[57]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 16.5736300945282
[57]: [Cumulative]: Semantic Similarity: 0.87224,	 cache time: 2.5486123972925645e-07,	 generate time: 16.786006339665118
[58]: Semantic Similarity: 0.66284,	 cache time: 2.384185791015625e-07,	 generate time: 18.5162034034729
[58]: [Cumulative]: Semantic Similarity: 0.8687,	 cache time: 2.545825505660752e-07,	 generate time: 16.81533171362796
[59]: Semantic Similarity: 0.98357,	 cache time: 2.384185791015625e-07,	 generate time: 16.122018575668335
[59]: [Cumulative]: Semantic Similarity: 0.87061,	 cache time: 2.5431315104166666e-07,	 generate time: 16.803776494661967
[60]: Semantic Similarity: 0.97775,	 cache time: 2.384185791015625e-07,	 generate time: 16.70370602607727
[60]: [Cumulative]: Semantic Similarity: 0.87237,	 cache time: 2.540525842885502e-07,	 generate time: 16.80213599517697
[61]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 16.113534927368164
[61]: [Cumulative]: Semantic Similarity: 0.87442,	 cache time: 2.538004229145665e-07,	 generate time: 16.791029526341347
[62]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 15.991066932678223
[62]: [Cumulative]: Semantic Similarity: 0.87642,	 cache time: 2.5355626666356647e-07,	 generate time: 16.77833170739431
[63]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 16.053643941879272
[63]: [Cumulative]: Semantic Similarity: 0.87835,	 cache time: 2.5331974029541016e-07,	 generate time: 16.76700846105814
[64]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 16.36896061897278
[64]: [Cumulative]: Semantic Similarity: 0.88022,	 cache time: 2.5309049166165865e-07,	 generate time: 16.76088464810298
[65]: Semantic Similarity: 0.90912,	 cache time: 2.384185791015625e-07,	 generate time: 16.375797510147095
[65]: [Cumulative]: Semantic Similarity: 0.88066,	 cache time: 2.5286818995620264e-07,	 generate time: 16.75504999449759
[66]: Semantic Similarity: 0.73925,	 cache time: 2.384185791015625e-07,	 generate time: 16.07620644569397
[66]: [Cumulative]: Semantic Similarity: 0.87855,	 cache time: 2.526525241225513e-07,	 generate time: 16.744918001231863
[67]: Semantic Similarity: 0.97734,	 cache time: 2.384185791015625e-07,	 generate time: 16.195534467697144
[67]: [Cumulative]: Semantic Similarity: 0.88,	 cache time: 2.524432014016544e-07,	 generate time: 16.736838831621057
[68]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 15.914891958236694
[68]: [Cumulative]: Semantic Similarity: 0.88174,	 cache time: 2.522399460060009e-07,	 generate time: 16.72492655809375
[69]: Semantic Similarity: 0.91717,	 cache time: 2.384185791015625e-07,	 generate time: 16.187782049179077
[69]: [Cumulative]: Semantic Similarity: 0.88225,	 cache time: 2.520424979073661e-07,	 generate time: 16.717253065109254
[70]: Semantic Similarity: 0.64011,	 cache time: 0.0,	 generate time: 21.9279727935791
[70]: [Cumulative]: Semantic Similarity: 0.87884,	 cache time: 2.484926035706426e-07,	 generate time: 16.790643483820094
[71]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 16.024460792541504
[71]: [Cumulative]: Semantic Similarity: 0.88052,	 cache time: 2.483526865641276e-07,	 generate time: 16.780002057552338
[72]: Semantic Similarity: 0.89788,	 cache time: 2.384185791015625e-07,	 generate time: 16.026586771011353
[72]: [Cumulative]: Semantic Similarity: 0.88076,	 cache time: 2.4821660290025684e-07,	 generate time: 16.76968130020246
[73]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 16.32446551322937
[73]: [Cumulative]: Semantic Similarity: 0.88237,	 cache time: 2.513060698638091e-07,	 generate time: 16.76366487064877
[74]: Semantic Similarity: 0.96551,	 cache time: 2.384185791015625e-07,	 generate time: 16.418533325195312
[74]: [Cumulative]: Semantic Similarity: 0.88348,	 cache time: 2.511342366536458e-07,	 generate time: 16.75906311670939
[75]: Semantic Similarity: 0.29925,	 cache time: 0.0,	 generate time: 18.125417709350586
[75]: [Cumulative]: Semantic Similarity: 0.87579,	 cache time: 2.4782983880293997e-07,	 generate time: 16.777041466612566
[76]: Semantic Similarity: 0.98911,	 cache time: 2.384185791015625e-07,	 generate time: 17.09378218650818
[76]: [Cumulative]: Semantic Similarity: 0.87726,	 cache time: 2.47707614650974e-07,	 generate time: 16.781154982455366
[77]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 16.29076600074768
[77]: [Cumulative]: Semantic Similarity: 0.87883,	 cache time: 2.475885244516226e-07,	 generate time: 16.774867944228344
[78]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 16.095766305923462
[78]: [Cumulative]: Semantic Similarity: 0.88037,	 cache time: 2.474724491940269e-07,	 generate time: 16.766271720958663
[79]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 15.706489562988281
[79]: [Cumulative]: Semantic Similarity: 0.88186,	 cache time: 2.473592758178711e-07,	 generate time: 16.75302444398403
[80]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 15.883610725402832
[80]: [Cumulative]: Semantic Similarity: 0.88332,	 cache time: 2.472488968460648e-07,	 generate time: 16.7422909412855
[81]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 16.062678337097168
[81]: [Cumulative]: Semantic Similarity: 0.88474,	 cache time: 2.471412100443026e-07,	 generate time: 16.734002982697834
[82]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 15.898342609405518
[82]: [Cumulative]: Semantic Similarity: 0.88613,	 cache time: 2.4703611810523344e-07,	 generate time: 16.723934785429254
[83]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 16.982303142547607
[83]: [Cumulative]: Semantic Similarity: 0.88749,	 cache time: 2.4693352835518975e-07,	 generate time: 16.727010599204473
[84]: Semantic Similarity: 0.90459,	 cache time: 2.384185791015625e-07,	 generate time: 16.096242666244507
[84]: [Cumulative]: Semantic Similarity: 0.88769,	 cache time: 2.4683335248161767e-07,	 generate time: 16.71958979999318
[85]: Semantic Similarity: 0.70221,	 cache time: 2.384185791015625e-07,	 generate time: 16.802566051483154
[85]: [Cumulative]: Semantic Similarity: 0.88553,	 cache time: 2.46735506279524e-07,	 generate time: 16.72055464012678
[86]: Semantic Similarity: 0.58128,	 cache time: 2.384185791015625e-07,	 generate time: 15.829267978668213
[86]: [Cumulative]: Semantic Similarity: 0.88204,	 cache time: 2.466399094154095e-07,	 generate time: 16.710309965857142
[87]: Semantic Similarity: 0.38935,	 cache time: 4.76837158203125e-07,	 generate time: 17.713777542114258
[87]: [Cumulative]: Semantic Similarity: 0.87644,	 cache time: 2.492557872425426e-07,	 generate time: 16.72171300649643
[88]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 15.8158860206604
[88]: [Cumulative]: Semantic Similarity: 0.87783,	 cache time: 2.491340208589361e-07,	 generate time: 16.7115351751949
[89]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 16.108439922332764
[89]: [Cumulative]: Semantic Similarity: 0.87918,	 cache time: 2.51664055718316e-07,	 generate time: 16.704834116829765
[90]: Semantic Similarity: 0.99045,	 cache time: 2.384185791015625e-07,	 generate time: 16.710078716278076
[90]: [Cumulative]: Semantic Similarity: 0.88041,	 cache time: 2.515185010302198e-07,	 generate time: 16.704891749790736
[91]: Semantic Similarity: 0.44556,	 cache time: 4.76837158203125e-07,	 generate time: 16.719395875930786
[91]: [Cumulative]: Semantic Similarity: 0.87568,	 cache time: 2.539676168690557e-07,	 generate time: 16.70504940333574
[92]: Semantic Similarity: 0.85739,	 cache time: 4.76837158203125e-07,	 generate time: 16.29353928565979
[92]: [Cumulative]: Semantic Similarity: 0.87548,	 cache time: 2.563640635500672e-07,	 generate time: 16.700624563360726
[93]: Semantic Similarity: 0.8674,	 cache time: 0.0,	 generate time: 16.81623888015747
[93]: [Cumulative]: Semantic Similarity: 0.8754,	 cache time: 2.53636786278258e-07,	 generate time: 16.701854502901117
[94]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 16.134636640548706
[94]: [Cumulative]: Semantic Similarity: 0.87671,	 cache time: 2.559862638774671e-07,	 generate time: 16.695883788560565
[95]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 16.07814645767212
[95]: [Cumulative]: Semantic Similarity: 0.87799,	 cache time: 2.5580326716105145e-07,	 generate time: 16.689449024697144
[96]: Semantic Similarity: 0.97601,	 cache time: 2.384185791015625e-07,	 generate time: 16.035076141357422
[96]: [Cumulative]: Semantic Similarity: 0.879,	 cache time: 2.5562404357280927e-07,	 generate time: 16.682702912497767
[97]: Semantic Similarity: 0.97539,	 cache time: 2.384185791015625e-07,	 generate time: 16.312252044677734
[97]: [Cumulative]: Semantic Similarity: 0.87999,	 cache time: 2.5544847760881696e-07,	 generate time: 16.678922801601644
[98]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 16.201672554016113
[98]: [Cumulative]: Semantic Similarity: 0.8812,	 cache time: 2.55276458431976e-07,	 generate time: 16.674102092030072
[99]: Semantic Similarity: 0.60978,	 cache time: 2.384185791015625e-07,	 generate time: 16.17252206802368
[99]: [Cumulative]: Semantic Similarity: 0.87848,	 cache time: 2.551078796386719e-07,	 generate time: 16.66908629179001
[100]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 16.114778518676758
[100]: [Cumulative]: Semantic Similarity: 0.87969,	 cache time: 2.5494263903929457e-07,	 generate time: 16.66359809601661
[101]: Semantic Similarity: 0.69304,	 cache time: 2.384185791015625e-07,	 generate time: 16.210441827774048
[101]: [Cumulative]: Semantic Similarity: 0.87786,	 cache time: 2.547806384516697e-07,	 generate time: 16.659155387504427
[102]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 15.732065439224243
[102]: [Cumulative]: Semantic Similarity: 0.87904,	 cache time: 2.5462178350652305e-07,	 generate time: 16.650154514220155
[103]: Semantic Similarity: 0.9327,	 cache time: 2.384185791015625e-07,	 generate time: 16.72131109237671
[103]: [Cumulative]: Semantic Similarity: 0.87956,	 cache time: 2.5446598346416766e-07,	 generate time: 16.650838712087044
[104]: Semantic Similarity: 0.97592,	 cache time: 2.384185791015625e-07,	 generate time: 16.686928272247314
[104]: [Cumulative]: Semantic Similarity: 0.88048,	 cache time: 2.5431315104166666e-07,	 generate time: 16.65118242218381
[105]: Semantic Similarity: 0.82756,	 cache time: 0.0,	 generate time: 16.085407972335815
[105]: [Cumulative]: Semantic Similarity: 0.87998,	 cache time: 2.5191397037146226e-07,	 generate time: 16.645844927373922
[106]: Semantic Similarity: 0.97861,	 cache time: 2.384185791015625e-07,	 generate time: 16.725414991378784
[106]: [Cumulative]: Semantic Similarity: 0.8809,	 cache time: 2.5178784521940713e-07,	 generate time: 16.646588572831913
[107]: Semantic Similarity: 0.97402,	 cache time: 4.76837158203125e-07,	 generate time: 16.091766595840454
[107]: [Cumulative]: Semantic Similarity: 0.88176,	 cache time: 2.5387163515444157e-07,	 generate time: 16.641451332304214
[108]: Semantic Similarity: 0.81418,	 cache time: 2.384185791015625e-07,	 generate time: 16.992043495178223
[108]: [Cumulative]: Semantic Similarity: 0.88114,	 cache time: 2.5372986399799313e-07,	 generate time: 16.64466777416544
[109]: Semantic Similarity: 0.81418,	 cache time: 2.384185791015625e-07,	 generate time: 17.013245105743408
[109]: [Cumulative]: Semantic Similarity: 0.88053,	 cache time: 2.535906704989347e-07,	 generate time: 16.648018477179786
[110]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 16.244776725769043
[110]: [Cumulative]: Semantic Similarity: 0.88161,	 cache time: 2.5345398499085023e-07,	 generate time: 16.644385668608518
[111]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 16.06965970993042
[111]: [Cumulative]: Semantic Similarity: 0.88267,	 cache time: 2.5331974029541016e-07,	 generate time: 16.63925418683461
[112]: Semantic Similarity: 0.46997,	 cache time: 2.384185791015625e-07,	 generate time: 16.553452968597412
[112]: [Cumulative]: Semantic Similarity: 0.87901,	 cache time: 2.531878716122788e-07,	 generate time: 16.63849488401835
[113]: Semantic Similarity: 0.9654,	 cache time: 2.384185791015625e-07,	 generate time: 16.280540466308594
[113]: [Cumulative]: Semantic Similarity: 0.87977,	 cache time: 2.5305831641481633e-07,	 generate time: 16.63535493298581
[114]: Semantic Similarity: 0.98485,	 cache time: 2.384185791015625e-07,	 generate time: 16.988378047943115
[114]: [Cumulative]: Semantic Similarity: 0.88069,	 cache time: 2.5293101435122285e-07,	 generate time: 16.63842469920283
[115]: Semantic Similarity: 0.97337,	 cache time: 0.0,	 generate time: 16.628454446792603
[115]: [Cumulative]: Semantic Similarity: 0.88148,	 cache time: 2.5075057457233297e-07,	 generate time: 16.638338748751014
[116]: Semantic Similarity: 0.99062,	 cache time: 2.384185791015625e-07,	 generate time: 17.93515968322754
[116]: [Cumulative]: Semantic Similarity: 0.88242,	 cache time: 2.5064517290164264e-07,	 generate time: 16.649422688361927
[117]: Semantic Similarity: 0.97172,	 cache time: 2.384185791015625e-07,	 generate time: 16.232295751571655
[117]: [Cumulative]: Semantic Similarity: 0.88317,	 cache time: 2.5054155769994705e-07,	 generate time: 16.64588771432133
[118]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 16.618563652038574
[118]: [Cumulative]: Semantic Similarity: 0.88416,	 cache time: 2.48436166458771e-07,	 generate time: 16.645658100352566
[119]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 15.888620138168335
[119]: [Cumulative]: Semantic Similarity: 0.88512,	 cache time: 2.483526865641276e-07,	 generate time: 16.639349450667698
[120]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 15.956062316894531
[120]: [Cumulative]: Semantic Similarity: 0.88607,	 cache time: 2.4827058650245353e-07,	 generate time: 16.633702449562136
[121]: Semantic Similarity: 0.88832,	 cache time: 2.384185791015625e-07,	 generate time: 16.644742727279663
[121]: [Cumulative]: Semantic Similarity: 0.88609,	 cache time: 2.481898323434298e-07,	 generate time: 16.633792943641787
[122]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 15.817148208618164
[122]: [Cumulative]: Semantic Similarity: 0.88702,	 cache time: 2.5004875369188263e-07,	 generate time: 16.627153555552166
[123]: Semantic Similarity: 0.0779,	 cache time: 2.384185791015625e-07,	 generate time: 16.596004486083984
[123]: [Cumulative]: Semantic Similarity: 0.88049,	 cache time: 2.499549619613155e-07,	 generate time: 16.626902353379034
[124]: Semantic Similarity: 0.9759,	 cache time: 4.76837158203125e-07,	 generate time: 16.687405824661255
