KVcache prepared in 61.76545596122742 seconds
[0]: Semantic Similarity: 0.1622,	 cache time: 4.76837158203125e-07,	 generate time: 54.67430090904236
[35]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 55.41068935394287
[35]: [Cumulative]: Semantic Similarity: 0.77913,	 cache time: 2.7815500895182293e-07,	 generate time: 55.3368102312088
[36]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 54.48802447319031
[36]: [Cumulative]: Semantic Similarity: 0.7851,	 cache time: 2.7708105138830234e-07,	 generate time: 55.31387007558668
[37]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 54.72843837738037
[37]: [Cumulative]: Semantic Similarity: 0.79075,	 cache time: 2.760636179070724e-07,	 generate time: 55.29846397826546
[38]: Semantic Similarity: 0.93769,	 cache time: 2.384185791015625e-07,	 generate time: 54.62606358528137
[38]: [Cumulative]: Semantic Similarity: 0.79452,	 cache time: 2.7509836050180286e-07,	 generate time: 55.28122294254792
[39]: Semantic Similarity: 0.9409,	 cache time: 2.384185791015625e-07,	 generate time: 54.450433015823364
[39]: [Cumulative]: Semantic Similarity: 0.79818,	 cache time: 2.7418136596679685e-07,	 generate time: 55.26045319437981
[40]: Semantic Similarity: 0.68871,	 cache time: 4.76837158203125e-07,	 generate time: 55.173017740249634
[40]: [Cumulative]: Semantic Similarity: 0.79551,	 cache time: 2.791241901676829e-07,	 generate time: 55.25832062232785
[41]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 54.71185278892517
[41]: [Cumulative]: Semantic Similarity: 0.80038,	 cache time: 2.7815500895182293e-07,	 generate time: 55.24530948343731
[42]: Semantic Similarity: 0.27615,	 cache time: 4.76837158203125e-07,	 generate time: 55.056551933288574
[42]: [Cumulative]: Semantic Similarity: 0.78819,	 cache time: 2.8277552405069043e-07,	 generate time: 55.24091977296874
[43]: Semantic Similarity: 0.05303,	 cache time: 2.384185791015625e-07,	 generate time: 55.61464810371399
[43]: [Cumulative]: Semantic Similarity: 0.77148,	 cache time: 2.8176741166548297e-07,	 generate time: 55.249413598667495
[44]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 54.949729204177856
[44]: [Cumulative]: Semantic Similarity: 0.77656,	 cache time: 2.808041042751736e-07,	 generate time: 55.24275394545661
[45]: Semantic Similarity: 0.64355,	 cache time: 2.384185791015625e-07,	 generate time: 61.55148243904114
[45]: [Cumulative]: Semantic Similarity: 0.77367,	 cache time: 2.7988267981487774e-07,	 generate time: 55.379900217056274
[46]: Semantic Similarity: 0.96199,	 cache time: 2.384185791015625e-07,	 generate time: 55.57567262649536
[46]: [Cumulative]: Semantic Similarity: 0.77767,	 cache time: 2.790004649060838e-07,	 generate time: 55.38406558746987
[47]: Semantic Similarity: 0.89137,	 cache time: 2.384185791015625e-07,	 generate time: 54.98955678939819
[47]: [Cumulative]: Semantic Similarity: 0.78004,	 cache time: 2.7815500895182293e-07,	 generate time: 55.37584665417671

Result for ./results/hotpotqa-train/48/result_3.1-8B_k48_q48_hotpotqa-train_bertscore_kvcache_nokv.txt
Prepare time: 61.76545596122742
Average Semantic Similarity: 0.7800434985353301
cache time: 2.7815500895182293e-07,	 generate time: 55.37584665417671
