idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
50, New Mexico has been speaking Spanish since the 16th century.,Spanish has been spoken in the New Mexico-Colorado border and the contemporary U.S.–Mexico border since the 16th century,0.1110012531280517,13.353562355041504,0.8624701499938965,0.5806451612903225,0.3870967741935483,How long has New Mexico been speaking Spanish?,1
51, 166 days,166-day hunger strike,0.0794596672058105,11.816570043563845,0.538145899772644,0.6666666666666666,0.6666666666666666,How long was U Wisara on a strike were he refused subsistence ?,1
52, Thein Sein,Thein Sein became the first Myanmar president to visit the White House in 47 years,0.0815737247467041,11.946846961975098,0.2248620390892028,0.2352941176470588,0.2352941176470588,Who is the first official Burmese delegate to visit the white house following the 2010 elections in Burma ?,1
53, The Anglo-Burmese community started leaving Myanmar in steady streams from 1958 onwards.,1958 onwards,0.091463565826416,14.204825639724731,0.3231531977653503,0.2666666666666667,0.2666666666666667,When did a mass migration of the community that  previously held a persuasive authority on the Burmese population start?,1
54," The majority of the people from Burma (Myanmar) ended up in the United States, particularly in cities such as New York City, Los Angeles, and Miami, as well as in other countries such as Thailand, India, and China.",principally to Australia and the UK,0.081256628036499,19.12139368057251,0.2562407255172729,0.0909090909090909,0.0454545454545454,Where did the majority of these people end up after Burma ?,0
55, 42,the Myanmar Armed Forces released 42 child soldiers,0.0719575881958007,11.588574647903442,0.1664319038391113,0.2222222222222222,0.2222222222222222,How many child solders were released from the Burmese military in 2012 ?,1
56, 6 °F (3.3 °C),6 °F (3.3 °C) colder,0.1100449562072753,13.088077306747437,0.941141664981842,0.9090909090909092,0.9090909090909092,How much colder was world in last glacial age?,1
57, Siam (now Thailand),Arakan,0.0809018611907959,12.223445653915403,0.4076842069625854,0.0,0.0,What country was Burma at war with with until 1855 ?,0
58, 45 million.,"There are 45 million Hispanophones who speak Spanish as a first or second language in the United States,",0.0958476066589355,11.93155598640442,0.4020057916641235,0.1999999999999999,0.1999999999999999,How many people speak Spanish as a first or second language in the United States?,1
59," Yes, there are several cruise travel destinations in Myanmar, including the Irrawaddy River and the Mergui Archipelago.",It is not possible for foreigners to go to/from Myanmar by sea or river.,0.0717589855194091,15.43326497077942,0.6672086119651794,0.125,0.125,Are there any cruise travel destinations for Myanmar ?,0
60, President.,president,0.0851707458496093,11.608238458633425,0.8987979888916016,1.0,1.0,In 1976 whose power in Watch Tower Society was diminished?,1
61," No, U Wisara died in prison after a 166-day hunger strike.",died in prison after a 166-day hunger strike,0.0814003944396972,13.876547813415527,0.7322342395782471,0.8571428571428571,0.8571428571428571,Was U Wisara able to survive  the protest?,1
62," Yes, China has historically ""manipulated"" and pressured the Burmese government to create closer and binding ties with China.",Burmese officials have been historically 'manipulated' and pressured by the communist Chinese,0.0722277164459228,15.476558208465576,0.8426157236099243,0.4,0.3333333333333333,Is China an affect on the government in Burma ?,1
63, Shan.,The primary Tai–Kadai language is Shan,0.0834393501281738,11.648109674453735,0.475256860256195,0.25,0.25,What is the preferred lingo for the Tai–Kadai language?,0
64," Yes, New Mexico is a bilingual state in the United States.","Some states, such as New Mexico, provide bilingual legislated notices and official documents",0.0818967819213867,13.3343243598938,0.7199231386184692,0.3333333333333333,0.2499999999999999,Is there such a thing as bilingual state?,1
65, He proved the existence and uniqueness of an equilibrium using his generalization of the Brouwer fixed-point theorem.,several stunning publications,0.0769417285919189,14.850888013839722,0.2247771322727203,0.0,0.0,How did von Neumann raise the level of economics?,0
66," The Tuareg and the Malian government, as well as the Tuareg and radical Islamists.",Songhai and nomadic Tuaregs,0.0720646381378173,14.850507020950316,0.4922473430633545,0.2222222222222222,0.2222222222222222,Ethnic tension are between what two groups of people?,0
67, HIV/AIDS,HIV/AIDS,0.0823915004730224,11.58562445640564,1.0000001192092896,1.0,1.0,What infectious disease causes more deaths than tuberculosis?,1
68," Yes, the travel industry has considered making changes to fight plans for Myanmar, but it's a complex issue with various perspectives.","5 international airlines and increasing numbers of airlines have began launching direct flights from Japan, Qatar, Taiwan, South Korea, Germany and Singapore.",0.0924346446990966,15.31809377670288,0.347181886434555,0.0,0.0,Has the travel industry considered making changes to fight plans for Myanmar ?,0
69, Life expectancy at birth.,Life expectancy,0.0773501396179199,12.071791648864746,0.8543676733970642,0.6666666666666666,0.6666666666666666,As of 2012 50.3 years is considered the Malian peoples averages of what statistic?,1
70, The mandate requires state agencies to provide information on their websites in Spanish to assist residents with limited English proficiency.,websites in Spanish to assist residents who have limited English proficiency.,0.0698864459991455,14.615339040756226,0.7413585782051086,0.5806451612903226,0.5806451612903226,How does this mandate help Spanish speaking residents?,1
71, Millions.,millions more work illegally,0.0833711624145507,11.60841417312622,0.4411161541938782,0.4,0.4,How many of the Burmese  people are predicted to work in Thailand without authorization ,1
72," The Saffron Revolution led by Buddhist monks in Burma (Myanmar) in 2007, but the question specifically asks about 2012. In 2012, the disturbance was the Rohingya unrest in Rakhine State, and the Kachin conflict.",the number of ongoing conflicts in Myanmar,0.0983595848083496,20.01872634887696,0.5308759212493896,0.1951219512195122,0.1463414634146341,In 2012 what was the the disturbance with the government running smoothly ? Burma? ,1
73," The economic fluctuations in Venezuela under President Hugo Chávez led to a significant migration of Venezuelans to the US, particularly to Florida, New York City, and Houston.","In the 2000s, more Venezuelans opposing the economic and political policies of president Hugo Chávez migrated to the United States",0.0713214874267578,16.676161289215088,0.7523839473724365,0.5306122448979592,0.3673469387755102,How did Chavez affect the Venezuelans?,1
74, Approximately 250 years.,250 years,0.0909886360168457,12.113219261169434,0.8801381587982178,0.8,0.8,How many years did Cyprus face of economic decline?,1
75, The Panglong Agreement,the Panglong Agreement,0.0771656036376953,11.974482774734495,1.0000001192092896,1.0,1.0,What is the name of the agreement that guarantee Burma's freedom from foreign rule ?,1
76," The Burmese president, Thein Sein, visited the United States in 2013, where he met with President Barack Obama and discussed the release of more political prisoners, the institutionalization of political reform and rule of law, and ending ethnic conflict in Myanmar.",to sign a bilateral trade and investment framework agreement on 21 May 2013.,0.133000373840332,19.719825744628903,0.0431623980402946,0.074074074074074,0.037037037037037,What agreements were made in the visit to the United States by the Burmese in the 21 century ?,0
77, Hillary Clinton,Secretary of State Hillary Clinton,0.0905640125274658,11.621229887008669,0.670654296875,0.5714285714285715,0.5714285714285715,Who was the United States Secretary of State who visited Myanmar in 2014?,0
78, I don't have information about the question.,landlocked cities,0.1012411117553711,12.722302198410034,0.1672967970371246,0.0,0.0,Where is the most chicken enjoyed in Burma ?,0
79," 676,578 square kilometers.","Myanmar is 676,578 square kilometres (261,227 sq mi) in size",0.0689303874969482,12.371222734451294,0.6967300772666931,0.375,0.375,What is the land mass of  Myanmar ?,1
80, International Crops Research Institute for the Semi-Arid Tropics,International Crops Research Institute for the Semi-Arid Tropics,0.0691194534301757,13.360946893692017,1.0,1.0,1.0,"There is a research institute in Hyderabad known as ICRISAT, what does the acronym represent?",1
81," Yes, Aung San Suu Kyi's party, the National League for Democracy (NLD), holds a majority in both houses of the Burmese parliament.",43 of the 45 available seats,0.0777466297149658,16.77926754951477,0.1818524599075317,0.1379310344827586,0.1379310344827586,Does the political party of Aung San Suu Ky hold any positions among the ruling faction ?,0
82," No, the visit from the Burmese delegate was not welcome in the United States in 2010 due to the country's poor human rights record.",Political activists objected to the visit due to concerns over human rights abuses in Myanmar,0.0993587970733642,16.280680894851685,0.6541852951049805,0.35,0.3,Was the visit from the Burmese delegate welcome in the United States in 2010?,1
83, The biggest celebration held in local events in Burma is the pagoda festival.,the most important being the pagoda festival,0.0845949649810791,13.690170288085938,0.6996082067489624,0.4,0.4,What is the biggest celebration held in local events in Burma ?,1
84," The EDVAC was the first computer to use the stored-program concept, where the data and program are stored in the same memory space, which is the basis of modern computer design.","architecture is to this day the basis of modern computer design,",0.0829813480377197,17.2367103099823,0.4874448180198669,0.3720930232558139,0.3255813953488372,What was the significance of EDVAC?,1
85, Calvin Veltman's study is about the English language adoption by Hispanophone immigrants.,the most complete study of English language adoption by Hispanophone immigrants,0.0889613628387451,13.98066544532776,0.7180399894714355,0.6666666666666667,0.5833333333333334,What is Calvin Veltman' study about?,1
86," The US government tried to force Puerto Ricans to adopt English as the primary language of instruction in their high schools, but it was unsuccessful and was eventually abandoned in 1948.",making them use English as the primary language of instruction in their high schools.,0.0789971351623535,17.013922929763794,0.569075882434845,0.4888888888888889,0.4888888888888889,How did America try to make Puerto Rico's language English?,1
87," No, the government has restrictions on media censorship, but it still requires journalists to follow 16 guidelines to protect national causes and ensure journalistic ethics.","several banned websites, including YouTube, Democratic Voice of Burma and Voice of America, were unblocked.",0.1088931560516357,15.929239988327026,0.4349176287651062,0.05,0.05,Does the government allow access to any desired  media channels for residents ?,0
88, Samantha Power is a US diplomat and former US Ambassador to the United Nations.,Barack Obama's Special Assistant to the President on Human Rights,0.2009434700012207,13.691158771514893,0.465271532535553,0.16,0.16,Who is Samantha Power?,0
89, The two techniques used by Von Neumann to exclude sets in his doctoral thesis in 1925 were: 1) the axiom of foundation and 2) the notion of class.,the axiom of foundation and the notion of class.,0.092844009399414,17.092114448547363,0.506209135055542,0.4864864864864865,0.4864864864864865,What 2 techniques did Von Neumann use to exclude sets in his doctoral thesis in 1925?,1
90, The first computer virus.,algorithm was the first interior point method of linear programming.,0.1092040538787841,12.09279203414917,0.2597599625587463,0.2857142857142857,0.2857142857142857,What was von Neumann's method known to be the first of?,0
91, A natural gas dispute in a disputed block of the Bay of Bengal.,natural gas in a disputed block of the Bay of Bengal,0.0812861919403076,13.532485961914062,0.9112251400947572,0.9166666666666666,0.9166666666666666,What event caused tension between Burma and Bangladesh in 2008 ?,1
92, The Taungoo Dynasty ruled Myanmar from the mid-16th century.,In the 16th century,0.0885477066040039,13.674840450286863,0.4074229598045349,0.4285714285714285,0.4285714285714285,When did was Myanmar ruled by the Taungoo Dynasty ?,1
93," No, California was not a bilingual state.","California constitutional convention of 1849 had eight Californio participants; the resulting state constitution was produced in English and Spanish,",0.0886280536651611,12.740976095199583,0.5153096318244934,0.2307692307692307,0.1538461538461538,Was California a bilingual state?,0
94," No, the United Nations condemned the 2010 election as fraudulent.",the United Nations (UN) and a number of Western countries condemned the elections as fraudulent.,0.0915231704711914,13.53735899925232,0.8021450042724609,0.64,0.64,Were the results of the 2010 elections accepted by the United Nations?,1
95, 32,thirty-two papers,0.1270666122436523,11.600334882736206,0.4103594422340393,0.0,0.0,How many papers had Von Neumann written by 1929?,1
96," Von Neumann's premature distribution of his paper, ""First Draft of a Report on the EDVAC"".",von Neumann wrote an incomplete First Draft of a Report,0.1160149574279785,14.778257846832275,0.7488815784454346,0.5384615384615384,0.5384615384615384,What nullified patent claims of EDVAC designers?,1
97," The current president of the United States refers to the country as ""Myanmar"" in official settings.","Burma (Myanmar)"" and Barack Obama has referred to the country by both names",0.0888395309448242,14.52941918373108,0.7733883261680603,0.3448275862068966,0.2758620689655172,What does the current president of the United States call the country in official settings?,0
98, John von Neumann,Von Neumann,0.1268227100372314,11.954654693603516,0.9174246191978456,0.8,0.8,Who was the inventor of the merge-sort algorithm?,1
99, Lattice theory.,lattice theory,0.0701100826263427,11.923848628997805,0.9737252593040466,1.0,1.0,What did von Neumann work on in 1937 - 39?,1
100, Chemical engineering.,chemical engineer,0.0896294116973877,11.810417890548706,0.9020625948905944,1.0,1.0,What career path was decided upon for Von Neuman?,1
101," Yes, international representatives were allowed to monitor the voting process in Myanmar's 2012 by-elections.",The 2012 by-elections were also the first time that international representatives were allowed to monitor the voting process in Myanmar,0.063967227935791,14.585707902908323,0.9145255088806152,0.7567567567567567,0.5945945945945946,Are international monitors used in the elections of Burma ?,1
102," To become a full citizen in Burma, one must have at least one parent with Burmese citizenship or provide ""conclusive evidence"" that their parents entered and resided in Burma prior to independence in 1948.",Citizenship is given to those who belong to one of the national races,0.0772693157196044,18.19480991363525,0.3188807070255279,0.1702127659574468,0.0851063829787234,How is the decision made on who gets full citizenship rights in Burma?,0
103, 1966,the last Burmese leader to visit the White House was Ne Win in September 1966,0.0651822090148925,11.744707822799684,0.2951394915580749,0.125,0.125,When was the most prior visit from a Burmese representative to the  United States prior to 2010 ? ,1
104, Human rights abuses.,The Burmese army and police have been accused of targeting Rohingya Muslims through mass arrests and arbitrary violence,0.1005032062530517,11.839664220809937,0.3630188703536987,0.0,0.0,What have the military and law enforcement been denounced for in the matter of  summer of 2012 ?,0
105, Political themes.,"After World War II, Burmese cinema continued to address political themes",0.0685846805572509,11.765949249267578,0.3212209939956665,0.3076923076923077,0.3076923076923077,"Following the end of the second World War, what was a still a popular theme among films makers in Burma ?",1
106," Yes, Calvin Veltman's studies on English language adoption by Hispanophone immigrants are still relevant today, as they provide insights into the process of language shift and assimilation among Hispanic Americans.","his study based itself upon a large 1976 sample from the Bureau of the Census (which has not been repeated),",0.0925800800323486,17.104459047317505,0.2468635439872741,0.1176470588235294,0.1176470588235294,Is Calvin Veltman' relevant to today's Hispanic Americans?,0
107, 20,20,0.0750353336334228,11.614547967910768,1.0000001192092896,1.0,1.0,How many members of the Council received their positions via nomination rather than election?,1
108," No, the US government operates primarily in English, but some government agencies and services provide information in Spanish.",politicians fluent in Spanish-speak in Spanish to Hispanic majority constituencies,0.0919592380523681,14.659342288970947,0.49223393201828,0.2068965517241379,0.2068965517241379,Does Washington (government) operate in both languages (bilingual-Spanish?),1
109, Spanish,Spanish is currently the most widely taught non-English language,0.1275177001953125,11.470351219177246,0.4769556224346161,0.1818181818181818,0.1818181818181818,"What language, other than English, is spoken in the U.S.?",1
110, Seafood.,Seafood is a common ingredient in coastal cities,0.0829017162322998,11.765267372131348,0.6060513257980347,0.2222222222222222,0.2222222222222222,What is most commonly enjoyed to eat along the coast of Myanmar ?,1
111, Lumber industry.,the lumber industry,0.0839560031890869,11.937440872192385,0.9692732691764832,0.8,0.8,What industry is supported by animal labor in Burma ?,1
112, I don't have information about a business that first rang a bell to begin in the winter of 2014 in Myanmar.,"Yangon Stock Exchange (YSX) officially opened for business on Friday, March 25, 2016.",0.0720486640930175,15.362162590026855,0.3343464136123657,0.0571428571428571,0.0571428571428571,What day did the business that first rang a bell to begin in the winter of 2014 in Myanmar open its doors to customers?,0
113," St. Augustine, Florida.","St. Augustine, Florida",0.0770628452301025,12.20748805999756,0.9705454111099244,1.0,1.0,Where is the oldest settlement in America?,1
114, Yes.,"class of all sets which do not belong to themselves can be constructed, but it is a proper class and not a set.",0.1376957893371582,11.562170505523682,-0.0003858301788568,0.0,0.0,Under Von Neumann's approach can a class of all sets that do not belong to themselves be constructed?,0
115, Three,three coup attempts,0.0748567581176757,11.478709936141968,0.4034638702869415,0.5,0.5,In the 1970's how many attempts were there the overthrow the govenment?,1
116, The second century BC.,Around the second century BC,0.06602144241333,12.076260566711426,0.952430009841919,0.888888888888889,0.888888888888889,What period was the first known city states established in Myanmar?,1
117, Computers tried to put too many computational grid points at regions of sharp discontinuity (shock waves).,they tried to put too many computational grid points at regions of sharp discontinuity (shock waves),0.08512544631958,14.454854726791382,0.9492766261100768,0.9375,0.9375,What was the problem of computers solving fluid dynamics?,1
118, The United States imposed economic and military sanctions on Myanmar due to human rights abuses and the military junta's authoritarian rule.,years of diplomatic isolation and economic and military sanctions,0.0904457569122314,15.161492109298706,0.4886285066604614,0.3225806451612903,0.2580645161290322,How did the United States treat Myanmar prior to the changes made in Burmese government ? ,1
119, Modular topological lattices.,novel axioms,0.0806934833526611,12.463391542434692,0.1475949585437774,0.0,0.0,What type of axioms were used by von Neumann in his lattice work?,0
120," The English-speaking American settlers entering the Southwest established their language, culture, and law as dominant, displacing Spanish in the public sphere.",the convention's English-speaking participants felt that the state's remaining minority of Spanish-speakers should simply learn English,0.0705108642578125,15.600164651870728,0.6088175177574158,0.238095238095238,0.238095238095238,Why didn't California officially become  bilingual?,0
121, Pázmány Péter University in Budapest.,Pázmány Péter University in Budapest,0.0830278396606445,12.891587972640991,0.9740645885467528,1.0,1.0,Where did Von Neumann study as a PHD candidate?,1
122, di-dèguè,recipe di-dèguè,0.2394664287567138,12.041868686676024,0.6832194328308105,0.8571428571428571,0.8571428571428571,The local communities have accepted equinut because it is similar to what native recipe?,1
123," The Pyu city-states, the Mon kingdoms, and the Bamar people.",Tibeto-Burman-speaking Pyu city-states in Upper Burma and the Mon kingdoms in Lower Burma,0.0734009742736816,13.810693979263306,0.5360425114631653,0.5185185185185185,0.4444444444444444,What were the names of some of the early cultures located in Myanmar?,0
124, The Prime Minister.,prime minister,0.0850985050201416,11.914066076278688,0.9341607689857484,0.8,0.8,Who is considered head of government and assigns the council of ministers?,1
125, There is no information in the provided context about the availability of bus tours in Myanmar.,one tourist company has successfully run commercial overland routes through these borders since 2013.,0.1008999347686767,14.0124032497406,0.1782084107398986,0.0,0.0,How long have bus tours been available to tourist of Myanmar ?,0
126," Improved, with the US and EU relaxing sanctions and the US resuming diplomatic relations in 2012.",relations have thawed since the reforms following the 2010 elections.,0.0978844165802002,14.702172994613647,0.444169670343399,0.2307692307692307,0.1538461538461538,How have international relations developed due to the recent political changes in Burma ? ,1
127," No, the government of Myanmar has been criticized for its human rights record and has been accused of suppressing dissent and minority groups.","has also relaxed reporting laws, but these remain highly restrictive.",0.0753629207611084,15.29951786994934,0.2143417596817016,0.0606060606060606,0.0606060606060606,Has the government of Myanmar made life any easier for it's inhabitants ?,0
