idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
11, A Tale of Two Critters,A Tale of Two Critters,0.0004901885986328,1.582240104675293,1.0000001192092896,1.0,1.0,"What movie was released earlier, The Lizzie McGuire Movie or A Tale of Two Critters?",1
12, Joe Cornish,David Fincher,0.0004901885986328,0.9173541069030762,0.3234302401542663,0.0,0.0,Who directed the 2008 film where Lance E. Nichols played Larry Williams?,0
13, 20 October 1957,20 October 1957,0.0004980564117431,1.5963785648345947,1.0000001192092896,1.0,1.0,"What date did this television program start that has the opening and closing theme music was written by composer who was an American avant-garde composer, pianist, author and inventor and born July 8, 1900?",1
14, Midsize,Midsize crossover SUV,0.0004916191101074,0.6953003406524658,0.455371618270874,0.5,0.5,Ford Edge is the first of what size vehicle to have MyFord Touch?,0
15, Secretary of State.,United States Attorney General,0.0005288124084472,1.1478078365325928,0.55149245262146,0.2857142857142857,0.2857142857142857,"Corner in Celebrities Historic District  contains the historic home of the politician who served what post twice under Presidents Harrison, Tyler, and Fillmore?",0
16, Yes.,yes,0.0004849433898925,0.6947917938232422,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
17," Jean-Luc Godard's ""Breathless""",Jean-Paul Belmondo,0.0004985332489013,2.686262607574463,0.2537908554077148,0.25,0.25,Who starred in the film that caused Richard Brody to first become interested in film ? ,0
18, University of Washington,The University of Washington,0.0005209445953369,0.9230539798736572,0.9794617891311646,0.8571428571428571,0.8571428571428571,"What  is a large, public flagship research university in Seattle, Washington, established in 1861,  University of Florida or University of Washington?",1
19, Queen Elena of Italy.,Elena of Montenegro,0.0005035400390625,1.3615477085113523,0.7717089056968689,0.5714285714285715,0.5714285714285715,"When Violet Wegner became HRH Princess Pierre of Montenegro, who was her sister-in-law?",1
20, Film director.,director,0.0005018711090087,0.9159510135650636,0.8329695463180542,0.6666666666666666,0.6666666666666666,What role did both Gene Nelson and Sebastian Gutierrez play in the film industry?,1
21, Yes.,yes,0.0005049705505371,0.6948716640472412,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
22, Russia,Russian,0.0004980564117431,0.4763469696044922,0.7134127616882324,0.0,0.0,What language does Lyudmila Alekseyevna Pakhomova speak?,0
23, 99X,Top 40 station 99X,0.0004973411560058,0.9252550601959229,0.5326437950134277,0.4,0.4,"Which star of ""Mr. Holland's Opus"" was also a radio personality for which station between 1976 to 1979?",1
24," Maurice White was the lead singer of Earth, Wind & Fire, while Simon Le Bon was the lead singer of Duran Duran.","Maurice ""Moe"" White",0.0005207061767578,6.224043846130371,0.4294839203357696,0.1666666666666666,0.1666666666666666,"Whose band had more leader singers, Maurice White and Simon Le Bon?",0
25, Thomas Walker,Thomas Walker,0.0005145072937011,0.6961426734924316,1.0000001192092896,1.0,1.0,What Virginian explorer passed through an area near the Clinch River?,1
26, The Treaty of Aix-la-Chapelle.,Treaty of Aix-la-Chapelle,0.0004999637603759,2.471918821334839,0.9726172685623168,0.9090909090909092,0.9090909090909092,Major General James Wolfe's military career was halted by the the Peace Treaty of 1748 which is also know as what?,1
27, Hamas,Hamas,0.0004899501800537,0.485931396484375,1.0000001192092896,1.0,1.0,Which Sunni-Islamic fundamentalist organization has a social service wing named Dawah and had its politburo chief step down at the end of his term in 2017?,1
28, Governor Rick Snyder,"chairman of the board of Gateway, Inc.",0.0005130767822265,0.9252054691314696,0.169924110174179,0.0,0.0,Joan Louise Larsen was appointed to the Michigan Supreme Court by an American politician who served as what from 2005 to 2007?,0
29, Osama bin Laden.,Osama Bin Laden,0.0004949569702148,1.1401450634002686,0.943226397037506,1.0,1.0,"What infamous terrorist was terminated by Seal Team Six in Pakistan on May, 2 2011. ",1
30, Ely Cathedral,Ely Cathedral,0.0005123615264892,0.9171457290649414,1.0,1.0,1.0,"Which cathedral is in Cambridgeshire, Ripon Cathedral or Ely Cathedral?",1
31, Szema Shun,Hong Kong game addict,0.000516653060913,1.1373844146728516,0.0899095311760902,0.0,0.0,"The Canadian actor Kenneth Ma, plays what role in Three Kingdom RPG ",0
