idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
21," AND, OR, XOR, and NOT.","AND, OR, XOR, and NOT",0.0505690574645996,5.762677431106567,0.9921127557754515,1.0,1.0,Boolean logic consists of what?,1
22, 1770s,In the 1770s,0.046741247177124,5.274863004684448,0.8282670974731445,0.5,0.5,When did Pierre Jaquet-Droz build a mechanical doll that could hold a pen?,1
23, Derek J. de Solla Price.,Derek J. de Solla Price.,0.0505199432373046,5.664441108703613,1.0000001192092896,1.0,1.0,The Antikythera mechanism was thought to be the first computer according to whom?,1
24, 1888,1888,0.0515234470367431,5.178861141204834,1.0,1.0,1.0,When did NYC buy land for its parks?,1
25," September 12, 1958.",12 September 1958.,0.0550158023834228,5.657163858413696,0.981539249420166,1.0,0.6666666666666666,When was the first functional IC demonstrated?,1
26, Bob Hawke led the Australian Labor Party.,Bob Hawke,0.0462608337402343,5.765851259231567,0.7286994457244873,0.4444444444444445,0.4444444444444445,Who did Frazer eventually lose to in 1983?,0
27," The Z2, created by German engineer Konrad Zuse in 1939.",The Z2,0.0529205799102783,6.529489517211914,0.6960930228233337,0.3333333333333333,0.3333333333333333,What is one of the first electromechanical relay computers?,1
28, Firmware,software,0.04673433303833,4.980554103851318,0.4743396043777466,0.0,0.0,What specifically did his son work on?,0
29, The 1950s.,50s,0.0466275215148925,5.459985733032227,0.491230845451355,0.0,0.0,By what decade were analog computing devices rendered obsolete?,1
30, Artificial Intelligence and Machine Learning.,artificial intelligence,0.0494942665100097,5.473247051239014,0.7557907104492188,0.5714285714285715,0.5714285714285715,In 1956 the company demonstrated the first example of what?,0
31, 2004,late 2004,0.0535700321197509,5.1788763999938965,0.896721363067627,0.6666666666666666,0.6666666666666666,When was Firefox released?,1
32, private networks or files in file systems.,private networks,0.0513482093811035,5.668102264404297,0.6973172426223755,0.4444444444444445,0.4444444444444445,"In addition to accessing the Internet, browsers can also access info that is put there by web servers in what?",0
33, Time-sharing.,"""time-sharing""",0.0526893138885498,5.180114269256592,0.90303635597229,1.0,1.0,"A method of multitasking that takes a ""slice"" of time in turn is called what?",1
34, Internet Explorer,Internet Explorer,0.0532913208007812,5.076909780502319,1.0,1.0,1.0,What was bundled for free with the Windows OS?,1
35, Windows operating system.,Windows,0.0524253845214843,5.272573947906494,0.7984075546264648,0.5,0.5,What was bundled with Internet Explorer?,1
36, Central Processing Unit,central processing unit,0.0461905002593994,5.175618886947632,1.0,1.0,1.0,The CPU is an abbreviation for what?,1
37, Don Chipp,Don Chipp,0.0512604713439941,5.169202566146851,1.0,1.0,1.0,Which former liberal founded the Australian Democrats in 1977?,1
38, competition between web browsers.,competition between web browsers,0.0462510585784912,5.36225152015686,0.9714312553405762,1.0,1.0,The Commission felt that bundling the browser with Windows computers harmed what?,1
39, Gigaflops.,(gigaflops),0.0464088916778564,5.276102304458618,0.8775871992111206,1.0,1.0,Billions of instructions per second are called what in computer terms?,1
40, consumer choice.,product innovation,0.0463624000549316,5.180164337158203,0.3475976586341858,0.0,0.0,The Commission felt that the bundling undermined what?,0
41, The BIOS chip is located on the motherboard of a computer.,the motherboard,0.0472850799560546,6.056955099105835,0.6296226382255554,0.3076923076923077,0.3076923076923077,A BIOS chip is located where in a computer?,1
42, The Royal Radar Establishment of the Ministry of Defence.,Royal Radar Establishment of the Ministry of Defence,0.0464801788330078,5.851304054260254,0.9818160533905028,0.9411764705882352,0.9411764705882352,Where did Geoffrey W.A. Dummer work at?,1
43, Wheel-and-disc mechanisms.,wheel-and-disc,0.0463628768920898,5.371198892593384,0.8283181190490723,0.8571428571428571,0.8571428571428571,What type of mechanisms did the differential analyzer use?,1
44, rendered in the same way.,rendered in the same way,0.0513317584991455,5.469094276428223,0.9317724704742432,1.0,1.0,HTML and XHTML should be what by all browsers?,1
45, 2010,2010,0.04622483253479,5.186398267745972,1.0,1.0,1.0,When was Liberia was granted observer status with the world trade organization>,1
46, The Liberal Party's ideology stems from the anti-Labor groupings in the first Commonwealth parliaments.,anti-Labor groupings in the first Commonwealth parliaments,0.0462477207183837,6.931467056274414,0.7594171166419983,0.6666666666666666,0.6666666666666666,From where did the ideology of the Liberals stem?,1
47, He resigned.,he resigned,0.046328067779541,5.178097248077393,0.9558387398719788,1.0,1.0,"Was Gorton impeached, voted out, or did he resign?",1
48," Menzies promised to end rationing of butter, tea, and petrol, and provided a five-shilling endowment for first-born children, as well as for others.","end rationing of butter, tea and petrol and provided a five-shilling endowment for first-born children",0.047713279724121,8.267118453979492,0.7690889835357666,0.8095238095238095,0.8095238095238095,What promises did Menzies make in the 1949 election?,0
49, The flow of control within the program.,the flow of control,0.0519804954528808,5.6592698097229,0.7617359757423401,0.7272727272727273,0.7272727272727273,What allows a computer to perform repetitive tasks without human intervening?,1
50," ""jumps""","""jumps""",0.0460040569305419,5.28174090385437,0.9999999403953552,1.0,1.0,Instructions that change the program counter are called what?,1
51, 2400 BC,2400 BC,0.0475878715515136,5.278728246688843,1.0,1.0,1.0,When was the Roman abacus first used?,1
52, Assembler,a compiler,0.0589420795440673,5.064359426498413,0.4940385222434997,0.0,0.0,Assembly language that is translated into machine language is done by what type of computer?,1
53," ""live bookmarks""",live bookmarks,0.0501439571380615,5.280286550521851,0.9621731042861938,1.0,1.0,Firefox does web feeds as what?,1
54, Multitasking.,multitasking,0.0533947944641113,5.280696868896484,0.9548789262771606,1.0,1.0,"In computer terms, when a computer is switching rapidly between running each program in turn, is called what?",1
55," ""The forgotten people""","""backbone of Australia""",0.0460896492004394,5.37434458732605,0.2492492944002151,0.0,0.0,How did Roosevelt refer to the middle class?,0
56, Form and search history.,form and search history,0.0495336055755615,5.380863428115845,0.9179251790046692,1.0,1.0,"Cache, download history, cookies, browsing and what else can be quickly deleted in browsers?",1
57, 20 words (about 80 bytes),ENIAC,0.0460329055786132,5.745760202407837,0.3160842359066009,0.0,0.0,On what computer was the first numerical weather forecast produced?,0
58, A microsequencer can be found in the CPU.,CPU,0.0524678230285644,5.962594985961914,0.5235167145729065,0.2222222222222222,0.2222222222222222,Processing data from input and output devices is typically done by what?,1
59, 1947,1947.,0.0516259670257568,5.180307626724243,0.9682352542877196,1.0,1.0,When was the bipolar transistor created?,1
60, An interrupt.,"an interrupt,",0.079594612121582,5.198427438735962,0.9718502759933472,1.0,1.0,A signal that stops a compute executing instructions is called what?,1
61, SQL.,SQL,0.0460796356201171,5.07543683052063,0.878853440284729,1.0,1.0,"When customers first tested IBM's system, what computer language had been added? ",1
62, 1906,1906,0.0465853214263916,5.185961246490479,1.0000001192092896,1.0,1.0,In what year was Swaziland given self governance? ,1
63, A bit (binary digit) of information.,a bit (binary digit) of information,0.0541353225708007,5.768924713134766,0.9820475578308104,1.0,1.0,A circuit in a computer part represents what?,1
64," Analog computers were originally used for specialized tasks such as astronomical calculations, navigation, and solving differential equations.",astronomical calculations,0.0495879650115966,6.816222429275513,0.251625120639801,0.2105263157894736,0.2105263157894736,What were analog computers originally used for?,1
65, The 1962 Commonwealth Electoral Act.,Menzies' Commonwealth Electoral Act,0.0463061332702636,5.6658854484558105,0.7736860513687134,0.6666666666666665,0.6666666666666665,Which ruling allowed indigenous Australians the right to vote?,1
66, development at Google.,Google Chrome,0.0620648860931396,5.283433198928833,0.4543657302856445,0.4,0.4,"The increased revenue funds what, in addition to Google?",0
67, DARPA,DARPA),0.0477964878082275,5.070112943649292,0.8685916066169739,1.0,1.0,ARPA is now known as what?,1
68," The ""birthday cake interview""",the infamous birthday cake interview,0.0479369163513183,5.478057861328125,0.955022931098938,0.888888888888889,0.888888888888889,What discussion proved an example of the difficulty of explaining what foods were and were not included in the Goods and Services Tax?,1
69, 1977,1977,0.0473544597625732,5.184709072113037,1.0,1.0,1.0,When did Knorr die? ,1
70, 1920s,1920s,0.0533862113952636,5.275200605392456,1.0000001192092896,1.0,1.0,"What decade is considered the ""golden age"" of women's football?",1
71," More than 90,000.","more than 90,000",0.0475761890411376,5.567264080047607,0.9758829474449158,1.0,1.0,How many members were in the Young Liberals by Sept 1945?,1
72, Netscape Navigator,Netscape Navigator,0.0562942028045654,5.176072597503662,1.0000001192092896,1.0,1.0,What browser did Andreessen release in 1994?,1
73," January 18, 1944.",18 January 1944,0.048825979232788,5.659037590026856,0.9566041231155396,1.0,0.6666666666666666,When was the Colossus sent to Bletchley Park?,1
74, A program counter.,the program counter,0.058199405670166,5.284228801727295,0.9545708894729614,0.6666666666666666,0.6666666666666666,What is a component that all CPUs have?,1
75, 256 (0 to 255 or -128 to +127),0 to 255 or −128 to +127,0.052441120147705,6.248627185821533,0.8431718945503235,0.9333333333333332,0.9333333333333332,What is the range of the numbers that a byte can represent?,1
76, Malcolm Turnbull.,Malcolm Turnbull,0.0477569103240966,5.1850996017456055,0.9804420471191406,1.0,1.0,Who is the Australian Liberal Party's leader?,1
77, 5000 times a second.,5000,0.0475811958312988,5.5829386711120605,0.5545541048049927,0.4,0.4,How many times could it add or subtract a second?,1
78, Uniform Resource Locator,Uniform Resource Locator,0.0477323532104492,5.18154239654541,1.0,1.0,1.0,What does URL stand for?,1
79," The three main parts of the CPU are: 
1. Arithmetic Logic Unit (ALU)
2. Control Unit
3. Registers","The control unit, ALU, and registers",0.0472705364227294,7.505446910858154,0.6870834827423096,0.4166666666666667,0.3333333333333333,What 3 parts make up the CPU?,1
80, London.,London,0.0468323230743408,5.084103584289551,0.9624133110046388,1.0,1.0,In what city did the US and Russia conduct nuclear talks in 1955?,1
81, Peripheral devices.,Peripheral devices,0.0596401691436767,5.175044298171997,0.9500315189361572,1.0,1.0,What are the devices called that are from an external source?,1
82, Campbell Newman.,"former Brisbane Lord Mayor, Campbell Newman",0.0471618175506591,5.169550895690918,0.6762176752090454,0.5,0.5,Who led the new Liberal National Party of Queensland through the election in March 2012?,1
83, Henry Babbage,Henry Babbage,0.0472729206085205,5.173553466796875,1.0,1.0,1.0,Who created a simple version of the analytical engine's computing unit?,1
84, A system of pulleys and wires.,system of pulleys and wires,0.0471541881561279,5.655074596405029,0.9293699860572816,0.9090909090909092,0.9090909090909092,What did Sir William Thomson's tide-predicting machine use to function?,1
85, Mobile phone web browser market.,mobile phone web browser,0.0535881519317626,5.46333384513855,0.7539907097816467,0.888888888888889,0.888888888888889,Opera focused on which quickly growing market?,1
86, CPUs.,CPUs,0.0463924407958984,5.0772740840911865,0.8991233110427856,1.0,1.0,Multiprocessor and multi-core computers have multiples of what?,1
87," Australia, New Zealand, and the United States.","Australia, New Zealand and the United States",0.0488836765289306,5.861676216125488,0.924430012702942,1.0,1.0,Which areas were involved in the ANZUS Treaty?,1
88, browser war.,browser war,0.0630581378936767,5.192479610443115,0.956680417060852,1.0,1.0,The release of Internet Explorer started the first what?,1
89," January 26, 1966.",26 January 1966,0.0465083122253418,5.664958238601685,0.9593858122825624,1.0,0.6666666666666666,When did Menzies resign from Parliament?,1
90," The term ""computer"" was first used in the book ""The Yong Mans Gleanings"" by Richard Braithwait in 1613.",The Yong Mans Gleanings,0.0513908863067626,7.699791669845581,0.4065529108047485,0.3636363636363636,0.3636363636363636,"In which book, was the term ""computer"" first used?",1
91, Anti-communism.,Anti-communism,0.0482592582702636,5.368859052658081,0.9605956673622132,1.0,1.0,What was a key political topic in the 1950s and 1960s?,1
92, 1917,1917,0.0491185188293457,5.182997226715088,1.0,1.0,1.0,When did Herter die?,1
93, 1945,1945,0.1005301475524902,5.169667959213257,1.0000001192092896,1.0,1.0,In what year was the OSS dissolved?,1
94, Tony Abbott,Tony Abbott,0.0479159355163574,5.084829807281494,1.0000001192092896,1.0,1.0,Who was Turnbull elected to replace?,1
95, The benefit of 4GL is that it provides ways to obtain information without requiring the direct help of a programmer.,provides ways to obtain information without requiring the direct help of a programmer,0.046180248260498,7.102900266647339,0.3497386574745178,0.787878787878788,0.787878787878788,What is the pro of 4GL over a 3G language?,1
96, The University of Pennsylvania.,University of Pennsylvania,0.0581865310668945,5.36214017868042,0.9653996229171752,0.8571428571428571,0.8571428571428571,Where was ENIAC located?,1
97, John Howard and Andrew Peacock.,former Treasurer John Howard competing with former Foreign Minister Andrew Peacock,0.0494105815887451,5.569085121154785,0.6581053733825684,0.5000000000000001,0.5000000000000001,Which two title holders fought for political power in the early 1990s?,1
98, Firmware.,"firmware,",0.0471565723419189,5.075409412384033,0.9504395723342896,1.0,1.0,Software stored in ROM is called what usually?,1
99, An interpreter.,an interpreter,0.0463402271270751,5.16610598564148,0.955042839050293,1.0,1.0,Programming languages are translated at run time by what?,1
100, 1833,1833,0.0459039211273193,5.1663453578948975,0.9999998807907104,1.0,1.0,When was the New Hampshire Baptist Confession of Faith created?,1
101, The Intel 4004.,Intel 4004,0.0796265602111816,5.465505838394165,0.9174379110336304,0.8,0.8,What was the name of the first single-chip microprocessor?,1
102, Uniform Resource Locator.,Uniform Resource Identifier,0.0454115867614746,5.281345367431641,0.7462499141693115,0.6666666666666666,0.6666666666666666,What does URL mean?,0
103, Marc Andreessen,Marc Andreessen,0.0449740886688232,5.173989295959473,1.0,1.0,1.0,Who released Mosaic?,1
104," The Manchester Small-Scale Experimental Machine, nicknamed Baby, was built at the Victoria University of Manchester.",Victoria University of Manchester,0.0462138652801513,6.817874670028687,0.5259988307952881,0.4,0.4,Where was the Manchester Small-Scale Experimental Machine built?,1
105, The electronics division of the Atomic Energy Research Establishment at Harwell built the Harwell CADET.,electronics division of the Atomic Energy Research Establishment at Harwell,0.0459990501403808,6.719961881637573,0.8845564126968384,0.8,0.8,Who built the Harwell CADET?,1
106, The Greek island of Antikythera is located between Kythera and Crete.,Kythera and Crete,0.0493414402008056,6.629140853881836,0.7180556058883667,0.4285714285714285,0.4285714285714285,Where is the Greek Island of Antikythera located between?,1
107," The British at Bletchley Park, with the help of the electro-mechanical bombes, achieved success at cracking the German encryption machine, Enigma.",", the British",0.0456070899963378,8.06328797340393,0.408228188753128,0.1666666666666666,0.1666666666666666,Who achieved success at cracking secret German military communications during World War II?,1
108, 1939,1939,0.0459914207458496,5.172698974609375,1.0,1.0,1.0,When did World War II start?,1
109, Geoffrey W.A. Dummer.,Geoffrey W.A. Dummer,0.0519211292266845,5.568719625473023,0.9875460863113404,1.0,1.0,The integrated circuit of a computer was the idea of whom?,1
110, The 1950s.,the 1950s,0.0505518913269043,5.46460223197937,0.9819705486297609,1.0,1.0,When did laws stop banning marriage between whites and asians?,1
111, 237 million,237 million devices,0.0920312404632568,5.176838159561157,0.6450388431549072,0.8,0.8,How many tablets were sold in 2Q 2013?,1
112, Money.,sums of money,0.0460972785949707,5.0780110359191895,0.3862265944480896,0.5,0.5,A checkered cloth on a table was used in medieval Europe to help count what?,1
113, web feed aggregator,feed aggregator,0.0487515926361084,5.18934440612793,0.9115825891494752,0.8,0.8,The top browsers have a built-in what?,1
114, Programs.,programs,0.0494234561920166,5.08954381942749,0.90436053276062,1.0,1.0,The ability to store and execute lists of instructions are called what?,1
115, microsequencer,microsequencer,0.0652706623077392,5.170232057571411,1.0000001192092896,1.0,1.0,In some CPU designs there is tinier computer called what?,1
116, The Howard Government in Australia supported the US's war in Afghanistan and Iraq.,The Howard Government,0.0489025115966796,6.340093374252319,0.6676937937736511,0.3529411764705882,0.3529411764705882,Which government supported the US's war Afghanistan and Iraq?,1
117, Decoding.,(decodes,0.0459189414978027,5.17111349105835,0.6657875776290894,1.0,1.0,Reading and interpreting from a control unit is called doing what?,1
118, The CPU.,the ALU,0.0511023998260498,5.167778491973877,0.2543101012706756,0.5,0.5,In what part can the program counter be changed by calculations?,0
119, The astrolabe was a combination of the planisphere and dioptra.,the planisphere and dioptra,0.0459136962890625,6.425446033477783,0.7941429018974304,0.5714285714285715,0.5714285714285715,The astrolabe was a combination of what two devices in history?,1
120," The Antikythera mechanism was found in the Antikythera wreck off the Greek island of Antikythera, between Kythera and Crete.",Antikythera wreck off the Greek island of Antikythera,0.045297622680664,8.070876121520996,0.883983850479126,0.5925925925925926,0.5925925925925926,Where was the Antikythera mechanism found in 1901?,1
121, Registers,registers,0.0471956729888916,4.965681314468384,1.0,1.0,1.0,RAM cache memory is slower than what?,1
122, South East Asia Collective Defence Treaty,South East Asia Collective Defence Treaty,0.0480115413665771,5.483705997467041,1.0,1.0,1.0,What does the acronym SEATO stand for?,0
123, Robert Menzies.,Menzies,0.0522568225860595,5.37534761428833,0.7539408206939697,0.6666666666666666,0.6666666666666666,Which politician purposely created strong state divisions to a weaker national party?,1
124, 1971,1971,0.0495100021362304,5.172387361526489,1.0,1.0,1.0,In what year was the Taragaon Museum built?,1
125, Lord Kelvin,Lord Kelvin,0.0458605289459228,5.0849609375,1.0,1.0,1.0,James Thomson was the brother of what famous figure?,1
126, Analog computers remain in use in specialized applications such as education (control systems) and aircraft (slide rule).,education (control systems) and aircraft (slide rule).,0.0584914684295654,6.910110235214233,0.4756081700325012,0.5833333333333334,0.5833333333333334,Analog computers remain in use in what industries?,1
127, January 2003,January 2003,0.0461173057556152,5.276559829711914,0.9999998807907104,1.0,1.0,When was the first beta release for Safari?,1
128, Microprocessors.,a microprocessor,0.0511434078216552,5.182869911193848,0.8391363620758057,0.6666666666666666,0.6666666666666666,CPUs that are constructed on a single integrated circuit are called what?,1
129, Publicly owned.,publicly,0.0499994754791259,5.277992486953735,0.7138829231262207,0.6666666666666666,0.6666666666666666,Were utilities publically or privately owned in Menzie's economy?,1
130, Kurt Gödel,Kurt Gödel,0.0460445880889892,5.17720365524292,1.000000238418579,1.0,1.0,In 1930 who gave a strongly negative answer to Von Neuman's approach to the axiomatic system of theory of sets?,1
131, Mac,Mac,0.0460219383239746,4.98155951499939,1.0000001192092896,1.0,1.0,What other OS could use Internet Explorer?,1
132," June 21, 1948.",21 June 1948,0.0462622642517089,5.664745330810547,0.977700650691986,1.0,0.6666666666666666,When did the Manchester Small-Scale Experimental Machine run its first program?,1
133, 6,six,0.0493714809417724,5.083601713180542,0.9383978843688964,0.0,0.0,How many periods of geology are within the Paleozoic era?,1
134, 1990,1990,0.0503809452056884,5.174397706985474,1.0,1.0,1.0,"When did ""Awakenings"" come out?",1
135, Flash applications and Java applets.,Flash applications and Java applets,0.04793381690979,5.566061973571777,0.9652441143989564,1.0,1.0,Browsers typically have plug-ins to support what?,1
136, San Francisco.,San Francisco,0.052117109298706,5.1809046268463135,0.967161238193512,1.0,1.0,Where did Chen live in 2005?,1
137, The death of Joseph Lyons in 1939.,Lyons' death in 1939,0.0459790229797363,5.84720516204834,0.909246027469635,0.7272727272727273,0.5454545454545454,What event caused Robert Menzies to become Prime Minister?,1
138, World War II,World War II,0.0460057258605957,5.176302433013916,1.0,1.0,1.0,The dead of what war were the first to be commemorated by the Virginia War Memorial?,1
139, Loops are defined as instructions that are repeated by the computer.,instructions that are repeated by the computer),0.0462775230407714,6.141754388809204,0.5146778225898743,0.7777777777777778,0.7777777777777778,Loops are defined as what?,1
140," Frederic C. Williams, Tom Kilburn, and Geoff Tootill.","Frederic C. Williams, Tom Kilburn and Geoff Tootill",0.0503129959106445,6.438946008682251,0.9790962338447572,1.0,1.0,Who built the Manchester Small-Scale Experimental Machine?,1
141, Harvard Mark II computer.,Harvard Mark II,0.0455577373504638,5.369246006011963,0.7541681528091431,0.8571428571428571,0.8571428571428571,What type of computer of Grace Hopper's was shorted by a moth?,1
142, 1953,1953,0.0461025238037109,5.175918102264404,1.0000001192092896,1.0,1.0,In what year did Joseph McCarthy declare that the federal government was employing communists?,1
143, The program counter.,which location in memory the next instruction is to be read from,0.0459835529327392,5.276809453964233,0.3717216551303863,0.1333333333333333,0.1333333333333333,A register of a CPU keeps track of what?,1
144, Output devices.,output devices,0.0457723140716552,5.183416843414307,0.9429815411567688,1.0,1.0,Where is the data from input devices sent to after being processed?,0
145, Dr Brendan Nelson,Dr Brendan Nelson,0.0512697696685791,5.1820290088653564,1.0,1.0,1.0,Who was elected to the Parliamentary Liberal Party after the 2007 Federal Election?,1
146, A Universal Machine is now known as a Universal Turing Machine.,Universal Turing machine,0.0521860122680664,6.053672552108765,0.8791874647140503,0.4285714285714285,0.4285714285714285,A Universal Machine is known as what today?,1
147, The Liberal and National parties merged in 2008 to form the Liberal National Party of Queensland.,the Liberal and National parties,0.046205997467041,6.726306676864624,0.5926481485366821,0.4761904761904761,0.4761904761904761,Which parties merged in Queensland in 2008 to form the new Liberal National Party of Queensland?,1
148, Slow input/output devices.,input/output devices,0.0459635257720947,5.372008085250855,0.5777777433395386,0.8571428571428571,0.8571428571428571,What do a lot of programs spend time waiting for?,1
149, MIT.,MIT,0.0475521087646484,5.067667007446289,0.9668267369270324,1.0,1.0,Where was the differential analyzer built by H.L. Hazen?,1
150, ENIAC (Electronic Numerical Integrator and Computer),ENIAC,0.045969009399414,6.044760227203369,0.6514984369277954,0.2857142857142857,0.2857142857142857,On what computer was the first numerical weather forecast produced?,1
151, The European Commission.,the European Commission,0.0512535572052001,5.278339862823486,0.9808425903320312,1.0,1.0,Who investigated the bundling of the IE browser with Windows OS?,1
152, 1951,1951,0.0542941093444824,5.178706407546997,0.9999999403953552,1.0,1.0,When was the Puerto Rican constitution written?,1
153, The Internet.,the Internet.,0.0525441169738769,5.180103063583374,1.000000238418579,1.0,1.0,The network spread to be known as what today?,1
154, ENIAC was constructed by John Mauchly and J. Presper Eckert at the University of Pennsylvania.,John Mauchly and J. Presper Eckert,0.0545847415924072,7.100595712661743,0.5198419690132141,0.5714285714285715,0.5714285714285715,ENIAC was constructed by whom?,1
155, Aviation.,Aviation,0.0455949306488037,5.078923463821411,0.9570302963256836,1.0,1.0,What industry are slide rules still used today?,1
156, The Manchester Small-Scale Experimental Machine (Baby) was the first stored-program computer in the world.,The Manchester Small-Scale Experimental Machine,0.0465085506439209,6.814469814300537,0.6012698411941528,0.5454545454545454,0.5454545454545454,What was the first stored-program computer in the world?,1
157," Albury, New South Wales.","Albury, New South Wales",0.0460033416748046,5.563049077987671,0.9793787002563475,1.0,1.0,Where was the second anti-Labor Party held in 1944?,1
158, Netscape.,Netscape,0.046034812927246,5.173966884613037,0.9552396535873412,1.0,1.0,"When Andreessen left the company he worked for, what new company did he start?",1
159, Robert Menzies,Robert Menzies,0.046175479888916,5.258812427520752,1.0,1.0,1.0,Who founded Australia's liberal party?,1
160, Software.,Software,0.0509121417999267,5.092823266983032,0.8748559951782227,1.0,1.0,Parts of a computer that are not material objects are collectively known as what?,1
161, Supercomputer,Supercomputers,0.0522253513336181,5.090588092803955,0.9638118743896484,1.0,1.0,What is the name of a computer that has many CPUs and much more powerful?,1
162, September 2008,September 2008,0.048583984375,5.262383699417114,1.0,1.0,1.0,When was Smartzone rolled out to customers?,1
163, Internet Relay Chat,Internet Relay Chat,0.0453701019287109,5.175601482391357,1.0,1.0,1.0,What does IRC stand for?,1
164, The Aboriginal Land Rights Act 1976.,Aboriginal Land Rights Act 1976,0.0501937866210937,5.75014591217041,0.983242392539978,0.9090909090909092,0.9090909090909092,Which document allowed Indigenous peoples the right to some traditional lands?,1
165," The Liberal Party's policy is made almost entirely by the parliamentary parties, not by the party's rank-and-file members.","almost entirely by the parliamentary parties, not by the party's rank-and-file members",0.046358585357666,7.200133562088013,0.7518970370292664,0.8108108108108109,0.8108108108108109,Who makes party policy?,0
166, Hypertext Transfer Protocol,Hypertext Transfer Protocol,0.0485131740570068,5.272781133651733,1.0000001192092896,1.0,1.0,What does http stand for?,1
167, 1938,1938,0.0493476390838623,5.175359964370728,1.0,1.0,1.0,When was 'The War of the Worlds' radio broadcast?,1
168, Menzies committed troops to the Korean War and attempted to ban the Communist Party of Australia in an unsuccessful referendum during the war.,committed troops to the Korean War and attempted to ban the Communist Party of Australia in an unsuccessful referendum during the course of that war,0.0464313030242919,7.389822483062744,0.814384400844574,0.9166666666666666,0.9166666666666666,What actions showed Menzies' anti-Communist beliefs?,1
169, The open source software model.,open source software model,0.0460343360900878,5.463185787200928,0.9287415742874146,0.888888888888889,0.888888888888889,Netscape wanted to have a competitive browser using what?,1
170, Robert Menzies founded the Liberal Party of Australia in 1945.,Robert Menzies,0.0459613800048828,6.3245134353637695,0.6052122116088867,0.3333333333333333,0.3333333333333333,Who founded Australia's liberal party?,1
171, Hardware.,hardware,0.0460903644561767,5.068028211593628,0.8900453448295593,1.0,1.0,Have reviews praised the PS3's hardware of software more frequently?,1
172, 1945,1945,0.0550339221954345,5.164664506912232,1.0000001192092896,1.0,1.0,In what year was the OSS dissolved?,1
