idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
18," A minority leader can attempt to set an agenda for the House by employing discharge petitions to bring minority priorities to the floor, threatening to use discharge petitions to force minority initiatives to the floor, and promoting and publicizing the party's agenda through various means such as press releases, town meetings, and task forces.","may employ, or threaten to use, discharge petitions to try and bring minority priorities to the floor.",0.0005114078521728,6.816963911056519,0.7421846389770508,0.3888888888888888,0.3055555555555555,How can a minority leader attempt to set some agenda for house?,1
19, Coach horses.,horses,0.0005664825439453,0.4549481868743896,0.8238334655761719,0.6666666666666666,0.6666666666666666,"What enabled some tribes to expand territory, increase trade and capture more game?",1
20, 1905-1908,"1905 and 1908,",0.0005228519439697,0.7946057319641113,0.9520415663719176,0.8,0.8,"During which years did the conscious begin to look for a new style in Germany, Italy, Russia, and Holland?",1
21, The Throne Room.,the throne room,0.000511884689331,0.5653791427612305,0.9784623384475708,1.0,1.0,The Ballroom replaced which other room in terms of importance and use?,1
22, Glass.,glass,0.0005028247833251,0.3460481166839599,0.951978325843811,1.0,1.0,"When resin stays below Tg, its thermal expansion is similar to that of copper and what other material?",1
23," The Queen's Gallery, near the Royal Mews.",at the Queen's Gallery,0.0005171298980712,1.3355648517608645,0.829236626625061,0.6153846153846154,0.6153846153846154,Where can the public view the Royal Collection?,1
24, Queen Victoria,Queen Victoria,0.0005233287811279,0.3455367088317871,1.0,1.0,1.0,Who did Martha Ann Ricks present the famed Liberian coffee tree to?,1
25, The Making of Americans,The Making of Americans,0.000514268875122,0.5670425891876221,1.0,1.0,1.0,What was the title of Gertrude Stein's 1906-1908 book?,1
26, Paul Gauguin and Paul Cézanne.,Paul Gauguin and Paul Cézanne,0.0005078315734863,1.3353657722473145,0.9873037338256836,1.0,1.0,Which two artists did Douglass Cooper say were very important to the forming of Cubism?,1
27, Silk.,silk.,0.000561237335205,0.3451471328735351,1.0,1.0,1.0,What did the mulberry garden produce?,1
28, The freehold of the palace.,the freehold,0.0005137920379638,0.8949098587036133,0.7025303840637207,0.5714285714285715,0.5714285714285715,What about the palace was subject to speculation in the 17th century?,1
29, 52,52,0.0005044937133789,0.3453974723815918,1.0,1.0,1.0,How many Puerto Ricans have died in the Iraq War and War in Afghanistan?,1
30, hardship.,their subjects' hardship,0.0005195140838623,0.3462188243865967,0.6437889337539673,0.5,0.5,The royal family was seen as sharing what with their subjects after the bombings?,1
31, King George V.,George V,0.0005168914794921,0.5647885799407959,0.8678106069564819,0.8,0.8,Which king placed more emphasis on official entertaining and royal duties instead of lavish parties?,1
32, The style of the saucer domes in the Belgian Suite is in the style of Soane.,the style of Soane,0.0005061626434326,2.3271498680114746,0.6796320080757141,0.4,0.4,The saucer domes are in whose style?,1
33, Internal party disunity and the absence of formal party leadership.,Internal party disunity,0.0005083084106445,1.4428999423980713,0.8807050585746765,0.4615384615384615,0.4615384615384615,What made identifying House leadership difficult?,1
34," The palace's chimneys smoked so much that the fires had to be allowed to die down, causing the court to shiver in icy magnificence.",the chimneys smoked,0.0005080699920654,3.522587537765503,0.6742889881134033,0.2142857142857142,0.2142857142857142,What was the problem with the palace's chimneys?,1
35, Gertrude Stein,Gertrude Stein,0.0005121231079101,0.5663192272186279,0.9999999403953552,1.0,1.0,Who's written works used repitition that was similar to Cubist art?,1
36, A great deal.,hardly any major aspect of campaigning that does not engage their attention,0.0005171298980712,0.564166784286499,-0.0245045945048332,0.0,0.0,How much concern do minority leaders have for campaigning?,1
37, 18th century,18th-century design,0.0004963874816894,0.5658900737762451,0.7456243634223938,0.8,0.8,From what century were men's knee breeches worn at Buckingham designed in?,1
38, Dynamism and expressive plasticity.,dynamism and expressive plasticity,0.0005004405975341,0.8931102752685547,0.9869978427886964,1.0,1.0,What feelings should Cubist architecture evoke in viewer?,1
39," 476,000 people visited the palace in the 2014-2015 fiscal year.","476,000 people",0.0005023479461669,2.2095835208892822,0.5493454933166504,0.4,0.4,How many people visited the palace in the 2014.2015 fiscal year?,1
40, Josef Gočár,Vlastislav Hofman,0.0005080699920654,0.563936710357666,0.3729598522186279,0.0,0.0,Who built the House of the Black Madonna?,0
41, Hale Boggs,Hale Boggs,0.0005114078521728,0.4549565315246582,1.0,1.0,1.0,What republican majority leader died in a plane crash?,1
42, World War I,World War I,0.0005121231079101,0.4544765949249267,1.0,1.0,1.0,What instigated conflict between the Ottoman and Russian Empire?,1
43, State banquets are held on the first evening of a state visit by a foreign head of state.,the first evening of a state visit by a foreign head of state,0.0005037784576416,2.319249629974365,0.7704440355300903,0.8387096774193548,0.8387096774193548,When are state banquets held?,1
44, 1909 to 1914,1909 to 1914,0.0005106925964355,0.8933916091918945,1.0000001192092896,1.0,1.0,From what years did High Cubism take place? ,1
45, To provide a unified opposition to the majority party's policies and to offer alternative solutions.,to represent a party comprising a distinct minority,0.0005016326904296,1.989514827728272,0.5544767379760742,0.25,0.25,What would be the purpose of organizing non majority members of  the house?,1
46, Queen Mary.,Queen Mary,0.0004963874816894,0.4550023078918457,0.9791020154953004,1.0,1.0,Who attended the coronation that was a break from tradition?,1
47, 9 times,nine times,0.0005257129669189,0.4548177719116211,0.9426241517066956,0.5,0.5,How many times was the palace bombed in WWII?,1
48," Johann Strauss II and his orchestra performed ""Alice Polka"" in honor of Princess Alice.",Johann Strauss II,0.000502586364746,2.098752498626709,0.6089534163475037,0.3529411764705882,0.3529411764705882,Who performed Alice Polka in honor of Princess Alice?,1
49, King William IV,William IV,0.0005297660827636,0.4545433521270752,0.8848811388015747,0.8,0.8,Who died before seeing Buckingham Palace's completion?,1
50, The minority leader holds joint news conferences with their counterparts in the Senate and with the President if their party controls the White House.,counterparts in the Senate—and with the president if their party controls the White House,0.000516653060913,2.867094039916992,0.5985161662101746,0.7692307692307693,0.7692307692307693,With whom does minority leader consult and participate in news conference?,1
51, A large oriental chimney piece sculpted by Richard Westmacott.,large oriental chimney piece,0.0005280971527099,1.6617510318756104,0.7376225590705872,0.6153846153846153,0.6153846153846153,The red and blue Chinese Luncheon Room has what as a main feature?,1
52, Montparnasse.,Montparnasse,0.0005090236663818,0.6738426685333252,0.9808236956596376,1.0,1.0,"Until 1973, what was Paris; tallest building?",1
53," Windsor Castle, Balmoral Castle, and Osborne House.",Osborne House,0.0005202293395996,1.4407637119293213,0.674654483795166,0.4444444444444445,0.4444444444444445,Which house did Queen Victoria stay at after she left Buckingham?,1
54, 1762,1762,0.0005078315734863,0.4551398754119873,1.0000001192092896,1.0,1.0,In what year was the Gold State Coach first used?,1
55, Robert Jones,Robert Jones,0.0005240440368652,0.3458120822906494,1.0000001192092896,1.0,1.0,Who designed the chimney piece in The Yellow Drawing Room?,1
56, Dennis Hastert,Dennis Hastert,0.0005104541778564,0.4552757740020752,1.0000001192092896,1.0,1.0,Who succeeded Newt Gingrich as Speaker?,1
57, 1861,1861,0.0005195140838623,0.4566190242767334,1.0,1.0,1.0,What year did Tongzhi take power?,1
58," The minority leader is able to accomplish additional demands and tasks through the use of parliamentary tactics, such as dilatory motions, appeals of the presiding officer's ruling, and numerous requests for roll call votes, as well as through the appointment of task forces and the creation of new leadership positions to reach out and involve a greater diversity of partisans in the leadership structure.",minority leader is provided with extra staff resources—beyond those accorded him or her as a Representative,0.0005013942718505,8.129355907440186,0.6608791351318359,0.1219512195121951,0.1219512195121951,How is the minority leader able to accomplish addition demands and tasks?,0
59, The Duke of Buckingham.,Duke of Buckingham,0.0005128383636474,0.6739325523376465,0.9702171087265016,0.8571428571428571,0.8571428571428571,For whom was Buckingham house originally built?,1
60, 36,at least twenty different candidates,0.0005185604095458,0.3493766784667969,0.3482816219329834,0.0,0.0,How many candidates was typical in early fields for speaker?,0
61, 19,19 state rooms,0.0005149841308593,0.3461990356445312,0.3582768440246582,0.5,0.5,How many staterooms does the palace have?,1
62, 1914,1914,0.0005161762237548,0.4548153877258301,0.9999999403953552,1.0,1.0,One of Jehovah Witnesses' central teachings is that the world entered into its last days at what year?,1
63, 1703,1703,0.0005109310150146,0.4564771652221679,1.0,1.0,1.0,When did Presbyterianism arrive in America?,1
64, Tom DeLay.,Majority Leader Tom DeLay,0.0005075931549072,0.6736330986022949,0.7744901776313782,0.6666666666666666,0.6666666666666666,Who overshadowed House Speaker Dennis Hastert?,1
65, Eye Cross,Eye Cross,0.0005056858062744,0.3461561203002929,1.0,1.0,1.0,Which village had fallen into decay but the 17th century?,1
66, Emperor Napoleon III of France.,Emperor Napoleon III of France,0.0005133152008056,0.7833688259124756,0.9632226228713988,1.0,1.0,Who is the 1855 Room named after?,1
67, Ostrich feathers.,ostrich feathers,0.0005085468292236,0.6737513542175293,0.9883267283439636,1.0,1.0,What types of feathers did debutantes wear in their hair?,1
68," The Grand Service was made for the Prince of Wales, later King George IV.",Prince of Wales,0.0005037784576416,1.8791835308074951,0.4695609807968139,0.3529411764705882,0.3529411764705882,Who was the Grand Service originally made for?,1
69, The party's floor leader plays an influential role in the formation of party policy.,A party's floor leader,0.0005109310150146,1.880781650543213,0.8079625964164734,0.4,0.4,Who plays an influential role in the formation of party policy?,1
70, The Houses of Parliament.,new Houses of Parliament,0.000504732131958,0.6841723918914795,0.8716641664505005,0.75,0.75,King William thought about converting the palace into what after a fire destroyed the Palace of Westminster in 1834?,1
71, Christopher Green.,"Picasso, Braque, Gris and Léger",0.0005037784576416,0.4568531513214111,0.1690563112497329,0.0,0.0,Who's work undermined Douglass  Coopers terms describing Cubism?,0
72, Portland stone.,Portland stone,0.0005116462707519,0.4548571109771728,0.9827080368995668,1.0,1.0,Of what material is London's National Gallery made?,1
73, The current Minority Leader of the United States House of Representatives is Hakeem Jeffries.,Nancy Pelosi,0.0005059242248535,2.0981686115264893,0.3040801286697387,0.0,0.0,Who is he current Minority leader?,0
74, King George V,George V,0.0005075931549072,0.4553744792938232,0.8945454359054565,0.8,0.8,Which king placed more emphasis on official entertaining and royal duties instead of lavish parties?,1
75, Léger,Léger,0.0005130767822265,0.459465742111206,1.0,1.0,1.0,"Who painted the Wedding, show at Salon des Independants in 1912?",1
76, Rondo-Cubism,Rondo-Cubism,0.0005059242248535,0.674940824508667,1.0,1.0,1.0,What was for the form of architectural Cubism in Prague called?,1
77, Musical entertainments.,musical entertainments,0.0005078315734863,0.5649621486663818,0.9702510237693788,1.0,1.0,Before Prince Albert died what sort of entertainment was held at Buckingham?,1
78," Yes, the dissension and cohesion of the majority party can factor into minority strategy, providing opportunities for the minority leader to advance their priorities.",may provide the minority leader with greater opportunities to achieve his or her priorities than if the majority party exhibited high degrees of party cohesion,0.0005075931549072,3.19515347480774,0.8209619522094727,0.4897959183673469,0.2448979591836734,Does dissension and cohesion of majority party factor into minority strategy?,1
79," No, the minority leader has various roles and responsibilities, including conferring with the White House, devising minority party strategies, and promoting and publicizing the party's agenda.",in consultation with other party colleagues,0.000504732131958,3.9620015621185294,0.1506544947624206,0.1212121212121212,0.1212121212121212,Does minority leader act solely to advance party objectives?,1
80, 78,78 bathrooms,0.000500202178955,0.3449678421020508,0.43885338306427,0.6666666666666666,0.6666666666666666,How many bathrooms does the palace have?,1
81, inspecting their bombed home.,inspecting their bombed home,0.0005216598510742,0.7840986251831055,0.9782441854476928,1.0,1.0,The King and Queen were filmed doing what after a bombing?,1
82," Nude Descending a Staircase, No. 2","Nude Descending a Staircase, No. 2",0.0004942417144775,1.4419422149658203,1.0000001192092896,1.0,1.0,Which Duchamp presentation was displayed in the 1912 Salon des Independants?,1
83, Issues and the party's public image.,"issues and assess the party's public image; they create ""theme teams"" to craft party messages",0.0005059242248535,1.0022990703582764,0.6366236805915833,0.6086956521739131,0.6086956521739131,What items are discussed at party retreats?,0
84," African, Polynesian, Micronesian, and Native American art.",stark power and simplicity,0.000502586364746,1.772484540939331,0.0138624887913465,0.1818181818181818,0.1818181818181818,"What about the Native cultures art inspired Matisse, Picasso, and Gauguin?",0
85," The Speaker, after consultation with the minority leader, may place legislation on the Corrections Calendar.",minority leader,0.0005028247833251,2.099139451980591,0.2735800147056579,0.2352941176470588,0.2352941176470588,Who may place legislation on a corrections calendar?,0
86, 1911,1911,0.0005061626434326,0.4553122520446777,1.0,1.0,1.0,In what year did Eisenhower matriculate to West Point?,1
87," The Grand Service was made for the Prince of Wales, later King George IV.",the Prince of Wales,0.0005209445953369,1.880151510238648,0.5037425756454468,0.4444444444444445,0.4444444444444445,For whom was the Grand Service made?,1
88, Simultaneous Windows and Formes Circulaires.,"Simultaneous Windows,",0.0005080699920654,1.3338279724121094,0.6577671766281128,0.5714285714285715,0.5714285714285715,What were the titles of Delaunay's paintings in 1912? ,0
89, The 1844 Room.,1844 Room,0.0005090236663818,0.7840766906738281,0.9478841423988342,0.8,0.8,Which room is named for visit of Tsar Nicolas I of Russia?,1
90, The House of Representatives is generally considered more partisan than the Senate.,more partisan nature of the House,0.000502586364746,1.5514285564422607,0.7077988386154175,0.5555555555555556,0.3333333333333333,Is the Senate or the House more partisan?,1
91, David Lloyd George.,David Lloyd George,0.0005125999450683,0.5650289058685303,0.9815050959587096,1.0,1.0,Which British Prime Minister recognized the Dominions' contributions in 1917?,1
92, William the Conqueror,Geoffrey de Mandeville,0.0005106925964355,0.6747198104858398,0.3871588110923767,0.0,0.0,Who gave the site to the monks of Westminster?,0
93, 1913–14,1913–14,0.0005099773406982,0.6762340068817139,1.0,1.0,1.0,During what years did  Leger produce Contrasts of Forms? ,1
94," Guillaume Apollinaire, Blaise Cendrars, Jean Cocteau, Max Jacob, André Salmon, and Pierre Reverdy.","Guillaume Apollinaire, Blaise Cendrars, Jean Cocteau, Max Jacob, André Salmon and Pierre Reverdy",0.000507116317749,3.418495178222656,0.9850574731826782,1.0,1.0,Which poets are closely alligned with Cubism?,1
95, Eye Cross,Eye Cross,0.0005128383636474,0.3452858924865722,1.0,1.0,1.0,Which village had fallen into decay but the 17th century?,1
96, 2005,2005,0.0005342960357666,0.4546291828155517,1.0,1.0,1.0,When was this type of hunting introduced?,1
97," Christopher Green said that it is unclear to what extent Salon Cubists depended on Picasso and Braque for their development of techniques such as faceting, 'passage' and multiple perspective.","It is by no means clear, in any case",0.0005216598510742,4.187143087387085,0.0832457691431045,0.1052631578947368,0.1052631578947368,What did Christopher Green say of the difference between traditional cubist and Salon Cubists?,1
98, The Manor of Ebury.,Manor of Ebury,0.0005080699920654,0.7861616611480713,0.9660735726356506,0.8571428571428571,0.8571428571428571,What was the name of the manor that previously existed on the site?,1
99, 1914 to 1921.,1914 to 1921,0.0005245208740234,1.0052473545074463,0.9794986844062804,1.0,1.0,From what years did Late Cubism take place? ,1
100," No, employing a negative strategy can be risky and may not be effective in the long run.","""going negative"" carries risks",0.0005040168762207,2.212092399597168,0.6298123598098755,0.0952380952380952,0.0952380952380952,Is it safe to employ negative strategy?,1
101, A sword.,a sword,0.0005009174346923,0.4560980796813965,0.9663410186767578,1.0,1.0,Knighthood is given by being dubbed with what object?,1
102," No, the Speaker of the House typically does not participate in debate.","Typically, the Speaker does not participate in debate",0.0005087852478027,1.6627814769744873,0.798137366771698,0.8,0.7000000000000001,Does speaker of the House participate in dbate?,1
103, David Lloyd George,David Lloyd George,0.0005054473876953,0.4553596973419189,1.0000001192092896,1.0,1.0,Which British Prime Minister recognized the Dominions' contributions in 1917?,1
104, Synthetic Cubism.,between 1917 and 1920,0.0005073547363281,0.5662581920623779,0.0722418427467346,0.0,0.0,What was the second time period that a significant change began to happen in Cubism?,0
105, The Palace.,the Palace,0.0005090236663818,0.4554123878479004,0.97101092338562,1.0,1.0,What did Ray Holmes believe the German pilot was targeting?,1
106, Semi-state apartments.,semi-state apartments,0.0005040168762207,0.5673010349273682,0.9775774478912354,1.0,1.0,What is the name of the slightly less luxurious staterooms located underneath the State Apartments?,1
107, Federalists and Democratic-Republicans.,(Federalists and Democratic-Republicans),0.0005109310150146,0.8943350315093994,0.964836359024048,1.0,1.0,"In early 19th century, what were 2 common parties?",1
108," No, the Speaker of the House is typically considered the leader of the majority party in the House, with the Majority Leader as second-in-command.",Majority Leaders have been more influential than the Speaker,0.0005135536193847,3.310849905014038,0.5542844533920288,0.2285714285714286,0.1142857142857143,Are snate majority leaders more influential than Speaker of the house??,0
109, Goring Great Garden.,Goring Great Garden,0.0005085468292236,0.6758127212524414,0.9819589257240297,1.0,1.0,What was the name of Lord Goring Garden?,1
110, Coach horses.,horses,0.0005068778991699,0.4557092189788818,0.8238334655761719,0.6666666666666666,0.6666666666666666,"What enabled some tribes to expand territory, increase trade and capture more game?",1
111, King Charles I,King Charles I,0.0005254745483398,0.4565603733062744,1.0,1.0,1.0,Which king fled to London leaving allowing the Royal family to keep it's freehold on the property?,1
112, Sir Charles Allom,Sir Charles Allom,0.0005171298980712,0.5664145946502686,1.0,1.0,1.0,Which designer did Queen Mary work with to enhance the Centre Room?,1
113, 1973,1973,0.0005135536193847,0.4560418128967285,1.0,1.0,1.0,John Rhodes served as minority leader beginning in what year?,1
114, Futurism.,Futurist,0.0005183219909667,0.5649526119232178,0.8343220949172974,0.0,0.0,Which offshoot had little in common with Cubism?,1
115," The ""Marlborough House Set"".","""the Marlborough House Set""",0.0005042552947998,1.0046367645263672,0.9415040612220764,1.0,1.0,Kind Edward VII and Queen Alexandra's friends were know as what?,1
116, 1861,1861,0.0005075931549072,0.4557654857635498,1.0,1.0,1.0,What year did Tongzhi take power?,1
117," Henri le Fauconnier, Jean Metzinger, Guillaume Apollinaire, and André Salmon.","Metzinger, Gleizes, Delaunay and Léger",0.0005223751068115,2.5428783893585205,0.4563109874725342,0.25,0.25,Which four people usually met at Fauconnier's studio in 1910?,0
118, John Boehner,John Boehner,0.0005135536193847,0.3463609218597412,1.0,1.0,1.0,Since 1995 who is the only majority leader to become speaker?,1
119, Tsar Nicholas I of Russia,Tsar Nicholas I of Russia,0.0005168914794921,0.7848145961761475,1.0000001192092896,1.0,1.0,Who is the 1844 Room named after?,1
120," The floor leader is instrumental in guiding legislation favored by their party through the House, or in resisting those programs of the other party that are considered undesirable by their own party.","guiding legislation favored by his party through the House, or in resisting those programs of the other party that are considered undesirable by his own party",0.0009276866912841,3.8601248264312735,0.5627503395080566,0.8275862068965517,0.8275862068965517,In what role are the floor leader's instrumental for legislation?,1
121, Majority party leaders.,majority party leaders,0.0005085468292236,0.5651981830596924,0.9664141535758972,1.0,1.0,Who does minority leader have informal ties with for scheduling house matters?,1
122, Les Demoiselles d'Avignon,Les Arbres,0.0005049705505371,1.006134033203125,0.5132922530174255,0.3333333333333333,0.3333333333333333,Which 1907 piece did Picasso present in the show that introduced Cubism to the USA? ,0
123, 2,two of these seven Congresses,0.0005056858062744,0.3480429649353027,0.2688420414924621,0.0,0.0,From 1861 to 1875 how many times was Dmocratic minority speaker not nominated?,1
124, The Centre Room.,Centre Room,0.0005240440368652,0.5648066997528076,0.9501157999038696,0.8,0.8,Which room feature the famous balcony?,1
125," The overall party strategy for a minority leader is to develop an electorally attractive agenda of ideas and proposals that unites their own party members and appeals to core electoral supporters, independents, and swing voters, while also devising and implementing their party's strategy on the floor to promote or oppose legislation.","develop a coordinated communications strategy, to share ideas and information, and to present a united front on issues",0.0005345344543457,6.712982416152954,0.3418039977550506,0.2857142857142857,0.1999999999999999,What is the overall party strategy for minority leader?,0
126, Picabia and the Duchamp brothers.,Picabia and the Duchamp brothers,0.0004913806915283,1.1131455898284912,0.9894362092018129,1.0,1.0,The artists of Passy included which two people?,1
127, Queen Mary,Queen Mary,0.000502586364746,0.3452992439270019,1.0,1.0,1.0,Who attended the coronation that was a break from tradition?,1
128, The minority leader is a member of the United States Capitol Preservation Commission and the House Office Building Commission.,House Office Building Commission; he or she is a member of the United States Capitol Preservation Commission,0.0005152225494384,2.32287073135376,0.7216606140136719,0.7777777777777778,0.5555555555555555,What 2 commissions is the minority leader a member of?,1
129, Robert Michel was the Republican minority leader from 1981 to 1995.,"point man"" for Republican presidents",0.0005154609680175,1.8827040195465088,0.2788541913032532,0.125,0.125,What was Robert Michel's role as minority leader?,0
130, Queen Mary.,Queen Mary,0.0005111694335937,0.4549319744110107,0.9791020154953004,1.0,1.0,Who attended the coronation that was a break from tradition?,1
131, The minority leader may call meetings of the Democratic Caucus.,Democratic Leadership Council,0.0005221366882324,1.3347346782684326,0.4019275605678558,0.1538461538461538,0.1538461538461538,According to democratic rules of the 106th congress what leadership members do they appoint?,0
132, Guillaume Apollinaire,Guillaume Apollinaire,0.0005140304565429,0.6768319606781006,1.0,1.0,1.0,Which poet critic in 1911 with a group of poets accepted the term Cubism? ,1
133," A minority leader's role is defined by tradition and custom, with key responsibilities including being the party's spokesman, defending minority rights, criticizing the majority's policies, and employing parliamentary tactics.",tradition and custom,0.0005121231079101,4.181954383850098,0.2727332711219787,0.1714285714285714,0.1714285714285714,What defines a large part of minority leader role?,1
134, Lavish costume balls.,lavish costume balls,0.0005199909210205,0.6739480495452881,0.9854355454444884,1.0,1.0,What type of balls did Queen Victoria hold?,1
135," Jean Metzinger, Albert Gleizes, Robert Delaunay, and Henri Le Fauconnier.","Jean Metzinger, Albert Gleizes, Robert Delaunay and Henri Le Fauconnier",0.0005064010620117,2.6489269733428955,0.9825546741485596,1.0,1.0,What other painters were not thought of as being as Cubist as Braque and Picasso?,1
136, The palace chapel.,the palace chapel,0.0005068778991699,0.5645973682403564,0.9842407703399658,1.0,1.0,What was destroyed in 1940?,1
137," Besides Seurat, the beginnings of Cubism are also found in the works of Paul Cézanne.",in the two distinct tendencies of Cézanne's later work,0.0005173683166503,2.539677619934082,0.5561044216156006,0.4444444444444444,0.3703703703703703,Besides Seurat where else are the beginnigs of Cubism found?,0
138, The Ballroom.,Ballroom,0.0005130767822265,0.5642471313476562,0.903744101524353,0.6666666666666666,0.6666666666666666,What is the largest room in the palace?,1
139," No, it is not considered the first Cubist picture.",although it was a major first step towards Cubism it is not yet Cubist.,0.0005054473876953,1.44360089302063,0.7679731845855713,0.4347826086956521,0.3478260869565217,Is it true that the first Cubist picture is The Demoiselles? ,1
140, Sir William Chambers,Sir William Chambers,0.0005056858062744,0.454601526260376,1.000000238418579,1.0,1.0,Somerset House was designed by whom?,1
141, 218,218,0.0005116462707519,0.345815896987915,1.0,1.0,1.0,How many signatures are required on a discharge pertition?,1
142, The minority leader may call meetings of the Democratic Caucus.,Democratic Congressional Campaign Committee,0.0005214214324951,1.3340871334075928,0.4662738442420959,0.1428571428571428,0.1428571428571428,According to democratic rules of the 106th congress what campaign membership do they have?,0
143, 775,775 rooms,0.0005116462707519,0.3452444076538086,0.7059261798858643,0.6666666666666666,0.6666666666666666,How many rooms does the palace have?,1
144, Strong party organization and professional politicians.,strong party organization and professional politicians,0.0005168914794921,0.8942275047302246,0.9704119563102722,1.0,1.0,What party characteristics emerged in the house in late 19th century?,1
145," The minority leader has several speaking obligations, including making floor speeches, closing debate on major issues, delivering addresses in various forums, and writing books or articles to highlight minority party goals and achievements.",floor speeches and close debate on major issues before the House; they deliver addresses in diverse forums across the country,0.000516653060913,4.292936325073242,0.5810872316360474,0.490566037735849,0.4150943396226416,What speaking obligations does minority leader have?,1
146, Almost 20 years.,20 years,0.0005106925964355,0.676072359085083,0.8364406228065491,0.8,0.8,How long had Richard Gephart served in house prior to being elected to minority leader?,0
147," He was discredited for arbitrarily handing out ""choice jobs to close relatives"" and was deserted by his party associates.","arbitrarily handed out ""choice jobs to close relatives ... all at handsome salaries.",0.0005121231079101,2.647648572921753,0.5626475811004639,0.5161290322580646,0.5161290322580646,Why was Keifer discredited/empty leader?,1
148," Fauvism, Futurism, and Orphism.",Les Nabis and the Symbolists,0.0005121231079101,1.6602940559387207,0.3597730696201324,0.2222222222222222,0.2222222222222222,Which impressionist movements were also influenced by Cubism?,0
149, The Battle of Britain Day.,the Battle of Britain Day,0.0005149841308593,0.7847104072570801,0.984315037727356,1.0,1.0,"What is September 15, 1940 known as?",1
150, Thomas Reed,"Thomas Reed,",0.0005006790161132,0.3460073471069336,0.980527400970459,1.0,1.0,"Although Keifer held minority leader role, who was actual gloof leader?",1
151, Westminster Abbey,Westminster Abbey,0.0005173683166503,0.3456013202667236,1.0000001192092896,1.0,1.0,What is one of London's World Heritage Sites?,1
