idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
13, Yes.,yes,88.14287114143372,92.133718252182,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
14, The Smiths,Morrissey,88.76132845878601,93.19006633758544,0.5524157881736755,0.0,0.0,What Smiths band member has been cited as an influence on artist Lil Tuffy?,0
15, Vickers Defence Systems (now BAE Systems Land & Armaments),Vickers Defence Systems,88.35431933403015,97.47410869598389,0.8599532842636108,0.5454545454545454,0.5454545454545454,Challenger 1 was superseded by a battle tank designed and built by which company ?,1
16, Helen Magnus,Helen Magnus,88.35125803947449,92.33312058448792,1.0,1.0,1.0,"What character did the actress who played Samantha Carter in the ""Stargate"" television series play in the show ""Sanctuary""?",1
17, 1939-1945,1765 and 1783,88.47972536087036,94.18018913269044,0.2660479843616485,0.0,0.0,Ira Gruber is known as a military historian for a colonial revolt that took place between what years?,0
18, X-Men,"""X-Men""",88.42514610290527,92.40351915359496,0.935822606086731,1.0,1.0,What movie was produced and directed by Simon David Kinberg was taken from a series of comic books created by Stan Lee and Jack Kirby?,1
19, The award was not specified in the text.,Emmy Award,88.33379197120667,95.31189012527466,0.5149036049842834,0.2,0.2,"What award was awarded to  a Canadian actor who appeared in more than 70 films since his first screen debut in ""Max Dugan Returns"", as well as a 1993 Austrian-American action-adventure comedy film from Walt Disney Pictures/",0
20, The Nobel Peace Prize.,Nobel Peace Prize,88.11336755752563,93.37182235717772,0.9290430545806884,0.8571428571428571,0.8571428571428571,What prize did the winner of the Senate race against Daniel W. Lawler win in 1929?,1
21, Fred Savage,Ben Karlin,88.38480639457703,92.35740542411804,0.2851804196834564,0.0,0.0,"Who wrote the 2013 episode of the TV show Modern Family that was directed by the actor who played Kevin Arnold in ""The Wonder Years""?",0
22, Bryde's Whales.,Orca,88.15940618515015,93.86815237998962,0.2926344275474548,0.0,0.0,"Whale watching in New Zealand is predominantly centered around the areas of Kaikoura and the Hauraki Gulf, the Hauraki Gulf Marine Park (just outside Auckland city) is also a significant whale watching area with a resident population including which toothed whale belonging to the oceanic dolphin family, of which it is the largest member?",0
23, Magazines.,magazine,87.92581844329834,92.31567978858948,0.8438069224357605,1.0,1.0,"Moves and Heavy Metal, are which type of publication?",1
24, Irwin Winkler,Irwin Winkler,87.91839528083801,93.183012008667,0.9999999403953552,1.0,1.0,"Who directed the 1995 American cyber action thriller film starring Jeremy Northam and this American actress, producer, and philanthropist who also appeared in ""Demolition Man"" (1993)?",1
25, BioWare,BioWare,88.86649656295776,92.86198568344116,1.0,1.0,1.0,"Which Canadian-based company originated both the Aurora Engine and went on to create successful franchises such as Baldur's Gate, Mass Effect, and Dragon Age?",1
26, The line abandoned by the routes operated by Northern on behalf of Merseytravel is the northern route of the Liverpool to Manchester Line.,east of Warrington,88.80659103393555,103.07547044754028,0.2520571947097778,0.0769230769230769,0.0769230769230769,Where is the line abandoned by the routes operated by Northern on behalf of Merseytravel?,0
27, 1965,"August 23, 1988",88.08657264709473,92.49618601799013,0.4256093204021454,0.0,0.0,When was the Houston Rockets point guard recruited by Frank Sullivan born?,0
28, Cat Deeley,Cat Deeley,88.50914573669434,92.91848254203796,1.0,1.0,1.0,"Whos served as the host of the ceremony for 1st Critics' Choice Television Awards and is an English television presenter, actress, singer and model?",1
29, Gianluigi Donnarumma,Gianluigi Donnarumma,88.4187433719635,94.56140279769896,1.0000001192092896,1.0,1.0,Which athlete represented by Mino Raiola plays as a goalkeeper for Serie A club Milan and the Italy national team?,1
30," ""A Fortunate Life""","""A Fortunate Life""",88.04488921165466,93.75427889823914,0.9999999403953552,1.0,1.0,what is the title of the autobiography Ian Patrick encouraged the Leader of the Libral Democrats to write?,1
31, The Aboriginal community.,an Aboriginal community,88.47144365310669,93.29913854599,0.9766930937767028,0.6666666666666666,0.6666666666666666,"The man who the novel ""Strandloper"" is based on lived with what community after being given up for dead?",1
32, Essence,Essence,88.10478782653809,91.6563012599945,1.0,1.0,1.0,Which of the following is a women's magazine for African American women: Essence or New Zealand Woman's Weekly?,1
33, John Hughes,John Hughes,88.79890990257263,92.77596163749696,1.0,1.0,1.0,Hari Puttar: A Comedy of Terrors is a loose remake of a 1990 film produced by who?,1
34, Alessandro Resch,King Victor Emmanuel III,88.43384122848511,93.33295798301695,0.3250441551208496,0.0,0.0,"Who founded the air force that gives to Alessandro Reach the major of ""tenente-colonnello""?",0
35," December 21, 1993","May 13, 1989",88.5826416015625,94.72274017333984,0.6306332945823669,0.0,0.0,"When was the older brother of ""Malcolm Subban"" born?",0
36, Mission San Juan Capistrano,Mission San Juan Capistrano,88.48180866241455,94.20527815818788,1.0000001192092896,1.0,1.0,"El Adobe de Capistrano, or simply known as El Adobe, is a restaurant located in San Juan Capistrano, it has been operated since 1948, and is in a building composed of two historic adobes, near which Spanish mission, in colonial ""Las Californias""?",1
37, Malaysia,Malaysia,88.70283246040344,92.25319814682008,1.0000001192092896,1.0,1.0,The Aerotrain is an automated transport network that moves people around the main international airport of which Asian country?,1
38, Washington.,Washington,88.29170441627502,92.27471256256104,0.9554225206375122,1.0,1.0,"Which state was populated by the expanse of the Oregon Trail, which can also be found in the Palouse region of the United States?",1
39," 1,636,058","1,636,058",88.472252368927,94.17294454574584,1.0,1.0,1.0,The 1982 Tigers drew how many people to the stadium previously known as  Navin Field and Briggs Stadium?,1
40, 1960,1928,88.09484481811523,92.5009241104126,0.5219122767448425,0.0,0.0,"What is the birth year of the actress who made her motion picture debut in ""Manfish"" in 1956?",0
41, Jasper Cillessen,Diederik Boer,88.08641004562378,93.35803365707396,0.29726442694664,0.0,0.0,Which player is second in line behind the keeper who plays for FC Barcelona and the Netherlands national team?,0
42, Yes.,no,88.38561296463013,92.37873840332033,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?,0
43, Film directors.,filmmaker,88.06768655776978,92.47582721710204,0.7490188479423523,0.0,0.0,"Michelangelo Antonioni and Tinto Brass, are Italian of which occupation?",1
44, Marge,Julie Kavner,88.92695164680481,92.90756130218506,0.278134673833847,0.0,0.0,"Who voices the character that is unable to give Lisa a ride to the museum in ""The Simpsons"" episode ""Lost Our Lisa""?",1
45, Princess Alexandra,Queen Elizabeth II,88.43184113502502,92.40897488594057,0.4660208225250244,0.0,0.0,Which queen is the first cousin of the princess that opened the Lakeside Shopping Centre in London?,0
46, Bill Walton,Bill Walton,87.97536277770996,91.968918800354,1.0,1.0,1.0,"Who led the UCLA Bruins win in the NCAA men's basketball championship game in 1973 and was sunsequently  inducted into the Naismith Memorial Basketball Hall of Fame on May 10, 1993?",1
47, Corvallis.,Benton County,87.95958018302917,92.81198024749756,0.2249875366687774,0.0,0.0,Don Read currently resides in a city that is located in what county of Oregon?,0
48, Yes.,yes,88.30603647232056,92.31413912773132,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
49, Germany,1908,88.87904357910156,92.42124962806702,0.2673730552196502,0.0,0.0,When was the football team became active which was represented by Manfred Eglin in 1956 Summer Olympics?,0
50, 1990,1964,88.36498737335205,92.78740119934082,0.5903548002243042,0.0,0.0,"What year  was this wrestler who was the challenger to the Undertaker  WWF World Heavyweight Championship on May 11, 1997, was born?",0
51, Wolfgang Joseph Pauli,Wolfgang Pauli,88.50544023513794,93.37170600891112,0.9283730387687684,0.8,0.8,"Who was the famous physicist in the memoir Einstein Wrote Back, who was born in Vienna in 1869?",1
52, Stevie Wright,Stevie Wright,88.45838260650635,92.86627101898192,1.0000001192092896,1.0,1.0,Who was the frontman of an Australian rock band The Easybeats until 1969 and released Evie in 1974?,1
53, No.,yes,88.0760612487793,92.05177068710329,0.6049201488494873,0.0,0.0,Can Fraxinus and Onoclea both be found in North America?,0
54, The Cure.,The Cure,88.80807065963745,93.21980905532835,0.9532161951065063,1.0,1.0,The Sequins were influenced by what band's principal songwriter Robert Smith?,1
55, Nigeria,Nigeria,88.71837568283081,92.26361966133118,1.0,1.0,1.0,In what current country was the state of the soldiers who killed Priya Ramrakha located?,1
56, 2005,1986,88.09787559509277,92.51014137268066,0.6356391310691833,0.0,0.0,"Alan Douglas Ruck, is an American actor, he played Cameron Frye, Bueller's hypochondriac best friend in John Hughes' ""Ferris Bueller's Day Off"", released in which year?",0
57, 23,23,88.43995761871338,92.4403429031372,1.0,1.0,1.0,Jessica Sula is a Welsh actress best known for her role in a film that follows a man with how many different personalities?,1
58, Fribourg,Fribourg,88.3044798374176,92.7202444076538,1.0000001192092896,1.0,1.0,Which Swiss city is the home of Villars-Maitre-Chocolatier?,1
59, Joseph Lovell,Joseph Lovell,88.67680525779724,93.09504652023315,1.000000238418579,1.0,1.0,Who is the former Surgeon General namesake for the former hospital in Fort Devens?,1
60," Alexis Sánchez plays as a forward for Arsenal and the Chile national team, and speed is a significant factor in his game.","Alexis, is a Chilean professional footballer who plays as a forward",88.5792326927185,102.4414565563202,0.7738527655601501,0.411764705882353,0.2941176470588235,What position does alexis sanchez play and is speed a factor?,1
61, Palazzo Pitti,Palazzo Pitti,88.39070653915405,93.23155331611632,1.0000001192092896,1.0,1.0,"What is the name of the palace built near the River Arno in Florence, Italy by the son of Buonaccorso Pitti?",1
62, Walmart and Gibson's Discount Center.,Wal-Mart and Sam's Club,87.92997455596924,94.06281781196594,0.696069061756134,0.3333333333333333,0.3333333333333333,Sybil Robson Orr was the niece of the founder of which two stores?,0
63, The 1980s.,the 1980s,88.46143889427185,94.15906953811646,0.96768981218338,1.0,1.0,I Want a Woman is a song by the heavy metal band who had significant commercial success when?,1
