idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
17, sizing,sizing,0.052264928817749,2.9968831539154053,1.000000238418579,1.0,1.0,Early papermakers added alum to help in what process?,1
18, china clay,china clay,0.106447696685791,3.08780288696289,1.0000001192092896,1.0,1.0,"Besides calcium, coated paper has a thin layer of what?",1
19, The paper is cut into sheets for other printing processes or other purposes.,cut into sheets,0.048013687133789,3.95863676071167,0.6587461233139038,0.375,0.375,"If the paper is not to be used in the web printing process, what is done?",1
20, Aspirated,breathy-voiced,0.0587697029113769,3.155384063720703,0.2583886981010437,0.0,0.0,What is another term for voice-aspirated?,0
21, Paperfoam is biodegradable and can be recycled with ordinary paper.,recycled,0.0485651493072509,4.015056133270264,0.5233820676803589,0.1818181818181818,0.1818181818181818,What are some bitumen emulsions blended with to make a low-cost product?,0
22, 2,2,0.0480008125305175,3.0877387523651123,1.0,1.0,1.0,How many temples were built in Tell Qaramel?,1
23, Less than 10%,10%,0.0526938438415527,3.313652515411377,0.8282629251480103,0.5,0.5,What was EU average amount of energy from renewable sources in 2008?,0
24," Programmers can use a wire protocol directly, or more likely through an application programming interface (API).",wire protocol,0.0565288066864013,4.394773721694946,0.7068654298782349,0.2222222222222222,0.2222222222222222,What is a way for programmers to use the DBMS?,1
25, There can be any number of different external views.,any number,0.0511348247528076,3.657594203948975,0.0769019722938537,0.3636363636363636,0.3636363636363636,How many different external views of data are there?,1
26, Tuple calculus.,tuple calculus,0.1261401176452636,3.2311601638793945,0.9618598818778992,1.0,1.0,What type of math was used to create a system to find data sets?,1
27, Maceration.,maceration,0.0932984352111816,3.1727383136749268,0.9490299224853516,1.0,1.0,What process changes the properties of the fibres used in papermaking?,1
28," System R worked on a prototype system loosely based on Codd's concepts, which led to the development of a multi-table system that allowed data to be split, reducing the need for large ""chunks"" of data to be stored together.",multi-table systems,0.0466887950897216,6.332085609436035,0.5236466526985168,0.1363636363636363,0.1363636363636363,What did System R work on to change the way data was stored?,1
29, Unaspirated consonants are left unmarked.,left unmarked,0.0509960651397705,3.728416204452514,0.551619291305542,0.5714285714285715,0.5714285714285715,"Most often, unaspirated consonants are what?",1
30, The other process used in pulping is the groundwood process.,groundwood pulp,0.0522823333740234,3.891400814056397,0.748361349105835,0.3333333333333333,0.1666666666666666,"Besides the thermomechanical process, what is a process used in pulping?",1
31, Sound approximation techniques.,sound approximation techniques,0.1522665023803711,3.24782395362854,0.9900144338607788,1.0,1.0,What do query languages support in abstract interpretation frameworks?,1
32, 5%,5%,0.0510337352752685,3.1565191745758057,1.0,1.0,1.0,What percent of the $13.7 billion did the CIA receive?,1
33, The conceptual view abstracts away details of how the data are stored or managed (internal level).,abstracts away details,0.0530111789703369,4.321143865585327,0.3964346051216125,0.3157894736842105,0.3157894736842105,How does the conceptual view handle how data is managed?,1
34," Sonorants, such as vowels and nasals.",vowels and nasals,0.1137888431549072,3.724586725234986,0.7708959579467773,0.6666666666666666,0.6666666666666666,"What are, according to the text, murmured for their duration?",1
35, System R,Information Management System (IMS),0.0585439205169677,3.0890700817108154,0.2113719582557678,0.3333333333333333,0.3333333333333333,What was the DBMS created by IBM called?,0
36, Chainlines.,chainlines,0.0877890586853027,3.1677401065826416,0.9355942010879515,1.0,1.0,What runs perpendicular to the laidlines?,1
37, A database.,DBMSs,0.0556528568267822,3.16517186164856,0.6073667407035828,0.0,0.0,What do most database applications contain?,0
38, unaspirated,unaspirated,0.0493478775024414,3.1639811992645264,1.0,1.0,1.0,What is the opposite of aspirated?,1
39, The weight of a ream.,a ream,0.0532581806182861,3.463029384613037,0.7466499209403992,0.5714285714285715,0.5714285714285715,"In the US, the weight of what is used to classify paper for sale?",1
40, 16 billion.,16 billion,0.0546250343322753,3.2372097969055176,0.9836615324020386,1.0,1.0,How much money has the US invested in Liberia since 2006?,1
41, Mycenaean Greek.,Mycenaean Greek,0.1091783046722412,3.379633665084839,0.9821157455444336,1.0,1.0,Earlier Greek was represented by what?,1
42, Cai Lun.,Cai Lun,0.0634403228759765,3.2342681884765625,0.986076295375824,1.0,1.0,Who is credited with the papermaking process?,1
43, Lignin.,lignin,0.1247134208679199,3.238289594650269,0.971802055835724,1.0,1.0,What polymer is used to strengthen cell walls?,1
44," ""The Programmer as Navigator""",The Programmer as Navigator,0.0532970428466796,3.377527475357056,0.946219563484192,1.0,1.0,What was the name of Bachman's Turing Award presentation in 1973?,1
45, Weight.,length and width,0.0582056045532226,3.085422277450561,0.239856019616127,0.0,0.0,Standard paper sizes are usually described with what terms?,0
46, Data.,bits,0.0564839839935302,3.0939712524414062,0.3617554306983948,0.0,0.0,What are huge quantities of information stored as?,0
47, Logs.,debarked logs,0.0559656620025634,3.093761444091797,0.6489847898483276,0.6666666666666666,0.6666666666666666,What is the main ingredient in the groundwood process?,1
48," In some languages, such as Eastern Armenian, aspiration is contrastive even in word-final position, and aspirated consonants occur in consonant clusters. In Wahgi, consonants are aspirated only in final position.",Wahgi,0.0871014595031738,6.138581037521362,0.3220345973968506,0.0625,0.0625,Where are consonants aspirated in just the final position?,1
49, ⟨p t k⟩,⟨p t k⟩,0.0477533340454101,3.2984049320220947,1.0,1.0,1.0,"If the lenis are ⟨b d ɡ⟩, what are the fortis counterparts?",1
50, MySQL,an email system,0.1154489517211914,3.012075424194336,0.3412229120731354,0.0,0.0,Name an example of a general-purpose DBMS.,0
51, A good understanding of the application domain and the ability to ask deep questions about the things of interest to an organization.,the application domain,0.1167757511138916,4.650216817855835,0.5948949456214905,0.24,0.24,What must one understand in order to create a successful data model?,1
52, Air and/or heat.,air,0.0578489303588867,3.3063669204711914,0.6531648635864258,0.4,0.4,Having leaves allows plants to absorb nutrients through which medium?,0
53, The density.,density,0.0613529682159423,3.1756515502929688,0.915972113609314,0.6666666666666666,0.6666666666666666,What property of wood varies according to species?,1
54, The Library of Congress sponsored the tests.,Library of Congress,0.0507757663726806,3.5347471237182617,0.5648707747459412,0.6,0.6,What body of the federal government credits New Haven resident Louis Lassen with inventing the hamburger and steak sandwich?,1
55," No, it was unsuccessful.",efforts were generally unsuccessful,0.0451307296752929,3.380249261856079,0.552744448184967,0.25,0.25,Did the CAFS accelerator work as planned?,1
56, by placing the aspiration modifier letter before the consonant symbol: ⟨ʰp⟩ represents the preaspirated bilabial stop.,placing the aspiration modifier letter before the consonant symbol,0.0678942203521728,4.977027177810669,0.6279667615890503,0.72,0.72,A preaspirated consonant is marked how?,1
57, Place of articulation.,place of articulation,0.1398055553436279,3.3033854961395264,0.9734596610069276,1.0,1.0,Aspiration alters with what?,1
58, CAP theorem.,the CAP theorem,0.1084332466125488,3.2032527923583984,0.9810227155685424,0.8,0.8,"What explains the difficulty in a system containing availability, consistency, and partition tolerance guarantees?",1
59, By pressing the sheet.,Pressing,0.1173512935638427,3.3067214488983154,0.4094707369804382,0.4,0.4,How is the water removed by force from a sheet of paper?,1
60, 1979,1973,0.0793039798736572,3.166032552719116,0.6958361268043518,0.0,0.0,John Rhodes served as minority leader beginning in what year?,0
61, Navajo.,Navajo,0.1198837757110595,3.163712501525879,0.9691097736358644,1.0,1.0,"Aspiration of stops is seen as voiceless velar airflow in some languages, such as what?",1
62, compound words.,compound words,0.1029427051544189,3.160520553588867,0.9434330463409424,1.0,1.0,"If the letter s is a different place in the word, it is typical unaspirated unless the word is what?",1
63, Pinyin.,pinyin,0.0775485038757324,3.186374425888061,0.9336914420127868,1.0,1.0,Tenuis stops have letters that are representative of English voiced consonant in what?,1
64, Physical database design.,"performance, scalability, recovery, security",0.116884708404541,3.24438214302063,0.4890671968460083,0.0,0.0,What decisions must be made in the last stage of database design?,0
65," Yes, database transactions have well-defined boundaries.",Each transaction has well defined boundaries,0.0569503307342529,3.590888023376465,0.7382296919822693,0.6153846153846153,0.6153846153846153,Are transactions limited?,1
66, Calendering.,calendering,0.0562129020690918,3.242121458053589,0.9591610431671144,1.0,1.0,What process is done to polish the surface of the paper?,1
67," Static analysis can be useful with query languages through the abstract interpretation framework, allowing for sound approximation techniques and tuning of query language semantics according to suitable abstractions of the concrete domain of data.",software verification,0.057676076889038,5.590258836746216,0.2125035524368286,0.0,0.0,How can static analysis be useful with query languages?,0
68, Consonant clusters.,consonant clusters,0.0580213069915771,3.309340000152588,0.980768859386444,1.0,1.0,What other type of endings do Catalan words have?,1
69," The pulp papermaking process was developed in China during the early 2nd century AD, possibly as early as 105 AD.",2nd century AD,0.0669021606445312,4.812092781066895,0.4066624939441681,0.2608695652173913,0.2608695652173913,During which century were important Buddhist notions translated to Chinese?,0
70, Object-relational mappings (ORMs),object-relational mappings (ORMs),0.0623245239257812,3.514979362487793,1.000000238418579,1.0,1.0,What is the library programmers use to solve object-relational impedance mismatch?,1
71, The conceptual and external architectural levels of the database.,conceptual and external architectural levels,0.0632100105285644,3.661796808242798,0.7386027574539185,0.7142857142857143,0.7142857142857143,What are the important parts of the database related application that should be moved?,1
72, Medieval and Modern Greek.,Medieval and Modern Greek,0.1395337581634521,3.3021726608276367,0.9714529514312744,1.0,1.0,The lenited Attic Greek yielded /θ ð/ in what periods?,1
73, System R,System R,0.0896940231323242,3.0919644832611084,1.0,1.0,1.0,What is the system IBM created using Codd's research?,1
74, aspiration.,aspiration,0.0803339481353759,3.0998518466949463,0.9633735418319702,1.0,1.0,Mandarin has stops and affricates that are distinguished by what?,1
75," In a relational system, information is stored in tables, with each table representing a different type of entity, and data is linked between tables using keys.",normalized into a user table,0.0506258010864257,5.101720809936523,0.2710625529289245,0.1290322580645161,0.1290322580645161,How is information stored in a relational system?,0
76, INGRES,INGRES,0.049311876296997,3.084172248840332,1.0000001192092896,1.0,1.0,What was the name of the project to create a geographical database?,1
77, Eugene Wong and Michael Stonebraker.,Eugene Wong and Michael Stonebraker,0.0540471076965332,3.53480863571167,0.9850866794586182,1.0,1.0,Who used Codd's paper at Berkeley to improve a geographical database?,1
78, The 13th century.,13th,0.0485074520111084,3.3791394233703613,0.568101704120636,0.5,0.5,In what century did Europeans become aware of gunpowder?,1
79, Paperfoam.,paperfoam,0.064220905303955,3.23435378074646,0.9803333282470704,1.0,1.0,What product used in the sale ofpaper is newly used by manufacturers in an effort to be more environmentally friendly?,1
80," Adabas, Oracle, and DB2.","Adabas, Oracle and DB2",0.1104211807250976,3.683504343032837,0.8736719489097595,1.0,1.0,Name three DBMSs that have been used since the 1970s.,1
81, The aspiration modifier letter.,aspiration modifier,0.0628540515899658,3.3092007637023926,0.8226926922798157,0.6666666666666666,0.6666666666666666,What may be doubled to indicate a long aspiration?,1
82," Breathy voice is a type of phonation or vibration of the vocal folds, often associated with voiced consonants, characterized by a weak or slack vibration.",a type of phonation or vibration of the vocal folds,0.0684411525726318,5.174765586853027,0.7132089138031006,0.5714285714285715,0.5714285714285715,What is breathy voice?,1
83, Thousands of human years.,thousands of human years,0.0466277599334716,3.2922797203063965,0.9780198335647584,1.0,1.0,How long can it take to create a DBMS?,1
84, They are simply not placed in the database.,not be placed in the database,0.0468137264251709,3.597609281539917,0.6217296719551086,0.7142857142857143,0.7142857142857143,What happens to blank data fields in a navigational system?,1
85," A subset of a database that can be accessed by using a password is called a ""subschema"".",subschemas,0.0479524135589599,4.380480766296387,0.4450606107711792,0.1111111111111111,0.1111111111111111,What is a subset of a database called that can be accessed by using a password?,1
86, Light and oxygen.,light and oxygen,0.123711347579956,3.304198980331421,0.9246759414672852,1.0,1.0,What does lignin react to to produce the yellowing you see in newspapers?,1
87, Chainlines are commonly higher in density.,Laidlines,0.0528929233551025,3.5219802856445312,0.3648841381072998,0.0,0.0,"Which is lines are commonly higher in density, laidlines or chainlines?",0
88, Database Management System (DBMS),relational systems,0.0555365085601806,3.455160856246948,0.4240335822105407,0.3333333333333333,0.3333333333333333,What type of system in still prominent to this day?,0
89, bagdatikos,bagdatikos,0.1039040088653564,3.23072361946106,1.0000001192092896,1.0,1.0,What name did the process take on in Baghdad?,1
90," No, each database backup is typically kept in a separate file.",dedicated backup files,0.0783593654632568,3.90468955039978,0.5985393524169922,0.2857142857142857,0.2857142857142857,Is each database backup kept in the same file?,1
91, Relational model.,re-linking,0.1184282302856445,3.222181797027588,0.1612265557050705,0.0,0.0,What technique is used to collect into one place?,0
92, Breath-voiced release.,breathy,0.0491368770599365,3.378554105758667,0.5295602679252625,0.0,0.0,The symbol followed by bʰ would likely mean the consonant has what type of release?,1
93," By searching for a ""key"", a unique identifier that defines a particular record.",by content,0.0484952926635742,4.111119985580444,0.1242623850703239,0.1333333333333333,0.1333333333333333,"Instead of using links, how was information found in a relational model?",0
94, One-to-many relationship.,one-to-many,0.0702772140502929,3.3181848526000977,0.817967414855957,0.8571428571428571,0.8571428571428571,What is the relationship called in a hierarchical model?,1
95," Rag paper was superior to early paper made with alum because it was more stable and less prone to degradation due to the presence of acidic alum, which broke down the cellulose fibers over time.",more stable,0.1036505699157714,5.678013563156128,0.1316345930099487,0.1081081081081081,0.1081081081081081,How was rag paper superior to the early types of paper made using alum?,1
96," Through a database management system (DBMS) that interacts with the user, other applications, and the database itself to capture and analyze data.","by a ""database management system"" (DBMS)",0.0555839538574218,4.9557976722717285,0.8473576307296753,0.3571428571428571,0.3571428571428571,How is data accessed?,1
97, Papyrus.,silk,0.1113364696502685,3.15010142326355,0.3904642164707184,0.0,0.0,What textile were some of the early Han maps made from?,0
98, Object-oriented programming.,object-oriented,0.1053996086120605,3.238036155700684,0.9017022252082824,0.8,0.8,"In the 1990s, what type of programming changed the handling of databases?",1
99," Wood, rags, or grasses.",wood,0.0577394962310791,3.587972640991211,0.5458260774612427,0.4,0.4,What does काष्ठ mean in English?,0
100, IMS is classified as a hierarchical database.,hierarchical database,0.0503480434417724,3.520336389541626,0.5973079204559326,0.4444444444444445,0.4444444444444445,What is the classification of IMS?,1
101, Reels,reels,0.0450668334960937,3.091813564300537,1.0000001192092896,1.0,1.0,What contraption is used to carry the paper to the web printing presses?,1
102, A level of indirection between internal and external views of the database.,a level of indirection between internal and external,0.0545659065246582,3.963869094848633,0.6514987945556641,0.8,0.8,What does the conceptual view offer?,1
103, The pith of the Cyperus papyrus plant.,the pith,0.1162712574005127,3.858732223510742,0.3979292809963226,0.4444444444444445,0.4444444444444445,What part of the Cyperus plant was used in making papyrus?,1
104, rollers,rollers,0.0450580120086669,3.014576911926269,1.0000001192092896,1.0,1.0,What is used to apply watermarks and other patterns?,1
105, Storage properties and configuration settings.,storage properties and configuration setting,0.090785264968872,3.3903558254241943,0.9120930433273317,1.0,1.0,What do database administrators closely monitor?,1
106, Classical Attic.,Classical Attic,0.1079256534576416,3.238912582397461,0.9651171565055848,1.0,1.0,What Greek dialect had three-way stop distinction like Eastern Armenian?,1
107, Slack or breathy voice.,slack or breathy,0.0531497001647949,3.39009428024292,0.8413609266281128,0.8571428571428571,0.8571428571428571,What kind of voice are muddy consonants pronounced with?,1
108, Database administrators interact with the DBMS through dedicated interfaces to build and maintain the applications' databases.,through dedicated interfaces,0.0691161155700683,4.315698385238648,0.4592510163784027,0.3157894736842105,0.3157894736842105,How do administrators work with the DBMS?,1
109," The database engine, also known as the ""storage engine"".",database engine,0.056058645248413,3.807795524597168,0.7215256690979004,0.3636363636363636,0.3636363636363636,What is responsible for putting information into permanent storage?,1
110," By searching for data by content, rather than following links.","a ""key""",0.0502200126647949,3.803423643112183,0.0384892299771308,0.0,0.0,How is information accessed in a relational model?,0
111, Through a database management system (DBMS) using a standard interface such as SQL.,application software,0.0796608924865722,4.170539379119873,0.3232678174972534,0.0,0.0,How are many databases accessed?,0
112, Four,four,0.048356294631958,3.0180344581604004,1.0,1.0,1.0,In how many directions does the Buddha of Swayambhu look?,1
113," Most Indian and East Asian languages, and some Indo-Aryan languages.",Indian and East Asian,0.0983831882476806,3.957751989364624,0.5632916688919067,0.5333333333333333,0.5333333333333333,What are two language types where the difference is contrastive?,0
114," The cost to create a DBMS is distributed among a large number of users, making it a cost-effective approach.",spread over a large number of users,0.0851509571075439,4.6288604736328125,0.5025708079338074,0.3703703703703703,0.3703703703703703,How is the cost to create a DBMS distributed?,1
115, Database access control limits who can access what information in the database.,who (a person or a certain computer program) is allowed to access what information,0.0910947322845459,3.87165904045105,0.608680248260498,0.3076923076923076,0.3076923076923076,What does database access limit?,1
116," The IBM DBMS was a database management system developed by IBM to interact with the user, other applications, and the database itself to capture and analyze data.",the Apollo program,0.0966463088989257,5.179158449172974,0.1578214168548584,0.0666666666666666,0.0666666666666666,What was the purpose of the IBM DBMS?,0
117, The stop is held longer and then has an aspirated release.,the stop is held longer and then has an aspirated release.,0.0519192218780517,3.8907783031463614,1.0,1.0,1.0,What happens when an aspirated consonant is doubled or geminated?,1
118, Wove paper.,wove paper,0.0920922756195068,3.236309051513672,0.963661015033722,1.0,1.0,What type of paper is produced on a machine like the Fourdrinier?,1
119, Chalk.,chalk,0.0694656372070312,3.185352563858032,0.9662595987319946,1.0,1.0,What besides china clay is used as a filler?,1
120, Edgar F. Codd,Edgar F. Codd,0.0753629207611084,3.3179824352264404,1.0,1.0,1.0,Who created the relational model of DBMS?,1
121, Card.,card,0.1083781719207763,3.085212230682373,0.9117406606674194,1.0,1.0,If paper is over 160g what is it considered as?,1
122, Through a database management system (DBMS).,Hardware database accelerators,0.0519251823425293,3.589365243911743,0.3358921706676483,0.2222222222222222,0.2222222222222222,How can large quantities of data be accessed?,0
123, Two.,two,0.1110434532165527,3.087348937988281,0.8910362720489502,1.0,1.0,How many types are Nepali works of art typically divided into?,1
124," Eastern Armenian, Standard Chinese (Mandarin), and Korean.",Wu Chinese,0.0678548812866211,3.898130178451538,0.4895241856575012,0.2222222222222222,0.2222222222222222,What has a three-way distinction in regards to stops and affricates?,0
125, thousandths of a mm,mm,0.0588471889495849,3.3177056312561035,0.4453495740890503,0.4,0.4,Someone measuring the thickness of paper in the UK is likely to use what unit?,0
126, Zein (corn protein),corn protein,0.0577747821807861,3.381659984588623,0.7784023284912109,0.8,0.8,Popcorn bags produced modernly are likely to use what type of coating?,1
127, Card stock.,card,0.1068568229675293,3.1645302772521973,0.6373181939125061,0.6666666666666666,0.6666666666666666,If paper is over 160g what is it considered as?,1
128, To correct erroneous data.,database is found corrupted,0.1174087524414062,3.30696177482605,0.2758059501647949,0.0,0.0,Name a reason to take a database backward in time?,0
129, Kx'a languages.,Kx'a languages,0.0909054279327392,3.346325635910034,0.966196060180664,1.0,1.0,True aspirated consonants have been found in Kelabit Taa and what else?,1
130, papyrus,Papyrus,0.0491533279418945,3.0909368991851807,1.0,1.0,1.0,What Latin word is paper derived from?,1
131," External views of data allow users to see database information in a more business-related way, rather than from a technical, processing viewpoint.",see database information in a more business-related way,0.094818115234375,4.863139867782593,0.6308552622795105,0.5625,0.5625,What is the benefit of external views of data?,1
132, phonemes,phonemes,0.1323080062866211,3.091338396072388,1.0,1.0,1.0,What are the units called that traditional phonology studies?,1
133," A computer system, specifically a database management system (DBMS), assists a user in seeing a table.",DBMS,0.0456628799438476,4.4660325050354,0.6495489478111267,0.1176470588235294,0.1176470588235294,What system assists a user in seeing a table?,1
134, Tabular model.,tabular,0.0806236267089843,3.264801502227783,0.8150460720062256,0.6666666666666666,0.6666666666666666,What is a third type of model that can be combined with heirarchical and navigation models?,1
135, 4,up to four,0.0787298679351806,3.1115527153015137,0.6909276843070984,0.0,0.0,How many apps did the WIndows 8.1 update allow to be snapped onto a signular display?,1
136, Lignin.,lignin,0.121431827545166,3.307606935501098,0.971802055835724,1.0,1.0,What polymer is used to strengthen cell walls?,1
137, Paper.,paper,0.1770582199096679,3.201756715774536,0.933435559272766,1.0,1.0,What widely-used product is almost always made of wood fibers?,1
138, Dravidian languages.,native Dravidian words,0.0808367729187011,3.3076560497283936,0.8140440583229065,0.4,0.4,"What has no distinction between the categories  of voiced, voiceless, aspirated and unaspirated?",1
139, aspirated consonants,True aspirated voiced consonants,0.0564360618591308,3.2299816608428955,0.8610005378723145,0.6666666666666666,0.6666666666666666,Indian languages commonly have murmured consonants instead of what?,1
140, Voiceless consonants.,voiceless consonants,0.0440478324890136,3.3039581775665283,0.9598091244697572,1.0,1.0,Written IPA consonants use symbols for what?,1
141, The 1980s.,1980s,0.0519623756408691,3.378309488296509,0.927301585674286,0.6666666666666666,0.6666666666666666,When did the liberalization of the telephone communications in Greece happen?,1
142, 250 kg/m3,tissue paper,0.0444731712341308,3.304610252380371,0.1140234023332595,0.0,0.0,What is the lightest density of paper produced?,0
143, A conceptual data model.,definitions of the terminology used for entities,0.0734777450561523,3.3194191455841064,0.4041052460670471,0.0,0.0,Asking questions about an organization's needs will help to create what?,0
144, An extended length of the frication.,an extended length of the frication,0.0924046039581298,3.5596299171447754,0.9692779779434204,1.0,1.0,"In Navajo, the aspiration of affricates can be seen as what?",1
145, Writing.,writing,0.0486054420471191,3.0775153636932373,0.8566521406173706,1.0,1.0,What is a common use for paper?,1
146, /tʰ/,/t/,0.0633792877197265,3.3199679851531982,0.5590336918830872,1.0,1.0,The Western Armenian voiced /d/ compares to the Eastern Armenian voiceless what?,0
147, Extremely rare.,rare,0.0493562221527099,3.164442777633667,0.8916378021240234,0.6666666666666666,0.6666666666666666,How common was divorce for samurai?,1
148," A database system is frequently used to track and manage large amounts of data, such as customer information, financial transactions, and inventory.",to track information about users,0.1005313396453857,4.817238092422485,0.4938476979732513,0.2222222222222221,0.2222222222222221,How is a database system frequently used?,0
149, Today's database systems are typically run on general-purpose hardware using general-purpose computer data storage.,general-purpose hardware,0.0495996475219726,4.233750581741333,0.6286160349845886,0.3,0.3,How are today's database systems run?,1
150, China clay.,china clay,0.0988898277282714,3.1992971897125244,0.9766733050346376,1.0,1.0,"Besides calcium, coated paper has a thin layer of what?",1
151, Phonetics and phonology.,phonetics,0.1311495304107666,3.3868582248687744,0.8921338319778442,0.5,0.5,What branch of linguistics is phonology distinguished from?,0
152, Debuccalization.,lenited,0.0462710857391357,3.319410800933838,0.1195108965039253,0.0,0.0,What is another term for a consonant being weakened?,0
153, ⟨ʰp⟩,⟨ʰp⟩,0.0518445968627929,3.32702112197876,1.0,1.0,1.0,What represents a preaspirated bilabial stop?,1
154," To combine data from multiple sources, improve data consistency, or enhance data analysis capabilities.",primarily economical,0.0525305271148681,4.189772129058838,0.1629486680030822,0.0,0.0,Why would someone attempt to unite two different databases?,1
155, Netezza,Netezza and Oracle (Exadata),0.0550100803375244,3.168372631072998,0.5777757167816162,0.4,0.4,Name a company that is still working on the CAFS accellerator?,0
156, Transaction processing.,ACID-compliant transaction processing,0.1215250492095947,3.2294487953186035,0.7004315853118896,0.6666666666666666,0.6666666666666666,What type of processing is used in enterprise database software?,0
157, Reflect the structure of the information to be held in the database.,reflects the structure of the information to be held,0.0878469944000244,3.913118839263916,0.7170695066452026,0.8571428571428571,0.8571428571428571,What should a conceptual data model do?,1
158, Usually presented numerically.,numerically,0.1180682182312011,3.295032262802124,0.6905344724655151,0.5,0.5,How are voice-onset time details usually presented?,1
159, Mechanical pulping.,Mechanical,0.066612958908081,3.2511966228485107,0.5364034175872803,0.6666666666666666,0.6666666666666666,What kind of fuses were needed?,0
160, 40%,40%,0.0786545276641845,3.1913816928863525,0.9999999403953552,1.0,1.0,How much of total employment did agriculture account for at the end of the 1990s?,1
161, Aspirated.,aspirated,0.049281358718872,3.238210678100586,0.9514827728271484,1.0,1.0,"If there is a cluster such as st and it belongs to different morphemes, the stop is what?",1
162, Aspirated stops.,aspirated stops,0.0529813766479492,3.3100430965423584,0.975464165210724,1.0,1.0,What kind of stops in pinyin are written with letters that representative of voiceless consonants?,1
163, Charles Fenerty,Charles Fenerty,0.0482959747314453,3.1742568016052246,1.0,1.0,1.0,Which Canadian inventor helped F.G. Keller to develop their own process?,1
164, Gloss paper.,Gloss,0.0567624568939209,3.169127941131592,0.7979799509048462,0.6666666666666666,0.6666666666666666,What papers give the best optical density?,1
165, The superscript hook-aitch ⟨◌ʱ⟩ is used to represent the breathy-voiced release of obstruents.,breathy-voiced release of obstruents.,0.1301970481872558,5.054762363433838,0.6920794248580933,0.5263157894736842,0.5263157894736842,What uses the ⟨◌ʱ⟩?,1
166, SQL,SQL,0.0483388900756835,3.013718366622925,1.0,1.0,1.0,"When customers first tested IBM's system, what computer language had been added? ",1
167, The Stockholm Convention on Persistent Organic Pollutants.,the Stockholm Convention on Persistent Organic Pollutants,0.131955862045288,3.6646628379821777,0.9960965514183044,1.0,1.0,What agency internationally regulates dioxins?,1
168, XML is a type of structured document-oriented database.,structured document-oriented database,0.0504920482635498,3.663249492645264,0.6749279499053955,0.6153846153846153,0.6153846153846153,What kind of database is XML?,1
169, Managing personal databases.,managing personal databases,0.0622568130493164,3.22525691986084,0.956125795841217,1.0,1.0,What is possible when a DBMS interrogate and update a database?,1
