idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
10, The Super Nintendo Entertainment System (SNES) succeeded the Famicom.,Super Nintendo Entertainment System,0.1499280929565429,24.79861950874329,0.6165597438812256,0.6153846153846153,0.6153846153846153,What succeeded the Famicom?,1
11, YYT,YYT,0.2995285987854004,21.994496822357178,1.0000001192092896,1.0,1.0,What is the airport code for St. John's International Airport?,1
12," The UK, Italy, and Australia share the PAL A region.","UK, Italy and Australia",0.1523845195770263,24.379270315170288,0.6666010022163391,0.5714285714285715,0.5714285714285715,Which three countries share the PAL A region?,1
13, The 1990s.,1990s,0.1487367153167724,22.84905338287353,0.9253845810890198,0.6666666666666666,0.6666666666666666,When did NYC begin splitting up the large Bronx high schools?,1
14, 2006,2006,0.1411030292510986,22.180465936660767,1.0000001192092896,1.0,1.0,When did the Kathmandu valley monuments receive WHS status?,1
15, Indian reservations.,Indian reservations,0.1494524478912353,22.05363178253174,0.9519280195236206,1.0,1.0,Where do a minority of US Native Americans live?,1
16, Greenman v. Yuba Power Products.,Greenman v. Yuba Power Products,0.1428980827331543,23.50974440574646,0.9580318331718444,1.0,1.0,What case was fundamental in the fight to change warranty laws?,1
17, 3.4%,(3.4%,0.1485638618469238,22.566749334335327,0.8777468204498291,1.0,1.0,What percentage of the defence estate is taken up by airfields?,1
18, St. John's.,St. John's,0.1617231369018554,22.59821343421936,0.98684561252594,1.0,1.0,Where does Rogers Cable has its provincial headquarters?,1
19, The Prime Minister of Estonia has the right to appoint other ministers.,The Prime Minister,0.1548714637756347,24.45908617973328,0.3726783990859985,0.4,0.4,Who has the ability to assign other ministers?,1
20, Licensed US NES cartridges.,licensed US cartridges,0.1488726139068603,22.62827515602112,0.8379769921302795,0.8571428571428571,0.8571428571428571,"What was distinctly made by Nintendo, Konami, and Acclaim?",1
21," Estonia is located in the Baltic region of Northern Europe, bordered by the Gulf of Finland to the north, the Baltic Sea to the west, Latvia to the south, and Russia to the east.",the Baltic region,0.1389141082763672,30.31718921661377,0.6649390459060669,0.1621621621621622,0.1621621621621622,Where is Estonia located in Northern Europe?,1
22, Nordic-Baltic Eight (NB-8),Nordic-Baltic Eight,0.1434452533721923,23.74899435043335,0.903993844985962,0.7499999999999999,0.7499999999999999,What is the name of the joint group that Estonia shares with Denmark and 7 other countries?,1
23," According to the text, English law is received into the United States through ""reception statutes"" which state that the common law of England is the law of the state to the extent that it is not repugnant to domestic law or indigenous conditions.",nearly identical,0.1390392780303955,32.40953874588013,0.0511936210095882,0.0,0.0,How close do the issues have to be in order for an English law to be used?,0
24," Each state possesses its own constitution, government, and laws, which are separate from the federal government and laws.","state constitutions, state governments, and state courts",0.1451766490936279,26.257385969161987,0.6953696608543396,0.32,0.32,What does each state posess?,-1
25, The Age of Awakening.,the Age of Awakening,0.1191992759704589,22.55308985710144,0.9799741506576538,1.0,1.0,The development of Estonian national identity was accompanied with what era?,1
26, General Sir Kevin O'Donoghue,General Sir Kevin O’Donoghue,0.1382114887237548,23.18696141242981,0.9952805638313292,1.0,1.0,Who was the Chief of Defence Materiel in 2009?,1
27, The NES Max.,The NES Max,0.1380434036254882,22.444649696350098,0.9834779500961304,1.0,1.0,Which controller had a non-adjustable Turbo feature?,1
28, Federal criminal law focuses on these areas.,Federal criminal law,0.1427891254425048,23.196836471557617,0.7294054627418518,0.6,0.6,"Who focuses on things such as evading payment of federal income tax, mail theft, or physical attacks on federal officials, as well as interstate crimes like drug trafficking and wire fraud?",1
29, The United States Code.,The United States Code,0.1422400474548339,22.531639099121094,0.9667985439300536,1.0,1.0,What is the compilation and codification of all federal statutes?,1
30, The Estonian Defence Forces (Estonian: Kaitsevägi),Maavägi,0.121661901473999,24.977728843688965,0.1937695741653442,0.2222222222222222,0.2222222222222222,What is the name of Estonia's Army?,0
31, RF modulator output.,radio frequency (RF),0.1578676700592041,22.62159204483032,0.6010959148406982,0.3333333333333333,0.3333333333333333,The HVC-001 featured which kind of mod output?,1
32, Alberta,Alberta,0.1442921161651611,21.726942539215088,1.0000001192092896,1.0,1.0,In what providence is Edmonton located?,1
33, 1925,1925,0.1417880058288574,22.165468215942383,1.0,1.0,1.0,When was the George Warren Brown School of Social Work founded?,1
34, 3,three,0.1498053073883056,21.80634307861328,0.8656187057495117,0.0,0.0,"Before Hindus are cremated, how many times are their bodies placed in the Bagmati?",1
35, Finland and Sweden.,Finland or Sweden,0.1383314132690429,22.3422372341156,0.8828338980674744,0.6666666666666666,0.6666666666666666,Which countries did most Estonians desire to flee to?,1
36, To avoid paying licensing fees and to continue producing and selling games without Nintendo's approval.,refusing to pay the licensing fee or having been rejected by Nintendo,0.132399320602417,25.13415241241455,0.6058011054992676,0.3571428571428571,0.3571428571428571,Why did the companies circumvent the authentication system?,1
37, Mechanical pain.,mechanical,0.1439123153686523,22.066688776016235,0.6618198752403259,0.6666666666666666,0.6666666666666666,"Crushing, tearing and shearing are examples of which type of pain?",1
38, Economic reform and integration with the West.,closer ties with the Nordic countries,0.164306640625,23.279080390930176,0.224834144115448,0.3076923076923076,0.3076923076923076,What has been a major factor in the restoration of Estonia after winning their independence?,0
39," Natural law theories of law, which believed that law had an existence independent of what individual judges said.",law was believed to have an existence independent of what individual judges said,0.317009687423706,25.87158989906311,0.8075413703918457,0.6451612903225806,0.6451612903225806,What are the natural theories of law that that the English judges in the eighteenth century used?,1
40, 2006,2006,0.136167287826538,22.234943866729736,1.0000001192092896,1.0,1.0,When did the Kathmandu valley monuments receive WHS status?,1
41," There is no definitive answer, as people with congenital insensitivity to pain have a reduced life expectancy, but the exact life expectancy is not well-documented.",reduced,0.1259081363677978,28.539892435073853,-0.0260513126850128,0.074074074074074,0.074074074074074,What is the life expectancy for people who can't feel pain?,0
42, 1991,1918,0.1380305290222168,22.162909746170044,0.4531841278076172,0.0,0.0,In what year did Argentina's University Revolution occur?,0
43, Comboy,Comboy,0.2902760505676269,22.04527950286865,1.0000001192092896,1.0,1.0,Hyundai licensed the Sharp 19SC111 TV with what name in South Korea?,1
44," They incur carelessly-repeated damage to their tongues, eyes, joints, skin, and muscles, and may have a reduced life expectancy.","repeated damage to their tongues, eyes, joints, skin, and muscles",0.148578405380249,27.647724866867065,0.8025813698768616,0.6666666666666666,0.6666666666666666,What happens to children with congenital insensitivity to pain?,1
45, The Twin Famicom was compatible with both Famicom cartridges and Famicom Disk System disks.,Twin Famicom,0.1339657306671142,26.11371922492981,0.5995055437088013,0.25,0.25,What was compatible with Famicom cartridges and FDS systems?,1
46," Wood, peat, and biomass.","wood, peat, and biomass",0.1571962833404541,23.193113327026367,0.9871045351028442,1.0,1.0,What alternative energy sources account for 9% of energy production?,1
47, Contract law covers obligations established by agreement (express or implied) between private parties.,express or implied,0.1380383968353271,24.955953121185303,0.3616845607757568,0.375,0.375,What kinds of agreements do contract law cover?,1
48, Paris,Paris,0.147284984588623,21.7026960849762,1.0000001192092896,1.0,1.0,What was the largest European city in 1667?,1
49, Federal courts cannot dictate the content of state law when there is no federal issue in a case.,federal courts cannot dictate the content of state law when there is no federal issue,0.3221144676208496,25.559494256973267,0.9447898268699646,0.9090909090909092,0.9090909090909092,What is a major implication of the Erie doctrine?,1
50," Specialists currently believe that all vertebrates can feel pain, and that certain invertebrates, like the octopus, might too.",unclear,0.1417059898376464,27.02530336380005,0.0459943227469921,0.0,0.0,Can classification be helpful in determining differences between distinct species?,0
51, 2002,2002,0.1260116100311279,22.102883100509644,1.0,1.0,1.0,When did Sheptycki write about police cooperation?,1
52, The lawmakers were beginning to drown in the sea of corruption and mismanagement within the Ministry of Defence.,judicial literature,0.1389875411987304,25.8212959766388,0.2109784483909607,0.0,0.0,What were the lawmakers beginning to drown in?,0
53, The United States Code.,The United States Code,0.1393792629241943,22.67132687568665,0.9667985439300536,1.0,1.0,What is the compilation and codification of all federal statutes?,1
54, The Liber Census Daniae.,The Liber Census Daniae,0.1393117904663086,22.97777247428894,0.992061197757721,1.0,1.0,What document dated in 1241 contains place and family names?,1
55, Confucianism.,Confucianism,0.12530517578125,22.515814781188965,0.9532307982444764,1.0,1.0,What philosophy was given exclusivity in the court during the rule of Emperor Wu?,1
56, A massive cyberattack on Estonia in 2007 led to a need for e-military action.,massive cyberattacks,0.1251778602600097,25.84973955154419,0.6101508736610413,0.2352941176470588,0.2352941176470588,What event in 2007 led to a need for e-military action?,1
57," September 17, 1991.",17 September 1991,0.310009241104126,23.196366786956787,0.940437078475952,1.0,0.6666666666666666,What date did Estonia join the United Nations?,1
58, Ray Kassar,Ray Kassar,0.146514892578125,22.244194984436035,1.0,1.0,1.0,What was the name of the fired Atari CEO?,1
59, The Swedish archbishop Johannes.,Swedish archbishop Johannes,0.1549844741821289,22.916748046875,0.9653494358062744,0.8571428571428571,0.8571428571428571,What important figure was killed in the raid?,1
60," The countries with similar levels of GDP with Estonia are: 
             - Slovakia
             - Lithuania
             - Latvia
             - Slovenia",Slovak Republic and Lithuania,0.1302230358123779,27.39773917198181,0.6198885440826416,0.1111111111111111,0.1111111111111111,What countries share similar levels of GDP with Estonia?,0
61, The executive branch.,executive branch,0.2937061786651611,22.389695644378666,0.9534595012664796,0.8,0.8,In what branch of government is corruption examined?,1
62, The 1950s.,the late 1950s,0.139967679977417,22.795583724975582,0.9478188753128052,0.8,0.8,What decade were the first computer centers created in Estonia?,1
63, American civil procedure.,American civil procedure,0.1430091857910156,22.30384874343872,0.9772577285766602,1.0,1.0,What is extensive pretrial discovery a part of?,1
64, 2003-2018,2003 and 2018,0.1365537643432617,22.700634956359863,0.9026299715042114,0.8,0.8,Which years make up the time span mentioned for the military budget numbers?,1
65, The World Bank.,the World Bank,0.3082244396209717,22.370091438293457,0.9780967235565186,1.0,1.0,What institution views the economy of Estonia as high income?,1
66," The federal government, specifically the Constitution, governs things such as military, money, foreign relations, etc.",federal law,0.1446006298065185,26.143878698349,0.4888753294944763,0.1176470588235294,0.1176470588235294,"What governs things such as military, money, foreign relations, etc.?",1
67, The rule of law.,rule of law,0.1454453468322754,22.52485227584839,0.9092080593109132,0.8571428571428571,0.8571428571428571,"According to the Declaration of Delhi, what provides certain rights and freedoms?",1
68, The Constitution.,the Constitution,0.122551679611206,22.122891187667847,0.9583823084831238,1.0,1.0,"Stewart pointed out that the phrase ""Wall of separation"" was nowhere to be found in what?",1
69, 9 years,nine,0.1416671276092529,22.232282400131226,0.59058678150177,0.0,0.0,How many stories made up the Dharahara tower?,0
70, The Estonian Defence Forces (Estonian: Kaitsevägi),the Estonian Defence Forces,0.1600069999694824,25.081784963607788,0.9338539242744446,0.7272727272727273,0.7272727272727273,What name describes the combined body of all Estonia military?,1
71, Prevent them from stultifying individual efforts by ad hoc action.,frustrate his efforts,0.3174793720245361,24.19728827476501,0.3783449530601501,0.1538461538461538,0.1538461538461538,"According to Hayek, limited governemnt power through the rule of law does not do what to people?",1
72, On St. George's Night (Estonian: Jüriöö ülestõus) 23 April 1343.,St. George's Night,0.1435558795928955,27.673198223114014,0.5860497951507568,0.4705882352941176,0.4705882352941176,When did the indigenous Estonians try to overthrow their Danish and German rulers?,1
73, The provincial government is the largest employer in the city of St. John's.,The provincial government,0.130836009979248,25.0764479637146,0.5362783074378967,0.3529411764705882,0.3529411764705882,Who is the largest employer in the city?,1
74, A replica Vickers Vimy aircraft.,replica Vickers Vimy,0.1420955657958984,23.30799436569214,0.8546741604804993,0.7499999999999999,0.7499999999999999,What aircraft did Steve Fossett use for his flight in July 2005?,1
75, The Restatement of Torts.,Restatement of Torts,0.1370265483856201,23.00656175613404,0.9566440582275392,0.8571428571428571,0.8571428571428571,What is attempting to standardize the tort law system?,1
76, 1787,1787,0.1261546611785888,22.04388737678528,1.0000001192092896,1.0,1.0,When was the second edition published?,1
77, 19,19,0.134667158126831,22.02017641067505,1.0,1.0,1.0,How many divisions did the Germans add to Italy?,1
78, The federal law begins with the United States Constitution.,the Constitution,0.1419031620025634,23.696058750152588,0.5299749374389648,0.3636363636363636,0.3636363636363636,"Stewart pointed out that the phrase ""Wall of separation"" was nowhere to be found in what?",0
79," April 3, 1997.","April 3, 1997",0.142160415649414,23.343319416046143,0.9817317128181458,1.0,1.0,When was NESticle released?,1
80, Pierre Le Moyne d'Iberville,Pierre Le Moyne,0.1382501125335693,23.21196484565735,0.8493263125419617,0.7499999999999999,0.7499999999999999,Who destroyed Fort William in 1696?,1
81, The Russian Orthodox Church.,the Russian Orthodox Church,0.2973244190216064,22.486610651016235,0.9827744960784912,1.0,1.0,"Which religious group is the second largest with 150,000 members?",1
82, The disks were originally obtained from kiosks in malls and other public places where buyers could select a title and have it written to the disk.,buyers could select a title and have it written to the disk,0.1263673305511474,27.732871770858765,0.7416931390762329,0.631578947368421,0.631578947368421,How were the disks purchased?,1
83, Gold-plastic carts.,gold,0.1403501033782959,22.592973232269287,0.4443554878234863,0.5,0.5,Which mineral found in Galicia were the Romans interested in?,0
84, Court rules promulgated by the state supreme court.,court rules promulgated by the state supreme court,0.1587927341461181,23.885141849517822,0.9431658983230592,1.0,1.0,"What should New York, Illinois and California be using instead of codified statutes?",1
85, Louisiana.,Louisiana,0.3164355754852295,21.84242057800293,0.9610179662704468,1.0,1.0,Where has a non-native rodent known as a nutria become very destructive?,1
86, The unlicensed clone market.,unlicensed clone market,0.1577153205871582,22.746514797210693,0.9379714131355286,0.8571428571428571,0.8571428571428571,What thrived after the NES was discontinued?,1
87, The county governor (Maavanem) represents the national government on a local level in Estonia.,Maavanem,0.1504364013671875,25.60988569259644,0.425360232591629,0.1333333333333333,0.1333333333333333,Who represents the national government on a local level?,1
88, 1527,1527,0.1507198810577392,22.11309552192688,1.0,1.0,1.0,What year did John Rut visit St. John's?,1
89, 10%,10%,0.1451315879821777,22.119196891784668,0.9999999403953552,1.0,1.0,What was EU average amount of energy from renewable sources in 2008?,1
90," A definition of pain widely employed in nursing, emphasizing its subjective nature and the importance of believing patient reports.",definition of pain,0.1467540264129638,26.01097059249878,0.7340683937072754,0.2727272727272727,0.2727272727272727,What did Margo McCaffery introduce in 1968?,1
91, Colorado State University,Colorado State University,0.301182746887207,22.125751495361328,1.0000001192092896,1.0,1.0,What university is Bernard Rollin associated with?,1
92, Pasofami,iNES,0.1466565132141113,22.145835161209103,0.2117473185062408,0.0,0.0,What was the first English available emulator?,0
93," The Famicom Disk System (FDS) used 5 cm (2"") single-sided, proprietary disks that stored games and allowed for saving progress.",storing the game and saving progress,0.1413238048553466,28.434571027755737,0.4109557271003723,0.4444444444444445,0.3703703703703703,What were the storage disks used for?,1
94, 36,36,0.1537115573883056,22.003777265548703,1.0,1.0,1.0,How many cultures does the Constitution of Bolivia recognize?,1
95, Felony convictions.,felony convictions,0.1259000301361084,22.36770868301392,0.9403213858604432,1.0,1.0,"What results in lengthy prison sentences as well as subsequent probation, large fines, and orders to pay restitution directly to victims?",1
96, 12,twelve,0.1439502239227295,21.993815422058105,0.901904821395874,0.0,0.0,How many core functions did the Air Force reduce its duties down to recently? ,1
97, A judge can determine if a law should be approached differently.,administrators,0.1442663669586181,24.01314115524292,0.0384722016751766,0.0,0.0,Who can determine if a law should be approached differently?,0
98, 8,16,0.1546187400817871,21.90243673324585,0.7090133428573608,0.0,0.0,How many policing districts was Paris divided into?,0
99," The Chief Justice of the Supreme Court, who is appointed by the parliament for a nine-year term on nomination by the President.",the Supreme Court or Riigikohus,0.1402440071105957,27.003230094909668,0.4448383450508117,0.2142857142857142,0.2142857142857142,Who holds supreme judicial power in Estonia?,0
100, None.,"little, or not at all",0.1357698440551757,21.888362646102905,0.250010222196579,0.0,0.0,How much do some patients going through psychosurgery suffer from the sensation of pain?,0
101," Pain can last anywhere from a few seconds to a lifetime, depending on the cause and severity of the pain.",only until the noxious stimulus is removed,0.3171851634979248,26.369781970977783,0.3144228756427765,0.074074074074074,0.074074074074074,How long does pain tend to last?,0
102, The International Association for the Study of Pain's definition of pain is widely used.,The International Association for the Study of Pain,0.1615021228790283,25.016894340515137,0.8573428392410278,0.6956521739130436,0.6956521739130436,What organization's definition is widely used?,1
103," Over 8,000.","8,000",0.2889420986175537,22.713478803634644,0.8583800792694092,0.8,0.8,"By 1910, how many volumes of American reports were there?",1
104, Pain.,pain,0.1424577236175537,21.92141842842102,0.8760337829589844,1.0,1.0,An animals physical and behavioral reactions may be inferred to indicate the presence of what?,1
105, A Nordic country.,the gateway between East and West,0.1293110847473144,22.46960592269897,0.1785013526678085,0.0,0.0,What Estonia view itself as after winning independence?,0
106," June 14, 1940.",14 June,0.1469182968139648,23.31279230117798,0.5325788259506226,0.8,0.4,When did the Soviet army initiate their blockade on Estonia?,1
107," Yes, states can grant rights to citizens that are not defined by the federal Constitution, as long as they do not infringe on any federal constitutional rights.",as long as they do not infringe on any federal constitutional rights,0.1457617282867431,28.20257687568665,0.6069560050964355,0.6153846153846153,0.6153846153846153,Can states grant rights to citizens that are not defined by the constitution?,1
108, RF modulator output.,RF modulator,0.1413664817810058,22.517400979995728,0.9128111004829408,0.8,0.8,The re-released NES-101 model in North America went back to what perceived primitive output?,1
109, Newfoundland,Newfoundland,0.1535148620605468,21.678455352783203,1.0000001192092896,1.0,1.0,Where does it start in Canada?,1
110, Pegasus,Pegasus,0.1464340686798095,21.86748242378235,1.0,1.0,1.0,What was the name of the clone in Poland?,1
111," Estonian employed workers are known for their high level of education and skills, with a strong emphasis on technical and vocational training.",highly skilled,0.1457984447479248,26.94564247131348,0.381257951259613,0.0833333333333333,0.0833333333333333,What is a major trait of the Estonian employed workers?,1
112, Higher quality software titles.,higher quality,0.1298379898071289,22.562381267547607,0.5813261866569519,0.6666666666666666,0.6666666666666666,What did licensing lead to regarding games?,1
113, A vote was taken by those elected in the elections held the previous month.,elections,0.1398007869720459,24.72121381759644,0.5769110918045044,0.1333333333333333,0.1333333333333333,What system was used to decide on joining the Soviets?,1
114, The Baltic Sea.,the Baltic Sea,0.1415345668792724,22.319185256958008,0.98330819606781,1.0,1.0,What body of water borders Estonia?,1
115," The Estonian parliament, known as the Riigikogu, has the right to ratify and denounce international treaties with other states and international organisations.",ratify and denounce international treaties,0.1395421028137207,28.392507314682007,0.6138511896133423,0.3703703703703703,0.3703703703703703,What can the Estonian parliament do in regards to treaties?,1
116, Criminal law involves the prosecution by the state of wrongful acts considered serious enough to breach the sovereign's peace and cannot be deterred or remedied by lawsuits between private parties.,prosecution by the state of wrongful acts,0.1408772468566894,28.933595418930054,0.6710190773010254,0.3684210526315789,0.3684210526315789,What is criminal law?,1
117, Kratos,kratos,0.2831141948699951,22.07161116600037,1.0,1.0,1.0,What is the Greek word for power?,1
118, Noxious stimuli.,intense or damaging,0.1443994045257568,22.473249197006226,0.4742700457572937,0.0,0.0,What type of stimuli causes pain?,1
119," Everyone, including law makers themselves.",every citizen,0.3001289367675781,23.082998991012573,0.5721557140350342,0.0,0.0,"According to the rule of law, who must obey the laws?",1
120," George Mason stated that judges ""could declare an unconstitutional law void. But with regard to every law, however unjust, oppressive or pernicious, which did not come plainly under this description, they would be under the necessity as judges to give it a free course.""",declare an unconstitutional law void,0.1346814632415771,33.23966312408447,0.5448328256607056,0.2040816326530612,0.2040816326530612,What did George Mason state that judges could do to a law?,1
121, 4%,4%,0.3192853927612304,22.11518692970276,0.9999999403953552,1.0,1.0,In 1940 what percentage used the Tube for a sleeping shelter?,1
122, statutes.,relevant statutes,0.1561117172241211,21.91174387931824,0.7958691120147705,0.6666666666666666,0.6666666666666666,Regualtions carry force of law when based on reasonable interpretation of what?,1
123, 2010,2010,0.1383566856384277,22.06354713439941,1.0,1.0,1.0,When was Liberia was granted observer status with the world trade organization>,1
124, April 2008,April 2008,0.1423332691192627,22.362122535705566,1.0000001192092896,1.0,1.0,When was Hard Candy released?,1
125, Burning or tingling.,burning or tingling,0.2948408126831054,22.601463079452515,0.9727559685707092,1.0,1.0,What is the initial phantom body pain sensation experienced by people with spinal cord damage?,1
126, Saaremaa is an Estonian island in the Baltic Sea.,the Baltic Sea,0.1340687274932861,24.606709718704224,0.5715572834014893,0.5,0.5,What body of water borders Estonia?,0
127, The United States Constitution.,The Constitution,0.1515915393829345,22.620766401290894,0.9075641632080078,0.6666666666666666,0.6666666666666666,What sets out the boundries of federal law?,1
128," The typical television recommended for the NES was 11"" to 14"" in size.","typically 11"" to 14""",0.1407890319824218,25.26960182189941,0.4664352536201477,0.4705882352941176,0.4705882352941176,How large was the typical television recommended for the device?,1
129, 15,15,0.3208990097045898,21.947986125946045,1.0,1.0,1.0,How many cornerstones of this new way of thinking or religion were presented>,1
130, £500m,£500m,0.1380352973937988,22.12573480606079,1.0,1.0,1.0,What is the estimated total cost of the Chinook helicopter project?,1
131, Companies created circuits that used a voltage spike to temporarily disable the 10NES chip in the NES.,voltage spike to temporarily disable the 10NES chip,0.327390193939209,25.77470588684082,0.7714937925338745,0.6399999999999999,0.6399999999999999,Companies did what in an effort to circumvent Nintendo's console authentication?,1
132, Summer.,summer,0.1438002586364746,21.855180740356445,0.9578108191490172,1.0,1.0,What season is red identified with in China?,1
133," Plato compared a government that follows laws to a ship that is guided by a skilled helmsman, where the law is the master of the government and the government is its slave.",slave,0.3072528839111328,29.39392137527465,0.4074340164661407,0.0606060606060606,0.0606060606060606,To what did Plato compare a government that follows laws?,1
134, The auxiliary port used to connect additional devices on the Famicom was called the DA-15 expansion port.,DA-15,0.1515636444091797,26.268410444259644,0.3813904523849487,0.1999999999999999,0.1999999999999999,What was the name of the auxiliary port used to connect additional devices on the Famicom?,1
135," The king was offended by the statement that he would be under the law, which he considered treasonous.",greatly offended,0.1336574554443359,26.118590593338013,0.2537577748298645,0.0999999999999999,0.0999999999999999,How did the king feel about what was said in the Case of Prohibitions?,1
136, Canada.,Canada,0.1417479515075683,21.807952404022217,0.9222739934921264,1.0,1.0,Where have cases in the Jehovah's Witnesses favor been heard outside of the U.S.?,1
137, Breakthrough pain.,Breakthrough,0.3020689487457275,22.278249263763428,0.6661815643310547,0.6666666666666666,0.6666666666666666,What is the term for pain which is acute and note alleviated by normal pain management?,1
138," Nociceptive pain is classified according to the mode of noxious stimulation, which can be thermal, mechanical, or chemical.",according to the mode of noxious stimulation,0.1422231197357177,27.23316431045532,0.535066545009613,0.56,0.56,How is nociceptive pain classified?,1
139," Halifax, Nova Scotia.",Halifax,0.1335744857788086,22.69856548309326,0.8769357204437256,0.5,0.5,What is the largest Atlantic Province city?,1
140, The Field Code in 1850.,code pleading,0.1445906162261963,23.354079008102417,0.3629147708415985,0.2857142857142857,0.2857142857142857,What did New York enact that replaced traditional common law proceeding?,1
141, consciousness,consciousness,0.1509730815887451,21.835174560546875,1.0,1.0,1.0,What did Descartes argue animals lack?,1
142, The Avalon Peninsula in Newfoundland.,Avalon Peninsula,0.1298446655273437,23.07265281677246,0.7943798899650574,0.5714285714285715,0.5714285714285715,"Where did the French, Spanish and Portuguese start to travel to fish yearly in 1540?",1
143, CBNT-DT,CBNT-DT,0.3198459148406982,22.385534048080444,0.9999999403953552,1.0,1.0,What is the name of CBC's television station in St. John's?,1
144, The NES Advantage and the NES Max.,NES Advantage and the NES Max,0.1474325656890869,23.23079419136048,0.9568628668785096,0.923076923076923,0.923076923076923,What were the two turbo controllers Nintendo made for the NES?,1
145, Northern part.,northern part,0.1518905162811279,22.159754037857056,0.9771847128868104,1.0,1.0,In what region of the Deccan Plateau is Hyderabad?,1
146," Days, weeks, or sometimes permanently.",permanently,0.141061782836914,23.160999059677124,0.5141299962997437,0.3333333333333333,0.3333333333333333,"How long can an anesthetic, at max, relieve pain for, despite wearing off in only hours?",1
147," Pain treatment, not only by trying to cut down the sensory input, but also by influencing the motivational-affective and cognitive factors.",action,0.1211049556732177,27.11181163787841,0.2323094308376312,0.0,0.0,What did Melack's and Casey's paper end with a call towards?,0
148, The rule of law can decay if a government does not have an effective system for maintenance and restoration.,decay,0.1441779136657714,25.82403969764709,0.4322447776794433,0.1,0.1,What happens to the rule of law if a government does not have an effective system for maintenance and restoration?,1
149," Governments with a high degree of the ""rule of law"" have limited discretion, as the law is supreme and all citizens, including government officials, are subject to it.",little,0.3197193145751953,28.92474675178528,0.0165545046329498,0.0,0.0,How much affiliation do these small groups have with historical denominations?,0
150," The third approach to defining the rule of law is the ""functional"" conception.",functional,0.1484436988830566,25.00883197784424,0.2896955609321594,0.1428571428571428,0.1428571428571428,When building test cases which of the two methods used is more common over the other?,0
151, 50,50,0.1408576965332031,21.909175395965576,1.0,1.0,1.0,How many temples are present in Kathmandu's Durbar Square?,1
152, Myelin.,myelin,0.1352083683013916,22.062894821166992,0.9568557143211364,1.0,1.0,What is the electrically insulting material that sheaths a-delta fiber?,1
153, Drives.,drives,0.3087232112884521,22.08494138717652,0.9159090518951416,1.0,1.0,What does Dawkins explain must compete with each other in living begins?,1
154, 290 kilometers.,290 kilometers,0.1532609462738037,22.299404621124268,0.964064121246338,1.0,1.0,What is the length of the border that Estonia shares with Russia?,1
155, The Estonian Navy is called the Merevägi.,Merevägi,0.1343157291412353,24.0912024974823,0.6234647035598755,0.4,0.4,What is the name of Estonia's Navy?,1
156, The Constitution.,the Constitution,0.1393415927886963,22.171077489852905,0.9583823084831238,1.0,1.0,"Stewart pointed out that the phrase ""Wall of separation"" was nowhere to be found in what?",1
157, regulating them.,regulating them,0.2949931621551513,22.16833639144897,0.9767019152641296,1.0,1.0,"In areas of law such as insurance, there are laws refusing to regulate them as long as states have laws doing what?",1
158, The locations of the first computer centers were Tartu and Tallinn in Estonia.,Tartu and Tallinn,0.1421170234680175,25.02746844291687,0.6298545598983765,0.375,0.375,What cities were the locations of the first computer centers?,1
159, The UK consists of Great Britain and Northern Ireland.,Great Britain and Northern Ireland,0.3159160614013672,23.6857647895813,0.8554294109344482,0.7142857142857143,0.7142857142857143,The UK consists of what two areas?,1
